DATETIME,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSB,MWSN,SOPB,SOPO,DOMB,DOMC,TERA
2024-05-11 15:00:00,207.083,240.349,68.557,113.11,1188.06,107.465,139.64,306.37,383.689,,360.4,93.876,82.672,147.607,183.147,189.084,245.831,88.036,146.116,85.6,179.212,159.746,221.967,179.256,183.528,102.284,23.508,204.256,113.068,235.71,4.137,14.895,97.485
2024-05-11 15:05:00,206.72,240.855,64.787,116.547,1176.9,108.716,141.267,310.134,385.859,,361.6,96.013,82.14,148.079,181.547,186.33,245.158,89.193,146.309,85.147,179.822,157.38,223.2,179.682,182.094,101.088,23.568,203.706,111.786,235.844,4.09,14.9,96.98
2024-05-11 15:10:00,207.863,240.843,65.21,116.007,1183.24,108.472,141.054,308.203,387.48,,360.8,95.139,81.24,147.941,182.187,188.944,245.562,90.431,146.271,85.733,177.1,159.328,225.9,178.384,180.754,102.866,23.392,205.052,112.362,239.526,3.655,14.791,97.848
2024-05-11 15:15:00,205.727,239.53,67.507,116.38,1187.36,110.585,141.757,308.388,386.383,,359.8,93.853,81.772,148.999,182.0,188.103,245.604,87.834,146.456,84.933,178.912,158.204,225.4,178.656,184.124,101.53,24.0,204.468,111.95,237.272,3.868,14.835,97.885
2024-05-11 15:20:00,208.583,242.794,66.293,115.61,1170.08,108.157,142.499,306.105,388.896,,359.4,93.128,80.48,148.686,184.827,189.811,245.609,91.031,146.727,86.347,181.118,158.81,224.733,179.704,183.176,103.278,23.556,204.396,112.808,237.53,3.962,14.367,97.944
2024-05-11 15:25:00,208.597,243.089,68.013,115.38,1179.52,109.498,140.736,307.213,388.534,,365.0,94.427,81.38,151.505,182.08,186.355,245.857,89.73,145.116,86.24,179.726,159.912,221.55,179.662,182.452,102.514,24.024,204.954,113.252,237.896,3.797,14.831,97.43
2024-05-11 15:30:00,205.933,242.78,66.667,116.147,1196.06,111.383,138.319,305.881,386.289,,361.4,93.612,83.122,151.216,183.6,188.582,244.398,90.503,146.73,87.067,179.744,159.9,223.933,178.106,182.042,102.5,23.528,205.92,112.514,236.856,3.858,14.975,98.91
2024-05-11 15:35:00,210.767,241.742,66.833,115.047,1182.74,107.497,140.476,306.164,384.726,,360.0,95.601,81.864,148.956,182.453,185.091,249.66,89.711,144.727,86.187,179.308,161.244,225.433,178.412,182.392,103.616,23.296,205.872,111.752,238.022,3.834,14.731,99.869
2024-05-11 15:40:00,208.127,238.991,68.353,116.433,1183.28,110.785,144.107,304.467,384.352,,366.0,94.529,80.49,152.382,181.2,187.946,246.682,89.773,143.633,85.947,179.222,158.746,224.0,179.036,182.688,103.582,23.25,205.764,112.09,237.512,3.973,14.352,98.674
2024-05-11 15:45:00,206.63,241.913,67.117,115.937,1197.9,109.428,141.116,307.947,387.614,,363.2,95.703,80.922,151.992,179.867,187.851,248.75,90.105,144.96,86.053,179.28,158.26,223.375,178.294,182.908,101.128,23.24,204.894,113.278,237.196,3.96,14.828,98.475
2024-05-11 15:50:00,208.337,243.017,65.537,113.3,1183.04,109.252,141.321,309.364,388.56,,361.2,92.999,82.186,149.085,182.427,190.316,249.914,89.057,145.461,86.587,181.532,160.492,228.6,179.952,184.386,102.72,23.74,203.862,113.096,237.026,3.998,14.973,97.972
2024-05-11 15:55:00,206.783,241.275,67.593,117.197,1187.94,111.252,142.268,307.693,387.873,,364.8,93.495,83.094,152.372,182.587,189.517,246.094,88.458,146.943,85.92,179.918,159.124,220.1,179.528,181.916,101.678,23.488,205.714,112.84,239.294,4.003,14.898,96.885
2024-05-11 16:00:00,207.913,244.813,68.007,117.1,1188.24,109.074,141.894,305.3,389.566,,364.0,95.6,83.684,148.171,183.2,189.697,247.272,90.017,144.667,86.32,179.994,160.174,227.3,179.434,182.222,102.99,23.5,205.682,113.67,237.046,3.986,14.449,98.484
2024-05-11 16:05:00,208.497,242.759,68.31,115.003,1190.3,108.97,140.925,307.251,383.891,,360.6,94.636,82.566,151.452,182.48,189.723,244.11,89.416,146.05,87.947,182.702,159.73,224.667,177.524,182.908,102.328,23.432,204.71,112.946,238.312,3.776,14.763,98.761
2024-05-11 16:10:00,210.187,239.785,68.937,114.52,1192.2,109.991,141.612,308.441,382.471,,363.6,93.248,81.284,146.781,184.267,188.039,247.285,89.937,145.814,86.507,180.492,160.426,223.833,179.538,183.956,102.872,23.228,206.03,112.024,238.502,3.635,14.94,98.602
2024-05-11 16:15:00,207.32,241.785,69.51,116.22,1194.44,110.694,142.845,308.526,386.486,,365.0,92.471,82.624,149.413,183.653,188.662,250.283,90.628,148.618,84.773,179.78,159.03,222.15,177.058,184.162,103.768,22.912,205.716,113.114,238.752,3.85,14.831,98.473
2024-05-11 16:20:00,211.53,242.875,67.907,116.293,1192.58,109.658,140.886,308.04,386.493,,362.6,94.642,82.004,147.687,181.387,189.816,248.354,90.011,146.472,86.773,180.986,159.434,225.833,177.264,185.024,102.62,23.258,205.826,113.078,238.594,4.124,15.42,97.938
2024-05-11 16:25:00,210.133,240.146,68.61,116.73,1189.96,110.207,140.937,307.661,384.492,,365.4,95.144,82.262,150.722,184.267,188.659,249.572,88.333,148.653,85.84,179.164,162.19,225.325,178.218,182.216,103.0,23.532,206.334,113.32,238.502,3.775,14.756,97.604
2024-05-11 16:30:00,207.89,241.225,68.35,117.423,1195.7,110.767,141.917,306.809,385.108,,363.4,93.541,82.456,151.142,182.613,185.937,247.972,88.704,148.895,86.72,178.138,161.944,228.2,179.894,183.41,102.73,23.622,205.604,111.918,239.21,3.924,15.189,98.266
2024-05-11 16:35:00,204.177,243.411,67.99,116.55,1188.38,108.761,141.822,307.69,386.364,,365.2,95.178,81.742,149.414,182.56,188.603,246.542,89.379,145.475,85.867,180.312,160.388,228.067,180.706,185.568,101.02,23.738,205.618,114.136,239.868,3.946,14.805,96.415
2024-05-11 16:40:00,208.607,241.841,67.483,114.173,1194.42,109.206,141.468,306.901,387.01,,364.0,93.578,82.15,149.804,184.667,188.786,248.416,89.965,146.358,86.213,179.726,156.696,222.5,179.472,183.624,103.376,23.698,204.904,113.514,240.35,3.855,14.546,98.363
2024-05-11 16:45:00,208.77,241.377,66.863,115.8,1188.88,109.662,140.615,307.661,386.245,,362.6,94.556,81.938,149.579,185.52,187.629,249.291,90.267,145.753,87.893,181.128,161.682,225.6,180.794,182.718,102.896,23.806,205.37,113.032,239.614,3.974,14.688,99.262
2024-05-11 16:50:00,206.247,243.148,68.473,114.233,1197.66,111.494,141.252,310.423,385.805,,363.4,94.165,82.636,149.091,184.427,190.211,250.326,91.86,145.048,86.88,181.426,158.758,226.35,180.676,181.744,103.11,23.41,208.836,113.808,239.078,3.822,14.755,97.339
2024-05-11 16:55:00,208.32,242.184,66.59,116.71,1197.8,109.797,141.386,307.174,384.556,,363.4,94.684,81.028,149.382,184.267,187.233,250.665,90.964,145.361,87.12,178.056,159.812,224.225,179.35,184.742,102.54,23.084,207.07,113.856,241.514,3.695,15.474,97.876
2024-05-11 17:00:00,212.753,240.158,68.673,114.94,1188.0,109.656,142.52,307.576,386.043,,366.6,95.753,81.926,150.039,183.6,186.022,248.987,90.489,148.381,86.48,180.31,162.358,225.2,179.91,185.56,102.22,23.336,206.458,113.382,240.118,4.041,14.704,98.477
2024-05-11 17:05:00,211.33,241.423,66.63,114.477,1189.98,108.769,140.847,308.88,383.849,,365.0,94.833,82.424,150.192,184.213,187.155,250.574,89.519,147.132,86.48,183.146,159.468,227.55,181.83,186.702,102.224,24.034,205.856,113.49,240.45,4.118,14.816,97.127
2024-05-11 17:10:00,207.627,242.026,68.43,114.873,1194.0,108.167,140.898,304.76,383.639,,363.0,95.254,81.99,147.553,184.453,184.375,249.822,90.382,146.597,85.733,178.904,159.26,228.4,179.676,180.024,102.522,24.1,202.81,114.034,239.264,3.954,15.126,97.86
2024-05-11 17:15:00,209.37,242.578,68.327,115.933,1197.86,110.279,141.532,307.271,386.516,,360.8,93.225,81.878,149.567,183.52,186.04,252.42,92.137,146.579,86.32,182.328,160.612,223.7,178.558,183.572,103.834,23.526,204.918,112.948,239.616,4.191,14.771,98.866
2024-05-11 17:20:00,208.63,241.829,66.243,115.833,1188.8,110.794,139.776,304.407,382.629,,365.4,96.047,80.37,146.909,182.613,183.783,251.383,90.303,145.928,87.68,181.644,159.812,225.2,179.554,185.444,102.082,23.498,204.22,111.914,238.724,3.989,14.787,98.956
2024-05-11 17:25:00,209.927,239.691,69.853,116.21,1194.82,110.098,141.334,308.496,385.954,,362.0,92.779,81.904,150.732,184.053,187.868,251.388,89.647,143.943,87.04,183.328,160.296,229.4,177.802,183.762,102.038,23.422,204.242,113.114,237.882,4.024,15.033,96.829
2024-05-11 17:30:00,208.033,241.356,68.337,114.827,1192.12,109.423,140.294,308.056,388.386,,363.2,96.789,82.83,152.603,182.827,185.244,252.018,88.861,145.409,87.573,182.702,162.09,226.36,178.556,183.326,103.354,23.564,201.44,112.522,237.374,4.006,14.785,97.871
2024-05-11 17:35:00,206.96,239.273,66.607,115.07,1193.22,111.411,141.559,305.421,385.319,,366.0,94.866,83.492,148.949,184.667,185.942,252.317,89.079,144.836,86.96,182.492,160.312,224.85,179.39,187.104,104.532,23.428,203.75,111.964,239.36,3.839,15.05,99.35
2024-05-11 17:40:00,210.833,240.147,67.227,116.817,1191.06,108.963,140.991,302.282,386.668,,365.6,96.455,82.388,146.438,183.547,186.981,251.494,90.2,147.526,86.853,181.232,160.268,223.5,182.286,182.616,102.47,23.668,207.568,113.364,238.766,3.872,14.45,97.632
2024-05-11 17:45:00,208.457,240.953,67.563,115.563,1189.2,109.782,139.891,303.472,383.541,,360.4,92.448,81.228,150.947,181.627,187.152,254.233,90.615,147.652,87.093,183.128,163.248,,178.352,185.614,103.608,23.254,204.268,113.17,236.162,3.939,14.73,97.102
2024-05-11 17:50:00,210.12,238.75,66.683,115.677,1183.3,109.43,140.76,309.167,383.808,,362.0,94.632,81.936,149.605,184.4,188.441,250.596,89.888,147.141,86.64,183.258,161.466,223.3,180.224,184.618,102.486,23.668,203.526,112.224,236.45,4.035,14.919,97.21
2024-05-11 17:55:00,208.183,239.241,68.127,114.46,1189.06,110.063,139.153,303.738,382.237,,364.8,93.764,81.756,147.125,183.093,187.664,251.274,90.521,146.798,87.36,182.704,161.704,218.7,180.316,187.562,104.254,23.504,205.468,112.828,237.758,4.072,14.628,98.971
2024-05-11 18:00:00,208.623,240.268,67.867,114.267,1185.42,108.123,139.809,304.998,384.683,,365.4,94.201,82.618,148.252,183.253,185.397,254.332,90.001,146.565,86.587,181.282,162.06,226.2,181.658,183.66,103.864,23.584,204.586,113.522,237.918,4.186,14.845,96.267
2024-05-11 18:05:00,209.473,240.155,66.417,114.23,1187.4,111.331,138.734,302.727,386.233,,360.6,94.023,81.558,149.009,182.72,188.05,251.027,90.636,143.177,87.04,183.322,162.304,224.8,175.522,182.688,103.798,22.822,202.06,111.918,238.736,4.12,14.856,97.729
2024-05-11 18:10:00,207.413,240.534,67.797,114.74,1176.28,109.686,139.121,305.88,386.57,,367.0,94.536,81.118,149.583,184.88,187.634,253.616,89.397,145.998,87.147,182.874,162.774,229.85,178.65,183.372,103.958,23.184,205.026,113.28,236.684,3.859,14.35,97.616
2024-05-11 18:15:00,209.557,239.518,66.667,115.113,1185.28,108.567,137.548,305.877,381.407,,362.6,94.165,82.304,147.73,184.987,188.49,252.043,90.624,147.762,86.32,180.126,160.654,222.9,178.562,183.574,103.654,23.32,206.436,112.406,238.196,3.946,14.856,98.124
2024-05-11 18:20:00,206.023,241.025,65.567,115.237,1168.42,107.412,141.628,307.001,383.019,,367.6,94.233,82.152,148.473,185.093,186.786,251.233,90.199,145.368,86.88,184.036,165.47,225.6,181.324,184.216,103.54,23.314,202.798,113.3,239.606,4.091,14.883,96.837
2024-05-11 18:25:00,207.967,237.753,66.847,114.467,1181.84,108.693,140.3,305.855,382.568,,365.0,92.935,82.888,149.591,184.427,185.439,251.951,89.468,145.802,87.573,182.81,162.506,229.3,179.184,187.452,103.936,22.998,205.166,112.01,238.382,4.014,14.639,99.616
2024-05-11 18:30:00,206.133,237.708,66.34,115.317,1180.14,108.049,139.379,304.199,382.763,,362.2,93.608,81.65,144.588,185.147,187.72,250.023,92.0,147.427,85.547,183.998,163.052,226.95,180.912,187.382,103.522,23.29,205.414,112.47,239.408,3.919,14.614,98.33
2024-05-11 18:35:00,205.83,241.843,67.043,114.057,1180.933,110.678,140.192,301.98,380.737,,366.4,93.109,81.848,150.376,182.08,185.65,249.3,88.562,147.862,84.907,182.346,164.944,223.0,179.088,187.13,103.664,23.256,204.988,112.036,237.154,3.981,15.103,97.334
2024-05-11 18:40:00,207.44,238.011,66.24,114.344,1168.075,109.219,138.876,302.465,380.287,,366.8,92.715,81.406,146.337,185.227,185.623,252.707,89.416,147.261,86.8,181.802,164.272,226.1,180.536,186.716,103.152,23.39,205.934,112.902,236.794,3.94,14.962,99.097
2024-05-11 18:45:00,206.933,239.292,66.42,113.177,1179.86,107.919,138.69,303.125,382.321,,363.6,95.371,80.648,149.686,186.427,187.312,254.175,89.23,146.404,86.427,181.506,162.728,225.7,179.438,185.78,102.844,23.41,202.638,112.866,237.476,3.842,14.666,98.62
2024-05-11 18:50:00,207.03,239.452,66.99,113.547,1178.3,109.006,141.903,304.533,382.909,,365.2,93.924,81.414,151.042,185.147,185.753,251.838,89.391,145.861,86.373,182.812,162.236,229.0,179.098,186.268,104.09,23.14,204.436,111.268,236.244,3.977,14.764,97.883
2024-05-11 18:55:00,205.63,238.685,66.717,113.48,1187.08,109.216,138.343,300.93,378.583,,365.6,92.825,82.004,149.026,185.44,185.795,251.878,87.516,147.727,86.987,182.942,164.616,225.45,181.862,182.982,105.142,23.298,207.046,112.12,236.986,3.693,14.622,99.218
2024-05-11 19:00:00,204.293,239.411,66.67,113.183,1172.96,107.044,139.366,301.221,382.256,,363.4,94.234,82.556,147.587,184.907,185.955,252.206,89.116,146.917,88.24,182.084,161.608,219.8,180.182,185.548,104.686,23.262,205.366,113.394,239.026,3.909,14.721,98.966
2024-05-11 19:05:00,205.17,238.241,66.83,115.923,1178.76,108.086,140.116,302.129,383.576,,364.4,91.62,81.142,148.609,186.693,187.438,249.474,89.229,147.026,86.027,182.096,163.232,227.35,176.812,183.338,102.95,23.458,205.556,112.216,235.7,3.784,14.87,96.952
2024-05-11 19:10:00,205.337,240.33,69.537,114.813,1180.28,106.563,139.706,305.254,383.645,,362.2,93.298,81.66,148.366,183.627,183.26,251.002,89.945,148.373,85.92,181.796,162.194,225.233,178.464,187.306,102.68,23.314,206.624,113.172,239.944,3.984,14.763,99.654
2024-05-11 19:15:00,208.343,238.487,67.213,114.077,1190.2,108.521,139.858,301.446,381.882,,365.4,93.304,82.588,145.174,184.8,185.238,250.174,88.628,147.949,87.28,182.742,163.772,224.85,176.936,185.688,104.358,23.058,204.65,112.334,238.322,3.968,14.656,97.265
2024-05-11 19:20:00,205.886,237.771,66.207,114.01,1184.94,107.747,141.727,306.102,380.613,,363.8,94.092,80.934,147.844,185.627,185.32,249.737,89.376,148.158,88.24,179.588,162.956,227.1,180.18,182.26,104.082,23.36,205.808,111.592,238.428,3.968,14.946,98.478
2024-05-11 19:25:00,207.347,243.195,64.907,113.513,1181.52,109.429,138.593,302.747,384.628,,365.2,92.832,82.126,150.668,184.933,186.078,253.159,88.807,147.351,86.693,181.298,163.126,222.0,178.806,184.246,104.396,22.896,205.036,113.034,238.63,3.985,14.778,98.687
2024-05-11 19:30:00,206.34,239.789,68.157,113.983,1180.38,107.242,140.094,301.499,383.464,,361.8,93.542,82.728,146.021,185.893,188.541,251.253,89.766,147.506,87.627,182.488,162.058,227.95,177.618,184.142,103.47,23.486,205.606,111.778,236.42,3.771,14.86,98.423
2024-05-11 19:35:00,204.833,238.556,64.86,113.857,1180.46,107.952,139.416,303.598,382.984,,366.0,93.049,81.752,147.962,184.987,189.639,249.308,89.999,146.455,87.147,184.542,162.376,226.3,179.526,183.876,104.782,23.45,203.788,111.862,237.138,4.083,14.638,98.757
2024-05-11 19:40:00,205.837,237.544,66.283,114.153,1191.78,107.431,141.07,303.326,379.901,,369.4,93.471,82.05,149.293,186.187,187.591,253.782,89.73,144.409,87.973,181.85,161.23,224.433,179.744,185.852,103.886,23.292,203.966,112.27,235.75,3.784,14.793,101.25
2024-05-11 19:45:00,206.787,239.082,66.55,114.227,1183.84,108.434,140.042,303.709,381.432,,368.2,92.723,82.526,149.452,186.72,187.629,251.775,88.078,147.298,87.68,182.648,163.948,225.3,179.52,183.64,104.252,23.174,205.322,112.126,237.368,4.003,14.377,99.017
2024-05-11 19:50:00,205.633,238.653,67.897,114.2,1181.66,107.728,138.516,299.582,381.498,,367.2,95.304,82.3,148.118,184.827,186.836,251.385,88.616,146.545,86.56,182.714,163.994,226.88,179.252,186.81,102.954,23.548,202.732,111.384,234.12,3.732,14.366,99.933
2024-05-11 19:55:00,205.476,239.797,66.253,114.3,1192.28,109.757,139.235,304.534,378.08,,369.2,92.355,82.502,149.385,186.24,185.556,252.342,88.098,146.466,88.48,180.746,163.924,224.467,180.278,187.898,105.83,23.582,207.286,112.226,237.726,3.685,14.897,98.35
2024-05-11 20:00:00,206.95,241.881,65.9,114.633,1199.18,108.491,139.433,302.902,382.633,,370.4,92.632,82.306,145.851,183.947,186.569,253.418,88.153,147.583,87.44,184.148,163.31,231.35,181.208,183.468,104.976,23.282,204.454,111.758,237.506,3.931,14.134,98.734
2024-05-11 20:05:00,207.577,240.393,65.823,114.917,1196.56,107.856,138.302,301.611,378.679,,369.8,93.998,81.842,144.654,187.067,187.207,253.596,89.181,148.543,87.76,183.774,165.092,222.0,181.544,188.262,103.572,23.262,203.998,112.602,236.34,3.935,14.826,99.883
2024-05-11 20:10:00,205.723,241.052,66.147,113.163,1193.28,109.357,138.174,302.499,381.81,,366.2,91.59,82.814,149.461,188.32,187.539,251.935,88.779,148.645,86.96,184.656,164.646,223.9,180.862,186.662,103.55,23.774,201.926,111.354,236.342,4.019,14.603,101.451
2024-05-11 20:15:00,206.543,239.811,66.243,114.377,1175.62,108.268,136.837,302.54,384.073,,367.8,93.965,82.326,148.88,184.56,183.091,252.598,88.478,149.504,87.6,184.974,162.874,227.1,180.65,185.774,105.622,23.494,205.938,111.102,237.48,3.901,14.749,99.58
2024-05-11 20:20:00,208.447,239.626,66.643,113.087,1187.74,106.962,138.746,303.512,380.215,,366.2,92.023,81.484,143.865,185.333,186.119,252.532,88.792,147.032,87.28,182.122,163.316,227.9,180.064,185.508,103.812,23.204,202.884,113.38,236.728,3.84,14.497,100.051
2024-05-11 20:25:00,207.973,238.652,66.25,113.35,1176.32,108.068,137.94,302.858,379.02,,367.6,94.698,82.378,147.986,185.12,186.152,249.688,91.86,145.135,87.173,186.602,165.17,224.6,181.932,189.02,105.142,23.028,204.512,111.434,237.992,3.935,14.698,98.023
2024-05-11 20:30:00,208.977,237.7,65.103,115.093,1185.14,108.108,138.076,301.76,382.485,,371.0,92.095,82.292,145.263,186.88,186.779,252.183,91.226,146.575,87.333,184.948,164.37,,178.714,182.74,103.798,23.682,201.572,112.03,237.048,3.85,14.301,99.125
2024-05-11 20:35:00,205.877,238.256,65.567,115.1,1187.34,108.804,139.596,303.408,382.848,,367.6,95.11,81.75,147.612,186.213,187.195,251.058,88.585,149.581,88.48,184.744,164.862,224.9,182.094,184.306,103.27,23.142,202.686,112.794,241.042,3.789,14.96,100.662
2024-05-11 20:40:00,207.814,240.288,65.95,112.267,1189.7,107.184,136.98,300.224,379.475,,368.8,92.533,83.828,150.894,187.227,186.816,252.871,90.37,146.768,86.96,184.396,164.906,224.85,181.178,188.716,105.318,23.176,204.45,112.342,240.164,3.961,14.904,100.061
2024-05-11 20:45:00,208.507,240.869,64.737,113.553,1186.12,107.561,139.897,300.628,382.507,,363.2,93.571,81.966,147.652,186.24,186.734,252.465,90.525,146.471,86.32,186.414,165.83,227.7,181.212,187.528,104.462,23.352,204.006,112.91,237.378,3.951,14.591,99.12
2024-05-11 20:50:00,207.167,242.856,68.093,114.42,1195.94,108.816,138.623,301.332,382.375,,368.0,93.25,82.218,147.859,184.32,186.991,253.411,89.949,147.383,86.373,183.422,164.188,226.033,181.506,187.484,104.964,23.398,204.026,113.152,237.898,3.739,14.72,98.179
2024-05-11 20:55:00,210.577,240.35,67.223,115.09,1181.76,107.818,138.124,303.01,386.646,,369.8,94.356,82.216,150.154,186.693,187.726,253.326,90.785,147.108,85.813,188.468,165.426,224.533,180.818,185.966,103.18,24.204,204.062,113.418,238.29,3.794,14.841,99.066
2024-05-11 21:00:00,209.95,241.192,67.953,114.63,1197.66,110.509,138.43,302.512,386.399,,366.8,92.54,82.526,145.713,188.48,187.025,252.29,91.558,148.801,88.8,184.27,164.56,224.833,181.208,185.386,103.82,23.012,202.784,113.188,238.028,3.948,14.825,99.567
2024-05-11 21:05:00,209.243,240.76,67.183,113.78,1190.16,109.028,137.726,304.766,379.39,,370.6,94.931,82.602,146.689,187.28,190.518,250.667,89.378,145.81,89.2,184.574,164.576,224.18,181.376,184.352,103.512,23.684,203.15,113.364,240.366,4.075,14.363,100.579
2024-05-11 21:10:00,211.003,240.521,66.607,111.993,1192.16,107.428,138.623,306.44,383.208,,374.2,94.385,83.432,147.745,186.587,186.896,252.993,89.408,146.954,88.667,186.134,164.166,226.15,180.746,186.044,106.246,23.768,203.188,112.226,238.474,4.025,15.033,99.314
2024-05-11 21:15:00,207.093,238.717,68.037,112.937,1198.6,108.5,138.996,302.242,385.097,,368.4,94.481,81.77,147.031,185.547,188.356,251.646,90.381,147.998,88.4,184.426,164.15,224.55,179.422,186.006,104.428,23.25,205.128,112.028,237.714,3.689,15.006,99.165
2024-05-11 21:20:00,207.493,237.95,68.167,114.853,1200.62,108.457,137.429,300.887,386.591,,368.2,94.171,82.654,151.38,186.56,186.234,256.079,91.018,147.062,87.093,186.25,165.358,226.9,179.688,187.93,105.698,23.298,206.584,112.464,236.858,3.925,14.932,100.222
2024-05-11 21:25:00,206.91,241.974,66.103,114.237,1188.72,108.959,139.507,304.569,383.208,,372.0,94.387,81.368,146.628,187.04,188.038,255.467,90.197,146.282,88.827,186.39,162.598,224.0,179.976,186.352,103.986,23.524,204.354,111.978,236.746,3.892,14.864,101.182
2024-05-11 21:30:00,210.83,239.005,64.897,114.603,1192.02,107.64,139.668,304.44,384.248,,371.2,94.193,83.016,149.371,187.52,187.362,255.573,89.476,145.103,87.6,185.41,167.76,231.65,181.126,183.37,104.08,23.564,204.164,112.012,240.484,3.959,15.085,99.711
2024-05-11 21:35:00,207.307,240.973,67.683,114.737,1195.2,109.085,138.739,301.54,382.507,,367.0,93.782,81.344,150.035,186.427,186.216,253.932,90.351,147.896,87.227,184.542,165.666,222.85,178.572,183.81,103.94,23.23,202.432,112.81,237.204,3.989,14.654,97.833
2024-05-11 21:40:00,210.34,238.366,67.573,112.413,1193.58,108.481,138.119,300.966,384.913,,373.4,93.102,81.964,149.875,188.987,187.536,255.1,89.688,146.613,88.507,184.558,164.302,,178.738,182.674,106.354,23.462,203.652,113.136,237.382,3.778,14.846,99.093
2024-05-11 21:45:00,207.853,240.451,66.233,112.71,1190.4,107.694,136.684,302.464,379.904,,375.8,92.832,81.644,144.037,188.48,185.93,252.014,89.767,146.377,86.773,186.184,164.502,229.1,178.508,188.554,105.432,23.184,204.716,112.726,238.576,3.723,15.287,100.75
2024-05-11 21:50:00,205.92,239.913,64.097,113.943,1197.96,108.389,138.698,301.142,382.839,,373.2,96.041,82.43,148.316,186.507,184.634,253.249,89.428,145.917,88.48,185.29,165.634,224.76,179.39,186.672,103.118,23.15,203.158,111.274,237.468,4.265,15.133,98.572
2024-05-11 21:55:00,206.144,240.225,65.917,115.423,1202.02,108.937,137.404,300.806,381.475,,370.2,93.235,82.386,149.116,185.573,185.147,253.749,89.574,147.831,86.907,185.356,166.366,227.62,180.726,185.022,104.502,23.052,205.16,111.996,235.896,4.185,14.5,98.79
2024-05-11 22:00:00,206.857,242.182,66.6,114.053,1195.72,110.047,138.052,303.512,379.509,,371.6,91.259,83.598,146.957,186.213,183.238,254.946,88.783,147.492,86.88,185.388,162.612,227.867,180.706,187.114,104.394,22.922,202.616,111.888,235.026,3.799,14.531,99.728
2024-05-11 22:05:00,209.1,242.182,66.41,113.837,1192.68,109.382,137.626,300.025,379.54,,369.6,93.399,82.524,151.468,189.12,184.559,253.201,89.111,147.687,88.587,184.752,164.43,226.2,181.736,186.664,103.928,23.452,202.894,112.132,238.332,4.013,14.957,98.271
2024-05-11 22:10:00,207.933,242.035,66.637,112.243,1189.44,107.981,138.333,302.085,381.886,,368.4,93.286,82.13,149.3,187.867,185.247,253.294,90.872,147.496,87.547,186.356,164.618,227.367,178.126,184.212,105.384,22.882,203.964,111.976,236.92,4.02,14.7,99.146
2024-05-11 22:15:00,206.623,240.195,65.333,112.673,1189.68,108.305,137.61,299.617,378.562,,367.4,93.855,81.324,147.592,188.48,183.161,252.28,90.403,146.461,87.307,183.502,163.576,226.25,180.39,188.354,104.588,23.65,203.348,112.188,235.728,3.882,14.738,99.396
2024-05-11 22:20:00,206.597,239.921,67.38,114.247,1199.0,108.654,137.404,302.799,377.911,,365.4,92.636,80.34,147.489,190.053,185.421,252.117,90.716,146.993,86.507,185.706,164.16,224.95,181.602,187.638,102.714,23.236,203.596,111.108,235.59,3.911,14.802,96.867
2024-05-11 22:25:00,209.173,238.043,68.343,114.4,1187.64,108.193,139.237,298.153,380.203,,369.8,93.881,81.716,147.053,186.693,186.649,251.877,90.117,147.763,88.64,186.582,163.016,228.8,179.52,186.49,103.728,22.956,202.558,110.79,234.902,3.826,15.465,99.887
2024-05-11 22:30:00,207.583,241.022,67.807,114.103,1195.82,108.558,138.591,303.121,381.336,,372.8,93.497,82.534,148.713,188.347,186.213,253.457,87.976,147.505,89.493,185.58,163.526,223.7,180.176,186.006,102.548,23.112,205.16,111.156,233.146,4.094,14.894,98.088
2024-05-11 22:35:00,205.72,240.039,66.63,115.477,1198.62,108.429,139.881,301.549,382.505,,375.4,92.181,81.216,145.997,187.573,185.632,251.152,90.28,144.89,87.52,185.706,162.92,225.1,179.156,188.146,103.316,22.412,202.524,110.89,237.312,3.961,14.838,97.935
2024-05-11 22:40:00,207.63,239.281,64.677,113.233,1191.8,108.937,137.966,300.064,381.826,,368.8,92.952,81.722,149.185,190.507,184.722,252.534,90.747,145.755,86.187,183.574,162.974,,179.79,186.772,102.388,23.006,202.598,111.048,233.514,3.986,15.592,98.799
2024-05-11 22:45:00,208.36,240.646,65.04,113.693,1193.78,107.852,138.227,301.088,382.146,,371.0,93.706,81.318,147.937,186.4,188.62,252.258,89.707,146.486,88.347,184.556,161.514,228.4,179.46,185.132,102.806,23.102,203.956,110.754,235.586,3.749,14.325,98.223
2024-05-11 22:50:00,210.417,239.655,66.78,114.797,1195.48,109.944,137.646,300.725,381.444,,372.8,95.44,81.756,144.278,187.733,187.665,254.159,89.384,147.574,87.093,182.64,163.48,224.85,178.478,185.822,103.5,23.148,203.244,111.464,235.922,3.911,14.506,98.27
2024-05-11 22:55:00,208.82,241.548,66.003,114.917,1193.34,107.969,138.353,299.975,380.436,,368.4,93.865,82.128,148.582,187.173,186.629,251.922,89.873,145.219,88.187,183.45,162.408,224.95,179.208,184.418,102.872,23.096,203.938,110.878,233.8,3.993,14.15,98.924
