DATETIME,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,NRLK,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,SOPB,SOPO,DOMB,DOMC,TERA
2023-04-24 08:50:00,54.771,217.723,259.959,,122.594,1292.18,123.211,153.251,349.09,422.951,344.626,379.0,165.6,104.129,88.224,170.862,203.867,211.265,276.614,100.858,163.974,119.514,95.413,198.152,176.884,251.85,193.07,197.848,112.838,216.213,131.368,270.344,4.575,16.728,108.368
2023-04-24 08:55:00,53.798,218.653,259.874,,122.89,1304.48,124.083,155.136,345.903,420.787,344.138,375.2,165.0,104.764,89.924,170.059,203.413,209.06,275.813,98.956,162.515,118.686,95.6,196.686,176.862,253.78,194.726,198.612,111.576,216.822,131.252,269.65,4.78,17.192,107.462
2023-04-24 09:00:00,54.261,218.053,260.928,,122.417,1297.04,123.187,154.037,346.28,426.644,344.554,381.8,166.2,105.895,90.018,167.768,202.053,209.144,275.998,99.504,162.737,119.402,93.307,198.866,177.002,253.62,193.962,204.226,112.636,215.136,131.4,271.23,4.687,17.3,105.592
2023-04-24 09:05:00,53.754,217.16,257.603,,121.284,1308.2,123.982,153.373,345.605,424.373,345.094,380.6,165.4,103.962,90.38,168.57,204.693,210.373,277.557,98.455,163.383,121.096,94.373,200.152,178.202,251.185,195.174,199.72,112.07,215.092,132.222,273.372,4.59,17.454,107.46
2023-04-24 09:10:00,54.516,219.267,259.816,,123.133,1298.96,123.615,156.32,349.373,426.532,341.668,379.2,164.2,102.189,91.044,171.392,204.213,209.929,275.454,99.114,163.776,118.178,96.267,199.908,177.218,257.59,196.328,197.388,112.524,214.446,132.194,272.216,4.511,17.032,108.363
2023-04-24 09:15:00,53.956,217.067,259.209,,121.64,1299.0,123.981,154.84,348.349,423.393,343.9,381.6,165.2,103.489,89.616,169.043,203.52,210.349,273.982,100.087,162.929,119.216,94.48,199.596,178.032,252.58,194.55,198.73,113.912,216.994,131.722,273.396,4.589,17.223,109.421
2023-04-24 09:20:00,53.588,218.303,258.646,,120.593,1301.86,124.24,155.236,349.953,426.125,341.62,375.75,165.6,104.85,90.972,168.957,203.92,210.81,276.66,99.703,162.003,116.84,95.253,198.776,176.306,253.08,199.96,200.158,112.602,215.509,131.79,274.586,4.575,16.936,109.949
2023-04-24 09:25:00,53.851,218.033,261.155,,122.53,1299.42,125.347,155.364,347.835,424.939,341.804,379.0,165.4,102.582,89.99,169.661,203.84,209.748,276.194,101.339,162.638,118.67,94.827,199.406,176.37,255.097,195.106,198.262,112.472,214.159,131.362,273.506,4.498,17.79,107.606
2023-04-24 09:30:00,54.2,213.927,262.161,,120.763,1296.86,124.377,156.142,347.098,422.856,340.584,378.5,164.8,105.456,90.2,167.449,202.187,209.116,275.836,99.784,163.329,117.86,94.267,198.492,176.162,,197.742,199.628,112.662,216.603,131.014,273.206,4.501,17.189,108.664
2023-04-24 09:35:00,55.171,219.083,260.364,,120.373,1298.22,124.751,155.246,348.984,421.115,341.474,377.8,166.8,105.812,90.288,169.614,204.32,210.337,279.023,98.405,165.204,118.5,94.693,199.73,177.062,251.126,196.33,198.114,114.914,216.68,132.66,275.356,4.686,17.514,109.725
2023-04-24 09:40:00,52.418,218.42,258.687,,120.437,1295.6,124.737,154.931,348.494,422.484,342.588,382.6,164.8,104.332,91.4,170.011,202.613,210.411,279.668,99.799,163.257,116.02,94.667,198.684,175.682,255.83,196.63,201.986,111.412,215.171,132.284,272.962,4.553,16.98,109.481
2023-04-24 09:45:00,53.467,217.983,258.202,,120.927,1300.68,124.41,153.835,345.494,421.104,341.576,376.2,166.4,104.204,89.66,170.839,203.947,209.936,278.516,98.394,164.02,118.568,95.253,199.026,173.604,253.21,193.798,202.596,112.862,216.211,131.348,272.854,4.705,17.088,108.553
2023-04-24 09:50:00,53.67,216.387,259.761,,122.183,1286.48,125.318,154.096,349.386,421.397,341.896,381.25,163.4,104.749,88.412,170.972,202.933,206.32,278.499,101.627,161.809,117.776,94.96,198.754,176.626,251.6,197.188,203.728,112.478,216.299,131.348,271.284,4.785,17.679,107.753
2023-04-24 09:55:00,53.935,215.82,258.39,,121.167,1295.3,122.68,153.958,345.049,426.92,340.028,375.2,164.6,106.846,88.832,169.204,204.027,207.189,278.963,98.515,161.466,119.504,94.72,198.716,176.674,251.117,197.916,203.578,112.346,215.666,132.65,275.448,4.725,16.801,110.274
2023-04-24 10:00:00,53.478,215.697,257.265,,118.68,1290.04,123.349,152.662,350.522,422.041,337.966,375.8,163.4,101.576,89.798,169.597,202.347,208.556,279.232,100.274,163.602,117.896,94.987,201.734,176.186,253.18,199.112,201.742,113.63,214.741,131.984,274.04,4.496,16.775,108.059
2023-04-24 10:05:00,53.796,218.99,255.414,,119.49,1298.1,124.777,154.796,345.853,419.665,340.756,379.0,161.4,104.579,90.462,168.399,204.32,209.316,278.681,98.612,163.713,116.982,93.867,199.574,179.636,251.527,197.794,202.932,111.606,214.259,133.468,272.596,4.528,17.201,108.036
2023-04-24 10:10:00,53.126,216.957,255.476,53.872,120.387,1280.74,124.08,155.102,345.522,421.905,337.258,375.0,163.0,103.53,88.324,168.505,201.68,208.2,277.601,98.926,161.749,118.346,95.467,200.016,177.036,245.07,198.704,197.62,112.444,212.792,131.852,271.432,4.598,17.024,108.011
2023-04-24 10:15:00,53.64,218.05,258.973,69.383,120.35,1294.48,123.366,153.822,351.328,424.108,340.598,375.0,161.0,101.538,89.962,170.848,200.32,210.222,279.039,98.275,165.529,116.104,94.027,200.456,177.474,250.683,196.362,198.13,111.144,216.363,130.5,270.838,4.609,16.56,107.414
2023-04-24 10:20:00,53.028,218.18,256.93,68.993,119.727,1284.52,123.016,153.777,349.636,419.965,337.418,372.8,164.2,106.605,89.924,168.229,202.0,210.35,279.827,98.989,163.251,118.108,95.067,202.53,177.424,,195.956,197.59,112.858,214.673,130.39,269.278,4.431,17.333,107.124
2023-04-24 10:25:00,53.275,218.14,258.058,70.303,120.087,1295.74,123.357,154.586,348.391,422.905,339.81,375.2,163.2,104.3,91.186,169.306,201.893,208.326,277.698,98.205,165.453,116.204,93.973,199.51,177.864,,196.64,197.992,113.048,211.55,132.328,270.27,4.891,17.303,107.566
2023-04-24 10:30:00,53.777,215.803,258.221,70.49,120.99,1286.08,124.501,153.882,351.368,424.941,339.888,374.2,161.0,102.25,90.26,170.619,200.267,212.612,278.211,99.633,163.979,117.848,93.093,200.824,176.188,249.95,195.196,199.64,112.802,212.923,130.936,269.262,4.406,16.693,108.362
2023-04-24 10:35:00,54.064,214.97,258.709,70.107,120.763,1270.1,123.014,153.592,346.131,425.681,338.806,371.8,162.2,103.831,89.596,168.488,201.76,211.652,277.849,99.092,162.585,119.876,94.64,199.16,178.214,250.07,194.062,199.428,113.506,213.988,130.422,268.258,4.561,17.767,106.028
2023-04-24 10:40:00,53.465,220.543,257.599,71.08,120.597,1287.58,123.808,153.292,348.796,421.947,340.534,375.4,161.8,103.352,89.428,169.854,203.307,209.427,273.424,98.644,163.503,116.83,92.16,199.33,178.762,253.41,197.896,200.378,112.562,216.426,131.972,269.888,4.601,16.642,107.272
2023-04-24 10:45:00,53.227,215.983,257.365,70.54,120.64,1283.42,123.55,154.961,352.267,421.162,342.998,379.0,163.0,104.127,90.342,167.999,203.227,208.346,277.281,98.427,163.49,119.016,95.52,200.526,176.76,252.135,193.828,196.702,113.55,212.866,130.634,269.954,4.652,17.468,108.78
2023-04-24 10:50:00,53.469,217.56,260.355,70.95,121.867,1287.04,122.729,155.856,350.711,420.014,337.646,376.8,163.4,103.485,90.098,169.189,202.107,205.627,276.249,99.042,161.075,117.698,94.267,201.002,175.47,249.847,195.146,198.032,111.91,213.239,130.434,269.324,4.705,17.131,107.912
2023-04-24 10:55:00,54.437,219.293,257.251,69.993,120.69,1286.04,123.579,155.195,349.261,419.149,340.21,375.0,163.0,103.141,90.018,170.83,204.0,209.933,278.576,99.364,164.628,116.632,94.053,199.6,176.404,247.16,195.334,201.208,111.9,213.467,131.456,267.886,4.616,17.424,107.288
2023-04-24 11:00:00,53.162,216.14,257.612,69.507,119.303,1287.5,120.287,152.83,345.883,419.926,338.548,375.8,161.2,102.432,89.668,167.264,202.933,209.892,277.333,98.31,163.59,116.046,93.173,199.698,177.592,249.655,197.07,198.152,111.918,215.177,131.286,270.298,4.757,16.898,108.333
2023-04-24 11:05:00,52.985,216.107,256.171,73.157,120.507,1274.74,123.994,153.95,348.984,423.299,339.564,374.8,161.4,102.82,89.852,167.942,202.107,209.863,276.72,98.879,163.331,117.988,94.24,198.82,175.692,252.005,195.152,199.282,112.564,214.703,129.688,270.378,4.771,17.401,107.688
2023-04-24 11:10:00,53.549,218.027,256.27,71.467,122.047,1286.1,123.311,154.085,348.063,421.721,339.784,372.6,160.8,102.539,90.168,168.276,202.027,208.653,276.271,100.467,163.263,120.454,94.56,198.926,176.882,248.943,196.508,199.33,111.802,214.215,131.516,271.784,4.416,17.311,108.222
2023-04-24 11:15:00,53.872,215.68,255.027,70.5,119.093,1273.32,123.932,155.333,348.977,424.157,338.822,373.4,160.0,104.378,90.474,169.686,199.92,209.446,278.024,98.445,163.712,115.606,94.747,199.614,176.258,249.86,194.26,196.21,113.436,213.541,131.04,269.718,4.794,17.07,107.488
2023-04-24 11:20:00,53.464,217.32,258.634,72.923,121.287,1289.44,123.912,155.449,348.327,421.194,337.168,373.2,161.6,104.09,89.204,169.173,201.493,210.729,279.529,97.7,165.102,116.528,94.587,200.26,178.556,247.98,195.492,198.21,112.48,214.875,130.754,269.72,4.537,17.004,108.11
2023-04-24 11:25:00,53.367,216.763,258.159,70.427,119.007,1267.56,121.35,155.416,347.944,424.403,337.404,375.6,156.6,103.042,90.954,167.713,200.827,211.413,277.837,97.047,163.707,115.994,93.52,200.846,176.722,249.917,196.612,200.094,113.202,215.209,130.54,268.756,4.689,17.237,107.889
2023-04-24 11:30:00,52.783,217.394,255.086,73.343,121.213,1274.14,124.28,154.245,348.095,422.581,340.11,377.4,160.8,105.107,90.894,169.528,203.627,210.827,274.092,99.613,160.773,117.82,94.88,199.886,176.958,254.403,195.294,201.978,112.162,215.276,129.622,271.232,4.43,17.217,108.086
2023-04-24 11:35:00,52.993,216.813,257.384,69.757,120.054,1276.08,122.34,155.51,347.093,419.539,336.548,374.6,160.4,105.384,89.066,167.278,202.027,210.726,278.239,98.9,163.774,118.54,94.64,196.226,177.808,249.37,194.926,200.33,112.834,214.793,129.638,268.872,4.513,17.171,107.151
2023-04-24 11:40:00,53.788,219.66,256.275,67.92,118.997,1277.92,121.879,154.961,348.912,419.936,336.386,372.6,158.2,105.847,91.73,169.803,202.88,209.437,276.807,98.078,161.383,117.378,94.267,200.542,177.68,253.202,195.902,196.602,112.1,214.598,130.266,270.936,4.65,17.079,108.019
2023-04-24 11:45:00,53.017,219.073,256.387,70.413,120.226,1273.88,125.925,154.979,345.326,420.545,336.912,373.8,164.2,106.255,89.006,170.253,200.587,208.524,276.473,99.09,164.626,118.114,94.613,200.414,177.318,249.78,195.088,200.03,111.748,215.101,130.324,271.562,4.612,17.007,107.95
2023-04-24 11:50:00,52.959,214.603,255.527,69.483,120.153,1286.48,121.997,153.668,347.987,420.342,335.194,378.0,155.4,104.064,89.132,169.182,203.28,206.646,278.304,99.885,164.822,117.092,94.0,198.812,178.648,248.755,195.61,203.048,111.748,216.782,131.232,271.842,4.399,17.627,108.949
2023-04-24 11:55:00,53.981,216.027,256.582,68.677,119.937,1274.08,120.513,154.838,344.406,423.07,336.168,375.6,159.6,105.899,89.532,168.668,201.627,203.978,276.459,99.123,163.564,118.064,94.64,197.524,177.562,248.655,194.398,199.876,113.068,213.336,130.36,270.836,4.71,17.216,106.678
2023-04-24 12:00:00,54.773,217.097,255.085,70.83,121.607,1275.22,123.004,154.547,348.794,418.078,338.394,376.4,159.6,104.072,90.142,168.754,201.787,206.855,278.005,99.417,163.772,120.146,94.96,200.548,178.556,250.18,195.894,199.786,112.874,214.474,131.326,269.962,4.7,17.55,106.386
2023-04-24 12:05:00,53.344,216.5,254.568,70.697,120.729,1267.12,123.636,153.026,346.763,418.27,335.282,376.0,162.0,102.926,88.664,170.684,202.613,207.706,279.521,97.897,161.707,119.52,94.72,199.662,177.934,250.28,195.274,198.666,112.068,214.548,130.642,268.616,4.558,17.143,108.188
2023-04-24 12:10:00,53.274,217.643,253.122,68.94,119.77,1272.12,121.795,154.377,347.389,417.142,334.832,375.2,161.0,103.191,90.498,168.619,202.827,207.683,280.38,99.976,160.65,118.89,94.773,202.174,178.062,248.208,195.622,197.556,112.982,212.852,131.5,270.45,4.435,16.821,106.407
2023-04-24 12:15:00,53.472,218.033,253.485,70.97,120.676,1273.06,123.445,151.274,343.567,416.972,335.138,375.4,162.8,104.9,90.966,166.945,200.24,205.962,278.051,97.677,164.606,115.428,93.04,199.614,177.278,251.615,195.11,201.662,112.002,215.622,130.284,271.086,4.746,17.474,107.922
2023-04-24 12:20:00,53.098,217.26,253.92,67.33,120.83,1280.22,120.947,153.481,348.117,415.185,336.592,373.5,162.4,102.243,89.264,170.001,202.053,207.119,278.481,99.624,161.781,117.696,95.147,201.438,178.16,252.353,197.228,202.292,112.756,213.04,131.53,269.0,4.655,17.021,106.006
2023-04-24 12:25:00,52.996,215.863,256.089,69.237,121.477,1277.14,124.173,153.853,344.279,415.471,333.884,374.4,162.4,103.509,90.366,170.122,201.547,206.653,278.942,96.955,162.12,115.36,92.373,198.184,177.274,251.42,195.132,198.534,112.876,216.156,132.092,269.73,4.466,17.318,108.254
2023-04-24 12:30:00,53.78,216.823,253.437,68.757,120.917,1269.7,123.068,154.608,344.208,414.905,334.978,371.0,159.6,104.387,91.052,169.673,199.947,206.378,278.069,98.496,160.722,117.486,93.947,200.002,177.596,250.52,194.876,198.1,111.844,211.743,129.86,269.644,4.452,16.592,106.203
2023-04-24 12:35:00,52.701,215.99,254.938,67.063,118.647,1268.8,119.674,153.85,344.246,416.382,336.946,371.8,163.2,103.021,91.066,168.275,200.667,206.46,277.521,99.121,161.827,116.404,94.533,198.554,177.736,249.15,197.138,198.8,111.386,211.918,130.152,268.84,4.535,16.876,108.14
2023-04-24 12:40:00,53.34,218.637,255.914,70.077,120.153,1264.9,121.784,151.447,345.275,417.659,333.298,374.0,162.2,103.434,89.332,168.176,199.227,205.716,279.308,99.521,162.591,118.32,93.307,199.18,178.456,249.14,196.288,200.302,112.294,215.177,130.516,269.326,4.882,17.158,107.178
2023-04-24 12:45:00,53.48,214.597,255.4,70.123,119.9,1272.6,121.481,153.353,346.119,417.257,335.044,371.8,162.8,105.785,89.174,167.64,200.48,208.894,280.65,97.072,161.847,117.99,94.133,199.614,176.022,247.143,195.446,196.908,111.974,215.527,130.314,269.366,4.497,17.472,105.944
2023-04-24 12:50:00,52.764,215.29,254.598,72.14,118.973,1271.36,120.293,152.249,347.914,415.583,333.58,375.25,163.6,104.195,89.03,168.242,201.013,208.617,278.727,99.438,163.776,117.864,94.907,199.206,178.14,249.16,193.874,201.362,112.132,212.772,130.45,270.08,4.797,16.622,108.268
2023-04-24 12:55:00,53.959,214.897,253.844,69.977,120.277,1265.96,121.706,153.634,344.021,417.022,333.964,373.6,162.8,104.044,90.002,170.753,199.893,208.669,275.926,99.338,165.263,117.286,93.867,199.336,178.798,249.452,194.254,198.412,112.028,215.44,130.294,267.576,4.541,16.904,107.196
2023-04-24 13:00:00,54.04,215.847,254.29,70.35,120.047,1273.94,121.35,152.785,346.05,418.034,337.158,373.75,164.4,103.531,89.29,170.23,201.92,210.387,280.834,99.109,164.667,120.178,95.2,200.752,177.058,252.893,192.016,200.04,111.938,215.025,130.788,271.738,4.727,16.696,106.477
2023-04-24 13:05:00,53.198,214.59,253.937,69.663,119.937,1258.6,121.117,153.24,346.388,418.234,334.836,373.0,162.6,103.254,89.596,169.548,199.067,210.322,277.594,97.517,160.995,118.516,94.907,200.664,179.55,250.415,194.658,203.292,110.984,214.252,130.988,269.452,4.417,17.066,108.171
2023-04-24 13:10:00,52.637,218.27,254.791,69.073,119.73,1269.32,122.999,152.613,346.873,415.649,334.164,373.8,163.8,106.488,90.36,169.746,200.373,209.952,277.557,95.236,161.415,117.772,93.893,200.16,176.726,250.68,191.544,200.412,112.532,216.583,131.096,272.086,4.543,17.135,107.881
2023-04-24 13:15:00,52.877,217.793,254.062,69.417,120.037,1264.04,123.037,154.566,349.091,415.413,334.694,373.6,163.2,102.945,90.39,168.633,199.387,209.322,279.353,98.395,163.834,116.45,94.453,198.698,178.294,249.383,194.726,199.604,112.688,214.805,130.276,269.658,4.661,16.949,107.525
2023-04-24 13:20:00,52.698,216.117,255.606,69.8,120.537,1266.12,121.338,152.58,345.125,415.588,335.59,372.2,164.2,104.91,89.68,167.777,199.147,209.062,276.823,99.129,163.505,118.44,93.76,200.118,178.972,250.257,195.118,198.372,112.89,214.571,130.992,270.506,4.502,17.078,106.783
2023-04-24 13:25:00,53.996,215.04,254.524,70.183,120.463,1272.18,119.906,152.451,346.353,416.756,335.764,369.0,165.4,104.434,90.776,169.487,200.72,210.63,281.193,98.363,161.058,118.298,95.787,200.692,179.16,252.307,197.784,197.556,113.618,215.002,130.852,269.846,4.553,17.09,107.207
2023-04-24 13:30:00,54.082,216.933,254.712,71.083,120.166,1266.58,119.753,154.48,344.476,413.05,336.528,374.2,163.2,104.339,88.458,170.235,201.253,207.965,278.732,98.671,161.309,117.204,92.8,200.652,177.982,252.162,196.928,201.184,113.13,215.917,130.818,269.202,4.582,16.761,108.214
2023-04-24 13:35:00,53.505,216.583,253.397,70.313,119.087,1259.04,120.036,153.087,342.121,413.185,337.04,376.4,162.2,103.435,89.8,168.218,201.76,208.319,278.865,100.419,164.766,117.2,93.867,201.946,177.36,249.33,195.352,199.194,113.688,214.807,130.944,269.27,4.792,16.979,107.387
2023-04-24 13:40:00,54.1,217.97,254.756,70.29,121.47,1275.66,122.029,152.218,341.577,414.665,333.268,372.6,162.6,104.845,88.872,168.311,203.013,208.276,279.861,98.381,164.385,115.946,93.84,200.15,176.23,252.64,195.596,199.755,112.742,216.056,132.086,272.036,4.76,17.367,106.85
2023-04-24 13:45:00,53.055,217.313,252.707,68.517,119.533,1264.48,121.795,153.329,350.025,417.726,333.784,370.4,163.0,99.57,89.358,170.304,200.613,207.044,279.582,99.013,162.641,118.84,94.88,200.708,176.614,252.81,198.442,200.844,113.664,214.465,131.548,270.284,4.544,17.347,107.228
2023-04-24 13:50:00,52.935,216.82,253.554,68.923,119.337,1270.74,120.948,151.322,343.513,415.146,334.978,371.75,162.2,103.328,89.376,167.465,202.4,208.261,277.79,98.198,162.162,117.25,94.32,201.378,176.73,252.24,193.528,198.49,112.548,215.787,131.448,271.606,4.695,17.521,108.614
2023-04-24 13:55:00,51.763,216.57,253.056,70.03,120.497,1258.92,122.797,155.311,347.203,417.425,337.03,375.6,160.8,104.694,89.866,167.921,201.093,209.95,281.587,97.913,163.331,116.512,94.72,201.048,177.956,255.33,195.084,196.452,113.014,215.253,130.186,271.832,4.709,16.611,108.905
2023-04-24 14:00:00,53.021,218.85,256.34,68.623,120.157,1269.18,120.482,154.92,345.385,415.523,338.298,372.0,162.4,104.32,90.116,169.279,202.96,209.436,279.618,96.644,162.647,116.822,95.627,201.098,179.046,,198.632,202.554,112.648,216.147,131.342,273.1,4.774,17.313,107.894
2023-04-24 14:05:00,53.138,218.767,252.991,68.38,120.3,1268.44,123.147,155.036,342.549,414.522,334.162,375.6,163.8,103.716,89.038,167.636,201.973,206.671,280.124,97.921,160.353,117.254,94.56,200.448,178.146,,196.488,198.612,112.472,215.536,131.608,271.596,4.752,17.012,108.52
2023-04-24 14:10:00,53.852,217.097,252.053,67.323,119.737,1275.82,123.941,152.48,344.509,416.742,340.178,373.6,163.4,103.765,89.838,168.133,202.0,208.288,279.227,98.423,160.703,116.948,96.213,201.364,177.168,252.735,196.596,199.312,111.45,214.365,131.71,271.684,4.481,17.442,106.326
2023-04-24 14:15:00,52.232,219.557,257.316,69.393,119.4,1268.14,121.406,153.022,347.659,417.787,337.252,378.2,162.2,102.401,88.75,167.893,203.307,209.348,277.89,100.3,163.959,119.086,93.573,200.56,178.356,251.893,193.954,199.398,111.9,213.655,133.384,271.094,4.602,17.497,107.175
2023-04-24 14:20:00,54.159,216.037,256.565,68.423,119.99,1283.76,123.499,153.287,345.142,416.397,338.5,378.25,163.6,104.094,90.148,167.611,198.56,209.143,280.472,99.904,161.142,116.28,93.84,200.314,177.722,249.49,195.708,202.056,112.574,213.76,131.754,275.328,4.835,17.0,106.927
2023-04-24 14:25:00,54.097,212.703,257.804,68.91,118.797,1279.92,121.857,152.122,345.789,416.136,339.52,380.0,164.8,105.208,90.134,167.63,202.907,209.918,278.99,99.741,164.083,117.586,94.0,201.562,179.266,251.05,196.794,199.666,112.414,212.019,133.734,273.166,4.845,16.883,106.742
2023-04-24 14:30:00,53.689,216.857,254.993,67.797,120.813,1289.6,121.446,153.191,345.071,416.77,338.094,376.8,163.0,104.018,89.204,169.026,203.707,209.364,279.16,97.078,161.364,119.018,94.427,201.19,179.246,256.625,197.03,202.952,113.716,214.547,131.668,273.094,4.466,17.06,109.142
2023-04-24 14:35:00,53.167,218.357,256.467,68.92,121.493,1297.0,121.366,151.497,344.147,412.88,338.958,378.0,163.2,104.545,91.64,168.848,204.08,209.421,280.319,98.108,161.618,116.548,92.96,202.908,178.278,252.025,198.134,201.18,113.056,214.086,132.686,271.572,4.516,17.456,108.781
2023-04-24 14:40:00,53.085,216.453,255.475,68.333,119.897,1284.4,121.161,155.234,348.304,414.951,338.958,374.4,166.6,106.064,89.788,169.152,201.84,207.927,283.617,98.136,163.602,116.094,93.573,203.49,178.38,255.726,197.716,200.204,113.76,213.334,132.704,277.782,4.531,17.275,108.196
2023-04-24 14:45:00,53.349,216.21,256.827,69.41,120.593,1282.24,124.15,153.946,344.552,414.602,340.054,378.4,162.8,101.798,89.918,169.834,205.467,206.433,281.14,100.092,160.952,118.908,94.64,202.988,180.994,253.185,196.946,200.322,113.236,214.058,132.64,275.098,4.687,17.653,109.904
2023-04-24 14:50:00,53.414,216.793,253.067,69.357,119.187,1284.32,122.845,153.683,345.692,413.598,340.978,380.25,163.8,102.731,90.12,168.256,204.827,209.554,279.777,98.917,163.082,118.896,93.653,202.44,178.982,256.38,195.876,198.762,113.89,214.546,133.708,276.09,4.831,17.14,110.084
2023-04-24 14:55:00,51.669,215.643,254.127,69.77,118.977,1278.78,123.441,152.815,343.32,415.414,341.578,378.4,165.6,101.96,90.718,169.344,203.067,210.682,282.029,100.646,162.908,118.496,95.147,202.11,179.576,255.07,196.618,200.73,113.442,212.917,133.804,273.902,4.686,17.702,108.019
2023-04-24 15:00:00,53.63,218.487,256.877,70.91,120.623,1277.4,123.578,152.344,344.484,411.446,339.57,383.0,164.4,106.963,90.688,168.553,204.533,207.162,278.51,96.595,162.233,118.174,94.587,201.96,180.958,253.295,195.286,200.06,112.884,215.06,134.892,273.23,4.748,17.351,108.218
2023-04-24 15:05:00,52.278,215.673,259.11,69.483,120.85,1286.5,124.403,152.823,344.36,412.047,339.744,382.8,167.0,105.933,90.144,165.421,201.947,210.57,279.691,98.749,161.993,119.606,95.333,200.644,183.05,256.71,198.146,201.296,112.666,215.476,134.234,274.514,4.671,17.499,108.327
2023-04-24 15:10:00,53.217,216.31,257.479,68.047,120.913,1269.72,124.368,153.599,345.061,414.955,339.824,380.2,163.0,104.05,90.838,169.036,205.52,209.118,279.232,99.353,164.187,120.036,95.2,202.312,179.844,247.14,196.694,203.088,112.55,216.954,134.8,276.236,4.68,17.201,109.069
2023-04-24 15:15:00,53.626,217.98,256.34,70.92,119.477,1285.34,124.074,154.028,342.384,414.303,344.666,381.0,164.8,104.143,91.416,167.424,204.693,209.808,280.522,98.8,160.458,118.064,95.707,202.734,180.186,251.175,195.506,203.038,114.338,216.197,134.084,275.164,4.899,17.441,109.881
2023-04-24 15:20:00,53.754,218.29,258.393,67.907,120.353,1285.78,124.33,153.363,344.766,417.396,338.98,378.6,165.0,102.425,91.506,166.353,201.893,212.21,281.757,97.919,162.026,118.744,95.2,200.338,177.892,256.285,195.646,199.44,113.89,216.385,133.102,276.272,4.808,17.412,111.296
2023-04-24 15:25:00,54.329,219.633,256.051,68.947,117.717,1275.42,124.785,151.763,345.726,414.821,342.57,383.8,164.2,102.079,91.078,167.521,203.28,209.172,281.516,99.131,162.411,119.054,95.813,199.846,179.568,254.95,195.442,203.632,112.906,219.57,133.932,277.112,4.861,17.264,109.05
2023-04-24 15:30:00,53.728,220.15,258.167,69.543,122.56,1276.96,125.613,155.172,346.807,416.497,339.006,383.0,165.0,104.614,91.188,167.906,203.467,209.702,282.402,98.984,159.567,117.726,96.32,201.536,179.056,250.905,195.042,204.528,114.976,219.22,133.772,278.866,4.791,17.52,108.827
2023-04-24 15:35:00,52.762,217.677,256.262,70.73,120.517,1272.74,125.198,154.174,347.215,418.29,340.6,379.8,166.0,103.285,91.988,168.757,204.027,211.012,280.794,97.763,162.723,118.422,93.6,201.84,179.372,256.363,196.868,201.498,112.618,216.308,134.406,279.856,4.637,17.452,109.274
2023-04-24 15:40:00,53.708,217.047,257.298,69.557,121.53,1272.24,125.275,155.007,346.536,416.908,337.586,380.2,165.0,104.127,91.284,169.792,203.973,208.362,284.283,99.861,160.254,116.91,94.16,201.974,180.308,250.458,200.184,202.102,114.396,218.57,135.876,279.99,4.849,17.073,110.351
2023-04-24 15:45:00,53.445,218.133,256.346,71.423,119.747,1283.38,125.071,155.028,353.773,419.338,343.076,380.0,166.2,103.951,90.934,168.332,203.707,212.237,282.263,99.188,162.628,118.394,92.907,200.884,177.706,253.81,201.954,201.842,114.1,220.103,135.708,278.57,4.713,17.348,110.417
2023-04-24 15:50:00,53.786,218.08,257.823,69.89,119.894,1279.9,123.849,156.172,352.933,421.852,340.666,377.0,164.0,103.824,89.772,169.053,203.333,210.573,281.855,98.608,163.018,119.118,96.507,203.04,180.718,263.45,200.196,203.412,114.688,217.284,134.732,276.384,4.593,17.522,110.17
2023-04-24 15:55:00,53.307,219.69,257.016,70.137,121.833,1292.78,124.545,154.15,354.767,424.395,340.294,382.2,165.8,104.474,91.666,170.576,204.293,211.971,280.433,99.998,163.519,117.682,95.813,200.778,180.308,254.92,200.23,201.09,113.694,219.788,134.146,277.46,4.801,17.851,106.909
2023-04-24 16:00:00,54.058,219.173,255.936,69.457,121.72,1282.54,124.067,155.566,351.769,423.108,341.18,386.333,166.2,105.99,90.692,169.908,201.787,212.382,281.497,99.499,166.075,118.226,94.267,201.718,179.39,258.86,198.852,202.644,114.256,216.44,134.42,275.034,4.646,17.043,109.472
2023-04-24 16:05:00,54.592,217.356,254.893,70.513,121.337,1286.06,124.621,156.091,353.023,420.546,341.544,382.2,165.4,106.128,90.662,172.144,204.667,212.503,283.457,100.779,163.779,119.094,94.88,204.336,178.946,251.11,197.974,200.272,113.94,219.025,134.786,276.192,4.927,17.662,110.889
2023-04-24 16:10:00,53.593,218.11,256.949,70.52,122.603,1295.92,123.328,155.331,351.116,421.702,340.512,383.0,166.0,106.93,90.768,170.383,205.253,210.146,284.605,101.984,161.322,119.114,93.387,202.1,179.214,253.95,197.8,202.094,114.038,219.855,134.696,276.51,4.805,17.457,109.385
2023-04-24 16:15:00,52.461,220.09,256.151,69.803,120.877,1291.84,124.216,155.821,349.311,425.608,337.998,385.8,164.4,106.037,91.35,171.336,204.32,212.279,283.495,99.961,163.035,118.254,93.12,201.17,178.228,255.755,197.912,200.058,113.88,218.421,134.896,277.032,4.777,17.304,110.889
