DATETIME,DJON,ATHN,MXCO,ARNM,NANM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK3,IRKT,MCRL,MOSC,NEWK,KIEL,KIEL2,YKTK,KERG,OULU,APTY,NRLK,TXBY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,TERA
2012-03-08 21:55:00,135.948,52.72,210.6,510.121,718.438,141.824,1286.24,94.546,140.778,325.623,399.168,372.6,187.0,43.814,220.91,86.222,152.643,160.06,188.107,195.233,92.323,153.93,112.0,90.24,191.65,170.636,190.89,195.792,108.324,128.468,266.29,102.04
2012-03-08 22:00:00,136.369,52.443,212.3,507.051,724.547,141.077,1275.12,95.33,141.121,326.678,400.149,372.0,188.8,44.106,219.92,85.678,150.007,156.75,190.773,196.991,91.646,153.3,114.6,89.36,193.546,171.082,191.184,196.04,108.938,129.264,265.612,101.44
2012-03-08 22:05:00,137.949,53.667,213.133,509.414,725.947,141.29,1287.5,94.048,139.41,327.541,398.748,374.2,188.4,43.828,218.802,85.328,149.0,156.04,190.507,195.212,94.493,154.612,114.4,89.52,193.03,170.196,193.694,194.634,110.548,128.44,263.456,102.317
2012-03-08 22:10:00,136.027,52.887,212.867,510.39,728.264,140.607,1279.56,93.086,140.011,327.016,397.841,371.6,188.4,44.125,217.006,85.118,151.457,158.61,191.653,193.04,92.559,153.57,113.6,89.653,191.828,171.008,191.304,193.478,108.28,125.522,261.668,102.93
2012-03-08 22:15:00,135.616,52.743,216.367,510.925,726.009,143.497,1272.72,95.798,137.533,324.293,398.243,369.8,189.0,44.784,221.126,84.246,151.627,158.284,189.627,193.378,95.372,154.242,114.6,90.027,190.72,173.524,191.344,195.952,110.42,127.42,264.942,100.931
2012-03-08 22:20:00,135.605,52.733,211.4,507.169,722.568,141.697,1284.28,95.254,139.791,325.084,395.295,375.0,187.4,43.977,218.318,85.722,148.29,155.674,188.24,193.753,94.658,152.844,112.2,89.04,190.346,171.514,190.552,194.866,109.228,127.472,263.688,103.286
2012-03-08 22:25:00,134.801,53.57,213.467,505.651,727.823,140.133,1283.96,94.884,138.94,327.198,396.286,371.2,190.2,43.862,218.388,86.452,149.533,155.706,188.48,195.965,93.996,154.888,114.2,88.64,192.068,169.526,191.442,193.72,109.358,127.398,263.472,100.646
2012-03-08 22:30:00,134.797,53.053,213.2,506.431,720.627,140.283,1277.5,94.11,138.36,325.505,399.731,372.4,186.6,44.364,216.976,86.358,156.87,165.706,187.947,193.986,92.645,152.234,115.4,87.92,189.754,170.648,193.988,195.664,108.192,126.928,259.448,100.288
2012-03-08 22:35:00,135.679,52.607,213.433,506.278,716.928,142.587,1272.1,94.75,139.668,328.133,395.122,370.4,187.2,43.18,218.196,87.344,149.053,155.996,188.587,193.733,93.5,153.23,111.0,89.92,193.444,172.784,193.372,197.272,107.506,124.958,257.012,101.494
2012-03-08 22:40:00,135.792,51.66,212.767,504.343,724.285,141.33,1274.86,93.364,140.093,326.748,397.932,370.6,188.0,44.282,218.508,85.23,148.553,155.69,188.827,195.617,94.503,153.106,113.8,87.067,194.41,173.386,194.646,195.054,108.598,123.158,256.734,99.73
2012-03-08 22:45:00,136.885,52.753,210.467,505.044,722.901,140.497,1281.48,93.534,137.674,323.142,392.768,369.8,187.6,43.588,217.112,86.368,148.777,155.652,188.373,195.46,94.992,152.352,111.8,89.013,193.95,169.644,194.598,196.53,109.122,123.038,251.794,100.649
2012-03-08 22:50:00,136.62,53.08,214.167,506.627,721.774,140.117,1275.44,93.508,138.832,321.898,393.598,369.8,185.8,43.612,216.596,87.292,149.47,156.12,186.293,191.764,93.496,153.0,112.0,87.12,191.974,169.968,192.04,193.33,107.93,124.156,253.896,100.934
2012-03-08 22:55:00,137.778,52.52,213.2,507.807,722.425,141.98,1270.38,95.08,138.988,322.195,394.708,366.2,188.8,43.13,216.812,84.174,148.863,156.148,190.16,192.585,92.745,153.702,113.4,88.16,191.426,169.386,193.666,192.8,108.866,123.408,252.354,103.031
2012-03-08 23:00:00,137.128,53.89,211.067,505.818,724.591,140.873,1270.98,93.77,138.034,322.432,392.885,367.0,187.8,44.1,215.776,86.302,149.453,156.41,187.68,195.206,94.072,150.78,113.2,89.307,189.676,173.176,192.388,192.42,108.572,122.864,253.938,101.136
2012-03-08 23:05:00,135.544,53.463,211.7,504.571,717.397,141.38,1270.74,94.26,136.329,322.772,394.555,369.8,185.0,43.828,218.908,85.214,151.587,159.392,188.613,193.138,92.738,153.306,113.6,88.347,192.74,171.114,189.566,191.05,107.216,122.9,253.746,101.432
2012-03-08 23:10:00,136.035,52.263,211.367,508.259,724.602,141.457,1275.42,95.762,138.621,322.219,390.604,369.8,187.0,43.954,214.532,84.738,147.48,154.94,186.373,193.043,93.665,151.964,112.6,88.667,191.596,169.31,189.726,194.516,107.766,122.722,255.456,101.373
2012-03-08 23:15:00,135.302,51.827,210.133,502.983,719.491,141.21,1277.82,93.702,137.355,324.941,394.323,366.6,185.0,44.428,219.394,85.746,148.777,155.424,188.88,191.334,92.217,150.586,113.0,90.24,191.078,170.554,189.154,190.074,108.222,122.182,253.196,102.411
2012-03-08 23:20:00,138.012,53.867,209.367,505.818,725.763,139.403,1267.18,93.682,137.187,321.648,393.745,366.8,189.2,44.634,219.244,84.194,147.917,155.966,189.2,192.049,91.941,150.952,113.2,89.147,190.938,170.182,187.704,195.466,108.012,123.172,255.378,102.187
2012-03-08 23:25:00,136.539,51.933,208.7,506.087,714.002,143.343,1279.58,95.846,138.329,324.03,392.588,368.6,189.2,43.938,219.388,85.568,148.403,155.658,189.387,192.993,91.841,152.514,112.8,88.72,192.212,170.224,187.254,189.464,107.6,121.8,254.526,101.701
2012-03-08 23:30:00,135.994,52.44,209.333,508.685,724.943,140.683,1277.3,94.772,136.787,325.002,395.051,369.4,186.2,43.164,220.086,85.406,149.563,156.768,190.08,192.532,92.169,150.002,112.2,89.76,190.43,170.396,188.388,189.268,105.814,123.65,253.37,103.102
2012-03-08 23:35:00,135.954,52.34,209.934,507.924,721.042,141.41,1274.64,95.096,138.311,325.249,393.843,367.0,185.8,44.314,215.542,84.46,150.567,158.678,188.213,195.664,94.123,150.788,111.6,88.64,186.99,169.796,187.82,193.716,106.43,122.57,253.8,101.65
2012-03-08 23:40:00,134.238,51.84,211.667,508.048,722.206,141.307,1269.42,95.4,137.97,323.726,392.338,372.2,185.4,42.95,217.306,86.294,145.013,152.54,188.453,195.93,93.746,151.506,114.6,88.347,189.404,167.934,189.344,190.986,107.056,121.784,255.376,102.187
2012-03-08 23:45:00,136.648,52.423,210.867,511.333,718.7,139.467,1277.46,94.348,138.74,325.804,391.986,369.8,185.6,44.078,214.622,83.538,149.65,158.464,189.173,196.486,92.15,152.334,111.6,86.88,192.682,171.662,188.904,193.55,106.696,122.77,253.34,101.243
2012-03-08 23:50:00,136.236,52.837,208.7,509.457,728.092,142.007,1272.9,95.522,138.526,320.627,394.458,369.8,187.8,43.654,217.312,85.794,151.58,159.672,189.627,195.588,92.966,151.254,115.0,88.933,191.482,169.86,188.27,193.668,106.312,122.038,253.148,101.935
2012-03-08 23:55:00,134.92,53.443,208.133,511.016,726.678,139.56,1273.56,93.494,137.855,322.7,395.169,367.8,188.4,43.56,219.658,85.094,148.887,156.892,191.333,193.596,92.469,151.02,113.0,87.387,190.464,168.042,186.798,193.21,105.186,122.866,252.192,102.675
2012-03-09 00:00:00,136.634,52.12,209.733,507.538,722.382,141.41,1281.16,95.33,139.323,326.091,398.457,372.6,186.2,43.74,219.638,84.826,150.303,158.238,189.787,195.599,94.528,153.184,113.4,89.627,187.726,167.064,185.928,190.514,107.002,122.642,251.29,101.558
2012-03-09 00:05:00,135.474,52.997,209.1,509.121,718.728,141.113,1273.46,96.684,139.028,324.608,395.114,370.4,185.4,44.068,219.138,84.122,146.627,154.16,190.08,195.815,92.234,151.038,112.6,89.12,187.1,169.286,188.524,187.906,106.928,122.272,252.758,101.67
2012-03-09 00:10:00,135.49,53.16,210.2,508.562,723.498,142.513,1271.26,94.548,138.727,326.415,397.56,367.0,189.6,43.8,216.884,83.946,148.713,156.766,187.627,196.071,91.764,153.594,113.6,88.107,188.204,167.314,186.62,191.882,106.77,122.972,252.568,101.58
2012-03-09 00:15:00,133.654,51.84,210.4,510.087,722.313,141.897,1281.58,94.148,138.343,326.821,397.18,367.4,185.4,45.094,218.704,85.12,149.037,156.568,191.493,194.374,92.975,152.544,112.6,88.427,186.83,167.976,190.856,186.328,106.926,122.326,253.448,101.924
2012-03-09 00:20:00,135.144,51.887,208.7,507.23,722.804,141.54,1279.16,93.798,137.9,323.537,396.399,368.8,184.4,43.888,220.094,85.002,153.797,161.918,189.387,195.559,93.302,150.574,114.2,89.227,186.712,167.268,185.912,191.472,107.238,121.154,255.348,102.432
2012-03-09 00:25:00,135.298,52.237,210.533,509.142,731.374,142.88,1274.325,93.59,139.12,326.257,396.349,373.6,186.0,42.945,222.194,85.104,148.566,157.572,187.493,195.213,94.348,152.018,112.4,88.773,188.594,170.9,185.47,189.724,106.88,122.246,252.71,104.085
2012-03-09 00:30:00,136.225,53.53,207.1,503.467,720.372,142.457,1269.6,95.52,140.705,327.065,402.597,368.6,188.4,44.828,219.234,84.46,150.63,158.742,191.253,194.637,94.04,150.948,113.4,88.293,188.668,167.446,185.588,190.232,106.728,123.59,255.328,101.559
2012-03-09 00:35:00,134.401,53.357,208.7,506.749,723.173,141.153,1282.44,95.166,140.358,327.4,400.268,369.0,183.6,44.028,221.862,83.132,150.413,157.792,190.48,195.964,91.16,149.908,111.8,88.64,187.198,169.37,185.024,187.824,107.196,122.752,253.386,100.629
2012-03-09 00:40:00,136.978,53.257,209.8,507.869,726.502,142.9,1282.76,94.836,140.172,327.494,396.766,369.0,189.0,43.966,221.572,84.722,152.093,159.884,190.907,195.748,92.176,153.358,112.2,89.36,185.624,169.744,186.432,189.902,105.31,123.02,253.1,101.144
2012-03-09 00:45:00,136.66,52.067,208.067,504.989,725.45,140.023,1279.88,95.98,139.581,326.469,400.434,369.2,185.8,44.758,219.53,83.532,148.287,155.738,191.333,195.855,92.337,151.97,114.8,90.213,184.864,169.14,183.566,191.98,106.84,123.788,253.756,105.075
2012-03-09 00:50:00,134.63,53.283,209.633,508.442,718.938,142.963,1280.96,94.97,137.808,323.454,398.322,369.8,185.4,44.355,220.648,84.412,152.517,160.402,189.787,195.805,94.138,150.528,113.2,88.747,184.834,169.48,183.588,185.71,106.516,123.714,255.628,100.296
2012-03-09 00:55:00,136.164,51.543,210.7,505.695,725.905,142.643,1275.4,96.566,139.836,323.279,398.821,371.6,186.0,44.035,218.842,83.666,151.613,159.828,192.427,195.238,94.492,153.312,113.4,89.813,184.324,166.434,186.368,189.24,106.936,124.046,256.414,102.907
2012-03-09 01:00:00,135.269,51.783,211.8,511.436,724.204,139.82,1277.72,95.458,138.977,321.828,395.115,370.2,186.0,44.178,219.454,83.184,149.483,156.94,192.453,193.897,93.904,152.884,116.4,89.467,186.534,168.4,184.394,189.44,106.986,123.486,257.248,103.623
2012-03-09 01:05:00,133.668,53.657,207.533,509.009,722.878,141.18,1275.4,96.484,139.119,327.74,398.419,374.4,184.8,43.546,220.13,83.62,149.667,157.01,189.68,196.032,93.514,153.092,114.6,88.72,185.418,168.508,183.788,187.646,106.808,123.804,256.836,103.007
2012-03-09 01:10:00,134.66,53.127,209.2,505.584,718.113,140.24,1278.62,94.284,139.976,328.023,398.143,369.6,189.2,42.543,219.588,84.256,150.05,157.774,188.0,195.634,92.764,152.33,114.0,89.36,188.048,168.614,185.414,186.244,106.934,124.64,258.886,103.895
2012-03-09 01:15:00,135.639,53.043,211.4,506.553,724.916,143.29,1278.96,94.16,138.681,323.289,397.67,369.2,187.4,42.827,220.81,84.666,149.823,157.502,188.587,195.622,94.716,153.614,113.8,87.973,184.43,169.594,184.354,189.916,107.748,124.664,256.998,103.784
2012-03-09 01:20:00,132.354,53.013,211.833,509.798,722.675,142.763,1271.64,94.57,139.987,322.69,396.667,371.0,187.0,45.02,219.112,84.736,149.743,157.036,189.067,197.992,94.629,152.626,114.2,88.48,186.318,169.786,184.264,187.282,106.516,124.048,258.06,102.895
2012-03-09 01:25:00,135.382,51.29,208.533,506.725,738.607,141.35,1278.44,95.12,140.769,324.44,398.395,367.0,189.2,44.953,221.996,84.772,151.523,159.282,188.667,197.036,93.331,154.034,116.4,88.107,186.384,169.374,185.356,187.226,105.422,124.562,257.608,102.401
2012-03-09 01:30:00,134.837,53.06,209.8,512.416,731.753,143.427,1276.3,96.034,138.473,326.143,400.101,371.4,187.8,43.584,222.022,84.796,152.777,160.462,189.12,197.067,93.675,154.808,114.2,87.893,185.072,170.546,183.898,188.96,107.56,124.406,258.092,103.51
2012-03-09 01:35:00,136.642,53.907,209.1,511.402,720.096,141.34,1280.26,94.582,139.35,326.112,397.331,373.0,188.2,43.456,220.4,83.308,148.903,156.52,192.08,199.389,93.79,153.228,112.4,88.827,185.198,166.916,187.258,185.878,107.57,124.088,256.598,103.721
2012-03-09 01:40:00,135.353,53.79,209.467,511.415,722.073,141.7,1285.84,94.252,141.384,326.569,399.473,367.2,187.6,45.408,222.476,84.118,149.94,157.532,191.973,196.797,94.445,154.706,113.6,89.093,186.172,167.424,183.658,186.954,107.892,124.656,256.77,103.518
2012-03-09 01:45:00,133.177,51.917,209.467,507.494,719.01,143.5,1283.22,95.02,139.363,325.766,398.295,372.2,190.4,43.904,220.082,84.318,149.933,157.462,189.84,197.145,95.123,153.526,114.0,90.32,184.516,167.628,185.014,183.966,107.586,125.056,256.278,101.855
2012-03-09 01:50:00,135.827,51.707,207.333,509.545,728.053,142.003,1280.2,94.326,139.92,326.724,400.046,371.8,191.2,44.29,218.588,84.808,149.59,157.896,189.173,199.398,95.229,155.604,113.2,87.36,186.56,168.184,185.846,186.02,107.83,124.192,255.514,104.706
2012-03-09 01:55:00,133.535,53.077,207.833,511.934,722.972,142.263,1276.72,95.22,142.35,329.359,398.352,373.0,189.4,43.69,220.384,84.604,148.343,156.356,189.973,199.447,94.855,152.408,111.4,88.64,186.424,169.12,186.752,187.398,107.14,124.302,257.176,104.805
2012-03-09 02:00:00,135.825,52.083,211.067,512.18,729.762,144.727,1283.92,95.276,139.032,327.877,398.268,373.6,185.4,44.678,220.76,85.974,150.71,158.92,190.56,198.131,94.999,156.1,114.8,87.547,187.056,167.43,186.302,185.98,106.78,124.926,257.116,104.523
2012-03-09 02:05:00,133.732,53.687,205.767,509.613,722.288,143.406,1285.02,95.484,141.178,329.432,402.448,373.0,187.6,44.636,220.204,85.672,152.84,161.012,191.52,197.992,93.998,155.634,115.6,89.2,186.394,166.482,183.348,189.578,106.694,124.424,257.664,104.017
2012-03-09 02:10:00,134.286,52.113,211.3,512.528,725.404,142.34,1291.36,94.672,140.094,328.225,401.146,371.8,189.8,45.233,220.712,84.066,151.073,159.58,192.053,197.364,94.449,154.65,116.0,90.48,186.782,168.808,185.424,186.75,107.236,125.624,254.856,104.109
2012-03-09 02:15:00,136.261,52.63,211.367,511.946,726.0,143.113,1286.2,95.022,140.51,330.567,399.246,373.2,189.8,44.736,221.588,84.718,150.943,158.574,188.453,198.318,94.321,154.58,114.8,89.173,186.02,168.658,184.478,187.34,108.33,125.616,259.846,104.786
2012-03-09 02:20:00,132.944,52.637,208.633,513.94,728.292,143.5,1281.86,95.47,140.957,328.197,402.389,377.0,188.6,44.198,220.896,85.428,150.816,158.39,192.72,198.932,94.405,155.8,117.4,88.507,187.594,168.184,185.388,190.52,107.004,125.23,258.604,104.059
2012-03-09 02:25:00,135.854,53.38,209.467,512.411,730.543,142.073,1287.62,95.112,140.156,330.833,399.953,373.6,187.8,43.338,220.79,84.43,151.424,159.442,193.093,198.376,94.153,152.422,115.4,88.4,187.718,167.76,186.116,187.8,109.636,126.272,258.102,102.822
2012-03-09 02:30:00,133.941,53.64,208.8,513.097,726.371,143.073,1288.36,93.52,143.152,330.298,403.431,376.4,185.6,44.648,219.028,84.462,153.117,161.802,192.56,197.214,94.121,154.644,116.4,88.507,186.08,169.4,186.854,186.59,108.834,125.888,258.532,103.536
2012-03-09 02:35:00,135.271,53.11,211.033,510.321,727.984,143.79,1283.4,96.316,141.708,332.811,400.871,372.2,188.6,44.356,221.882,85.378,150.453,158.692,188.667,197.144,94.977,153.85,114.8,89.707,185.756,168.354,185.346,186.356,106.514,124.858,261.002,102.298
2012-03-09 02:40:00,134.204,52.74,210.067,516.253,728.192,141.2,1286.92,95.088,141.3,332.041,403.135,371.2,190.0,45.242,222.332,84.936,155.167,163.094,191.733,197.601,95.258,155.902,113.2,89.813,186.992,168.97,187.61,187.948,106.686,124.308,255.078,103.646
2012-03-09 02:45:00,135.683,52.55,210.3,515.461,733.076,143.507,1278.6,95.988,141.513,331.95,401.877,376.2,191.8,44.622,222.968,84.486,149.45,158.018,191.467,197.769,94.666,155.138,115.6,88.987,188.212,168.684,186.656,189.296,106.572,123.848,257.744,103.484
2012-03-09 02:50:00,135.522,52.287,208.033,508.622,724.685,144.753,1282.52,94.552,140.158,329.718,401.442,373.8,190.0,44.56,222.382,85.522,151.27,160.156,189.2,198.216,94.475,153.026,112.6,87.467,185.014,165.95,186.596,188.618,106.046,124.36,257.05,102.751
2012-03-09 02:55:00,134.521,53.787,211.2,514.858,728.045,140.93,1286.12,96.32,142.595,329.391,400.986,375.8,188.6,45.132,221.716,85.928,149.76,158.476,191.093,198.522,94.283,153.062,115.4,88.72,187.214,167.504,186.348,188.096,106.504,123.302,257.02,102.991
2012-03-09 03:00:00,132.45,53.617,212.1,512.766,729.96,143.503,1294.38,94.92,140.682,334.311,402.318,378.0,190.6,44.796,221.304,84.296,150.513,158.466,188.48,198.709,93.469,153.858,113.8,87.973,185.104,169.036,186.326,186.798,106.996,123.452,255.72,102.368
2012-03-09 03:05:00,138.118,53.773,208.3,512.279,727.04,144.667,1290.2,96.006,140.833,331.729,401.147,372.6,187.4,43.666,224.34,84.834,152.543,161.07,189.44,197.392,94.675,153.372,112.6,86.4,188.728,165.914,186.974,189.314,106.682,124.0,256.112,103.25
2012-03-09 03:10:00,135.895,53.26,208.733,511.628,729.234,141.34,1294.54,96.598,140.162,331.44,402.61,373.6,190.0,45.315,217.786,86.376,151.937,160.61,188.693,197.691,93.569,151.88,113.4,88.133,186.484,168.362,186.192,188.676,106.778,123.186,257.972,103.118
2012-03-09 03:15:00,134.185,53.24,209.267,512.656,730.211,143.067,1289.76,94.77,142.304,327.293,400.694,371.4,190.6,44.142,221.616,83.538,151.293,159.596,189.6,197.809,92.729,152.754,115.2,89.44,187.022,166.682,184.526,189.77,106.306,124.012,253.54,102.926
2012-03-09 03:20:00,135.389,53.623,211.167,511.778,729.74,144.583,1288.14,95.458,142.449,329.126,395.812,373.0,189.6,44.81,218.778,85.26,149.13,157.864,188.133,197.165,93.607,153.104,112.8,88.907,184.394,165.846,185.21,187.422,105.49,122.852,256.412,102.915
2012-03-09 03:25:00,133.395,52.667,209.934,509.962,725.697,141.96,1282.84,95.254,140.899,328.39,400.274,368.6,190.2,44.862,219.366,84.488,149.674,158.268,188.96,195.368,93.468,153.126,113.0,88.213,186.344,164.71,185.054,190.794,106.574,122.844,256.512,104.675
2012-03-09 03:30:00,132.696,52.937,208.933,507.514,724.433,144.083,1286.02,95.648,141.292,327.278,399.186,370.8,191.4,45.25,218.586,84.376,151.753,160.522,187.627,195.677,93.336,151.354,113.2,89.307,185.068,165.994,185.246,185.616,106.32,121.912,253.362,104.052
2012-03-09 03:35:00,136.888,53.397,209.633,508.839,726.658,142.107,1272.5,95.048,138.549,332.346,403.006,370.6,187.8,43.457,216.67,84.176,149.71,158.032,190.053,197.144,92.961,149.534,114.4,89.04,185.34,163.564,184.574,187.854,104.43,122.83,255.492,103.279
2012-03-09 03:40:00,134.903,53.317,207.967,514.131,719.486,143.163,1288.9,96.028,141.611,328.6,399.265,369.0,189.2,43.27,221.912,83.496,153.42,162.546,188.587,197.918,94.623,151.91,114.0,88.32,184.328,164.56,183.292,188.72,106.646,122.642,255.494,101.301
2012-03-09 03:45:00,134.725,53.807,211.0,509.781,726.586,143.73,1288.68,95.55,141.595,330.729,398.579,371.0,190.0,43.764,219.882,82.792,151.43,160.172,189.307,195.566,91.32,152.908,112.6,88.107,182.776,166.092,184.014,190.594,105.556,123.338,257.32,101.92
2012-03-09 03:50:00,134.763,52.737,211.8,508.625,724.199,144.097,1281.32,95.138,140.996,328.323,399.528,373.6,188.4,43.406,220.33,85.016,150.907,159.228,189.227,193.015,94.263,153.174,114.4,87.253,184.414,166.59,183.978,187.272,105.452,123.296,254.064,103.166
2012-03-09 03:55:00,134.764,53.797,209.966,509.843,723.906,144.0,1288.72,95.26,141.752,329.019,400.969,373.4,188.8,44.012,222.242,83.904,150.28,158.69,184.773,199.882,92.721,154.702,112.0,87.573,183.468,165.332,181.28,191.28,106.034,122.756,255.482,101.777
2012-03-09 04:00:00,134.453,53.97,207.867,514.787,727.645,144.336,1286.72,96.002,141.635,329.97,400.356,371.6,187.8,43.975,223.034,84.022,150.433,159.024,188.533,195.854,91.663,154.12,115.2,87.6,182.682,167.814,184.834,185.27,105.43,123.412,253.35,102.354
2012-03-09 04:05:00,135.065,53.413,209.567,510.864,727.975,142.677,1298.64,96.692,141.718,332.262,399.459,371.4,188.6,44.293,216.314,84.628,150.383,159.476,187.973,197.559,95.525,153.056,114.2,86.987,182.534,165.436,183.14,188.874,106.054,123.264,254.312,103.436
2012-03-09 04:10:00,133.866,53.707,212.9,512.591,730.756,144.14,1291.48,94.32,140.727,325.643,400.214,374.0,187.2,43.69,218.472,84.674,150.617,159.128,187.68,197.054,94.655,152.362,115.0,89.013,184.876,165.426,185.894,190.258,105.362,123.364,253.224,102.022
2012-03-09 04:15:00,134.175,52.357,211.3,516.247,732.031,140.903,1290.14,96.72,141.141,327.791,400.38,375.0,187.6,44.296,219.716,83.88,148.617,157.41,187.333,199.401,92.897,155.176,111.8,87.973,183.824,165.692,185.226,189.514,105.908,122.542,254.706,101.813
2012-03-09 04:20:00,134.263,53.777,210.733,511.372,732.67,143.723,1290.16,94.732,141.086,328.197,400.005,375.2,190.2,43.706,216.636,84.706,150.223,159.428,191.84,196.827,93.871,152.84,113.2,88.613,185.614,165.696,185.206,186.532,105.456,122.132,252.872,102.527
2012-03-09 04:25:00,135.602,52.623,209.633,510.409,724.901,141.623,1290.5,95.766,139.235,326.243,400.183,374.2,188.8,45.526,219.12,84.248,148.7,157.926,189.707,197.254,93.035,154.314,112.0,89.173,183.314,165.92,186.144,188.018,106.908,123.898,255.792,101.724
2012-03-09 04:30:00,131.715,53.46,209.633,509.001,729.369,142.803,1294.4,95.37,140.66,327.921,399.909,373.0,189.8,43.714,220.344,85.182,152.553,161.11,188.507,195.446,93.852,154.896,113.8,89.067,183.268,165.51,186.854,187.046,105.336,123.022,254.912,101.186
2012-03-09 04:35:00,134.183,52.923,211.767,508.695,722.514,141.653,1291.24,94.91,138.444,327.176,398.167,372.4,189.6,43.878,221.066,84.64,148.353,156.492,190.427,197.303,95.092,153.862,112.6,87.76,183.648,167.116,185.724,187.772,105.844,123.15,254.886,102.95
2012-03-09 04:40:00,133.763,53.23,208.867,510.049,729.0,142.35,1294.22,95.872,139.188,328.639,400.847,375.6,188.0,44.142,218.362,84.414,152.01,159.804,191.013,195.715,92.356,152.68,111.8,88.24,184.542,168.348,185.458,188.542,106.552,122.848,254.418,103.236
2012-03-09 04:45:00,135.175,52.5,212.867,514.25,726.838,144.2,1301.86,94.538,141.19,323.469,399.039,373.6,187.8,43.994,220.162,85.274,150.1,158.05,191.253,194.931,93.331,152.848,113.2,89.04,187.48,169.042,185.83,193.44,106.978,123.096,255.17,99.957
2012-03-09 04:50:00,133.63,54.243,210.767,508.936,734.265,142.403,1292.96,95.51,140.375,327.386,399.026,372.8,186.2,43.444,220.74,85.308,150.023,158.574,189.147,195.834,94.331,153.964,113.2,87.947,184.952,168.03,185.16,188.224,108.032,124.228,256.318,100.748
2012-03-09 04:55:00,134.939,54.063,213.533,511.133,732.672,141.047,1284.8,95.848,141.667,331.141,401.306,372.6,189.6,43.825,220.034,83.884,150.967,158.384,188.533,197.301,93.765,151.834,114.4,88.107,183.994,166.046,184.094,188.89,106.236,123.19,253.33,102.674
2012-03-09 05:00:00,134.182,53.197,210.5,510.397,730.828,144.077,1293.68,94.794,138.993,326.723,396.89,371.0,187.6,44.748,221.45,85.658,150.123,159.096,187.547,195.098,91.732,151.98,115.0,89.067,185.654,167.06,185.174,189.818,107.616,123.814,257.068,101.91
2012-03-09 05:05:00,133.643,53.073,209.133,511.692,736.75,141.01,1285.7,94.444,140.656,329.423,401.989,375.4,187.6,44.986,221.332,83.91,150.477,159.634,188.267,196.192,92.811,153.5,112.8,88.24,183.39,168.284,184.834,187.636,106.872,123.316,254.582,103.388
2012-03-09 05:10:00,134.325,52.827,211.2,515.283,726.625,141.254,1284.36,94.414,140.159,327.644,399.428,369.6,192.8,44.414,216.174,86.206,151.073,159.48,189.733,198.037,93.144,152.822,112.6,88.667,185.412,166.828,183.692,186.522,107.152,123.804,254.966,102.3
2012-03-09 05:15:00,134.668,53.73,207.766,510.63,724.152,143.85,1293.7,94.82,139.58,329.339,401.573,373.2,187.0,45.07,220.43,84.222,149.547,157.98,188.373,198.117,94.863,153.96,113.8,87.387,185.302,169.806,186.528,188.724,104.826,123.512,254.504,101.039
2012-03-09 05:20:00,131.914,54.277,211.833,510.025,728.553,144.387,1287.66,96.574,139.641,328.27,402.813,374.0,187.0,44.544,218.328,84.63,150.103,158.92,187.36,195.576,93.254,154.26,113.0,87.84,185.738,166.95,186.574,188.592,105.844,123.848,254.98,99.779
2012-03-09 05:25:00,133.041,53.8,211.233,518.155,728.37,142.62,1290.46,95.616,139.926,329.042,402.312,370.4,189.2,45.04,222.656,84.89,151.347,159.29,189.467,197.423,95.313,154.506,111.8,88.64,184.304,168.022,185.448,189.29,106.754,122.676,256.412,102.895
2012-03-09 05:30:00,135.054,53.33,209.033,510.079,724.911,142.934,1286.62,97.716,140.018,328.134,397.216,371.4,188.0,43.842,219.478,84.326,149.927,156.88,188.88,197.681,93.769,154.05,113.6,89.147,186.766,167.31,185.852,191.142,106.668,123.336,253.986,101.704
2012-03-09 05:35:00,132.996,52.583,211.1,514.939,731.486,143.007,1287.9,95.44,139.4,331.552,398.431,372.0,184.8,44.287,219.168,85.262,152.417,161.236,190.213,196.27,95.4,153.924,115.4,89.68,187.466,165.138,186.288,188.232,107.168,122.804,256.342,104.099
2012-03-09 05:40:00,134.413,54.067,210.3,512.891,725.851,141.513,1288.36,96.4,140.65,330.708,401.735,367.4,189.0,44.356,221.772,84.268,148.313,157.162,187.12,196.528,96.612,154.476,115.8,89.013,186.42,167.054,184.412,192.154,105.492,123.622,256.128,102.361
2012-03-09 05:45:00,136.478,54.393,206.6,514.911,725.748,144.7,1292.3,95.504,140.933,327.924,401.107,371.4,186.6,43.942,221.816,85.224,149.93,158.144,188.48,197.392,95.236,155.926,114.2,87.733,187.366,167.05,184.674,191.506,105.736,122.628,254.072,102.066
2012-03-09 05:50:00,133.703,51.763,208.3,513.557,728.437,143.997,1288.58,95.934,141.039,331.307,400.984,374.6,187.2,44.014,219.592,85.21,149.784,157.752,189.28,198.047,95.534,151.702,112.2,86.773,186.974,164.134,186.592,189.026,106.788,123.752,252.836,102.498
2012-03-09 05:55:00,134.712,53.19,208.633,515.831,732.258,141.32,1283.1,95.494,140.831,331.306,403.728,367.6,186.4,44.85,217.782,84.384,149.926,159.444,189.547,196.408,94.725,153.602,115.2,89.52,185.636,165.33,184.008,188.376,107.58,124.178,256.61,101.79
