DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,NAIN,PWNK,THUL,SOPB,SOPO
2001-09-26 19:25:00,165.604,49.78,199.967,120.05,1288.14,380.98,98.74195624999997,200.214,85.422,149.23,275.103,93.127,150.4,183.742,186.102,188.062,105.986,41.306,242.156
2001-09-26 19:30:00,166.022,50.927,202.4,123.117,1290.52,379.057,99.458,198.754,83.876,148.47,272.397,92.394,151.2,184.128,186.998,187.828,106.332,41.374,242.682
2001-09-26 19:35:00,166.086,51.067,200.4,120.103,1301.6,381.073,98.27214708333331,196.796,82.232,146.803,273.52,92.953,149.06,183.212,186.592,187.374,104.722,41.84,240.732
2001-09-26 19:40:00,164.854,50.567,198.2,121.93,1292.42,380.723,98.33497250000003,197.475,84.654,146.413,272.333,92.179,149.72,182.996,185.088,187.68,105.074,41.434,240.786
2001-09-26 19:45:00,165.938,50.723,199.667,122.163,1295.02,380.55,98.873,200.39,83.518,145.95,275.049,92.261,150.28,183.154,185.52,187.164,106.052,41.766,241.184
2001-09-26 19:50:00,166.028,50.287,200.5,119.897,1289.68,379.063,98.2676375,198.126,83.666,148.103,276.993,92.702,148.6,184.798,184.998,189.436,106.032,42.04,242.668
2001-09-26 19:55:00,165.18,49.657,201.4,123.29,1296.08,379.633,98.77172124999997,199.722,83.85,148.55,273.361,94.162,148.52,183.644,185.32,188.688,105.074,41.672,243.424
2001-09-26 20:00:00,166.09,50.273,201.333,121.447,1280.9,380.63,98.423,198.9,83.876,148.143,275.909,92.828,149.68,185.144,185.054,187.198,104.486,41.146,241.364
2001-09-26 20:05:00,164.818,49.417,200.0,120.36,1284.68,381.283,98.51151124999996,199.414,84.232,149.757,275.973,92.221,151.22,184.986,184.854,186.764,105.524,41.98,243.878
2001-09-26 20:10:00,164.642,50.27,200.567,119.657,1282.46,378.823,98.50683166666664,199.462,83.892,149.367,274.74,93.331,149.44,183.446,187.046,187.497,106.17,41.476,244.214
2001-09-26 20:15:00,166.726,51.347,199.033,121.42,1279.42,379.48,98.044,199.912,83.198,148.55,272.931,92.727,150.8,184.462,185.476,187.1903941666668,105.11,40.97,243.126
2001-09-26 20:20:00,166.514,50.487,198.867,120.21,1284.64,381.863,98.54593541666662,199.07,84.03,149.753,272.97,91.369,150.2,184.256,184.756,188.662,106.18,41.486,243.886
2001-09-26 20:25:00,166.378,50.393,198.533,120.533,1286.32,378.46,98.29606708333331,198.728,83.596,146.783,271.437,92.37,151.9,184.01,183.52,187.466,105.38,41.694,243.702
2001-09-26 20:30:00,165.624,49.933,201.4,121.28,1285.3,381.617,98.342,198.726,82.11,149.147,271.923,92.381,150.6,183.014,182.57,186.686,104.638,41.958,245.12
2001-09-26 20:35:00,163.076,50.42,200.833,123.487,1283.32,379.617,98.53227374999987,199.996,83.602,150.643,273.52,92.972,151.34,184.876,186.686,185.52,103.854,41.802,241.824
2001-09-26 20:40:00,166.164,49.25,198.533,119.163,1287.24,379.947,98.12196416666673,200.66,83.458,148.497,274.872,91.429,149.68,182.572,187.86,188.646,104.988,41.286,242.702
2001-09-26 20:45:00,165.146,50.94,199.467,120.637,1284.34,378.52,98.363,199.456,83.244,146.957,271.539,93.813,152.6,185.054,185.05,186.604,104.486,41.194,241.714
2001-09-26 20:50:00,164.856,50.613,198.733,120.643,1284.02,381.773,98.62134999999996,200.362,83.41,147.537,273.895,92.924,149.94,184.792,186.6,187.158,103.936,42.002,242.176
2001-09-26 20:55:00,166.758,51.287,199.633,122.253,1284.98,382.777,98.72178875000007,199.192,83.14,146.713,272.739,92.133,150.78,183.98,186.38,186.738,105.186,41.748,244.122
2001-09-26 21:00:00,164.426,51.323,199.433,122.783,1287.12,383.15,99.089,199.532,84.036,148.177,274.95,94.028,149.12,186.168,187.126,186.992,106.112,40.796,241.656
2001-09-26 21:05:00,164.862,50.37,199.867,120.3,1288.76,379.89,98.65967458333326,201.138,81.502,148.903,275.095,93.161,150.98,183.97,186.28,188.444,105.708,41.504,245.99
2001-09-26 21:10:00,165.294,50.24,198.867,121.443,1293.18,381.597,98.70011666666662,200.962,84.694,149.207,272.48,93.262,150.84,183.276,187.318,185.318,105.674,41.522,242.96
2001-09-26 21:15:00,165.09,50.423,199.333,120.89,1280.86,384.283,99.45,202.794,84.378,149.33,272.711,93.865,153.14,184.684,185.842,187.784,105.952,41.196,243.444
2001-09-26 21:20:00,163.874,50.773,196.967,120.703,1291.72,382.177,98.43831833333341,200.284,82.758,150.103,275.082,92.419,150.72,182.384,186.286,189.064,104.772,41.838,240.262
2001-09-26 21:25:00,165.852,51.64,200.3,120.86,1286.14,378.963,98.31771583333341,199.444,83.562,149.01,271.654,91.65,151.02,185.186,185.106,189.042,105.438,41.478,242.034
2001-09-26 21:30:00,164.838,50.04,197.033,120.49,1286.84,381.633,98.769,199.524,83.596,150.757,272.71,94.398,150.64,183.568,187.264,184.974,104.45,41.44,243.416
2001-09-26 21:35:00,165.36,50.843,198.267,118.627,1276.94,382.757,98.69082374999992,198.176,84.096,148.913,272.96,93.705,150.66,183.61,186.322,186.848,104.828,41.488,241.918
2001-09-26 21:40:00,165.282,50.197,198.833,122.31,1288.74,377.973,98.57144124999999,197.924,82.314,149.45,272.493,93.163,148.22,183.798,186.512,187.752,104.762,41.286,243.34
2001-09-26 21:45:00,165.042,50.477,199.433,121.423,1294.66,383.267,99.453,199.844,84.142,148.077,273.43,91.772,150.18,185.022,186.594,186.652,105.508,42.054,243.07
2001-09-26 21:50:00,163.75,49.687,198.2,121.19,1281.56,381.287,98.57527125,199.57,83.424,148.977,274.786,93.019,150.22,184.012,187.708,185.482,106.242,42.326,243.284
2001-09-26 21:55:00,167.61,51.013,200.967,119.72,1292.26,379.307,98.37340791666664,196.74,82.524,149.617,274.745,92.738,149.74,184.456,186.574,185.142,104.6,41.816,243.712
2001-09-26 22:00:00,164.834,50.333,201.333,122.52,1285.18,376.7,98.463,198.042,84.356,148.997,274.168,92.818,150.88,186.028,185.25,187.156,104.86,41.638,243.596
2001-09-26 22:05:00,164.91,50.72,200.367,120.9,1288.74,380.927,98.61735666666665,201.262,82.004,146.987,275.651,93.909,149.86,184.954,184.2,185.04,104.846,41.358,242.062
2001-09-26 22:10:00,166.486,51.33,198.933,120.083,1285.22,377.93,98.09436875000004,197.27,84.1,149.287,273.983,92.126,148.26,185.584,187.204,186.804,105.092,41.316,242.282
2001-09-26 22:15:00,165.724,50.947,200.067,122.68,1288.92,380.823,99.058,198.914,83.828,148.277,273.22,92.82,150.04,183.742,188.594,186.744,103.756,41.056,242.704
2001-09-26 22:20:00,164.944,50.297,201.433,121.537,1284.5,380.163,98.63986499999999,197.266,83.65,147.503,270.687,93.059,149.58,184.92,186.37,187.622,105.89,41.628,245.222
2001-09-26 22:25:00,164.638,49.237,197.8,121.47,1278.7,378.353,98.59544291666671,198.514,84.388,146.736,276.721,95.942,151.6,183.486,186.124,186.676,106.318,41.368,243.296
2001-09-26 22:30:00,165.37,50.45,198.533,122.0,1289.6,382.35,98.149,197.606,84.914,146.61,272.525,91.593,150.72,182.904,189.056,185.25,104.398,40.736,243.088
2001-09-26 22:35:00,167.226,49.937,201.367,121.66,1285.38,377.753,98.46864416666665,200.686,84.668,146.833,273.761,93.999,150.26,182.848,185.946,187.23736083333327,104.274,41.93,241.198
2001-09-26 22:40:00,166.888,49.723,199.2,121.91,1283.0,378.83,98.59498916666672,199.57,84.6,147.833,271.929,93.345,151.0,184.98,187.112,189.9,105.176,41.232,241.406
2001-09-26 22:45:00,164.69,49.617,199.533,120.91,1284.5,380.97,98.408,200.544,83.972,148.94,276.935,93.372,149.56,187.124,186.514,187.026,106.214,41.618,242.11
2001-09-26 22:50:00,165.186,50.25,197.833,121.057,1287.68,382.263,98.59078041666663,196.802,83.942,148.1,272.612,92.795,149.88,184.782,185.88,187.032,105.522,41.784,241.248
2001-09-26 22:55:00,165.476,50.58,199.433,122.293,1288.38,379.98,98.69552749999998,199.88,84.956,149.25,274.321,92.505,150.38,183.514,187.396,187.046,104.642,41.302,243.206
2001-09-26 23:00:00,164.38,49.053,199.8,121.647,1276.54,380.423,98.73,203.292,84.708,147.477,272.908,93.229,151.9,184.16,187.778,189.86,104.06,41.614,243.456
2001-09-26 23:05:00,164.7,50.813,202.533,121.11,1282.62,381.077,98.8698716666667,197.024,83.532,148.843,272.165,93.378,150.38,184.712,185.642,188.496,104.972,41.88,243.712
2001-09-26 23:10:00,165.918,51.04,202.167,121.693,1289.9,383.917,99.1465970833333,199.518,84.674,149.233,274.774,92.966,151.26,183.85,186.25,187.708,104.272,41.46,243.162
2001-09-26 23:15:00,164.334,50.46,199.9,121.473,1280.14,381.324,98.83,199.668,85.128,146.663,277.742,92.311,151.42,185.682,187.87,186.972,104.74,41.17,243.05
2001-09-26 23:20:00,165.18,49.913,198.967,121.78,1279.62,378.643,98.52232791666665,199.8,83.696,149.573,272.585,92.989,151.02,183.574,187.042,184.82,105.702,42.09,242.542
2001-09-26 23:25:00,164.038,50.873,200.067,121.603,1282.04,380.99,98.47847749999995,197.562,82.484,149.25,273.624,92.598,151.36,185.198,186.608,186.344,106.198,41.96,244.036
2001-09-26 23:30:00,167.008,50.737,199.233,121.633,1287.32,385.01,98.981,196.73,84.358,148.737,276.04,92.796,152.72,185.114,186.93,188.366,105.574,41.614,244.132
2001-09-26 23:35:00,168.15,49.97,201.233,119.723,1283.34,381.033,98.49044999999992,198.08,84.51,147.56,273.98,92.345,151.32,184.432,188.814,188.738,103.644,41.222,242.666
2001-09-26 23:40:00,164.364,49.253,198.967,121.917,1289.56,384.167,99.23259874999998,198.626,85.198,147.873,273.689,94.06,151.96,185.638,189.766,187.388,106.66,42.076,239.002
2001-09-26 23:45:00,165.44,50.283,199.933,123.627,1284.9,381.457,98.126,200.912,84.542,148.32,273.468,92.72,150.32,182.938,186.908,186.99,105.588,41.12,241.656
2001-09-26 23:50:00,166.226,49.877,200.0,119.74,1286.6,383.157,98.9847104166667,200.156,85.69,148.587,273.236,93.791,152.98,185.866,187.312,188.254,105.39,41.534,242.588
2001-09-26 23:55:00,164.31,49.63,202.667,121.927,1286.6,382.357,98.96787249999996,200.004,83.644,151.647,273.017,93.45,151.64,183.282,188.21,189.042,105.234,42.004,243.006
2001-09-27 00:00:00,165.512,50.807,199.033,121.473,1289.74,381.68,98.556,199.054,83.742,147.07,272.687,93.221,150.66,183.492,188.802,187.784,104.4,41.604,243.852
2001-09-27 00:05:00,165.594,51.107,199.9,120.807,1279.76,382.857,98.84572041666662,199.824,83.792,147.653,271.88,94.359,151.2,185.118,183.642,185.298,104.88,41.386,244.024
2001-09-27 00:10:00,164.44,50.28,200.167,121.38,1290.98,381.133,98.75678708333336,198.34,84.434,146.913,273.636,93.278,151.92,184.324,188.034,186.594,105.97,41.618,245.238
2001-09-27 00:15:00,164.342,50.443,200.233,120.553,1288.92,383.787,99.185,199.366,84.138,149.72,273.695,92.268,152.22,185.958,186.726,187.296,106.468,41.604,243.67
2001-09-27 00:20:00,164.514,50.367,203.867,120.8,1285.46,381.777,98.79627291666665,198.178,84.308,149.573,274.71,92.153,152.34,185.892,188.192,187.154,106.096,41.46,243.806
2001-09-27 00:25:00,164.536,49.57,198.133,122.307,1288.66,382.507,98.81608583333336,200.068,83.818,149.34,273.383,92.948,153.0,186.126,185.89,185.806,105.918,41.18,245.366
2001-09-27 00:30:00,165.23,50.56,199.133,121.967,1287.8,382.976,99.301,201.08,85.076,148.56,273.712,91.97,151.94,183.728,190.3,189.804,106.75,41.456,245.972
2001-09-27 00:35:00,164.332,50.007,200.533,121.23,1289.56,381.993,98.94477416666665,199.04,85.164,148.107,274.236,93.76,149.74,184.108,188.394,186.702,105.668,42.104,244.432
2001-09-27 00:40:00,165.198,49.82,197.867,121.893,1285.3,382.2,98.9378945833333,198.78,84.166,149.197,276.174,94.091,151.84,183.788,187.396,188.88,105.26,42.688,244.138
2001-09-27 00:45:00,166.096,51.167,200.067,122.103,1283.6,382.41,99.122,199.156,85.0,148.407,276.278,93.498,151.92,184.422,188.89,187.382,105.772,42.382,244.788
2001-09-27 00:50:00,163.296,50.4,197.433,120.303,1290.64,378.123,98.11443500000001,200.656,84.392,147.477,274.702,92.198,152.48,185.018,187.998,186.696,106.384,41.452,244.166
2001-09-27 00:55:00,166.472,50.91,201.0,121.053,1291.38,382.157,98.68135458333337,200.608,83.782,148.77,274.122,92.551,151.82,184.616,189.842,187.34,105.888,42.804,244.386
2001-09-27 01:00:00,164.59,49.343,199.867,121.01,1285.98,381.843,99.286,197.778,84.424,146.813,271.008,93.429,151.18,184.372,188.668,187.572,107.128,41.94,245.536
2001-09-27 01:05:00,166.782,49.46,200.967,121.693,1290.76,377.12,98.4659258333333,201.622,83.612,147.453,272.964,92.814,153.14,184.062,187.906,187.114,105.68,41.92,244.718
2001-09-27 01:10:00,165.648,50.737,202.1,122.493,1280.38,382.58,99.01623708333344,200.174,85.622,147.233,273.973,94.694,152.14,184.262,187.866,186.192,107.912,41.402,244.482
2001-09-27 01:15:00,164.804,48.967,199.133,122.597,1288.92,380.937,98.166,200.312,83.084,147.62,274.299,92.094,151.24,185.794,190.002,188.09,106.386,42.054,244.66
2001-09-27 01:20:00,164.154,50.727,199.633,119.457,1283.42,382.7,98.54957458333321,198.624,84.3,147.103,273.844,92.41,151.68,185.406,189.054,185.946,106.102,42.494,244.662
2001-09-27 01:25:00,165.646,51.563,201.567,120.91,1288.92,380.85,98.9158383333333,200.8,85.234,148.487,273.839,94.524,153.18,182.898,187.37,189.404,106.762,41.864,243.572
2001-09-27 01:30:00,163.276,51.333,200.333,120.54,1288.78,377.087,98.786,198.954,84.334,145.777,276.32,92.752,151.46,184.102,189.582,187.14,105.93,41.838,246.506
2001-09-27 01:35:00,165.05,49.303,201.733,120.777,1289.58,380.133,98.81495666666662,197.872,85.742,148.163,274.56,93.101,152.04,184.536,186.542,189.56,105.146,42.15,246.368
2001-09-27 01:40:00,165.172,50.327,199.9,121.67,1286.74,380.03,98.70672791666664,198.804,85.596,147.994,275.19,91.908,152.76,184.292,189.6,189.446,105.854,43.034,245.606
2001-09-27 01:45:00,163.572,49.91,201.767,118.997,1286.6,379.193,97.887,199.906,84.16,147.96,274.863,92.25,152.76,184.498,189.084,187.09,105.5,42.086,243.506
2001-09-27 01:50:00,163.428,49.43,200.4,122.003,1285.42,380.587,98.7077862500001,199.11,84.194,147.143,274.374,94.116,152.02,184.176,190.23,188.798,105.97,42.528,244.74
2001-09-27 01:55:00,164.828,50.13,199.633,120.9,1291.2,382.483,98.84148083333325,197.556,85.228,150.177,274.77,92.4,152.42,186.766,188.65,189.094,106.496,41.938,246.906
2001-09-27 02:00:00,164.262,49.147,198.467,120.9,1282.96,378.63,98.079,197.31,85.61,146.08,274.439,93.196,151.92,184.052,187.392,190.334,106.134,42.438,243.974
2001-09-27 02:05:00,163.89,49.313,198.967,118.673,1279.34,379.836,98.33024958333326,199.084,86.252,149.243,274.799,92.574,153.24,183.416,187.542,188.83,105.938,42.116,243.496
2001-09-27 02:10:00,163.81,49.733,200.2,121.287,1284.38,381.66,98.55912041666652,196.404,85.602,149.207,272.772,92.16,152.22,184.806,189.353,189.588,106.242,41.722,243.428
2001-09-27 02:15:00,163.048,50.103,200.933,121.093,1289.52,379.463,97.526,200.358,85.512,147.977,274.272,92.52,150.38,185.72,189.89,197.5,105.436,42.742,247.428
2001-09-27 02:20:00,163.22,49.67,199.767,120.94,1287.3,376.99,98.29181375000002,195.102,84.592,147.243,275.641,94.2,151.42,185.168,189.39,190.653,106.742,41.526,247.402
