DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-09 07:15:00,164.08671499999988,50.377,202.967,121.847,1295.88,389.993,99.839,200.948,85.174,149.53,283.817,92.416,151.98,188.38,183.894,190.178,42.13,243.348
2001-04-09 07:20:00,164.21450583333325,49.547,204.433,124.037,1298.2,387.71,100.07674375,199.112,83.944,148.983,283.142,92.801,152.8,189.006,187.26,190.868,41.296,243.518
2001-04-09 07:25:00,163.3131829166665,50.827,203.4,120.573,1309.98,383.92,99.33080875000007,198.782,85.188,152.383,284.182,93.478,150.22,187.442,181.98,189.984,41.542,243.146
2001-04-09 07:30:00,164.47437999999983,50.183,204.167,123.337,1303.4,390.04,99.789,200.36,82.892,151.137,284.418,93.396,154.54,187.84,183.318,189.676,41.408,240.418
2001-04-09 07:35:00,163.84847583333317,50.267,205.5,122.79,1305.22,386.173,100.09616208333333,198.708,84.018,150.203,284.447,94.66,152.68,188.744,180.56,188.908,41.522,244.492
2001-04-09 07:40:00,163.69819041666648,50.217,203.267,121.467,1305.58,387.413,99.71006375000005,195.752,84.19,148.037,281.551,94.681,152.48,189.736,181.33,186.632,41.2,243.16
2001-04-09 07:45:00,163.30440708333333,51.103,203.0,121.953,1308.24,385.793,98.987,198.21,83.524,151.453,282.02,93.199,152.6,190.45,184.082,193.706,42.192,245.99
2001-04-09 07:50:00,163.96862624999972,49.32,204.767,122.743,1309.38,389.13,99.96809833333342,197.65,83.974,149.473,282.589,93.885,154.0,188.544,183.236,188.632,41.596,243.504
2001-04-09 07:55:00,163.1723199999998,50.323,204.767,121.94,1306.96,385.553,99.71326208333336,196.23,83.772,149.247,281.41,93.848,152.62,185.098,181.196,190.98,41.664,244.338
2001-04-09 08:00:00,164.01819083333322,51.437,206.533,120.613,1306.66,387.81,99.868,199.65,83.874,148.713,283.662,93.265,151.96,190.178,185.264,193.254,41.288,239.716
2001-04-09 08:05:00,163.90971624999986,50.907,204.233,122.86,1301.22,385.877,99.73523750000008,199.95,83.118,148.837,284.301,92.14,152.4,188.22,184.876,189.232,41.38,241.224
2001-04-09 08:10:00,163.47283958333313,50.687,200.567,120.893,1300.12,383.833,99.74005208333345,198.654,83.526,148.383,286.011,95.436,153.56,186.814,180.242,188.556,41.962,244.84
2001-04-09 08:15:00,163.03645833333312,51.22,204.8,122.29,1310.74,387.05,99.985,199.456,84.636,148.34,279.486,91.934,153.38,188.5,182.23,187.256,41.942,243.218
2001-04-09 08:20:00,163.33114166666658,51.197,205.2,121.74,1306.48,384.143,99.8458837499999,199.478,83.896,150.767,282.076,91.605,152.86,189.998,185.726,187.464,41.668,243.91
2001-04-09 08:25:00,163.8215049999998,49.833,207.5,120.73,1306.78,386.327,100.00483125,199.22,85.094,150.583,283.416,94.174,151.72,188.49,181.888,189.0,41.744,244.666
2001-04-09 08:30:00,163.55108583333325,50.637,205.9,120.123,1302.36,386.546,99.055,196.944,84.814,149.317,286.367,93.392,153.62,189.694,184.2,188.73,41.626,244.212
2001-04-09 08:35:00,163.45892666666646,50.96,202.833,122.797,1314.28,386.783,100.02115333333333,200.372,84.44,148.85,280.888,93.445,152.78,187.972,183.384,186.962,41.872,241.012
2001-04-09 08:40:00,163.85306416666663,51.187,202.867,123.227,1305.88,386.273,100.19977208333337,199.908,84.282,147.743,282.667,92.478,153.46,188.196,187.798,186.792,42.02,242.308
2001-04-09 08:45:00,163.44647499999977,50.79,205.3,122.21,1308.2,384.663,99.114,199.9,85.31,147.77,283.663,93.437,152.04,188.928,177.94,190.366,41.968,243.082
2001-04-09 08:50:00,163.86017124999995,51.363,202.967,122.183,1304.88,387.41,100.11356666666674,199.986,83.828,150.537,287.148,93.786,154.08,189.092,185.122,187.152,41.554,245.848
2001-04-09 08:55:00,163.63243374999982,50.613,204.5,120.773,1318.74,384.44,99.76855291666676,199.39,85.272,148.327,285.605,94.244,152.06,191.94,184.294,188.012,41.57,244.566
2001-04-09 09:00:00,163.80043249999994,50.287,204.233,122.807,1318.46,381.123,100.343,198.356,85.492,150.55,285.498,96.044,151.42,191.22,181.142,186.74,41.666,244.6
2001-04-09 09:05:00,163.78287083333325,51.267,206.433,122.41,1308.36,385.683,100.14818187500008,198.124,84.172,151.917,282.813,93.813,151.74,189.802,185.784,186.542,41.478,246.796
2001-04-09 09:10:00,163.8366629166666,50.36,204.5,120.07,1310.56,385.08,99.52180291666669,198.344,84.478,150.547,282.953,93.322,151.16,189.608,187.952,185.64,41.794,245.482
2001-04-09 09:15:00,163.77211958333325,50.68,205.633,122.923,1308.78,386.333,99.694,199.342,84.198,150.6,283.717,92.933,152.02,187.946,186.558,182.062,41.932,245.496
2001-04-09 09:20:00,163.35455208333323,50.737,201.467,122.07,1316.56,387.213,99.87321791666682,198.242,83.962,152.057,280.039,93.481,152.12,188.56,180.412,188.792,42.78,243.608
2001-04-09 09:25:00,163.67940124999978,50.703,205.3,120.877,1304.12,384.547,99.89017999999999,199.578,85.344,150.96,283.576,92.566,152.5,186.542,185.902,187.374,42.258,244.71
2001-04-09 09:30:00,164.35382250000006,51.317,204.533,123.54,1311.06,384.91,100.573,200.07,84.952,148.457,283.215,94.236,156.38,189.372,185.966,186.93,42.424,244.07
2001-04-09 09:35:00,163.14751166666653,51.59,205.133,122.637,1308.32,384.677,100.48714708333331,199.602,85.934,151.55,278.695,95.117,155.12,187.41,182.538,185.074,41.946,247.608
2001-04-09 09:40:00,164.18877250000006,50.017,202.1,123.433,1307.42,392.453,100.7077420833334,199.884,85.518,151.063,278.528,95.333,153.14,186.672,185.006,186.246,42.002,246.46
2001-04-09 09:45:00,163.5110974999999,52.157,203.567,121.31,1310.24,384.147,99.408,198.402,85.824,149.46,283.31,93.987,151.64,190.134,186.108,184.582,42.002,245.676
2001-04-09 09:50:00,163.88289416666663,50.8,204.667,122.953,1318.88,384.727,100.5063477083334,198.694,84.812,151.596,281.198,95.1,152.82,190.738,187.894,187.04,41.872,242.976
2001-04-09 09:55:00,162.90618999999987,51.27,205.4,124.217,1306.04,386.04,100.19480833333327,201.248,85.842,148.106,278.695,93.35,152.46,187.816,183.9,187.09,42.064,246.47
2001-04-09 10:00:00,162.7588774999999,51.253,204.033,121.823,1313.92,384.727,100.301,198.78,86.164,153.077,277.52,94.343,153.0,188.102,184.022,188.104,42.494,244.976
2001-04-09 10:05:00,162.65205874999984,51.523,205.1,121.983,1308.84,382.7,100.20838916666663,200.584,83.414,151.47,278.759,93.584,152.18,185.93,186.174,185.768,41.922,246.868
2001-04-09 10:10:00,163.75083708333338,50.89,204.033,123.293,1303.3,384.97,100.58830333333333,199.988,84.888,152.383,279.323,94.785,154.36,187.264,187.764,187.318,41.846,246.988
2001-04-09 10:15:00,163.10505124999966,49.83,203.7,122.727,1311.02,385.787,100.173,201.878,85.738,149.287,279.923,93.539,151.68,187.282,181.894,185.02,41.984,246.61
2001-04-09 10:20:00,163.96248416666668,50.357,207.1,121.363,1311.38,382.737,100.85568916666669,202.468,84.976,151.643,278.519,94.231,154.68,186.926,188.524,186.208,42.658,248.494
2001-04-09 10:25:00,163.65834750000008,50.687,208.7,122.413,1306.18,389.883,100.49963666666662,198.82,84.082,149.187,275.383,94.042,152.88,187.66,189.422,183.728,42.764,245.892
2001-04-09 10:30:00,162.86379625000004,51.097,204.1,120.873,1308.32,386.377,100.285,199.124,84.128,149.233,275.885,94.378,154.76,187.136,186.43,187.152,42.01,246.5
2001-04-09 10:35:00,163.08433583333323,51.39,205.433,121.59,1314.6,386.46,100.43012541666667,203.116,84.494,149.617,277.386,93.707,152.98,187.21,184.666,187.102,42.282,243.95
2001-04-09 10:40:00,162.56945166666665,50.89,203.767,123.263,1310.6,388.15,100.2902379166667,199.998,85.682,147.21,278.052,96.563,152.5,185.634,186.17,187.282,42.334,245.16
2001-04-09 10:45:00,162.6740370833332,48.957,204.767,124.157,1311.42,384.233,100.217,198.324,85.216,151.233,276.784,94.677,154.22,184.25,184.402,188.69,42.686,245.004
2001-04-09 10:50:00,163.3508050000001,51.163,205.833,121.827,1303.64,386.913,100.45181291666668,199.036,85.06,149.64,276.95,94.152,153.32,187.026,186.85,188.264,42.608,247.15
2001-04-09 10:55:00,163.1958904166666,51.87,204.8,124.913,1305.86,388.067,100.51298749999987,202.036,84.71,150.537,276.248,93.742,151.86,186.194,187.568,190.168,41.826,244.28
2001-04-09 11:00:00,161.28,50.493,206.533,122.15,1310.1,384.913,100.241,201.332,85.97,149.387,278.946,94.804,154.14,187.454,185.75,186.598,42.338,244.422
2001-04-09 11:05:00,161.71,51.213,206.1,122.777,1311.86,388.55,100.48030916666663,199.49,86.298,150.27,273.848,92.44,152.98,185.93,187.262,188.758,42.548,246.676
2001-04-09 11:10:00,163.644,51.413,204.133,124.237,1312.44,387.47,100.63189333333341,200.964,84.916,150.097,276.147,93.016,154.6,184.442,187.708,188.846,42.332,245.992
2001-04-09 11:15:00,162.414,52.053,205.4,121.85,1316.14,387.347,100.311,200.692,83.158,148.127,275.914,93.888,153.2,185.818,183.85,188.406,41.646,245.834
2001-04-09 11:20:00,163.612,51.37,206.133,124.197,1315.4,386.073,100.80575958333334,199.268,84.998,153.373,278.882,94.178,154.26,183.582,186.968,188.162,42.116,245.868
2001-04-09 11:25:00,163.732,51.86,204.367,124.547,1317.4,384.653,100.69662145833342,202.52,84.958,151.377,276.315,95.561,154.08,186.168,186.132,188.788,42.45,246.56
2001-04-09 11:30:00,163.11600041666657,51.53,206.4,123.133,1309.18,389.593,100.868,200.234,84.78,150.873,277.879,94.238,154.82,184.092,187.022,188.436,42.814,244.794
2001-04-09 11:35:00,163.998,51.097,205.967,123.917,1304.18,384.783,100.60873833333333,200.304,86.442,147.857,280.473,95.14,154.66,184.572,187.06,186.068,42.564,244.582
2001-04-09 11:40:00,162.4,52.053,204.467,121.417,1305.06,384.34,100.44690833333335,202.492,85.588,152.28,278.505,94.362,152.4,183.616,186.043,188.968,42.368,245.894
2001-04-09 11:45:00,162.105,50.877,204.833,121.97,1312.4,388.727,100.184,201.824,85.502,153.176,278.805,95.399,154.02,186.456,185.46423250000004,187.97,41.81,246.204
2001-04-09 11:50:00,163.694,51.6,206.0,123.64,1314.08,385.54,100.76184375000001,201.394,84.514,149.86,279.47,95.425,152.46,186.644,186.736,188.874,41.962,246.822
2001-04-09 11:55:00,161.742,50.897,206.567,124.437,1308.2,389.1,100.55026250000003,203.87,85.752,150.593,277.039,96.214,151.82,184.79,185.364,188.302,41.916,244.548
2001-04-09 12:00:00,162.306,50.69,205.8,123.123,1305.3,384.443,100.231,201.79,86.446,151.677,279.527,95.025,154.38,184.172,183.44,189.084,42.606,247.53
2001-04-09 12:05:00,162.144,51.153,205.567,122.237,1315.04,385.49,100.68010583333327,200.038,84.678,149.634,274.744,94.865,154.64,184.166,187.132,191.686,42.28,246.678
2001-04-09 12:10:00,163.198,52.163,205.367,123.143,1308.0,389.983,100.80391958333341,200.64,84.736,150.06,277.862,94.749,153.14,185.564,185.354,189.87,42.328,249.596
2001-04-09 12:15:00,163.156,50.893,205.467,124.11,1314.12,385.48,100.624,201.02,84.776,150.693,279.095,94.462,154.1,187.54,182.444,186.452,42.39,246.372
2001-04-09 12:20:00,162.06,51.537,207.4,122.87,1306.56,388.42,100.80522041666669,201.878,86.174,150.65,277.365,94.463,154.2,185.994,187.188,189.398,42.224,244.624
2001-04-09 12:25:00,164.348,50.703,206.167,122.25,1299.3,387.953,100.56555520833341,202.126,84.796,150.623,277.858,94.352,153.94,185.394,185.824,191.422,42.52,246.276
2001-04-09 12:30:00,163.392,51.39,205.9,124.373,1309.54,386.133,101.352,201.04,84.426,151.357,280.12,94.02,153.52,187.762,189.188,187.896,43.576,242.754
2001-04-09 12:35:00,161.856,49.81,208.2,123.497,1311.0,390.403,100.79074041666668,200.432,85.122,150.393,278.393,95.693,153.76,185.086,186.734,187.548,42.704,244.614
2001-04-09 12:40:00,164.568,51.117,205.033,122.053,1313.74,388.477,100.51264791666667,199.39,85.732,148.72,280.115,93.701,155.46,187.654,185.846,191.814,42.03,246.95
2001-04-09 12:45:00,165.204,51.55,205.833,123.607,1306.44,387.85,101.006,199.728,84.708,150.46,281.806,93.739,154.66,185.75,187.808,188.892,42.058,245.364
2001-04-09 12:50:00,161.53,51.53,208.133,123.71,1308.94,386.613,100.89906375000008,199.566,84.3,153.77,281.441,95.068,154.36,186.616,186.964,188.75,42.65,248.452
2001-04-09 12:55:00,165.132,51.9,206.8,123.193,1306.26,388.68,100.98807937500007,203.24,85.166,152.693,278.85,94.744,154.12,187.074,186.08,190.138,42.164,248.324
2001-04-09 13:00:00,163.454,50.06,206.067,122.59,1314.24,386.16,100.854,200.396,85.324,150.357,280.413,95.372,153.24,185.838,185.482,190.582,42.198,249.55
2001-04-09 13:05:00,163.238,52.297,205.333,122.447,1315.32,391.227,100.91258750000004,201.532,84.378,151.42,278.485,95.404,153.94,189.114,188.644,187.82,42.782,245.47
2001-04-09 13:10:00,162.582,51.937,205.233,121.58,1309.78,388.073,100.35003666666672,200.87,85.222,149.333,279.248,93.92,153.76,186.148,184.498,187.108,41.776,247.45
2001-04-09 13:15:00,162.426,51.43,204.2,122.997,1316.0,388.36,100.369,204.04,85.172,152.383,280.866,95.404,153.38,186.13,187.792,188.942,42.804,246.37
2001-04-09 13:20:00,164.362,51.213,204.767,124.05,1315.62,388.053,100.79833750000007,200.892,84.94,149.907,282.753,93.441,154.84,186.28,187.37,189.344,42.254,246.75
2001-04-09 13:25:00,164.864,50.98,206.733,125.477,1308.86,387.03,101.12221520833339,200.898,85.876,153.34,281.097,94.75,155.64,186.206,188.638,188.586,42.122,249.522
2001-04-09 13:30:00,163.376,51.47,206.433,122.467,1311.2,385.213,100.963,200.258,85.636,151.727,282.679,93.863,154.92,188.994,186.39,190.434,42.358,245.004
2001-04-09 13:35:00,164.664,51.597,205.867,123.907,1306.32,387.91,100.99533854166668,203.088,86.442,149.38,279.535,95.264,153.52,188.206,190.8,188.528,42.1,246.41
2001-04-09 13:40:00,163.688,51.367,207.767,124.063,1307.84,389.573,100.99700458333342,201.336,86.016,149.807,281.555,94.088,154.32,185.528,186.794,191.712,42.422,246.59
2001-04-09 13:45:00,164.172,50.917,207.1,121.61,1309.7,387.04,101.309,196.994,85.824,151.147,279.7,96.641,152.36,184.78,187.312,188.648,42.11,247.528
2001-04-09 13:50:00,163.138,51.697,204.033,123.493,1307.94,387.06,100.91992500000006,201.424,85.346,151.763,283.275,94.101,154.1,187.328,187.944,189.102,41.998,249.004
2001-04-09 13:55:00,164.702,52.14,204.5,122.66,1316.56,389.413,100.89656104166663,199.326,85.518,151.25,280.474,94.718,152.78,187.922,190.894,188.234,42.198,247.914
2001-04-09 14:00:00,162.478,51.457,204.933,123.333,1307.56,390.923,100.79,202.162,84.876,151.36,280.799,93.856,154.54,185.498,188.334,192.402,41.96,246.644
2001-04-09 14:05:00,165.35,51.373,205.867,122.657,1307.78,385.337,100.74956708333337,199.312,85.064,151.867,283.109,94.335,152.86,186.92,186.112,192.678,42.372,246.706
2001-04-09 14:10:00,164.914,51.943,207.167,123.523,1303.92,388.127,100.84118041666675,202.916,85.232,151.913,282.513,93.417,155.18,186.15,185.478,188.454,42.59,248.092
2001-04-09 14:15:00,165.802,51.757,209.067,122.703,1310.8,387.073,100.892,203.168,86.276,152.883,281.182,94.528,154.66,186.442,186.362,189.264,42.326,249.238
2001-04-09 14:20:00,164.864,52.27,206.167,122.13,1310.68,387.04,100.72440062500009,202.224,86.15,151.66,279.496,95.736,152.84,188.684,184.362,189.86,42.634,246.312
2001-04-09 14:25:00,163.43,52.333,205.767,124.57,1308.52,386.147,100.71976166666678,201.776,86.132,154.143,278.036,94.121,153.46,186.908,183.946,188.208,42.266,248.524
2001-04-09 14:30:00,166.792,51.087,204.7,125.0,1304.46,388.857,100.88,200.852,85.464,153.763,279.458,93.82,152.66,186.854,190.024,188.192,42.572,248.282
2001-04-09 14:35:00,164.42,50.983,205.7,123.27,1307.26,387.153,100.78008125000001,203.51,85.202,152.033,280.482,94.599,152.0,188.092,188.496,189.766,42.784,245.464
2001-04-09 14:40:00,164.452,51.447,205.4,124.04,1307.9,388.183,100.94004416666671,204.174,85.688,153.91,281.764,93.179,153.1,187.34,188.696,189.92,42.044,249.218
2001-04-09 14:45:00,164.994,51.093,205.333,124.327,1308.76,387.273,100.544,201.332,85.238,152.807,280.218,93.169,153.54,186.516,190.324,188.484,42.61,248.284
2001-04-09 14:50:00,163.98,51.797,206.1,124.67,1312.24,386.136,100.8853025,200.598,83.586,152.963,277.508,93.997,151.98,187.73,187.97,189.466,42.78,246.822
2001-04-09 14:55:00,164.76,50.527,208.2,123.74,1311.38,391.04,100.95348541666657,199.078,86.04,151.107,280.343,94.864,154.56,185.674,187.294,187.718,42.196,246.148
2001-04-09 15:00:00,164.412,52.017,207.767,122.537,1303.96,389.81,100.533,200.876,85.638,152.493,282.085,94.97,154.86,189.582,190.062,188.968,42.862,247.442
2001-04-09 15:05:00,168.062,51.233,206.8,123.86,1307.48,389.307,101.02037770833338,199.526,86.192,151.13,282.78,93.989,154.66,186.472,188.172,187.364,42.51,247.816
2001-04-09 15:10:00,166.998,50.293,206.3,123.56,1308.76,390.607,101.13438520833328,200.468,84.984,150.493,279.638,95.018,154.14,188.282,186.382,189.61,42.568,248.404
2001-04-09 15:15:00,163.302,51.02,207.067,123.56,1310.66,388.803,101.912,201.908,85.606,150.683,281.913,94.141,152.48,188.058,186.354,189.072,42.636,248.16
2001-04-09 15:20:00,165.842,52.077,207.267,123.153,1311.16,385.057,101.15746958333331,200.74,86.384,150.106,282.078,93.815,155.84,187.428,189.364,191.464,43.03,248.02
2001-04-09 15:25:00,164.076,51.983,206.133,121.607,1308.1,387.25,100.88244833333337,201.064,85.782,154.073,281.641,94.61,153.6,186.996,187.028,190.254,43.168,245.944
2001-04-09 15:30:00,164.558,50.723,208.967,122.973,1305.9,386.95,100.813,203.366,86.022,152.27,279.664,94.733,153.82,185.482,188.576,190.758,42.424,247.554
2001-04-09 15:35:00,164.71,51.71,205.033,122.643,1310.12,388.88,100.83924833333333,199.632,85.944,149.89,280.349,93.936,153.06,187.212,189.158,189.33,42.366,246.8
2001-04-09 15:40:00,166.452,51.957,206.2,123.28,1306.22,387.47,101.28168125000008,200.622,86.028,151.61,281.963,95.519,155.66,188.392,188.506,192.37,43.056,249.406
2001-04-09 15:45:00,164.136,51.317,205.233,122.107,1311.32,385.813,101.745,200.77,86.122,153.203,284.311,94.567,154.36,187.13,187.14,190.322,42.176,248.686
2001-04-09 15:50:00,166.11,51.667,205.967,122.567,1310.2,387.564,100.9760012500001,202.526,84.97,149.41,282.785,93.558,155.5,189.074,188.466,186.85,43.174,248.934
2001-04-09 15:55:00,164.656,50.807,206.467,124.38,1305.84,387.67,101.23260125,200.898,87.012,150.22,280.737,94.764,152.5,188.728,189.926,189.842,43.07,249.976
2001-04-09 16:00:00,164.878,51.497,211.267,124.097,1306.14,389.18,101.964,200.744,85.558,149.78,281.32,95.478,154.38,188.282,189.104,188.364,42.46,249.832
2001-04-09 16:05:00,162.11,51.593,206.733,123.21,1311.62,388.223,101.08168291666671,202.44,85.464,151.843,281.617,94.866,153.7,188.39,191.32,193.216,43.646,248.254
2001-04-09 16:10:00,163.812,51.73,208.167,123.453,1304.24,388.16,101.06275958333337,201.772,85.26,149.647,280.604,95.815,152.74,187.676,188.744,189.876,42.832,248.11
2001-04-09 16:15:00,162.796,51.403,205.6,125.093,1308.04,384.75,101.193,199.202,87.268,150.19,282.966,94.246,153.6,190.012,185.75,192.236,43.26,249.696
2001-04-09 16:20:00,163.888,51.46,205.367,122.763,1310.1,386.057,100.67657125000007,199.112,86.36,151.59,280.828,93.089,153.56,187.308,188.092,190.974,43.12,249.57
2001-04-09 16:25:00,166.924,51.4,204.333,124.07,1307.44,389.42,101.11236250000006,203.114,84.7,149.127,282.857,94.735,153.14,188.034,188.44,190.87,42.682,250.976
2001-04-09 16:30:00,164.222,50.763,206.5,125.463,1308.68,388.847,100.796,201.048,85.886,149.41,282.421,94.981,152.8,186.916,186.778,188.322,43.3,249.338
2001-04-09 16:35:00,163.396,51.387,208.567,124.023,1305.66,390.367,101.10309166666667,199.45,85.97,151.737,282.322,94.54,154.82,186.698,191.28,192.52,42.34,249.38
2001-04-09 16:40:00,165.278,50.54,206.133,122.473,1314.92,388.447,101.145915,202.342,86.246,151.41,282.084,95.748,153.0,191.268,190.726,193.83,42.742,248.374
2001-04-09 16:45:00,167.76,50.42,207.367,123.7,1313.78,385.793,101.265,199.668,86.93,150.817,283.724,93.861,151.88,188.902,187.092,188.616,42.694,251.266
2001-04-09 16:50:00,165.678,51.447,209.067,124.213,1307.06,389.0,101.34045833333332,201.122,87.256,149.77,281.812,94.567,153.18,187.942,189.494,191.226,43.126,251.022
2001-04-09 16:55:00,165.044,51.177,206.467,123.783,1306.72,387.87,101.13002458333334,201.102,86.75,149.837,282.884,95.005,152.4,188.038,188.634,190.932,43.38,247.316
