DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-22 12:35:00,170.01,53.31,210.9,126.62,1354.88,402.073,,204.58,86.69,149.763,,,94.643,152.92,192.352,165.176,192.718,200.01,107.672,43.582,254.84
2001-10-22 12:40:00,169.548,51.673,209.167,127.677,1353.18,401.27,,205.618,86.81,153.707,,,95.502,153.68,191.868,167.066,191.374,194.746,108.584,43.314,255.948
2001-10-22 12:45:00,171.51,53.083,210.3,125.87,1361.8,400.97,102.658,205.292,86.824,152.59,,,94.49,153.52,190.736,168.53,192.566,194.35,108.43,43.118,255.518
2001-10-22 12:50:00,169.224,51.95,209.867,124.253,1352.28,400.14,,205.96,89.238,153.02,,,94.528,152.98,192.172,167.744,191.746,195.11,107.782,44.34,255.77
2001-10-22 12:55:00,170.536,52.05,208.667,125.577,1352.18,399.833,,203.702,86.276,152.06,,,94.218,153.68,189.286,168.276,192.294,192.42,108.24,43.224,255.084
2001-10-22 13:00:00,169.328,51.64,207.7,126.0,1354.62,399.027,102.618,207.824,87.358,151.15,,,96.577,153.26,191.532,167.036,193.966,193.9,107.072,43.362,256.822
2001-10-22 13:05:00,170.29,50.687,210.0,125.047,1352.52,399.39,,207.026,87.218,153.213,,274.838,95.251,151.44,192.506,170.096,192.478,193.492,107.184,43.264,254.138
2001-10-22 13:10:00,169.7,51.73,211.867,124.637,1350.42,400.907,,206.418,87.114,152.62,,274.902,95.938,152.34,191.934,168.546,194.51,194.134,107.766,42.984,254.66
2001-10-22 13:15:00,171.3,52.13,209.2,126.803,1349.92,399.66,103.152,205.478,86.718,152.137,,274.534,94.15,152.7,192.302,170.638,191.824,,107.626,42.948,254.79
2001-10-22 13:20:00,172.11,53.077,208.933,125.263,1354.18,398.667,,206.33,88.014,153.584,,273.651,95.947,152.8,191.524,168.818,193.068,194.495,108.864,43.156,254.458
2001-10-22 13:25:00,169.83,52.95,208.233,126.25,1369.38,402.153,,205.492,86.5,152.297,,,95.38,152.42,194.8,168.634,194.806,193.296,106.4,43.03,253.198
2001-10-22 13:30:00,171.352,51.06,210.567,124.437,1362.82,401.577,102.214,205.148,86.624,152.183,,,95.435,153.52,191.34,169.414,191.76,194.372,106.836,43.582,254.684
2001-10-22 13:35:00,169.598,52.83,209.8,125.517,1349.76,401.353,,206.156,86.476,151.077,,,94.491,151.64,191.804,167.024,191.284,196.253,107.792,42.816,255.026
2001-10-22 13:40:00,169.38,50.967,209.867,124.907,1365.28,402.433,,206.69,87.222,151.967,,,95.557,153.34,189.01,167.77,193.428,,107.754,43.316,253.994
2001-10-22 13:45:00,170.398,51.37,211.867,123.41,1367.18,400.177,103.008,205.812,86.898,148.47,,,94.738,152.14,191.982,167.56,191.538,194.128,107.394,43.63,253.588
2001-10-22 13:50:00,169.058,51.483,211.133,125.3,1361.44,401.893,,204.294,86.98,150.963,,,95.337,152.34,192.568,168.186,193.612,193.792,108.55,42.69,253.77
2001-10-22 13:55:00,168.806,52.483,209.933,124.507,1359.16,397.397,,205.19,86.348,149.86,,,93.413,152.2,192.09,165.648,193.162,193.136,106.232,43.818,254.248
2001-10-22 14:00:00,171.448,52.403,210.1,125.987,1369.28,399.773,102.483,205.154,86.662,151.84,,,95.609,152.52,191.504,168.046,194.32,194.32,107.744,43.214,253.002
2001-10-22 14:05:00,170.004,51.12,212.067,126.067,1366.44,402.06,,206.046,87.072,153.623,,,95.881,155.22,192.276,168.226,192.384,193.942,106.398,44.214,256.27
2001-10-22 14:10:00,169.65,51.543,208.267,126.387,1362.1,399.703,,203.786,88.056,152.283,,,95.329,151.22,190.33,168.48,192.31,193.058,107.642,43.292,253.316
2001-10-22 14:15:00,170.786,52.343,210.233,125.557,1350.26,400.06,101.433,206.288,88.114,154.2,,,94.0,151.98,191.47,168.338,193.384,193.42,107.114,43.428,254.524
2001-10-22 14:20:00,168.654,51.74,210.067,125.36,1365.5,399.563,,205.12,87.438,150.14,,,94.962,151.82,191.978,168.408,192.53,193.002,107.996,43.178,253.69
2001-10-22 14:25:00,169.238,51.983,210.433,123.583,1362.2,398.783,,206.146,88.636,152.27,,,97.32,152.42,190.094,168.966,194.474,194.72,107.852,43.762,252.708
2001-10-22 14:30:00,170.472,52.997,210.5,125.1,1357.56,396.51,102.748,205.296,86.66,154.633,,,95.4,150.76,191.852,167.84,192.668,193.84,108.012,42.938,253.676
2001-10-22 14:35:00,169.402,51.673,211.467,124.787,1361.6,400.774,,206.52,86.45,152.423,,,93.828,153.0,191.718,167.9,192.41,195.806,107.372,43.108,253.078
2001-10-22 14:40:00,169.048,53.743,207.2,125.33,1358.84,398.03,,206.776,88.284,151.967,,,95.796,153.84,192.424,168.576,192.502,194.076,106.046,43.128,251.046
2001-10-22 14:45:00,171.474,51.41,208.4,126.587,1361.44,400.58,102.186,205.298,86.296,152.227,,,94.208,151.8,192.798,168.166,193.616,194.784,108.618,43.814,252.288
2001-10-22 14:50:00,170.1,51.677,209.733,126.39,1362.14,400.62,,203.584,86.818,150.467,,,94.119,153.44,192.102,168.766,192.622,192.588,107.56,43.482,252.388
2001-10-22 14:55:00,171.92,52.06,209.867,126.053,1366.9,400.28,,204.886,87.75,153.517,,286.713,94.502,153.76,191.754,167.178,192.988,194.12,107.74,43.332,253.788
2001-10-22 15:00:00,173.548,52.937,210.0,127.26,1371.14,402.263,102.326,206.168,88.16,153.663,,285.39,97.791,153.16,191.048,167.256,195.756,192.842,107.6,43.268,253.534
2001-10-22 15:05:00,169.884,52.08,208.2,126.16,1362.5,402.273,,206.172,87.192,155.697,,285.834,93.587,153.38,191.54,167.266,192.646,192.53,107.042,43.622,253.386
2001-10-22 15:10:00,168.532,50.573,210.2,125.13,1365.98,400.473,,204.21,86.948,151.133,,285.359,94.712,152.34,192.274,167.542,192.932,192.968,106.396,43.308,253.902
2001-10-22 15:15:00,171.99,52.747,209.867,125.26,1362.12,399.924,102.121,205.072,87.762,151.807,,287.405,96.308,151.68,193.056,167.655,192.968,194.894,107.054,42.58,253.656
2001-10-22 15:20:00,171.962,52.217,209.167,126.247,1362.32,402.493,,204.834,86.19,153.803,,289.075,96.599,153.54,191.998,168.026,194.372,194.152,107.494,43.204,251.672
2001-10-22 15:25:00,170.582,51.86,212.767,126.923,1372.04,400.677,,206.14,86.944,152.2,,288.155,93.791,152.74,193.444,167.118,194.638,196.702,107.534,43.258,254.102
2001-10-22 15:30:00,171.154,51.84,209.233,124.777,1362.0,400.263,102.66,204.246,88.168,152.537,,288.746,93.025,153.4,192.942,168.478,194.178,194.698,106.734,43.18,254.71
2001-10-22 15:35:00,170.11,52.993,209.967,124.903,1365.4,403.76,,207.39,87.326,153.34,,288.639,95.623,151.66,192.528,167.79,192.67,195.914,107.472,42.988,252.664
2001-10-22 15:40:00,171.31,51.463,213.067,125.723,1367.98,401.65,,205.16,87.364,151.433,,284.921,94.257,151.74,192.062,168.262,192.534,194.496,106.92,43.49,253.852
2001-10-22 15:45:00,170.846,52.097,213.367,125.52,1375.32,403.684,103.544,203.416,88.198,150.994,,285.177,93.682,153.86,192.666,167.162,193.61,195.252,107.06,43.356,253.416
2001-10-22 15:50:00,170.232,52.49,211.967,125.847,1365.22,402.843,,204.378,87.13,151.137,,288.406,94.744,152.96,194.092,166.796,194.3,195.3,108.74,43.03,252.056
2001-10-22 15:55:00,175.258,53.117,208.2,126.02,1363.24,403.85,,205.422,87.876,151.25,,287.737,92.876,154.12,193.084,167.136,192.896,197.036,108.224,43.192,252.558
2001-10-22 16:00:00,170.832,52.16,210.967,126.977,1353.82,402.643,101.809,205.484,86.882,152.943,,287.992,95.951,154.26,191.976,167.554,192.046,194.936,107.262,43.622,255.168
2001-10-22 16:05:00,172.724,52.577,210.3,125.843,1356.54,403.777,,209.222,85.258,152.023,,288.138,96.752,151.92,191.42,167.814,194.338,193.82,107.312,44.34,253.992
2001-10-22 16:10:00,171.11,52.103,214.2,125.87,1357.66,398.413,,207.2,87.456,152.36,,284.894,95.808,151.08,194.39,168.028,192.57,195.134,107.068,43.576,253.608
2001-10-22 16:15:00,172.566,52.46,209.867,126.153,1354.14,403.817,101.817,204.784,86.392,152.65,,289.272,95.64,153.82,193.88,168.114,193.936,196.724,107.804,42.894,252.964
2001-10-22 16:20:00,170.656,51.867,208.833,126.503,1358.94,400.79,,204.494,86.908,153.507,232.257,289.834,94.552,154.3,193.03,168.886,194.312,193.918,107.824,43.064,255.646
2001-10-22 16:25:00,171.106,52.167,211.967,124.89,1349.0,401.54,,206.116,86.816,153.333,,285.165,96.07,151.38,192.434,165.978,196.53,194.72,108.308,43.106,255.222
2001-10-22 16:30:00,170.868,51.93,210.367,125.073,1355.1,402.047,102.304,208.5,87.314,153.587,,284.56,94.478,153.32,192.672,171.114,193.494,193.05,108.482,43.186,254.312
2001-10-22 16:35:00,172.22,53.023,213.333,125.887,1361.14,400.543,,205.8,86.986,152.35,,284.225,93.29,153.68,194.34,167.812,190.782,195.348,109.086,43.236,252.134
2001-10-22 16:40:00,169.74,52.507,207.767,125.65,1355.06,401.403,,204.946,88.816,154.933,,288.87,95.221,153.52,191.662,167.632,192.876,194.438,107.418,44.148,255.502
2001-10-22 16:45:00,171.536,52.003,212.0,124.237,1358.12,399.233,101.837,206.758,88.394,153.42,,288.373,95.566,153.7,194.16,169.118,193.338,194.124,109.048,43.414,253.34
2001-10-22 16:50:00,170.106,52.04,211.1,124.517,1359.76,399.47,,206.456,88.454,152.777,,290.269,95.403,151.88,192.354,168.262,194.73,194.576,108.462,43.2,256.27
2001-10-22 16:55:00,169.956,51.89,210.233,123.54,1349.5,399.943,,207.186,87.606,151.246,,286.942,95.373,153.28,193.578,168.326,192.652,194.374,107.764,43.188,254.664
2001-10-22 17:00:00,170.918,52.003,211.767,126.43,1356.88,399.193,102.47,207.786,87.438,152.26,,287.216,95.74,154.08,194.166,169.464,192.81,195.3,107.364,43.826,252.292
2001-10-22 17:05:00,169.416,52.903,208.433,126.047,1360.06,400.16,,206.734,88.05,154.123,,289.062,96.113,153.02,195.016,170.702,192.804,192.362,107.122,43.958,255.326
2001-10-22 17:10:00,170.05,52.617,211.5,124.747,1359.96,400.1,,204.552,88.036,150.147,,289.454,95.98,152.78,193.644,167.748,193.828,191.238,108.232,43.04,257.23
2001-10-22 17:15:00,170.762,52.37,212.833,126.343,1362.58,401.24,101.808,208.094,88.048,153.177,,288.056,95.413,154.74,194.376,169.808,192.112,193.882,107.688,43.626,254.722
2001-10-22 17:20:00,171.122,52.633,207.567,127.057,1360.76,402.61,,206.412,86.578,153.9,,287.343,95.612,153.22,191.932,167.646,195.706,196.484,107.68,42.554,255.582
2001-10-22 17:25:00,170.686,52.67,210.533,127.3,1360.84,402.07,,206.282,88.376,152.527,,287.96,95.718,153.54,192.022,168.796,191.62,192.866,108.298,43.168,254.22
2001-10-22 17:30:00,171.124,52.487,210.5,124.99,1366.66,406.033,104.039,208.618,88.308,151.017,,288.437,95.446,153.54,193.452,167.492,192.448,195.896,107.482,44.016,254.63
2001-10-22 17:35:00,171.64,52.557,211.833,125.81,1363.54,403.597,,205.344,87.76,151.493,,289.55,93.927,155.08,194.06,168.736,191.746,195.096,107.756,44.194,254.456
2001-10-22 17:40:00,170.806,52.857,212.8,124.793,1369.48,399.95,,205.408,87.774,152.59,,286.652,94.242,151.38,192.5,170.662,191.396,194.036,107.392,43.188,254.708
2001-10-22 17:45:00,170.332,52.927,212.267,124.403,1363.42,402.2,102.598,205.68,87.698,152.703,,287.604,94.828,155.52,195.406,167.738,194.698,192.748,108.288,43.592,253.456
2001-10-22 17:50:00,173.12,51.27,210.5,126.757,1361.46,403.767,,207.862,86.994,153.617,,286.727,95.015,154.86,193.168,169.582,193.276,194.136,108.202,44.012,257.038
2001-10-22 17:55:00,172.548,53.267,211.833,127.593,1358.22,401.59,,205.972,88.466,151.647,,285.667,95.395,152.28,195.51,171.892,194.624,193.486,107.638,43.87,258.02
2001-10-22 18:00:00,171.58,53.473,212.933,126.23,1352.98,399.293,102.442,204.556,87.25,151.083,,286.486,96.259,155.12,193.244,170.29,194.512,192.2,107.18,43.514,254.83
2001-10-22 18:05:00,170.906,52.137,210.6,125.69,1361.34,401.043,,204.226,87.898,151.94,,288.146,95.95,154.08,193.79,169.884,191.952,194.386,107.068,44.284,257.682
2001-10-22 18:10:00,172.256,52.287,211.5,127.253,1352.02,396.167,,210.582,87.282,153.927,,290.894,95.569,156.76,192.682,168.83,191.894,194.468,106.798,43.572,255.078
2001-10-22 18:15:00,168.862,51.71,210.4,125.743,1347.96,398.3,102.449,208.65,87.952,152.397,,288.685,95.95,154.8,193.522,171.802,194.396,194.576,107.736,43.528,259.082
2001-10-22 18:20:00,169.464,53.327,211.933,126.163,1352.54,401.83,,207.034,88.36,152.343,,287.208,95.218,152.62,194.526,168.324,192.368,195.308,108.526,43.984,258.256
2001-10-22 18:25:00,170.792,52.257,209.4,124.117,1350.68,400.227,,206.262,87.742,153.477,,286.549,94.713,153.68,193.872,170.03,191.788,193.832,107.446,43.356,256.436
2001-10-22 18:30:00,171.294,51.113,213.167,125.077,1342.52,398.24,103.025,207.96,87.81,151.053,,287.999,97.021,155.22,192.408,171.164,194.814,195.808,107.866,43.97,257.642
2001-10-22 18:35:00,170.298,52.47,210.533,126.38,1352.48,396.373,,208.086,88.192,153.473,,288.949,96.017,153.5,194.98,169.328,192.5,193.76,108.386,44.018,256.266
2001-10-22 18:40:00,169.718,51.68,212.9,127.427,1351.94,399.314,,205.598,87.424,150.844,,288.19,94.833,153.56,192.626,171.268,194.706,195.358,108.992,44.248,256.56
2001-10-22 18:45:00,170.006,50.997,211.433,125.917,1351.9,397.127,102.665,206.774,87.648,154.26,,288.389,96.175,153.96,193.66,170.262,193.954,194.258,108.12,43.812,256.634
2001-10-22 18:50:00,170.98,52.197,210.633,125.09,1353.12,400.013,,206.826,87.266,154.057,,291.183,93.947,154.42,194.394,170.06,193.388,,107.258,43.962,255.372
2001-10-22 18:55:00,170.06,51.493,211.933,123.377,1356.62,399.547,,207.48,86.808,152.414,,287.643,96.668,155.48,193.176,169.898,196.636,197.062,108.46,44.392,256.34
2001-10-22 19:00:00,170.038,53.183,211.3,125.6,1351.38,398.617,102.915,205.07,87.188,154.373,,289.264,96.143,155.2,194.36,170.848,193.57,193.15,106.79,43.322,257.106
2001-10-22 19:05:00,169.538,53.44,210.933,125.873,1350.58,401.483,,206.882,87.572,153.71,,287.528,95.886,153.0,194.47,169.264,191.986,193.93,107.752,44.01,257.096
2001-10-22 19:10:00,171.004,53.18,209.933,123.503,1350.12,403.263,,206.36,87.65,153.193,,287.685,95.389,155.72,195.054,172.38,193.198,193.253,108.106,44.302,255.406
2001-10-22 19:15:00,172.326,52.633,210.633,126.003,1359.72,397.81,102.607,207.026,88.722,152.19,,286.844,95.138,153.68,194.202,170.94,193.568,195.972,107.042,43.922,253.674
2001-10-22 19:20:00,172.588,53.03,210.967,126.98,1353.52,403.13,,206.77,87.048,153.053,,288.559,94.952,154.22,192.636,169.43,191.388,193.872,107.026,44.382,256.094
2001-10-22 19:25:00,170.16,51.357,210.467,123.95,1348.38,400.66,,205.764,87.414,152.737,,286.918,94.631,154.34,195.378,169.86,194.204,195.704,107.94,44.562,254.936
2001-10-22 19:30:00,170.09,52.573,210.033,126.177,1351.16,399.227,103.726,205.096,87.752,151.823,,289.009,97.776,154.82,192.388,172.248,194.224,194.22,108.346,43.69,255.528
2001-10-22 19:35:00,171.564,52.163,211.6,125.35,1355.88,398.183,,203.64,86.666,151.546,,288.358,95.501,153.74,192.716,171.078,193.706,191.61,108.344,44.686,256.866
2001-10-22 19:40:00,169.444,51.387,212.133,124.653,1350.9,399.63,,206.542,87.022,152.637,,288.243,95.43,151.46,191.1,170.272,193.584,195.416,107.708,44.186,256.424
2001-10-22 19:45:00,172.204,51.247,211.767,124.637,1351.74,397.773,103.728,206.088,87.924,153.21,,287.277,96.253,153.34,195.374,169.506,193.16,192.676,107.772,43.84,257.52
2001-10-22 19:50:00,168.486,53.093,210.033,124.11,1350.78,400.43,,204.144,87.316,153.317,,287.739,97.502,152.68,195.044,172.644,193.738,192.354,108.192,44.064,255.16
2001-10-22 19:55:00,170.392,52.793,212.9,124.313,1348.52,401.997,,207.172,87.428,152.597,,287.969,95.591,153.36,193.43,172.06,194.24,195.668,106.608,43.246,253.976
2001-10-22 20:00:00,169.39,50.83,211.867,125.617,1349.36,401.327,103.321,204.422,86.996,152.543,,286.817,95.207,154.4,192.624,170.32,194.974,192.068,106.946,43.354,256.908
2001-10-22 20:05:00,171.268,52.907,208.767,126.013,1353.74,398.667,,207.862,85.914,154.733,,286.627,97.416,155.0,193.646,168.854,193.406,193.246,107.308,43.046,256.444
2001-10-22 20:10:00,170.562,52.723,211.333,125.59,1345.34,397.183,,205.11,87.63,152.857,,289.338,95.96,155.28,193.454,168.57,195.716,194.808,107.472,44.256,254.508
2001-10-22 20:15:00,170.97,51.387,211.233,126.01,1355.76,401.35,102.569,203.78,86.802,154.057,,285.173,96.312,155.32,191.658,170.592,193.086,193.896,108.236,43.902,257.822
2001-10-22 20:20:00,170.552,53.02,208.3,125.36,1349.8,400.58,,206.258,86.31,152.433,,290.289,95.596,154.94,194.074,169.118,193.454,193.558,107.816,44.174,257.134
2001-10-22 20:25:00,170.456,52.72,211.2,125.933,1355.06,399.046,,203.524,87.78,151.673,,288.823,95.016,153.8,192.198,169.906,193.738,195.234,107.826,44.17,256.848
2001-10-22 20:30:00,169.218,51.91,208.633,125.603,1353.98,396.443,103.195,204.298,86.62,152.567,,286.805,95.33,154.38,193.108,171.118,195.822,193.206,108.144,43.552,255.73
2001-10-22 20:35:00,169.872,51.673,211.667,126.03,1347.38,399.74,,205.76,86.974,152.31,,289.858,95.337,155.12,194.616,172.014,193.722,195.08,107.47,44.24,254.754
2001-10-22 20:40:00,168.818,52.163,210.033,124.68,1355.54,397.393,,205.06,87.78,152.017,,289.082,94.254,154.74,192.598,168.83,196.327,193.764,107.704,44.35,255.14
2001-10-22 20:45:00,171.778,51.713,211.367,127.557,1352.22,398.456,101.845,205.188,87.248,152.46,,287.838,95.724,153.26,192.896,172.448,,195.736,108.034,44.272,256.568
2001-10-22 20:50:00,171.35,52.627,208.3,125.987,1359.96,398.53,,204.21,86.16,154.87,,288.816,96.481,153.96,193.918,171.74,,193.878,108.154,43.208,255.196
2001-10-22 20:55:00,170.724,53.41,211.133,124.307,1352.2,401.243,,207.49,87.972,153.313,,289.88,96.877,154.42,193.194,170.072,,196.444,107.774,43.435,256.83
2001-10-22 21:00:00,170.394,51.83,210.233,127.597,1360.84,401.983,103.161,206.022,86.594,154.687,,286.729,95.632,154.98,193.084,171.074,,196.098,108.814,,
2001-10-22 21:05:00,170.27,51.7,212.7,125.15,1355.9,398.594,,207.916,88.156,151.92,,291.206,95.56,153.54,191.622,169.602,,193.35,107.572,43.98,262.32
2001-10-22 21:10:00,170.19,52.377,210.567,125.673,1356.78,401.87,,207.996,87.59,151.827,,291.8,95.799,153.8,193.652,168.836,,194.37,108.818,43.866,254.154
2001-10-22 21:15:00,169.824,52.037,210.467,124.097,1348.52,397.07,102.356,205.416,87.786,152.617,,288.965,95.209,153.78,192.854,170.916,,195.578,108.528,43.214,255.656
2001-10-22 21:20:00,169.062,52.533,210.3,124.63,1354.88,397.76,,203.036,88.144,151.427,,286.86,95.023,154.38,194.066,170.606,,195.744,107.372,43.948,256.57
2001-10-22 21:25:00,171.114,52.357,211.6,125.147,1357.26,395.817,,204.68,88.16,151.92,,288.768,95.566,154.56,193.91,169.862,189.37,196.114,107.034,43.594,258.31
2001-10-22 21:30:00,169.53,51.83,210.767,124.31,1349.06,397.623,101.663,204.86,88.614,150.943,,288.177,94.092,154.1,194.062,171.434,194.718,192.447,108.346,43.538,256.478
2001-10-22 21:35:00,169.73,52.133,210.5,126.54,1354.32,398.077,,205.484,86.834,154.0,,288.938,94.243,154.24,196.002,170.448,193.402,198.04,106.402,43.356,256.754
2001-10-22 21:40:00,171.296,51.68,210.933,125.35,1353.7,397.867,,204.324,86.24,154.183,,288.005,96.207,155.5,193.62,171.69,193.244,194.716,108.466,43.6,257.138
2001-10-22 21:45:00,169.01,52.263,209.167,125.27,1360.9,397.26,102.308,205.408,86.89,151.287,,289.593,93.451,155.12,193.218,171.604,193.692,196.118,107.614,44.088,258.784
2001-10-22 21:50:00,169.648,52.2,209.6,124.357,1365.54,398.483,,206.886,87.5,152.073,,290.245,97.638,152.28,193.066,170.958,194.066,193.34,109.246,44.026,255.034
2001-10-22 21:55:00,170.33,52.293,211.333,126.04,1355.92,399.63,,203.56,86.822,151.587,,289.318,95.029,154.72,194.632,171.8,191.732,193.978,108.606,43.852,253.74
2001-10-22 22:00:00,169.626,50.497,210.667,124.84,1344.42,398.52,101.715,207.036,86.586,149.283,,288.665,96.235,154.62,190.502,170.616,193.766,195.924,107.784,43.588,256.564
2001-10-22 22:05:00,170.768,51.53,210.567,124.79,1353.62,399.21,,206.04,87.304,151.43,,287.74,94.946,153.02,193.614,168.582,194.808,194.998,107.748,43.85,254.174
2001-10-22 22:10:00,168.91,51.33,211.333,125.327,1355.8,395.633,,206.456,87.818,151.443,,289.169,95.67,155.42,190.876,172.518,194.368,194.652,106.766,43.458,257.36
2001-10-22 22:15:00,170.86,52.7,211.733,124.607,1357.26,397.97,102.416,206.43,86.7,151.723,,289.114,95.005,155.56,195.334,170.188,194.498,195.392,107.602,43.63,254.928
2001-10-22 22:20:00,169.664,52.367,209.633,123.81,1360.68,397.323,,206.086,85.99,151.747,,288.003,95.672,154.72,193.336,170.102,192.65,193.96,109.078,43.542,254.454
2001-10-22 22:25:00,171.808,51.74,210.767,125.487,1356.66,397.207,,207.688,87.236,155.82,,288.648,94.839,152.64,195.342,169.51,193.524,194.452,108.214,43.638,255.72
2001-10-22 22:30:00,169.392,52.737,211.233,125.933,1352.92,398.28,102.87,207.308,86.122,153.367,,289.766,94.078,156.16,194.158,169.59,192.786,196.85,108.346,44.482,256.602
2001-10-22 22:35:00,170.304,50.44,208.133,125.013,1360.94,397.853,,204.57,87.56,151.437,,287.886,96.099,155.26,193.588,170.374,194.238,194.716,108.528,43.642,255.73
2001-10-22 22:40:00,172.548,52.333,208.933,125.747,1356.18,396.353,,205.082,86.686,154.157,,288.523,95.661,154.52,195.886,170.542,193.054,195.364,107.768,43.088,257.204
