DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2005-09-12 05:15:00,167.952,51.307,200.367,138.263,1374.52,390.68,98.553,196.17,84.424,272.021,93.95,150.44,185.302,166.606,183.554,184.294,107.234,124.25817791666661,245.09033416666665
2005-09-12 05:20:00,170.602,51.233,200.633,139.913,1375.66,392.463,99.3954479166666,198.804,85.046,272.087,91.455,152.14,186.596,165.666,183.652,183.744,105.606,124.3258145833333,245.16730499999986
2005-09-12 05:25:00,168.172,50.89,201.567,138.903,1376.88,390.346,99.28627166666672,200.184,83.834,272.949,94.119,154.6,186.368,168.254,185.454,184.614,105.234,124.59011874999986,245.23555749999997
2005-09-12 05:30:00,169.894,52.503,201.1,140.243,1369.3,394.81,100.186,201.714,83.73,271.886,91.415,150.52,185.044,167.368,184.244,182.97,105.246,124.7121158333333,245.41189541666665
2005-09-12 05:35:00,169.904,51.417,201.033,139.907,1368.6,394.503,99.63546374999994,200.606,83.582,272.619,93.319,151.4,185.496,166.592,183.136,181.296,106.456,124.59840958333332,245.22977083333336
2005-09-12 05:40:00,169.972,51.453,200.4,140.35,1376.64,394.6,99.59571354166657,197.494,83.246,272.617,92.304,153.86,183.944,167.272,185.056,183.7,107.194,124.8196429166667,245.7873070833333
2005-09-12 05:45:00,171.686,51.87,200.433,140.22,1371.9,394.863,100.735,200.104,83.512,272.652,93.451,151.46,185.316,167.944,183.788,184.024,106.524,125.05908124999996,246.23870333333326
2005-09-12 05:50:00,166.686,52.623,200.9,136.553,1371.32,390.7,99.31644583333338,199.614,84.342,272.187,94.981,152.2,186.464,166.42,185.466,182.376,105.404,124.11949124999992,244.4196208333334
2005-09-12 05:55:00,169.692,50.393,200.533,138.5,1376.2,390.667,99.39716770833346,201.284,83.47,270.758,94.204,152.24,185.632,167.504,183.452,183.164,107.922,124.6315608333333,245.55471541666654
2005-09-12 06:00:00,168.912,52.11,201.733,138.397,1371.98,393.013,99.975,198.694,85.636,271.689,94.616,154.52,187.398,165.874,183.296,184.73,107.668,124.83564916666657,245.94693333333325
2005-09-12 06:05:00,167.74,52.187,200.5,139.207,1366.64,392.07,99.32117249999996,196.046,84.556,270.129,93.482,153.74,184.512,169.784,185.872,184.768,107.032,124.09304458333328,245.01477083333322
2005-09-12 06:10:00,170.176,50.927,201.333,139.007,1368.72,393.337,99.47446812499999,198.146,83.02,273.316,93.752,154.78,184.546,167.74,184.092,182.626,106.142,124.48464208333324,245.34380541666687
2005-09-12 06:15:00,169.712,51.94,200.433,140.14,1368.0,391.723,100.245,198.196,84.094,271.423,94.543,153.72,183.288,168.446,183.718,184.204,107.368,124.42283833333327,245.45879916666672
2005-09-12 06:20:00,169.77,52.69,199.9,137.763,1367.9,394.69,99.95799833333332,201.52,85.13,270.459,94.188,154.5,184.334,165.18,183.93,184.378,105.64,124.68923249999985,245.46059499999998
2005-09-12 06:25:00,169.86,50.627,200.7,139.237,1364.84,394.92,99.49852208333336,198.942,82.72,269.695,94.579,154.88,186.44,165.794,183.904,183.436,107.712,124.77647208333336,245.9371970833333
2005-09-12 06:30:00,168.922,51.23,200.5,140.167,1356.88,393.547,99.449,199.57,83.858,273.68,93.251,155.12,185.344,166.788,185.45,186.064,106.244,124.65699124999996,245.35826999999975
2005-09-12 06:35:00,169.96,52.4,200.867,140.16,1360.56,390.88,99.85649124999998,200.06,84.404,270.062,95.858,153.0,184.738,166.5,184.686,181.858,107.196,123.87596833333335,244.44715999999988
2005-09-12 06:40:00,168.234,51.66,200.033,138.41,1354.38,393.57,99.62990041666666,199.124,84.098,272.917,95.718,154.02,186.732,167.99,186.068,183.948,105.848,124.2381391666666,244.76211874999998
2005-09-12 06:45:00,167.926,50.813,197.6,139.717,1355.98,392.063,98.757,200.862,83.688,270.525,93.459,153.64,183.84,166.136,184.93,185.27,107.878,124.40080041666675,245.00774999999976
2005-09-12 06:50:00,168.768,52.287,200.667,137.63,1347.32,390.15,99.2719125,199.032,83.062,270.957,93.715,152.3,183.972,166.938,184.42,183.702,106.812,123.40604458333324,243.52536750000021
2005-09-12 06:55:00,166.57,50.4,195.767,137.37,1350.3,394.057,99.16145333333323,198.108,83.304,273.948,93.952,152.04,183.162,168.99,184.216,187.402,106.918,124.64648541666656,245.1125841666665
2005-09-12 07:00:00,169.364,52.39,201.033,139.073,1354.5,390.207,99.787,199.22,84.27,270.29,94.058,152.32,184.876,170.216,185.584,183.886,106.35,123.51981041666659,244.0358341666669
2005-09-12 07:05:00,168.472,51.113,199.933,139.137,1358.32,391.763,99.20401583333323,200.162,84.712,268.13,93.829,153.56,184.822,169.56,185.226,184.97,106.952,123.89733166666667,244.31399083333324
2005-09-12 07:10:00,168.276,51.47,201.7,136.07,1363.98,392.403,99.30564958333342,196.44,84.736,271.123,94.565,151.94,185.164,168.15,182.598,184.16,108.026,124.56858625000007,245.27256458333306
