DATETIME,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2005-08-25 07:40:00,208.733,144.663,1381.96,420.873,,210.758,90.608,156.263,283.592,98.517,161.0,197.606,174.448,195.11,193.766,113.01,139.142,271.186
2005-08-25 07:45:00,211.2,147.277,1377.38,423.32,105.41,207.71,88.82,158.48,287.102,98.473,162.16,197.248,175.818,195.396,197.738,112.312,141.192,272.3
2005-08-25 07:50:00,206.767,144.447,1391.12,423.823,,212.824,89.846,160.286,284.342,99.008,158.9,195.312,176.524,194.39,196.778,111.682,140.556,272.488
2005-08-25 07:55:00,210.0,145.677,1381.82,423.853,,210.518,87.254,158.89,286.66,98.017,162.9,193.456,175.916,191.82,196.256,112.042,140.194,272.168
2005-08-25 08:00:00,209.133,147.07,1394.74,426.257,105.608,211.142,87.86,156.743,286.658,100.032,159.34,194.65,175.706,193.692,195.242,112.654,139.256,273.794
2005-08-25 08:05:00,209.967,146.333,1386.9,426.59,,210.366,90.038,157.177,285.943,97.819,162.36,194.35,174.316,197.646,193.432,111.61,139.592,273.406
2005-08-25 08:10:00,209.6,146.28,1392.58,422.103,,211.05,87.688,160.597,284.069,99.831,163.28,196.618,175.996,194.552,194.542,114.342,139.122,273.536
2005-08-25 08:15:00,211.6,148.623,1381.16,423.927,104.936,214.144,88.896,160.273,287.784,99.009,162.46,197.456,178.61,194.534,196.254,111.512,139.892,273.822
2005-08-25 08:20:00,210.467,147.803,1390.8,422.107,,211.432,90.118,157.436,287.715,97.152,159.92,192.546,175.034,195.254,198.824,111.432,139.552,271.696
2005-08-25 08:25:00,212.267,148.173,1389.54,428.133,,210.092,89.694,160.737,286.352,99.03,161.72,194.502,174.176,193.658,195.9,112.87,140.194,272.242
2005-08-25 08:30:00,211.167,146.803,1378.46,423.68,106.011,211.51,89.462,159.123,287.443,99.351,162.24,194.5,173.206,195.806,195.266,112.468,140.83,275.014
2005-08-25 08:35:00,208.467,146.68,1386.62,422.576,,213.83,89.112,158.183,289.461,98.859,162.32,193.676,173.642,194.084,193.514,112.616,140.612,275.09
2005-08-25 08:40:00,210.367,147.63,1386.22,423.677,,213.244,90.074,159.48,286.8,99.394,164.38,193.992,176.932,195.75,195.998,113.006,139.602,272.422
2005-08-25 08:45:00,210.667,146.537,1381.24,426.847,105.751,210.786,89.044,159.117,288.123,98.407,161.86,196.034,173.51,197.338,194.004,111.446,139.488,272.77
2005-08-25 08:50:00,213.033,147.11,1380.76,425.037,,212.07,91.382,162.133,286.63,100.047,162.7,194.636,177.048,194.394,194.758,111.95,141.084,272.472
2005-08-25 08:55:00,209.967,147.37,1394.42,427.46,,211.352,91.174,159.443,288.676,100.639,161.92,196.34,174.778,196.412,197.468,111.984,140.778,274.782
2005-08-25 09:00:00,209.467,146.407,1380.94,425.443,105.038,211.394,89.746,160.223,288.676,100.077,161.82,195.436,173.742,195.446,193.75,112.16,141.396,275.298
2005-08-25 09:05:00,209.667,147.04,1399.38,424.097,,212.518,88.982,161.623,291.166,98.081,161.48,195.036,173.464,194.538,194.82,111.354,141.084,275.714
2005-08-25 09:10:00,210.233,147.007,1390.14,425.433,,211.908,91.05,161.917,287.044,99.751,161.44,193.858,175.898,197.03,195.042,112.29,140.52,274.62
2005-08-25 09:15:00,211.467,147.92,1375.8,422.33,105.489,212.646,89.808,160.907,289.631,99.366,162.7,195.7,174.484,196.44,196.77,112.012,143.322,272.15
2005-08-25 09:20:00,209.1,146.36,1378.46,426.283,,212.456,89.344,160.703,290.081,99.812,166.0,194.58,173.938,192.878,193.724,111.272,142.272,273.606
2005-08-25 09:25:00,209.767,147.42,1373.46,423.847,,213.128,90.75,159.22,289.638,100.565,163.94,197.582,175.408,195.372,194.364,113.41,139.974,275.148
2005-08-25 09:30:00,209.133,145.817,1385.44,428.44,105.15,211.472,89.276,162.947,290.566,99.627,163.1,196.1,174.946,196.392,194.57,112.444,140.906,274.932
2005-08-25 09:35:00,210.133,146.617,1385.94,424.513,,213.22,88.436,160.513,288.689,98.809,162.68,196.984,174.448,196.342,196.166,112.402,138.612,274.406
2005-08-25 09:40:00,210.3,148.12,1378.82,427.037,,213.858,89.686,160.257,287.253,98.27,162.04,196.722,174.09,194.71,195.094,113.014,141.632,275.906
2005-08-25 09:45:00,210.867,147.24,1384.88,422.557,106.757,214.402,89.848,160.49,289.507,98.871,162.6,193.488,174.376,195.738,192.616,112.228,141.378,273.786
2005-08-25 09:50:00,210.6,146.437,1383.92,422.983,,211.416,89.894,159.167,285.512,99.143,162.52,196.986,173.884,193.796,194.082,111.448,141.234,274.856
2005-08-25 09:55:00,209.233,146.693,1378.38,430.577,,211.994,90.342,160.697,286.844,99.332,163.0,194.948,173.386,195.938,193.594,113.188,140.46,273.116
2005-08-25 10:00:00,209.467,147.723,1380.56,430.313,106.047,210.072,90.892,160.433,287.117,100.312,162.68,196.544,173.72,194.648,194.372,111.376,139.702,273.906
2005-08-25 10:05:00,210.033,146.933,1373.18,426.92,,213.514,89.606,159.647,284.284,99.243,161.06,195.092,174.514,195.954,193.37,111.258,141.102,274.62
2005-08-25 10:10:00,211.633,148.003,1375.96,428.747,,213.006,89.252,158.877,288.386,99.951,163.16,194.678,174.17,195.47,195.314,113.05,139.898,275.984
2005-08-25 10:15:00,212.967,148.01,1376.96,431.117,105.417,213.318,89.018,160.06,288.317,101.003,163.28,195.062,172.752,195.16,194.208,111.658,140.658,277.432
2005-08-25 10:20:00,211.233,146.503,1367.3,428.12,,213.868,89.564,159.794,286.062,99.421,161.54,197.096,173.662,195.632,193.618,112.692,141.71,277.7
2005-08-25 10:25:00,213.633,149.74,1375.92,427.397,,213.998,90.122,158.77,286.749,100.285,163.18,195.538,172.49,196.708,195.124,112.868,141.242,276.336
2005-08-25 10:30:00,210.733,148.217,1372.36,426.123,106.032,214.022,90.454,161.74,285.45,100.332,162.32,194.986,174.446,196.388,196.242,112.184,141.45,274.976
2005-08-25 10:35:00,210.733,146.037,1381.86,428.023,,212.498,88.978,164.217,286.852,101.298,162.24,194.52,173.962,196.162,194.54,113.79,141.392,272.738
2005-08-25 10:40:00,209.367,148.173,1367.22,425.92,,212.226,89.24,161.353,289.076,100.317,163.46,196.096,178.934,197.514,196.082,112.976,142.392,276.738
2005-08-25 10:45:00,211.467,147.763,1373.74,426.387,106.753,212.622,90.686,159.45,286.373,100.331,161.14,196.044,173.304,196.86,195.132,112.926,141.104,275.93
2005-08-25 10:50:00,210.067,150.703,1370.0,432.0,,214.518,89.512,163.153,287.708,100.074,162.54,195.322,175.068,196.714,195.29,112.56,142.55,276.368
2005-08-25 10:55:00,210.8,147.69,1371.1,430.52,,212.302,89.216,162.07,287.194,100.355,162.34,196.59,174.164,195.68,197.06,112.458,142.184,275.368
2005-08-25 11:00:00,211.1,148.62,1365.7,432.833,106.208,215.312,89.536,160.2,286.441,100.696,161.9,196.178,173.908,196.306,196.152,113.206,140.426,274.624
2005-08-25 11:05:00,210.767,148.047,1376.1,433.587,,214.446,89.378,159.78,288.055,101.31,162.08,194.772,174.126,196.856,197.704,111.28,140.646,274.404
2005-08-25 11:10:00,212.933,147.53,1374.16,427.033,,217.112,91.078,161.75,290.826,99.013,163.04,197.506,173.652,195.866,195.286,112.2,140.296,278.514
2005-08-25 11:15:00,211.533,147.703,1375.56,429.297,106.213,215.182,89.956,162.056,287.336,100.471,163.36,196.554,173.048,197.082,198.43,113.436,141.348,277.262
2005-08-25 11:20:00,210.967,147.667,1385.02,427.98,,217.04,91.184,163.213,287.164,100.466,161.9,198.906,173.538,196.742,198.366,112.224,142.716,276.744
2005-08-25 11:25:00,210.1,147.19,1382.26,431.377,,215.472,90.52,161.11,286.104,101.686,164.5,194.984,174.28,198.396,197.472,112.882,142.172,277.556
2005-08-25 11:30:00,211.233,149.337,1382.04,431.75,107.121,215.296,90.17,160.517,287.506,99.771,162.36,196.048,176.288,197.584,199.238,112.722,142.33,277.72
2005-08-25 11:35:00,212.767,148.323,1372.72,431.187,,212.67,91.696,163.163,287.815,101.258,163.22,196.662,172.97,196.982,196.246,113.148,142.432,277.144
2005-08-25 11:40:00,213.833,148.253,1365.28,433.093,,218.326,90.948,159.653,287.236,100.356,163.68,197.49,173.884,199.18,196.344,112.002,142.164,275.51
2005-08-25 11:45:00,212.2,148.67,1373.36,429.293,106.275,214.79,90.64,161.24,287.507,98.839,164.1,193.934,172.426,200.662,193.918,113.7,142.314,276.178
2005-08-25 11:50:00,212.4,148.757,1387.58,429.617,,217.194,92.912,159.977,289.977,101.507,163.06,196.056,174.538,198.752,194.348,113.01,142.424,277.524
2005-08-25 11:55:00,210.1,149.007,1369.02,430.24,,217.042,90.388,161.713,290.697,100.535,162.92,196.434,174.37,197.668,196.31,112.898,142.162,277.432
2005-08-25 12:00:00,213.1,149.22,1377.44,433.793,107.105,215.122,91.37,161.703,289.19,99.725,163.08,197.028,174.858,199.378,196.416,112.8,141.034,275.966
2005-08-25 12:05:00,211.767,148.483,1366.94,432.283,,216.2,90.756,160.563,287.682,100.511,164.3,197.532,176.48,196.704,195.408,112.84,141.148,276.362
