DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,TERA
2003-10-29 12:40:00,148.944,47.467,175.567,109.747,1123.86,341.407,,175.84,71.276,134.317,172.981,222.041,82.8,132.1,151.228,132.948,155.756,154.192,88.974,36.352,213.664,85.143
2003-10-29 12:45:00,147.618,46.817,173.767,108.703,1117.66,336.783,87.521,176.404,71.712,131.443,168.269,220.589,82.435,130.36,150.94,134.926,156.432,154.692,87.412,36.24,212.12,83.109
2003-10-29 12:50:00,150.114,46.93,174.533,109.69,1098.14,337.457,,173.254,71.184,128.993,168.166,219.733,81.72,128.64,151.422,134.718,155.51,153.302,86.672,35.954,213.606,83.436
2003-10-29 12:55:00,145.786,46.573,175.0,107.757,1093.94,336.327,,173.262,71.33,131.487,168.495,219.0,81.786,128.76,147.816,133.482,155.93,154.202,87.424,35.94,210.226,84.384
2003-10-29 13:00:00,147.654,47.19,173.3,108.153,1089.7,334.3,85.746,172.806,71.042,131.75,167.852,219.249,81.501,127.38,149.656,133.946,156.288,153.786,88.402,35.024,204.25,82.279
2003-10-29 13:05:00,146.598,45.593,171.5,105.903,1077.26,331.897,,172.016,71.01,131.22,165.669,218.185,80.308,127.68,151.242,131.002,154.652,153.562,85.922,34.43,204.544,82.082
2003-10-29 13:10:00,146.528,47.037,170.467,107.397,1075.14,329.627,,171.734,70.4,129.79,165.825,218.197,77.812,126.42,149.338,132.504,151.506,152.286,87.966,33.866,199.242,80.538
2003-10-29 13:15:00,144.984,45.883,171.967,105.75,1061.88,327.17,84.475,170.56,70.346,128.126,161.615,216.177,80.659,126.7,150.168,131.902,153.404,152.254,87.13,33.322,199.734,81.966
2003-10-29 13:20:00,143.912,45.793,174.7,104.987,1056.46,321.383,,169.018,69.28,128.247,162.03,214.623,79.223,126.8,148.486,131.634,152.37,152.184,87.278,32.502,195.842,81.156
2003-10-29 13:25:00,145.082,46.533,170.767,105.79,1057.86,325.683,,169.292,68.868,126.363,160.885,216.835,80.333,126.32,147.806,132.38,150.876,151.148,87.222,32.976,195.002,80.303
2003-10-29 13:30:00,143.91,45.813,170.033,104.15,1048.48,324.683,83.434,167.822,67.362,123.977,161.647,215.071,78.62,125.18,149.564,134.068,151.53,148.28,86.248,33.28,195.938,79.361
2003-10-29 13:35:00,143.074,46.223,169.767,105.693,1045.48,324.553,,168.044,68.672,127.01,161.194,212.583,77.952,125.84,146.854,131.526,148.776,149.906,86.848,33.748,196.206,77.749
2003-10-29 13:40:00,143.684,45.48,170.467,103.897,1052.6,322.543,,167.922,67.048,127.453,160.401,213.503,77.083,122.32,146.852,130.73,150.676,151.784,86.598,32.628,193.412,76.955
2003-10-29 13:45:00,140.238,44.717,169.067,104.113,1052.06,323.907,83.3,165.628,68.504,125.923,160.644,212.472,78.381,122.66,148.124,129.486,151.432,148.982,85.564,32.708,192.736,77.445
2003-10-29 13:50:00,141.134,45.857,169.267,103.173,1049.48,320.887,,165.57,67.922,125.483,159.949,211.319,78.005,124.64,146.784,130.344,150.106,150.07,85.332,33.058,193.952,75.792
2003-10-29 13:55:00,140.76,45.36,166.933,103.317,1052.52,320.293,,164.77,68.294,124.927,159.744,209.317,76.581,122.9,144.966,132.276,150.842,150.164,86.682,32.772,191.892,77.824
2003-10-29 14:00:00,141.62,44.96,166.4,103.52,1045.0,323.417,81.714,164.536,68.528,125.093,157.683,209.576,79.108,122.94,145.506,133.114,150.446,149.084,85.958,32.612,191.126,76.534
2003-10-29 14:05:00,141.002,45.437,167.967,102.723,1044.34,319.667,,163.504,68.29,125.49,156.223,207.173,76.947,123.16,143.978,131.236,150.862,146.324,87.228,32.37,191.262,76.276
2003-10-29 14:10:00,141.814,44.767,169.067,102.63,1044.1,317.857,,163.068,67.874,121.863,155.828,208.946,76.244,121.4,146.132,131.188,150.272,147.406,86.536,31.94,189.456,77.075
2003-10-29 14:15:00,139.838,43.66,167.533,102.08,1036.88,312.71,81.005,160.478,68.074,123.447,155.19,208.43,76.689,120.54,145.2,132.488,149.762,149.63,86.376,31.686,189.768,75.95
2003-10-29 14:20:00,139.44,44.963,167.733,101.973,1043.48,314.47,,159.668,67.786,124.273,153.215,209.52,75.62,121.32,147.28,131.108,147.966,149.21,85.76,32.552,190.354,76.439
2003-10-29 14:25:00,139.528,44.043,168.033,102.157,1047.56,313.746,,161.492,69.884,122.187,152.851,209.556,76.507,119.92,146.398,130.986,149.992,147.704,85.054,32.68,189.794,76.021
2003-10-29 14:30:00,138.524,44.43,171.767,101.443,1046.12,310.53,80.796,156.746,67.378,122.22,153.548,211.61,73.547,118.66,146.784,132.916,148.962,150.084,83.922,32.354,191.296,77.584
2003-10-29 14:35:00,140.324,43.573,167.1,101.17,1058.04,314.777,,158.508,67.024,121.54,154.641,212.066,74.407,120.5,144.698,132.006,147.66,149.23,84.2,31.79,192.922,78.836
2003-10-29 14:40:00,138.284,44.977,168.667,100.797,1058.08,311.67,,159.758,67.13,123.733,153.131,211.952,74.685,120.32,145.14,131.56,149.838,149.498,84.77,33.236,193.212,75.756
2003-10-29 14:45:00,138.468,45.05,166.567,101.677,1055.16,311.82,80.323,162.39,68.512,123.893,154.957,217.279,75.864,118.88,145.652,130.68,149.29,152.246,83.2,32.318,193.278,77.215
2003-10-29 14:50:00,138.748,45.353,167.2,101.88,1054.52,306.713,,161.23,68.562,121.073,152.187,219.124,75.43,120.58,146.458,131.174,151.46,149.24,85.246,32.976,192.978,77.864
2003-10-29 14:55:00,139.442,44.237,168.6,100.237,1065.06,309.567,,161.186,69.51,123.317,152.917,219.039,74.948,118.72,148.026,133.784,149.724,153.244,84.946,32.404,193.98,77.451
2003-10-29 15:00:00,138.488,45.243,167.9,100.95,1070.6,306.71,79.955,159.224,69.124,121.107,151.269,217.23,76.309,119.22,149.54,132.904,151.508,153.266,84.35,32.66,191.56,77.775
2003-10-29 15:05:00,138.866,44.977,167.933,100.863,1080.12,308.483,,157.142,68.567,119.167,151.667,216.43,75.482,117.14,147.05,132.204,151.002,149.614,84.712,32.674,192.264,79.126
2003-10-29 15:10:00,141.948,44.94,168.067,100.67,1074.98,303.897,,157.848,69.828,119.62,152.497,219.071,75.326,119.24,148.48,134.436,152.446,151.716,84.366,32.312,193.498,77.55
2003-10-29 15:15:00,141.1,44.823,167.867,101.0,1084.9,303.29,78.657,157.134,68.09,121.117,151.735,219.536,75.536,121.1,146.484,134.492,150.176,148.514,83.886,32.77,193.202,77.838
2003-10-29 15:20:00,139.868,43.957,169.433,101.327,1085.26,302.407,,157.932,68.766,120.14,148.524,220.561,74.37,119.22,147.26,134.294,151.886,152.226,84.95,33.046,193.424,77.118
2003-10-29 15:25:00,139.234,45.27,169.433,100.813,1090.7,303.4,,155.394,68.324,121.94,148.733,220.407,73.274,117.12,148.208,132.788,150.854,152.984,85.836,32.792,192.518,77.206
2003-10-29 15:30:00,139.57,42.847,168.533,101.1,1078.24,306.01,80.018,156.966,67.445,120.687,148.792,220.976,74.913,117.92,149.192,134.46,151.382,155.064,85.682,32.746,193.688,77.616
2003-10-29 15:35:00,138.602,42.8,167.633,99.357,1081.6,302.953,,156.36,69.536,123.763,148.977,217.108,73.591,119.4,148.616,134.36,154.316,151.896,86.288,32.946,194.144,76.677
2003-10-29 15:40:00,139.01,43.313,168.3,100.99,1088.78,300.907,,156.834,68.934,120.817,146.377,220.228,73.593,120.96,149.252,133.736,150.664,151.46,84.814,33.354,194.33,76.717
2003-10-29 15:45:00,139.158,44.913,166.533,100.707,1092.52,301.687,77.694,154.686,69.292,117.933,146.836,220.125,72.839,116.66,147.21,133.814,148.796,152.134,84.356,32.896,193.27,78.461
2003-10-29 15:50:00,140.158,43.463,167.933,99.56,1087.76,299.957,,152.986,68.216,116.883,147.418,217.981,71.574,118.52,145.184,132.628,152.538,152.744,84.408,33.146,193.29,77.519
2003-10-29 15:55:00,141.924,44.763,165.633,100.337,1098.3,301.343,,153.254,69.344,117.95,149.99,217.141,73.483,120.04,145.516,132.924,152.888,155.294,83.632,32.624,193.008,78.47
2003-10-29 16:00:00,139.656,43.783,166.833,101.783,1096.66,304.777,78.127,155.914,69.11,118.61,149.379,217.937,73.946,119.08,144.036,130.922,150.914,151.928,82.876,32.216,193.934,79.871
2003-10-29 16:05:00,142.276,45.547,168.333,100.827,1108.52,306.28,,158.658,68.14,118.57,149.746,215.82,73.319,119.08,146.364,131.156,149.866,152.526,83.47,32.614,192.204,79.262
2003-10-29 16:10:00,140.194,44.677,166.7,103.193,1102.92,310.32,,159.796,68.404,118.22,152.924,216.081,73.11,120.44,147.614,132.29,149.114,150.928,84.23,31.924,190.52,80.035
2003-10-29 16:15:00,140.654,44.537,168.867,101.73,1092.12,311.867,80.438,160.602,68.838,120.057,154.91,215.479,75.643,123.14,146.71,135.008,147.442,149.92,85.096,31.814,190.23,78.867
2003-10-29 16:20:00,141.366,44.053,167.767,101.0,1093.96,310.217,,159.048,69.476,118.893,153.658,217.024,75.699,122.4,147.428,133.524,148.744,148.936,85.356,31.966,191.608,80.614
2003-10-29 16:25:00,137.066,45.833,167.733,102.4,1091.94,314.38,,159.084,68.216,120.247,153.046,217.706,75.948,122.38,149.892,135.428,152.006,149.918,86.136,32.6,192.112,79.828
2003-10-29 16:30:00,138.592,44.883,170.267,101.97,1080.8,312.783,79.109,158.038,67.47,121.15,151.913,220.364,76.188,121.24,151.13,135.924,148.042,149.576,86.524,32.748,193.962,79.766
2003-10-29 16:35:00,140.406,43.65,167.1,101.393,1083.66,311.96,,159.192,69.61,122.47,152.499,219.761,74.457,121.62,149.816,132.574,150.666,149.518,85.544,32.414,192.462,77.829
2003-10-29 16:40:00,137.964,44.633,167.1,102.443,1078.52,312.53,,159.434,68.044,122.024,153.909,218.024,74.243,121.84,149.98,131.674,150.142,150.648,84.876,32.492,191.736,80.253
2003-10-29 16:45:00,138.546,44.767,166.6,103.757,1073.62,310.167,80.212,159.102,70.104,120.997,150.167,216.995,74.725,122.0,150.936,135.982,149.21,150.232,85.198,31.546,190.222,79.824
2003-10-29 16:50:00,137.69,43.37,167.5,100.43,1064.38,309.337,,157.914,67.314,121.357,152.19,218.183,75.142,119.74,151.91,133.018,149.984,150.836,85.704,31.644,188.864,79.328
2003-10-29 16:55:00,138.008,45.327,165.233,100.933,1060.02,305.086,,158.868,67.446,121.0,152.286,219.292,74.669,120.64,151.276,134.212,149.122,151.734,84.628,31.52,185.404,79.676
2003-10-29 17:00:00,135.044,43.82,166.433,99.597,1053.92,303.207,78.785,157.784,66.458,119.177,147.118,215.992,74.22,120.64,150.15,132.636,145.912,150.806,85.824,31.342,185.11,77.12
2003-10-29 17:05:00,135.86,43.317,167.267,99.277,1045.3,303.957,,156.644,67.24,118.66,149.608,213.121,73.158,120.08,148.608,134.082,147.264,149.014,84.4,31.318,184.472,77.714
2003-10-29 17:10:00,135.562,43.037,168.1,98.973,1037.04,300.97,,155.0,66.616,118.837,148.067,213.415,73.295,118.7,145.808,134.29,144.808,147.184,84.87,31.668,187.986,77.433
2003-10-29 17:15:00,136.562,42.833,167.533,98.867,1041.66,303.593,77.88,155.342,67.366,119.277,150.595,213.519,72.494,118.84,148.486,132.756,146.302,147.2,85.922,31.472,186.906,78.804
2003-10-29 17:20:00,136.0,43.963,167.2,100.69,1031.78,301.473,,154.272,66.98,117.127,150.102,213.055,73.278,118.56,146.964,135.9,144.328,146.282,85.086,31.706,187.588,78.405
2003-10-29 17:25:00,136.84,42.287,167.867,99.733,1042.88,302.707,,157.438,67.802,117.333,151.951,214.485,72.223,116.98,150.106,135.436,145.902,146.698,84.112,32.216,189.622,79.577
2003-10-29 17:30:00,136.81,43.437,166.8,100.263,1042.3,301.157,78.324,154.326,66.874,119.44,149.513,215.54,73.462,117.24,146.916,132.408,145.784,147.088,84.642,30.916,189.732,78.629
2003-10-29 17:35:00,136.7,43.323,168.2,98.763,1038.32,300.7,,154.758,67.0,119.57,149.792,211.763,71.303,118.52,146.186,135.446,146.298,147.74,84.494,32.404,191.696,78.556
2003-10-29 17:40:00,135.86,44.193,168.167,99.087,1040.9,297.85,,155.6,67.296,118.026,150.718,215.145,73.308,120.16,147.052,137.104,147.468,150.048,85.358,31.376,190.098,79.54
2003-10-29 17:45:00,135.672,41.13,170.867,100.287,1033.14,302.987,79.429,156.762,66.692,119.75,151.148,213.85,72.215,117.28,149.888,136.594,147.08,147.948,84.664,31.83,191.008,78.484
2003-10-29 17:50:00,136.428,43.123,166.467,100.43,1039.12,303.087,,153.758,67.234,119.897,152.567,215.443,72.793,118.34,149.882,136.2,145.364,149.306,86.292,32.69,193.634,79.863
2003-10-29 17:55:00,136.8,44.287,170.567,101.47,1033.64,308.917,,155.554,67.908,118.817,154.538,214.873,75.566,119.1,150.654,135.662,146.828,146.042,85.964,31.928,192.328,81.342
2003-10-29 18:00:00,137.442,43.433,168.867,100.97,1052.74,309.336,80.881,158.852,67.828,119.197,156.295,214.716,74.943,118.42,147.62,133.736,146.97,146.356,86.032,32.998,198.222,81.365
2003-10-29 18:05:00,137.538,44.18,170.567,103.267,1057.02,315.497,,158.894,66.486,120.61,155.184,212.381,73.41,118.76,146.032,134.304,148.55,149.416,85.104,33.898,200.734,81.371
2003-10-29 18:10:00,139.158,44.677,172.1,103.917,1068.96,317.91,,157.46,68.736,123.337,158.054,214.891,74.019,120.22,149.194,134.636,147.706,147.012,86.078,34.078,201.772,81.963
2003-10-29 18:15:00,138.512,44.46,172.4,104.31,1073.56,319.43,81.012,160.012,69.008,122.607,159.041,213.765,74.573,120.14,146.416,137.172,148.918,150.734,85.474,33.254,202.852,81.611
2003-10-29 18:20:00,140.65,45.037,173.133,104.527,1069.58,315.96,,161.022,70.284,123.64,157.312,214.597,73.972,120.76,147.35,134.67,150.048,147.98,87.214,34.152,203.644,82.439
2003-10-29 18:25:00,140.64,45.027,175.4,102.943,1076.4,316.723,,159.932,68.908,122.82,158.525,212.517,74.273,118.92,148.508,135.922,147.364,148.478,87.494,33.934,201.058,81.372
2003-10-29 18:30:00,139.814,44.45,171.1,103.213,1082.62,316.41,81.873,164.366,67.504,123.48,155.493,215.398,74.357,122.46,148.098,133.982,148.612,151.03,88.756,33.652,201.182,84.512
2003-10-29 18:35:00,143.012,46.197,174.1,102.89,1089.0,316.613,,163.232,68.634,124.223,157.189,211.196,75.799,121.74,148.086,135.46,149.954,149.354,87.47,33.514,200.886,84.965
2003-10-29 18:40:00,142.032,46.177,175.2,102.7,1098.86,319.06,,160.228,68.234,121.41,154.48,211.349,75.3,123.5,145.692,132.656,147.644,147.706,86.586,33.942,202.198,84.209
2003-10-29 18:45:00,143.23,44.387,174.9,103.357,1104.08,318.29,81.248,163.27,68.036,124.753,159.21,214.912,77.165,122.54,149.012,133.348,145.316,145.554,85.208,34.074,202.556,84.587
2003-10-29 18:50:00,141.862,45.163,174.4,104.25,1099.84,322.73,,163.168,69.594,124.04,157.784,214.739,76.28,122.72,149.324,133.946,147.434,147.938,85.106,34.584,203.154,83.764
2003-10-29 18:55:00,143.38,46.27,175.133,105.403,1102.0,324.953,,163.634,69.968,123.837,159.21,212.459,77.083,122.78,147.408,133.178,147.484,145.792,85.18,33.398,200.682,84.49
2003-10-29 19:00:00,141.532,45.617,176.6,106.19,1097.08,325.473,82.697,165.342,68.634,126.943,161.559,212.215,77.7,124.56,147.132,133.402,147.7,148.53,85.53,34.888,201.666,85.172
2003-10-29 19:05:00,144.21,46.8,174.267,105.657,1096.96,326.9,,165.84,70.69,124.904,161.559,215.139,76.333,124.38,149.242,133.566,147.328,147.92,84.938,34.386,201.546,83.515
2003-10-29 19:10:00,143.272,45.163,176.867,106.867,1100.0,325.113,,165.138,70.602,126.083,160.693,215.628,77.601,125.18,148.816,134.824,147.116,149.218,84.672,34.902,201.758,84.216
2003-10-29 19:15:00,142.108,46.167,177.233,107.043,1085.48,324.16,83.345,165.422,69.94,124.957,159.234,215.733,78.601,125.6,147.532,133.95,147.886,149.018,84.894,34.03,202.154,82.551
2003-10-29 19:20:00,142.754,45.023,178.6,105.647,1090.9,324.907,,166.616,70.28,124.703,160.928,216.117,75.843,126.4,149.134,133.118,146.72,148.36,83.732,34.942,202.764,85.478
2003-10-29 19:25:00,145.572,45.593,176.567,105.343,1090.42,322.79,,166.088,70.2,126.587,161.637,217.567,78.946,125.54,148.876,135.054,146.57,148.066,85.37,34.186,201.982,82.916
2003-10-29 19:30:00,143.872,45.387,178.633,104.837,1096.1,325.153,81.999,165.462,70.766,123.027,159.053,220.279,77.961,124.88,152.224,133.656,149.306,149.83,85.252,34.224,202.45,85.222
2003-10-29 19:35:00,143.284,45.96,177.8,106.13,1093.38,325.447,,163.922,69.982,124.403,160.075,217.459,77.261,124.86,152.102,135.66,146.766,150.594,85.152,33.712,202.372,83.993
2003-10-29 19:40:00,143.238,46.43,179.633,105.29,1090.92,325.083,,165.574,69.158,123.677,158.458,219.629,77.815,124.74,149.644,135.564,148.476,150.61,86.192,33.724,204.28,82.688
2003-10-29 19:45:00,142.95,45.78,176.633,105.497,1096.14,321.133,82.573,164.542,70.362,125.237,158.952,214.107,77.475,127.3,151.05,133.206,147.904,151.538,85.258,34.142,204.73,83.662
2003-10-29 19:50:00,144.112,45.497,179.633,106.03,1092.08,327.137,,165.302,70.866,125.73,158.083,218.555,78.432,124.22,148.966,134.59,148.24,151.436,84.39,34.138,200.954,83.362
2003-10-29 19:55:00,143.582,45.363,178.533,104.55,1087.68,323.85,,165.342,70.108,124.69,161.164,222.163,77.344,125.16,152.16,133.668,147.29,153.53,85.066,33.836,201.206,84.228
2003-10-29 20:00:00,142.35,45.437,178.867,106.74,1095.1,326.336,82.176,164.624,70.328,125.784,159.714,222.044,77.735,124.76,153.056,136.876,149.062,153.972,84.912,33.91,201.452,83.822
2003-10-29 20:05:00,144.448,46.057,179.467,106.023,1087.26,326.553,,165.592,70.774,123.41,161.426,223.423,77.908,123.82,154.322,137.888,149.376,152.146,85.554,34.204,201.632,84.439
2003-10-29 20:10:00,143.472,46.047,178.1,105.913,1082.62,325.063,,166.952,70.496,126.15,159.816,221.786,76.695,124.34,150.61,137.332,151.17,152.65,87.022,33.818,203.37,84.946
2003-10-29 20:15:00,144.482,46.513,181.433,106.173,1090.28,326.11,83.1,164.56,69.764,123.913,160.672,219.756,77.241,125.76,151.86,135.146,151.542,151.226,85.448,34.672,201.546,83.993
2003-10-29 20:20:00,143.28,45.03,180.7,105.793,1088.4,324.63,,166.268,70.376,125.203,160.302,222.343,78.8,126.78,154.46,139.65,151.284,152.39,87.116,34.18,204.964,83.658
2003-10-29 20:25:00,143.472,46.167,180.067,105.32,1094.96,328.663,,165.636,70.062,124.16,162.882,223.937,78.329,125.78,152.154,138.282,150.542,151.464,87.52,33.794,203.728,84.034
2003-10-29 20:30:00,145.51,46.707,181.4,106.79,1106.1,326.973,81.695,166.422,71.406,125.93,161.932,220.297,79.92,126.82,154.41,137.322,149.576,152.57,87.328,34.714,203.504,85.11
2003-10-29 20:35:00,142.086,46.243,181.467,105.123,1104.22,329.083,,165.072,70.57,125.493,163.072,216.962,76.652,126.36,151.368,138.26,151.674,149.762,87.73,33.976,206.01,85.01
2003-10-29 20:40:00,145.456,45.667,180.5,104.883,1094.52,324.12,,165.562,70.216,123.733,160.583,215.642,76.966,127.72,150.73,139.894,149.914,152.762,87.796,34.234,204.564,83.831
2003-10-29 20:45:00,145.744,46.597,180.6,106.233,1094.2,320.977,82.175,165.418,70.726,124.323,161.292,219.129,77.377,124.02,150.126,139.214,151.214,151.318,86.014,34.328,202.07,83.756
2003-10-29 20:50:00,147.216,45.347,178.867,106.813,1084.74,321.32,,164.896,72.166,125.746,159.845,219.322,76.484,123.38,152.268,137.348,151.098,149.442,86.642,34.406,202.44,83.44
2003-10-29 20:55:00,143.76,45.36,178.8,103.853,1082.92,319.28,,163.216,72.482,123.533,159.686,215.605,77.349,121.86,150.26,139.576,149.812,151.48,85.968,33.952,201.66,83.335
2003-10-29 21:00:00,144.46,45.717,180.667,104.13,1080.46,317.644,80.678,166.166,72.438,127.136,156.249,218.936,75.998,121.4,152.294,136.094,148.764,149.83,86.2,35.926,212.314,87.689
2003-10-29 21:05:00,145.45,45.877,180.233,104.597,1072.16,314.517,,163.992,77.244,131.33,159.048,218.779,77.001,123.3,151.56,138.856,150.372,151.95,88.292,45.41,249.844,95.651
2003-10-29 21:10:00,144.82,44.72,181.667,104.47,1078.46,316.347,,165.234,74.912,126.534,160.146,219.661,76.72,123.04,153.972,138.334,150.718,152.21,86.922,48.322,261.006,92.35
2003-10-29 21:15:00,144.066,46.65,180.933,104.737,1077.14,317.333,81.558,164.18,78.952,125.487,158.516,220.665,76.232,122.42,158.238,141.392,150.254,150.83,86.1,48.134,262.744,92.133
2003-10-29 21:20:00,143.19,46.0,180.267,105.653,1081.74,318.23,,164.096,80.646,126.45,159.553,222.222,77.398,122.06,157.578,139.012,150.6,153.63,87.746,46.318,254.176,90.692
2003-10-29 21:25:00,143.804,45.38,180.733,104.733,1081.52,321.207,,164.034,78.278,126.55,162.221,226.757,75.709,125.44,156.424,140.456,154.47,155.322,87.386,49.198,262.828,90.044
2003-10-29 21:30:00,142.388,45.56,180.533,103.027,1080.06,327.06,82.767,168.746,79.154,131.257,167.531,229.693,77.378,125.58,159.416,143.826,154.328,155.242,88.202,49.68,270.278,86.853
2003-10-29 21:35:00,142.42,46.68,179.833,104.937,1081.5,329.277,,169.5,80.254,131.753,173.177,235.599,77.506,124.76,162.064,142.528,153.148,153.072,89.208,50.758,269.16,89.158
2003-10-29 21:40:00,144.308,46.353,180.667,104.713,1081.78,329.44,,167.374,79.112,132.797,167.654,228.667,77.931,124.14,163.736,144.41,152.662,155.758,90.108,50.46,267.342,87.646
2003-10-29 21:45:00,142.188,44.997,180.433,105.477,1081.8,328.267,83.139,166.57,78.626,130.687,169.338,230.604,77.961,126.52,162.586,143.974,152.69,157.284,90.35,47.112,255.062,86.426
2003-10-29 21:50:00,142.324,44.947,178.267,105.503,1079.88,326.683,,169.078,78.234,131.323,168.567,233.245,79.688,127.02,166.492,142.91,153.536,155.478,89.768,49.594,262.76,86.913
2003-10-29 21:55:00,143.568,45.27,179.567,103.99,1076.22,325.33,,167.602,78.72,130.03,170.309,234.84,78.843,129.5,165.47,146.556,156.414,159.138,91.344,48.138,260.986,87.152
2003-10-29 22:00:00,142.422,45.923,180.2,106.747,1086.54,324.787,82.481,170.82,78.978,133.783,169.885,240.472,78.69,130.76,163.678,145.554,157.74,161.322,91.926,47.996,258.192,89.845
2003-10-29 22:05:00,143.23,46.567,179.067,103.707,1086.98,321.71,,170.096,78.91,132.493,170.799,239.159,79.034,131.1,164.3,149.054,157.272,161.344,91.396,46.124,250.876,89.561
2003-10-29 22:10:00,144.494,44.757,180.467,104.673,1084.16,319.837,,171.084,78.922,131.984,166.941,234.431,79.798,127.9,166.094,147.064,155.132,159.46,92.452,47.434,255.438,91.466
2003-10-29 22:15:00,142.838,44.703,180.4,102.133,1085.18,318.103,81.34,171.252,78.38,134.157,171.916,232.674,79.124,127.36,165.512,148.738,159.07,158.536,93.708,46.724,255.358,92.614
2003-10-29 22:20:00,143.82,44.89,179.7,104.193,1092.14,320.017,,169.42,79.318,127.92,173.901,229.483,80.286,129.48,165.746,143.884,156.384,162.33,92.248,48.618,262.492,93.749
2003-10-29 22:25:00,142.704,45.663,179.0,103.69,1083.8,317.013,,171.228,77.882,128.59,173.042,229.223,80.428,133.3,165.002,146.234,157.866,162.456,93.394,47.276,254.02,92.58
2003-10-29 22:30:00,143.832,45.697,178.633,104.347,1091.34,318.253,80.698,168.736,78.642,128.917,169.06,232.987,80.912,131.1,165.856,149.458,158.124,163.612,93.306,45.686,251.928,93.802
2003-10-29 22:35:00,143.662,45.917,178.733,104.17,1093.26,314.87,,164.956,77.986,126.567,173.054,231.589,80.5,130.88,164.57,148.84,158.098,164.46,93.126,48.06,258.616,93.73
2003-10-29 22:40:00,141.886,44.817,179.767,103.453,1090.16,315.987,,167.532,76.342,125.723,172.829,231.331,80.511,129.5,163.276,147.246,162.182,162.964,92.604,47.274,249.644,94.389
2003-10-29 22:45:00,143.142,44.667,181.4,104.517,1085.34,319.853,83.249,167.59,78.836,128.497,170.486,228.752,81.421,128.46,162.412,146.328,162.55,162.302,93.068,46.26,247.84,93.939
2003-10-29 22:50:00,145.522,45.963,180.867,104.713,1087.42,325.61,,169.068,77.274,129.313,172.345,229.573,78.604,127.66,161.722,146.818,163.012,163.104,92.982,47.528,255.96,93.299
2003-10-29 22:55:00,144.406,43.967,182.433,104.51,1090.58,324.57,,167.308,77.68,129.84,170.119,238.703,79.878,129.98,161.216,147.046,157.814,165.06,93.284,47.648,256.1,92.256
2003-10-29 23:00:00,143.93,46.677,181.4,103.86,1093.86,322.007,83.459,167.006,77.918,127.713,168.37,239.167,82.602,127.44,164.536,146.652,158.878,164.028,93.308,47.482,257.534,91.464
2003-10-29 23:05:00,145.61,46.167,182.333,103.93,1090.48,323.62,,167.084,76.146,130.23,171.484,241.772,80.604,131.02,164.46,146.12,160.67,163.582,92.756,47.584,253.842,91.318
2003-10-29 23:10:00,145.338,46.503,180.967,105.747,1100.8,325.717,,168.484,77.61,130.403,172.87,240.125,81.679,131.6,165.12,147.474,163.73,164.45,93.67,45.562,249.92,92.759
2003-10-29 23:15:00,145.3,45.84,182.267,104.053,1096.32,330.13,84.317,170.89,77.034,132.597,169.015,240.332,81.662,130.98,162.746,146.4,162.128,164.144,94.246,44.556,243.402,90.166
2003-10-29 23:20:00,144.79,46.25,181.8,104.33,1097.4,328.033,,169.224,76.262,132.16,168.839,239.042,81.484,128.0,162.898,145.144,159.178,165.606,93.276,43.816,241.306,89.518
2003-10-29 23:25:00,144.178,46.287,180.2,104.003,1099.62,329.16,,170.3,76.112,132.327,168.736,243.158,78.927,130.9,166.126,145.33,160.802,164.456,94.326,42.966,239.674,90.526
2003-10-29 23:30:00,145.172,46.103,180.533,103.973,1106.98,326.883,84.581,169.722,76.654,129.973,169.989,247.605,79.29,127.28,163.046,143.668,161.89,165.03,93.582,43.122,239.614,91.534
2003-10-29 23:35:00,144.446,46.753,182.3,106.36,1114.26,328.77,,169.036,76.934,130.307,168.948,244.379,78.709,129.52,166.2,143.82,164.236,164.954,94.84,43.842,238.572,92.147
2003-10-29 23:40:00,147.414,46.76,181.367,105.637,1124.16,330.727,,170.65,77.622,131.433,170.742,249.007,80.066,130.4,164.138,145.41,163.168,166.9,92.536,42.232,236.862,89.648
2003-10-29 23:45:00,146.966,46.02,182.6,104.813,1122.9,331.44,85.437,171.786,79.536,132.82,167.751,248.183,81.184,130.7,166.24,146.566,165.658,165.77,91.902,42.538,237.184,90.564
2003-10-29 23:50:00,147.422,45.59,184.5,107.153,1132.28,328.667,,173.956,77.008,132.18,168.829,246.782,80.285,128.84,165.244,146.966,166.644,167.528,91.504,42.952,234.496,91.736
