DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-28 00:00:00,169.686,52.177,209.4,126.403,1345.78,412.397,104.42,211.274,92.252,157.3,302.076,98.539,159.44,198.518,200.068,199.364,46.108,268.742
2001-04-28 00:05:00,170.936,51.643,212.0,125.957,1352.72,411.02,,211.43,90.742,158.6,299.205,96.985,160.92,200.46,198.738,200.286,46.578,268.496
2001-04-28 00:10:00,166.55,53.167,210.333,126.3,1341.78,414.053,,212.086,91.266,160.9,300.853,100.201,158.92,200.5,199.096,200.116,46.756,268.094
2001-04-28 00:15:00,168.336,52.857,210.433,124.3,1358.92,413.163,104.579,211.392,91.996,159.143,299.012,98.774,160.96,198.998,195.868,203.446,46.222,268.708
2001-04-28 00:20:00,168.674,51.94,209.7,125.21,1354.84,414.167,,212.526,89.674,156.723,298.059,98.838,160.8,200.352,199.234,200.184,45.964,268.654
2001-04-28 00:25:00,170.05,51.823,211.6,128.76,1350.54,414.97,,210.44,90.122,157.117,299.956,99.584,159.44,198.7,200.896,199.628,46.528,267.574
2001-04-28 00:30:00,169.606,51.903,212.733,126.16,1353.12,410.573,104.098,212.098,90.482,157.923,295.928,98.721,162.2,198.504,196.612,200.87,46.328,268.934
2001-04-28 00:35:00,168.488,52.393,210.733,126.407,1354.72,415.193,,211.7,90.584,156.743,298.357,98.806,159.92,200.38,198.962,198.468,45.67,268.658
2001-04-28 00:40:00,169.826,53.057,213.233,126.223,1346.56,411.873,,210.664,90.04,157.4,299.963,98.29,159.72,199.214,199.018,198.088,47.146,268.44
2001-04-28 00:45:00,169.726,53.64,211.033,128.073,1343.68,414.217,104.788,213.42,91.072,159.767,301.848,100.458,160.6,198.048,197.978,202.328,46.382,269.138
2001-04-28 00:50:00,169.492,51.617,211.733,125.813,1351.52,413.563,,213.408,89.894,158.04,296.753,97.884,160.84,199.832,197.554,198.844,46.432,269.13
2001-04-28 00:55:00,169.49,51.73,209.567,125.727,1345.34,411.09,,210.814,89.406,158.257,295.86,98.171,160.78,199.076,198.348,197.756,46.254,267.814
2001-04-28 01:00:00,168.258,51.653,207.867,127.5,1353.4,411.39,105.402,208.814,91.94,157.993,298.896,98.548,160.22,199.66,198.724,200.976,46.62,267.36
2001-04-28 01:05:00,169.704,52.95,211.333,128.437,1355.8,410.817,,212.378,90.622,160.13,296.417,97.285,160.8,197.206,199.084,202.516,46.818,268.234
2001-04-28 01:10:00,169.64,52.31,210.7,125.93,1344.48,411.35,,211.208,91.578,158.62,298.671,98.683,160.62,200.594,199.57,202.872,46.106,267.992
2001-04-28 01:15:00,167.57,52.07,212.1,126.517,1348.6,412.74,105.865,210.69,90.852,158.66,299.024,98.034,161.58,199.672,198.042,199.824,46.108,268.59
2001-04-28 01:20:00,167.438,53.67,211.833,125.553,1350.54,413.003,,210.168,90.864,158.82,298.934,98.96,160.54,200.858,198.424,202.096,46.474,268.158
2001-04-28 01:25:00,169.668,52.66,214.167,125.18,1344.46,410.993,,209.566,89.618,158.69,298.306,97.019,159.66,198.52,196.73,199.33,46.844,268.678
2001-04-28 01:30:00,169.124,52.153,209.2,126.19,1349.64,413.107,104.306,210.518,90.618,160.187,297.631,98.181,161.6,199.61,198.238,200.776,46.628,266.992
2001-04-28 01:35:00,170.124,52.06,213.2,126.397,1354.62,408.127,,209.97,89.514,157.087,300.233,97.193,158.32,198.316,199.594,203.126,47.052,268.808
2001-04-28 01:40:00,168.14,51.927,212.767,125.697,1360.38,412.143,,211.67,90.746,158.677,297.413,97.837,159.62,198.504,199.47,202.794,46.884,268.104
2001-04-28 01:45:00,170.236,51.767,211.6,126.96,1351.2,414.563,104.712,209.944,89.932,158.147,298.056,98.459,159.56,200.148,195.358,203.074,46.874,268.776
2001-04-28 01:50:00,170.504,52.72,210.9,126.923,1345.36,411.694,,208.426,90.966,159.117,299.57,97.695,159.86,200.062,197.884,199.202,45.986,269.884
2001-04-28 01:55:00,167.1,53.107,208.533,126.587,1346.08,412.68,,212.416,89.586,158.26,299.154,99.27,160.94,201.458,198.852,199.676,46.066,266.452
2001-04-28 02:00:00,168.492,53.157,212.6,124.933,1350.12,411.99,104.868,209.988,90.776,157.75,298.319,98.027,160.46,199.204,200.438,201.22,45.994,269.198
2001-04-28 02:05:00,169.124,52.363,210.3,125.933,1348.24,414.146,,210.778,91.262,158.244,298.929,99.409,159.42,198.176,198.776,198.086,46.314,268.6
2001-04-28 02:10:00,167.906,52.91,210.733,124.043,1341.88,411.133,,211.602,90.236,157.907,299.858,98.826,160.56,197.606,199.702,200.726,46.406,269.712
2001-04-28 02:15:00,168.226,52.347,210.6,125.74,1355.8,411.653,105.377,208.856,91.59,156.2,299.346,97.767,162.52,199.506,198.14,200.332,47.062,269.018
2001-04-28 02:20:00,167.582,52.267,211.7,126.127,1352.94,410.843,,210.218,91.308,158.497,299.384,98.226,158.28,199.204,196.562,200.702,46.656,269.72
2001-04-28 02:25:00,167.848,52.037,211.833,127.77,1351.62,412.33,,211.454,91.026,157.413,299.319,98.611,159.58,200.122,201.444,200.038,46.058,269.922
2001-04-28 02:30:00,167.57,52.293,209.233,125.56,1357.62,413.057,104.699,210.268,89.918,155.464,301.018,97.903,158.86,198.122,200.426,201.768,45.72,270.12
2001-04-28 02:35:00,168.452,52.547,210.6,124.617,1356.36,410.003,,206.09,90.158,158.733,299.358,99.936,160.18,199.402,200.25,197.936,46.854,267.528
2001-04-28 02:40:00,169.124,53.013,209.967,124.443,1349.96,410.57,,210.896,91.972,157.157,298.871,98.48,158.9,199.02,200.148,201.602,47.23,268.652
2001-04-28 02:45:00,168.034,52.02,211.067,124.513,1350.26,407.083,103.899,210.68,89.932,159.037,298.615,100.551,160.4,199.492,198.66,199.772,46.398,269.002
2001-04-28 02:50:00,169.4,52.603,210.633,126.237,1355.76,402.78,,208.58,90.714,156.63,295.731,98.627,159.98,199.634,200.558,201.428,46.28,267.27
2001-04-28 02:55:00,168.52,52.68,213.267,127.327,1357.86,409.673,,208.526,90.736,159.29,300.667,98.653,160.9,197.126,201.58,200.176,46.542,268.068
2001-04-28 03:00:00,170.17,52.113,210.367,125.237,1363.32,406.977,105.285,210.162,89.532,158.157,296.019,98.463,160.5,199.234,199.696,198.722,46.678,270.58
2001-04-28 03:05:00,170.236,50.147,212.6,126.943,1368.18,409.56,,210.156,91.344,156.657,296.764,98.773,158.26,199.786,198.172,201.862,46.59,268.444
2001-04-28 03:10:00,168.206,51.837,213.733,127.037,1362.76,404.74,,209.958,91.11,156.637,297.821,99.022,161.62,198.336,197.934,200.542,46.068,270.264
2001-04-28 03:15:00,169.256,52.463,212.4,124.11,1357.56,409.416,105.305,209.318,90.384,156.684,300.507,98.738,158.26,196.742,202.364,199.194,46.548,269.394
2001-04-28 03:20:00,169.266,54.25,214.467,126.553,1358.72,407.21,,211.978,90.338,156.22,296.916,97.223,160.74,200.42,200.976,200.034,47.088,267.998
2001-04-28 03:25:00,169.192,52.733,211.0,126.667,1368.84,409.51,,210.992,90.432,157.317,296.307,98.893,157.02,199.226,199.11,200.724,46.32,271.856
2001-04-28 03:30:00,171.206,51.94,212.3,124.84,1359.52,408.1,104.391,207.298,89.29,156.293,297.358,98.662,159.64,199.294,199.53,202.548,46.664,269.244
2001-04-28 03:35:00,169.06,53.647,210.3,124.507,1358.52,411.0,,210.048,90.756,157.59,299.383,97.529,159.82,198.62,200.774,202.956,46.484,267.84
2001-04-28 03:40:00,169.23,52.297,211.633,125.653,1362.64,406.41,,209.68,90.174,156.337,298.295,98.626,159.86,198.5,203.258,201.596,46.244,265.522
2001-04-28 03:45:00,169.338,53.37,211.667,126.64,1362.18,407.08,104.141,208.98,91.502,158.577,301.852,97.87,157.36,196.908,200.85,199.292,46.1,269.468
2001-04-28 03:50:00,168.834,52.84,211.3,126.617,1352.24,406.263,,208.594,89.45,156.51,298.711,97.63,158.38,197.91,202.52,200.28,45.738,268.408
2001-04-28 03:55:00,169.47,51.973,211.3,124.54,1357.4,408.043,,210.93,92.002,156.64,298.845,98.087,157.12,199.672,200.962,200.426,46.542,268.366
2001-04-28 04:00:00,170.108,52.587,211.3,126.907,1361.44,405.187,104.034,207.29,90.686,158.977,296.954,98.211,159.7,199.716,201.636,199.74,47.138,267.35
2001-04-28 04:05:00,170.714,51.533,212.333,125.247,1359.52,403.783,,208.986,90.35,157.61,299.332,98.42,160.46,200.784,202.924,200.402,46.598,269.932
2001-04-28 04:10:00,170.38,53.253,209.767,125.33,1368.78,406.243,,209.858,89.964,154.857,299.075,98.191,159.5,199.04,198.12,201.026,46.392,269.364
2001-04-28 04:15:00,169.82,52.21,213.2,127.847,1369.94,408.733,104.127,211.352,90.816,158.47,301.86,97.647,158.82,196.708,197.122,201.24,45.896,269.428
2001-04-28 04:20:00,169.472,53.053,210.8,125.79,1363.04,408.133,,210.906,89.68,156.317,297.226,98.483,160.1,198.86,200.288,200.052,46.24,267.748
2001-04-28 04:25:00,170.33,52.867,210.1,126.46,1366.32,408.287,,210.072,89.996,159.053,298.633,99.264,161.44,198.164,201.322,201.688,45.74,269.938
2001-04-28 04:30:00,169.474,52.567,208.0,126.977,1370.5,406.83,104.495,210.302,90.742,157.67,299.337,98.809,159.14,198.196,198.452,203.91,46.908,265.888
2001-04-28 04:35:00,170.238,53.487,213.167,126.82,1364.18,411.82,,207.556,90.974,156.477,295.147,97.503,160.26,199.216,200.21,200.802,46.572,265.324
2001-04-28 04:40:00,169.232,53.167,212.467,125.173,1365.04,408.557,,210.696,89.692,156.587,301.416,97.982,159.8,198.184,197.876,199.708,46.704,268.108
2001-04-28 04:45:00,169.936,51.837,211.2,127.183,1361.14,409.553,104.144,211.2,89.734,155.797,297.489,97.338,158.36,199.29,199.42,201.76,46.44,267.324
2001-04-28 04:50:00,170.704,51.357,210.333,129.117,1367.66,411.947,,212.114,91.864,157.673,296.402,98.759,159.4,199.446,199.26,198.368,46.798,268.024
2001-04-28 04:55:00,169.114,52.35,211.7,125.457,1362.62,415.707,,209.56,90.77,154.89,301.167,98.162,158.14,199.9,199.416,199.862,46.902,270.184
2001-04-28 05:00:00,168.618,52.8,209.867,125.337,1365.84,411.83,104.472,212.496,87.644,155.797,300.664,97.402,158.58,201.504,201.356,201.712,46.354,270.658
2001-04-28 05:05:00,170.314,52.65,209.8,125.08,1358.44,408.19,,210.916,89.944,154.933,297.794,98.759,158.02,199.394,200.686,204.04,46.792,269.364
2001-04-28 05:10:00,171.17,52.147,210.567,124.437,1356.58,409.557,,210.542,92.068,156.64,299.027,98.097,158.34,199.988,197.734,201.024,46.632,270.432
2001-04-28 05:15:00,169.62,51.903,208.833,127.23,1357.88,409.09,104.18,210.226,89.278,155.547,296.104,97.094,158.8,198.01,198.666,201.612,46.97,270.886
2001-04-28 05:20:00,169.084,51.88,208.733,126.707,1359.78,406.373,,210.062,90.992,153.863,297.195,96.293,157.66,199.67,199.934,197.212,46.456,269.834
2001-04-28 05:25:00,168.828,52.137,207.033,124.85,1356.66,407.76,,207.872,90.096,155.527,296.557,96.079,157.84,198.672,196.84,199.682,46.04,269.512
2001-04-28 05:30:00,169.694,51.727,208.667,124.117,1360.86,400.36,103.27,208.122,90.082,155.733,298.92,98.477,157.02,198.94,195.58,200.504,45.652,269.672
2001-04-28 05:35:00,169.336,51.65,208.867,125.387,1347.5,401.077,,206.402,91.374,152.797,296.754,95.803,156.3,199.528,193.41,199.99,46.294,268.626
2001-04-28 05:40:00,170.554,52.557,211.567,124.27,1353.22,402.533,,207.754,89.886,155.243,299.497,97.121,158.56,198.602,192.922,196.54,47.078,266.44
2001-04-28 05:45:00,167.826,51.543,209.433,124.96,1346.74,399.487,102.598,209.246,89.126,154.543,296.481,96.325,159.5,200.422,195.272,197.168,46.694,267.168
2001-04-28 05:50:00,168.164,52.063,210.033,125.36,1360.9,400.523,,207.468,88.674,154.54,297.105,96.294,158.7,199.896,193.07,200.836,46.612,269.892
2001-04-28 05:55:00,168.924,52.62,208.833,123.78,1346.9,399.04,,208.254,88.164,151.96,297.429,96.476,157.04,200.316,195.27,196.09,45.192,268.206
2001-04-28 06:00:00,169.128,51.403,208.467,124.863,1351.24,402.757,102.42,208.146,87.86,155.523,299.529,97.505,158.22,198.09,194.842,199.466,46.276,264.092
2001-04-28 06:05:00,167.674,51.427,210.833,124.247,1347.34,402.19,,207.726,88.988,155.44,298.579,97.059,158.52,198.882,194.07,198.35,45.19,263.836
2001-04-28 06:10:00,168.082,50.62,208.2,124.153,1343.1,406.21,,208.79,88.992,155.38,299.243,96.821,158.6,198.128,197.85,199.266,45.38,264.664
2001-04-28 06:15:00,166.66,51.41,209.633,124.047,1343.88,401.583,103.272,207.74,87.832,155.963,297.652,99.083,158.1,199.066,198.132,196.944,45.162,262.616
2001-04-28 06:20:00,167.148,51.253,208.4,125.773,1330.98,401.51,,208.174,89.352,156.874,294.565,97.01,159.58,197.572,195.17,198.652,45.386,262.024
2001-04-28 06:25:00,166.864,51.863,209.933,122.46,1324.26,403.787,,206.386,89.582,154.527,298.113,98.297,160.52,197.68,194.94,198.106,45.972,262.43
2001-04-28 06:30:00,166.326,51.023,211.0,125.2,1329.16,401.537,103.494,206.746,89.906,153.387,297.189,97.83,160.9,200.19,197.132,201.864,44.742,259.824
2001-04-28 06:35:00,166.666,51.703,208.367,123.92,1333.6,402.72,,204.68,89.236,156.933,300.173,97.938,158.74,199.616,197.024,202.874,45.62,259.96
2001-04-28 06:40:00,165.844,51.647,209.4,123.42,1332.02,402.957,,208.404,91.426,156.017,298.682,97.565,158.7,197.766,196.244,202.228,44.454,261.88
2001-04-28 06:45:00,165.762,52.04,210.5,125.723,1336.26,401.317,102.663,208.668,89.032,154.88,298.777,96.737,156.64,198.582,197.158,196.612,45.312,263.838
2001-04-28 06:50:00,167.716,50.89,207.433,124.283,1339.48,403.947,,208.642,90.144,153.61,296.401,96.308,158.02,199.15,197.578,196.262,45.242,261.596
2001-04-28 06:55:00,167.542,51.663,207.9,122.637,1330.86,403.87,,210.008,89.508,156.617,294.804,97.311,158.0,199.896,195.334,196.814,45.454,261.594
2001-04-28 07:00:00,167.768,51.763,207.8,125.303,1332.64,399.673,102.814,209.956,89.318,154.473,294.374,95.821,156.44,196.878,197.346,199.288,44.858,262.818
2001-04-28 07:05:00,166.384,51.773,208.333,124.52,1328.9,398.923,,210.012,89.232,158.253,294.47,95.766,157.36,194.416,197.314,199.006,45.652,262.898
2001-04-28 07:10:00,165.648,50.787,207.033,122.28,1333.72,403.05,,209.316,90.388,155.387,296.178,95.446,158.4,195.44,197.066,199.19,45.194,262.252
2001-04-28 07:15:00,166.844,51.507,207.933,127.14,1332.92,403.803,103.139,205.644,89.084,155.013,293.855,96.923,157.46,194.776,198.358,199.64,44.644,261.792
2001-04-28 07:20:00,166.578,51.787,209.0,123.3,1336.32,407.727,,208.882,90.186,153.69,294.287,98.149,158.86,195.974,197.586,200.136,44.932,263.262
2001-04-28 07:25:00,166.04,50.853,206.633,124.873,1331.9,404.707,,207.552,89.098,155.523,293.339,97.03,157.46,194.0,197.418,201.724,45.294,261.908
2001-04-28 07:30:00,168.002,51.743,208.667,125.403,1335.2,405.387,103.573,208.468,89.74,154.947,293.521,98.937,159.62,195.388,196.814,198.104,44.856,262.152
2001-04-28 07:35:00,166.03,53.133,206.133,125.2,1329.94,402.663,,205.834,89.22,155.737,295.707,95.838,157.46,194.802,198.22,201.802,45.48,262.15
2001-04-28 07:40:00,167.122,51.333,207.933,123.013,1333.8,403.807,,207.024,88.738,155.377,294.206,98.076,157.46,195.898,199.256,199.402,45.346,264.192
2001-04-28 07:45:00,168.944,51.083,209.2,124.913,1329.38,406.99,102.177,208.674,90.636,154.853,298.555,96.579,160.48,196.058,199.3,200.568,45.822,265.18
2001-04-28 07:50:00,166.426,50.673,208.033,125.36,1321.3,398.277,,206.822,89.45,156.82,292.929,97.066,157.4,196.81,196.4,200.88,45.294,263.268
2001-04-28 07:55:00,167.48,51.277,206.3,123.913,1322.94,403.0,,209.028,89.1,155.553,293.904,97.987,157.82,195.204,196.828,198.398,46.096,262.542
2001-04-28 08:00:00,167.186,51.05,210.267,124.187,1327.38,405.84,103.14,207.314,90.02,155.573,293.952,97.852,158.78,197.258,198.47,199.828,45.442,262.526
2001-04-28 08:05:00,164.834,51.443,208.1,125.02,1326.4,402.383,,207.794,88.574,155.767,293.858,96.256,156.8,197.104,195.462,198.862,46.006,264.106
2001-04-28 08:10:00,167.424,52.047,208.733,124.7,1328.22,404.973,,208.538,89.57,155.717,293.421,96.58,158.16,195.942,196.868,200.068,46.078,263.444
2001-04-28 08:15:00,167.154,52.023,208.433,123.75,1323.78,408.607,103.434,211.298,89.194,155.74,297.589,98.429,160.08,196.192,195.524,198.238,45.57,261.964
2001-04-28 08:20:00,166.66,50.98,207.333,124.803,1326.24,408.243,,210.384,90.508,155.496,293.722,96.683,157.3,196.874,196.526,199.3,45.452,261.656
2001-04-28 08:25:00,168.094,51.68,208.867,127.277,1323.46,402.137,,206.78,88.812,156.113,293.985,96.972,156.28,196.228,194.31,198.252,45.308,262.552
2001-04-28 08:30:00,166.296,52.16,207.667,124.9,1326.44,403.337,103.752,207.692,89.97,155.03,292.406,97.712,158.14,196.242,195.628,201.154,45.714,260.89
2001-04-28 08:35:00,166.62,52.217,208.267,125.43,1319.22,405.547,,209.18,88.832,155.053,295.032,96.958,157.18,196.738,192.25,198.8,45.008,262.45
2001-04-28 08:40:00,166.306,52.273,209.633,126.197,1326.46,405.79,,210.154,88.788,157.943,292.398,97.34,158.42,193.976,194.14,196.462,45.088,261.712
2001-04-28 08:45:00,166.082,52.053,207.2,123.52,1320.38,403.53,104.042,209.102,90.172,157.607,292.343,96.682,157.52,193.408,193.832,195.888,45.326,261.17
2001-04-28 08:50:00,167.42,51.71,207.2,125.197,1316.88,402.563,,207.458,88.148,154.783,292.201,97.255,156.86,195.19,193.524,197.0,45.616,264.038
2001-04-28 08:55:00,165.688,50.603,210.633,123.837,1327.28,401.14,,208.226,86.824,156.117,290.857,96.338,156.48,193.686,191.916,195.954,45.208,262.122
2001-04-28 09:00:00,169.346,51.77,207.333,124.367,1318.64,400.793,103.158,207.924,87.016,156.13,293.268,96.634,156.64,195.382,190.79,194.262,45.342,261.172
2001-04-28 09:05:00,167.348,50.713,208.433,123.193,1320.32,402.877,,210.012,88.276,155.763,291.926,96.71,156.26,193.52,194.802,195.044,45.07,263.274
2001-04-28 09:10:00,166.676,50.187,209.867,123.513,1319.12,404.763,,207.354,88.516,155.36,291.043,97.117,157.78,193.924,194.528,194.72,45.606,263.774
2001-04-28 09:15:00,165.982,51.127,208.333,122.983,1320.42,403.05,104.007,209.4,86.908,154.986,290.618,97.933,157.58,195.842,192.892,194.652,45.102,259.866
2001-04-28 09:20:00,165.164,51.513,207.033,123.203,1315.8,405.68,,208.65,86.862,157.0,293.202,97.024,158.08,193.012,191.607,196.93,45.062,261.792
2001-04-28 09:25:00,166.92,51.937,207.9,122.993,1320.96,400.48,,209.226,87.598,153.077,293.938,98.13,157.42,193.986,,193.564,44.364,258.532
2001-04-28 09:30:00,166.718,51.127,208.1,124.22,1319.94,402.407,102.532,206.316,88.38,154.157,293.113,97.346,156.8,194.806,192.796,195.432,45.272,262.576
2001-04-28 09:35:00,166.464,50.43,206.667,125.343,1326.88,401.623,,207.73,90.294,156.357,293.114,95.772,157.56,191.934,193.148,195.742,44.44,260.402
2001-04-28 09:40:00,168.156,50.927,207.567,125.367,1318.26,402.037,,208.192,89.266,155.453,289.28,97.123,157.86,193.044,191.102,195.726,44.752,259.374
2001-04-28 09:45:00,165.332,51.997,207.967,124.85,1315.4,402.823,103.776,207.382,89.068,156.243,292.862,95.831,157.36,192.262,192.188,194.298,44.478,260.618
2001-04-28 09:50:00,167.15,51.473,207.067,124.463,1332.4,403.183,,210.082,88.414,153.43,289.438,95.768,156.6,191.366,193.36,194.186,45.276,258.404
2001-04-28 09:55:00,166.788,50.933,207.0,126.103,1322.26,401.44,,205.524,88.208,157.27,290.312,96.348,157.16,191.896,193.368,194.176,45.882,260.298
2001-04-28 10:00:00,168.12,50.533,206.367,123.783,1316.54,403.94,103.158,208.352,86.73,155.8,291.989,96.349,158.06,192.742,193.042,196.414,44.952,261.68
2001-04-28 10:05:00,165.66,51.137,209.133,124.117,1323.84,404.23,,210.1,88.9,154.363,289.654,96.303,157.36,195.614,193.722,195.52,45.194,262.08
2001-04-28 10:10:00,166.844,50.86,206.967,125.0,1317.66,406.943,,208.0,88.654,154.6,293.644,95.834,155.44,192.016,191.558,195.252,45.348,262.366
2001-04-28 10:15:00,167.634,51.65,209.2,125.633,1320.52,404.357,104.267,208.666,89.486,154.49,290.788,97.089,155.74,195.768,193.11,195.046,45.188,260.078
2001-04-28 10:20:00,166.578,51.463,208.133,123.623,1323.36,405.037,,208.528,87.574,155.767,291.437,97.452,156.68,192.602,193.632,195.24,44.978,260.988
2001-04-28 10:25:00,166.528,51.98,206.967,124.51,1322.8,403.837,,205.94,88.702,156.87,291.113,95.91,159.74,195.154,193.854,196.244,44.786,259.666
2001-04-28 10:30:00,166.378,51.883,207.467,125.68,1317.98,405.933,103.735,207.39,87.562,157.257,293.416,96.283,156.48,191.068,192.952,195.972,44.916,261.072
2001-04-28 10:35:00,167.682,52.503,205.7,127.187,1323.5,405.603,,208.174,87.024,153.043,291.069,97.336,159.0,193.708,190.36,193.834,44.804,260.892
2001-04-28 10:40:00,169.596,50.95,207.9,124.977,1325.44,405.913,,209.882,88.698,156.51,289.465,96.838,155.78,192.576,191.072,196.446,45.298,260.998
2001-04-28 10:45:00,169.932,51.643,208.3,123.223,1323.32,408.286,103.522,208.872,88.02,157.613,290.536,97.964,159.52,193.002,190.836,193.904,44.504,263.674
2001-04-28 10:50:00,166.954,51.857,209.133,126.24,1324.68,408.86,,209.744,89.146,155.46,289.74,96.906,156.16,191.062,190.624,193.252,45.22,261.686
2001-04-28 10:55:00,168.246,51.903,210.733,125.23,1322.12,409.127,,209.554,88.592,156.374,291.401,98.925,156.08,191.534,191.394,192.278,45.24,265.132
2001-04-28 11:00:00,167.29,50.88,205.5,124.987,1338.88,407.17,104.052,207.554,89.078,156.083,289.897,97.143,160.02,192.754,194.3,194.72,45.32,262.628
2001-04-28 11:05:00,166.734,52.537,206.567,126.453,1323.08,410.313,,209.86,88.864,155.477,290.906,97.449,156.66,194.286,194.9,193.272,44.12,259.91
2001-04-28 11:10:00,168.782,52.24,208.2,125.053,1324.2,407.843,,210.452,88.884,158.787,287.972,98.004,156.38,191.722,194.154,194.572,45.872,261.182
2001-04-28 11:15:00,168.392,51.86,208.133,125.89,1326.86,407.037,103.491,208.834,88.042,155.16,284.071,95.504,156.16,190.82,191.51,191.688,44.572,259.558
2001-04-28 11:20:00,167.524,52.62,207.433,123.867,1328.42,408.427,,207.818,88.538,155.137,287.252,96.293,159.2,193.266,194.634,191.888,44.716,260.472
2001-04-28 11:25:00,167.5,52.437,204.9,125.74,1320.38,402.727,,208.364,89.254,154.73,289.043,98.045,156.84,190.604,194.038,193.568,44.736,258.636
2001-04-28 11:30:00,168.956,51.75,207.533,125.47,1331.08,409.383,103.74,206.186,88.906,155.7,288.315,98.931,158.16,190.362,193.568,194.252,45.03,261.864
2001-04-28 11:35:00,168.078,52.23,210.267,125.057,1323.82,407.443,,206.936,88.188,157.827,288.832,98.114,156.4,189.404,190.902,191.356,44.304,262.404
2001-04-28 11:40:00,168.134,52.683,206.167,124.263,1330.18,405.727,,209.48,87.994,158.16,286.302,98.199,158.84,189.124,191.246,190.546,45.06,258.732
2001-04-28 11:45:00,166.186,51.117,207.467,125.74,1328.36,407.38,103.189,209.376,88.13,156.26,287.77,99.064,156.82,189.702,190.254,191.812,45.01,260.326
2001-04-28 11:50:00,168.206,52.17,204.633,125.013,1318.44,406.017,,208.548,88.712,157.433,282.62,97.145,156.82,188.196,192.304,188.218,44.764,262.438
2001-04-28 11:55:00,166.93,52.233,205.267,123.603,1325.58,402.77,,207.594,88.424,156.437,284.98,97.149,155.6,187.492,187.938,190.312,45.164,260.204
2001-04-28 12:00:00,167.454,52.39,208.1,124.213,1324.94,401.833,102.937,208.18,87.474,154.4,283.626,97.17,156.62,188.65,190.084,191.232,45.468,262.802
2001-04-28 12:05:00,169.334,52.117,204.3,123.857,1321.0,402.523,,206.924,88.81,154.457,282.558,95.356,156.86,188.752,189.048,188.074,44.77,260.964
2001-04-28 12:10:00,167.352,52.02,204.533,124.777,1322.98,403.8,,209.084,87.466,153.053,282.327,97.821,158.0,188.704,189.29,191.506,44.672,262.224
2001-04-28 12:15:00,166.736,51.237,206.433,126.417,1315.82,405.163,102.94,207.894,85.86,156.437,283.99,96.225,155.84,188.388,190.748,189.794,44.942,260.372
2001-04-28 12:20:00,166.574,51.593,205.9,125.25,1315.82,406.803,,211.406,86.572,154.293,284.147,95.633,158.32,186.892,190.344,190.928,45.424,261.324
2001-04-28 12:25:00,166.262,52.407,208.033,123.187,1320.14,403.34,,208.258,87.944,157.843,283.419,98.319,156.24,187.28,190.136,193.342,44.558,261.398
2001-04-28 12:30:00,166.58,51.95,207.0,125.287,1319.98,408.86,103.541,206.21,87.872,157.45,283.439,97.07,156.0,189.298,191.202,189.89,44.572,261.544
2001-04-28 12:35:00,167.516,51.107,204.5,122.387,1319.82,409.567,,209.244,86.29,154.097,279.207,96.965,155.84,186.758,193.058,190.352,44.438,259.1
2001-04-28 12:40:00,168.922,51.18,203.6,124.023,1316.72,406.716,,209.72,86.236,156.373,280.924,97.985,154.36,188.532,191.134,190.152,44.648,261.668
2001-04-28 12:45:00,166.88,50.957,205.2,126.51,1318.36,406.81,103.127,206.84,87.446,156.317,281.641,95.782,154.44,187.758,190.624,189.834,44.218,256.334
2001-04-28 12:50:00,165.662,52.263,206.933,124.583,1315.12,405.656,,206.168,87.184,155.183,282.003,96.83,154.02,188.224,191.442,191.424,44.346,258.706
2001-04-28 12:55:00,165.852,50.757,204.433,124.723,1309.66,403.84,,206.51,86.856,155.66,279.364,94.616,154.34,187.528,191.018,191.402,44.366,258.106
2001-04-28 13:00:00,167.092,52.02,205.567,123.807,1313.5,402.313,103.679,208.186,87.81,156.4,281.094,95.403,155.22,188.472,191.122,189.09,45.214,257.478
2001-04-28 13:05:00,164.004,50.493,203.733,125.13,1305.7,401.69,,207.594,87.422,154.307,281.753,95.699,155.32,188.636,188.542,188.47,44.946,258.136
2001-04-28 13:10:00,165.31,51.257,203.767,125.517,1302.44,399.98,,205.206,87.434,153.51,284.958,95.699,153.98,188.842,190.168,192.282,44.462,257.938
2001-04-28 13:15:00,166.108,51.92,200.867,124.52,1300.7,403.053,102.76,203.982,86.188,154.873,283.295,95.792,154.44,191.444,191.348,187.786,44.194,257.656
2001-04-28 13:20:00,165.004,49.523,204.667,122.2,1303.88,403.367,,206.25,87.37,153.853,283.587,97.77,155.18,190.106,190.906,191.722,44.55,256.206
2001-04-28 13:25:00,165.57,52.417,205.367,122.637,1295.08,402.543,,207.452,86.678,152.917,282.071,96.907,154.72,190.434,188.87,192.162,44.168,259.39
2001-04-28 13:30:00,165.548,51.533,202.667,123.297,1306.14,403.563,102.48,208.176,88.674,153.253,280.139,96.022,153.5,187.902,189.896,189.704,44.224,258.398
2001-04-28 13:35:00,164.69,51.39,207.467,124.087,1294.94,401.18,,206.096,88.294,152.986,280.95,94.553,156.9,190.638,189.82,188.55,44.282,258.506
2001-04-28 13:40:00,167.578,51.887,203.733,123.823,1300.58,401.033,,204.194,88.798,153.867,281.885,94.835,154.56,190.63,188.522,191.384,44.57,258.368
