DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL
2006-12-15 13:35:00,172.47,54.79,216.0,146.04,1342.46,424.31,,93.87,157.893,299.405,100.212,165.72,198.094,178.168,198.742,198.668,113.618
2006-12-15 13:40:00,172.732,52.817,211.6,147.98,1343.82,424.94,,90.086,160.71,298.185,99.819,162.64,196.968,178.368,199.716,198.09,113.522
2006-12-15 13:45:00,172.956,52.583,213.9,146.763,1340.92,425.317,106.926,92.05,158.93,301.147,99.348,164.04,196.172,178.822,200.328,197.524,114.97
2006-12-15 13:50:00,173.174,54.753,215.667,144.983,1342.44,425.193,,92.53,161.226,299.785,100.27,163.14,197.702,180.124,198.382,198.508,113.062
2006-12-15 13:55:00,174.2,54.14,214.7,144.96,1342.32,423.213,,92.7,160.72,299.036,101.69,162.98,197.084,180.548,196.938,197.818,113.128
2006-12-15 14:00:00,174.414,53.62,212.067,146.483,1355.24,419.637,105.954,89.64,160.22,301.441,99.875,164.32,198.02,179.562,201.746,196.574,113.348
2006-12-15 14:05:00,172.218,54.317,212.7,147.42,1343.38,423.557,,91.988,161.837,300.153,100.913,163.56,197.278,178.966,197.894,198.79,114.734
2006-12-15 14:10:00,174.25,54.473,215.533,148.297,1336.78,421.517,,90.83,160.09,299.961,100.647,163.6,196.608,178.724,199.22,198.258,113.62
2006-12-15 14:15:00,172.964,53.793,213.033,146.233,1349.56,426.8,105.341,92.36,163.11,301.275,101.022,163.22,198.23,181.456,200.962,198.068,112.592
2006-12-15 14:20:00,173.934,55.16,212.133,145.997,1339.16,423.49,,92.64,164.187,300.586,100.396,163.84,197.932,178.128,200.918,198.27,113.678
2006-12-15 14:25:00,174.252,53.297,213.5,145.77,1341.2,424.94,,92.286,161.113,303.346,98.786,164.24,199.614,177.634,200.726,198.28,112.358
2006-12-15 14:30:00,174.112,53.243,212.6,146.017,1351.28,427.02,106.16,93.514,160.947,301.688,99.597,163.74,197.314,177.83,198.532,198.714,113.392
2006-12-15 14:35:00,172.714,55.133,215.0,147.23,1349.06,426.937,,91.634,158.91,302.015,100.152,163.68,199.468,179.714,197.588,199.11,114.796
2006-12-15 14:40:00,174.184,53.573,213.267,146.623,1344.66,423.1,,92.276,162.267,302.691,100.704,162.8,198.026,178.802,200.068,198.08,113.814
2006-12-15 14:45:00,174.712,54.73,213.367,145.997,1342.86,421.56,105.312,92.594,161.197,301.079,99.317,163.5,199.22,179.892,199.732,197.29,112.53
2006-12-15 14:50:00,172.82,53.777,213.633,146.57,1336.24,420.44,,91.828,161.533,302.525,102.387,163.64,198.426,181.698,200.436,198.746,112.938
2006-12-15 14:55:00,171.394,53.973,213.967,146.613,1343.56,426.26,,91.266,160.413,302.665,101.773,163.76,198.71,179.988,198.958,200.242,112.406
2006-12-15 15:00:00,175.658,53.113,213.2,147.18,1343.84,425.217,105.947,93.414,162.617,303.628,101.22,163.9,196.114,179.246,201.436,199.206,113.23
2006-12-15 15:05:00,173.244,52.82,213.067,146.787,1350.18,425.237,,93.704,160.293,302.269,100.267,162.88,201.128,178.09,201.05,198.378,114.646
2006-12-15 15:10:00,172.362,54.457,215.967,144.167,1354.74,426.86,,91.652,161.213,305.118,100.57,163.28,199.434,181.158,201.366,198.56,113.5
2006-12-15 15:15:00,172.718,53.34,212.667,146.393,1343.24,425.68,105.779,90.25,160.273,300.452,99.833,163.36,197.48,177.648,198.592,198.052,114.766
2006-12-15 15:20:00,169.908,52.393,214.867,146.577,1362.36,422.55,,91.782,161.433,302.529,100.656,163.02,198.844,178.022,201.852,197.626,113.546
2006-12-15 15:25:00,172.94,52.903,214.433,145.323,1345.02,429.317,,92.428,158.41,303.798,100.547,166.1,198.83,177.338,198.436,201.46,113.104
2006-12-15 15:30:00,173.1,55.05,210.3,144.727,1354.32,424.073,105.058,91.592,161.493,302.958,101.362,163.92,199.2,179.77,200.252,198.024,113.202
2006-12-15 15:35:00,173.32,54.317,213.667,145.34,1342.22,421.277,,93.312,161.58,303.737,101.723,162.82,198.598,176.958,200.066,200.3,114.36
2006-12-15 15:40:00,173.408,52.697,213.033,145.817,1352.28,422.99,,91.072,159.177,303.287,100.961,162.98,199.406,179.984,198.352,198.724,114.88
2006-12-15 15:45:00,173.288,53.45,212.967,145.713,1355.78,423.783,105.857,92.168,161.987,302.083,100.671,163.42,198.674,180.19,201.148,198.544,114.748
2006-12-15 15:50:00,172.792,53.047,213.6,144.6,1350.8,426.577,,90.688,162.203,304.376,99.872,163.56,198.326,177.802,200.736,198.706,113.806
2006-12-15 15:55:00,173.266,53.127,213.467,148.243,1342.88,424.347,,90.924,164.73,305.865,101.951,164.2,197.904,179.99,200.744,201.642,114.654
2006-12-15 16:00:00,173.446,53.307,210.533,145.493,1352.38,421.797,105.691,90.24,161.203,304.22,102.753,163.7,201.456,179.96,198.5,200.24,113.306
2006-12-15 16:05:00,171.416,53.343,213.5,143.883,1358.3,423.443,,91.822,162.757,303.716,101.348,163.26,200.304,179.08,198.84,199.634,114.164
2006-12-15 16:10:00,174.932,53.197,211.767,147.18,1348.7,424.017,,92.06,160.71,303.36,102.152,163.46,197.802,180.138,197.502,200.592,114.662
2006-12-15 16:15:00,171.56,53.197,214.033,146.633,1353.34,423.617,105.555,90.006,163.527,304.013,100.788,162.08,198.826,178.124,198.408,199.394,112.906
2006-12-15 16:20:00,173.736,52.42,213.933,145.207,1355.52,424.547,,91.902,159.41,302.557,101.823,162.76,201.956,179.378,200.15,200.256,114.008
2006-12-15 16:25:00,173.692,54.097,211.933,145.96,1356.9,421.043,,92.474,161.147,303.021,100.332,163.82,199.424,181.19,199.256,199.612,115.166
2006-12-15 16:30:00,171.896,53.493,213.767,146.77,1344.6,419.36,106.197,93.646,162.587,305.908,100.727,163.64,199.746,178.614,198.872,198.002,115.186
2006-12-15 16:35:00,170.384,53.763,210.733,146.433,1348.14,425.043,,91.132,160.913,303.943,100.664,163.24,199.964,177.92,198.0,197.138,115.388
2006-12-15 16:40:00,172.892,53.567,212.5,146.983,1338.42,423.437,,92.908,160.333,302.756,102.627,163.7,201.866,177.462,200.5,200.26,114.882
2006-12-15 16:45:00,171.66,53.277,215.067,144.03,1347.12,425.937,106.561,92.99,161.24,306.732,101.291,163.82,198.67,179.968,199.376,198.358,113.22
2006-12-15 16:50:00,174.138,55.07,215.767,147.78,1346.88,424.553,,91.608,158.73,306.044,100.807,161.82,198.856,179.688,202.404,197.168,113.506
2006-12-15 16:55:00,173.904,55.017,212.5,145.293,1357.98,421.23,,91.526,160.667,302.287,101.002,162.32,200.3,180.512,201.398,197.816,113.916
2006-12-15 17:00:00,174.262,54.04,210.0,144.747,1354.74,425.66,106.18,92.924,159.057,302.531,101.78,162.76,200.514,180.562,199.806,200.136,115.002
2006-12-15 17:05:00,174.534,54.43,212.267,144.71,1352.04,420.8,,92.99,161.077,305.298,100.479,162.88,199.974,180.448,199.182,196.168,115.698
2006-12-15 17:10:00,171.634,52.587,210.533,146.14,1354.7,426.353,,92.238,160.46,304.085,100.365,162.72,202.06,179.81,200.178,198.11,114.682
2006-12-15 17:15:00,171.646,55.49,215.767,144.063,1354.8,422.273,106.23,93.076,159.773,304.992,100.325,164.5,201.484,179.302,201.586,199.168,114.29
2006-12-15 17:20:00,170.81,54.037,213.1,144.587,1362.66,427.65,,92.17,161.787,304.724,100.129,163.78,199.956,179.446,199.166,198.668,114.158
2006-12-15 17:25:00,174.504,54.15,210.467,147.36,1365.7,425.223,,91.952,161.127,303.206,100.392,161.44,201.752,179.286,199.232,200.028,115.01
2006-12-15 17:30:00,173.924,55.723,212.533,144.403,1353.56,425.543,106.536,91.678,160.66,303.238,100.338,162.72,202.348,181.128,199.554,199.846,114.872
2006-12-15 17:35:00,172.838,53.833,212.667,145.8,1357.8,421.063,,91.27,161.13,304.135,101.872,162.84,199.688,180.75,200.562,199.864,114.338
2006-12-15 17:40:00,173.848,55.147,211.8,147.887,1349.08,424.99,,90.316,162.25,304.738,100.412,162.52,202.196,181.67,198.824,198.228,115.154
2006-12-15 17:45:00,172.984,53.313,213.6,144.057,1366.76,426.633,105.795,90.834,158.793,302.996,100.586,161.8,,179.86,201.708,199.834,114.724
2006-12-15 17:50:00,173.612,52.163,212.633,148.077,1358.86,424.964,,93.134,160.497,301.362,101.259,161.78,200.577,180.748,199.49,200.222,116.206
2006-12-15 17:55:00,172.792,54.45,214.733,145.983,1362.92,423.997,,92.482,161.877,304.385,101.221,162.7,199.05,180.86,201.11,198.708,115.248
2006-12-15 18:00:00,176.366,54.0,212.467,147.11,1360.84,423.36,106.135,92.308,161.26,303.868,101.314,161.84,200.794,180.742,199.96,199.722,114.506
2006-12-15 18:05:00,173.858,54.23,210.567,145.413,1358.14,426.35,,91.884,160.76,302.917,101.391,161.52,197.678,182.86,201.354,198.542,115.09
2006-12-15 18:10:00,173.634,54.21,213.533,145.793,1352.42,424.513,,91.376,160.537,302.511,102.145,163.22,198.692,179.932,202.458,197.758,115.086
2006-12-15 18:15:00,174.734,53.33,216.267,146.78,1355.52,423.53,105.577,92.406,159.67,305.592,99.589,162.48,198.966,180.896,198.326,198.232,114.578
2006-12-15 18:20:00,173.866,55.677,213.2,144.493,1353.6,425.456,,91.846,162.85,302.977,100.696,163.26,198.554,182.756,199.36,199.164,114.592
2006-12-15 18:25:00,173.692,53.703,215.0,146.24,1355.14,426.473,,89.734,164.487,305.193,100.92,160.52,200.234,181.456,200.082,198.894,114.98
2006-12-15 18:30:00,172.354,54.09,213.1,145.883,1355.62,426.733,107.086,90.68,162.037,306.012,101.08,162.3,201.05,179.534,204.492,200.322,113.746
2006-12-15 18:35:00,174.456,55.067,211.767,145.767,1352.9,428.163,,91.784,162.187,302.163,100.061,164.06,200.05,179.116,202.368,199.288,114.358
2006-12-15 18:40:00,173.674,54.11,212.633,146.547,1359.34,429.563,,92.422,162.47,305.498,100.353,162.1,201.116,181.038,201.202,198.752,113.342
2006-12-15 18:45:00,174.192,54.72,210.567,147.083,1355.58,423.16,106.896,92.18,161.77,304.049,100.405,162.68,199.77,180.436,201.992,198.056,115.222
2006-12-15 18:50:00,173.578,54.0,215.933,146.347,1352.08,425.873,,92.676,164.05,302.849,100.042,163.5,198.56,180.802,202.034,202.612,114.586
2006-12-15 18:55:00,174.19,52.987,212.8,146.577,1364.98,425.507,,93.328,161.02,308.703,100.691,162.38,200.78,177.966,200.182,198.824,115.092
2006-12-15 19:00:00,172.8,53.26,213.733,146.857,1350.4,425.153,105.914,92.48,160.52,305.944,101.695,163.0,198.784,180.426,200.95,200.626,115.548
2006-12-15 19:05:00,173.946,53.45,213.233,145.167,1352.26,426.48,,93.3,162.097,303.836,101.817,163.14,200.406,179.52,203.882,199.168,115.472
2006-12-15 19:10:00,171.52,52.92,214.233,145.867,1360.86,426.307,,91.19,160.023,303.51,100.896,162.1,199.836,181.56,204.198,199.708,115.122
2006-12-15 19:15:00,173.77,55.07,212.533,147.987,1352.38,427.957,107.308,93.926,162.677,306.249,100.34,163.14,200.014,178.86,199.312,202.218,115.116
2006-12-15 19:20:00,173.904,52.703,213.633,145.437,1358.04,428.783,,92.15,161.817,305.071,98.575,163.1,200.91,182.1,203.0,200.326,115.106
2006-12-15 19:25:00,172.568,53.717,215.0,147.467,1349.58,426.516,,92.348,160.807,305.514,101.478,164.74,200.654,180.88,203.108,200.246,114.622
2006-12-15 19:30:00,173.488,54.47,212.3,146.75,1362.08,426.147,107.045,93.668,163.31,307.516,99.593,164.52,200.426,183.312,201.742,201.444,116.146
2006-12-15 19:35:00,174.04,54.643,213.567,145.53,1360.32,421.51,,91.656,159.97,306.529,100.312,162.44,200.154,182.706,201.804,201.506,115.084
2006-12-15 19:40:00,172.954,53.223,212.833,146.043,1361.18,428.87,,91.6,161.683,307.74,100.202,163.4,198.226,183.784,201.422,200.284,114.356
2006-12-15 19:45:00,174.316,54.04,212.7,146.107,1364.68,427.4,107.0,92.744,161.187,307.131,100.52,162.8,201.064,181.424,199.056,199.496,115.07
2006-12-15 19:50:00,170.922,53.827,211.8,144.95,1359.44,429.317,,92.674,161.387,305.325,100.018,162.48,198.712,180.44,201.02,197.76,114.866
2006-12-15 19:55:00,173.97,54.53,213.167,146.27,1355.0,425.473,,92.752,161.187,303.874,101.347,164.56,199.608,181.534,200.694,200.32,114.894
2006-12-15 20:00:00,173.114,53.76,215.267,145.997,1361.88,425.2,106.054,92.288,161.057,306.679,100.758,162.74,201.166,182.022,199.358,201.28,114.832
2006-12-15 20:05:00,174.052,53.837,212.567,146.627,1356.86,427.64,,93.266,161.847,309.074,100.679,164.58,201.1,182.038,198.77,200.432,115.956
2006-12-15 20:10:00,173.612,53.923,215.6,143.867,1369.62,425.523,,92.722,162.717,304.928,99.224,162.3,200.968,180.8,200.1,200.604,115.148
