event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2005-09-10,0.0,Unknown,0.0,log,z_score,minkowski,0.3903186274509805,40.67890457659984,2.6558953479230443,1.3248915220382638,0.4555685630346652,0.551261425222646,-0.5652173913043478,0.24053546329170417,0.30057223616114004,0.16568627450980392,0.13858476465930927
2005-09-10,0.0,Unknown,0.0,log,robust,manhattan,0.37296918767507026,39.06841700284062,2.7190465898584244,1.3995784050178484,0.6161379590691372,0.5834109205899356,-0.30407523510971785,0.24126200603308198,0.2848489883511768,0.17941176470588235,0.1389195495394341
2005-09-10,0.0,Unknown,0.0,log,robust,minkowski,0.3573587768440712,39.04616888962366,2.706994695445405,1.185543917902172,0.5611460158144085,0.543757622674851,-0.4650602409638554,0.24139840013361907,0.2523650154245558,0.20980392156862746,0.13835962066033836
2005-09-10,0.0,Unknown,0.0,log,decimal_scaling,manhattan,0.36243580765639605,38.812721031713956,2.751407161063146,1.3498996589621495,0.4708710999721057,0.5482687185871021,-0.44,0.2414726685954342,0.26694874778918926,0.19509803921568625,0.14123781968718668
2005-09-10,0.0,Unknown,0.0,log,decimal_scaling,minkowski,0.36025910364145675,38.58909914484858,2.7412194714994995,1.5176722557846956,0.35246246595543873,0.5653724835810936,-0.3852813852813853,0.24158175323425385,0.2662668565307016,0.19509803921568628,0.14015810592511402
2005-09-10,0.0,Unknown,0.0,log,none,manhattan,0.36243580765639605,38.812721031713956,2.751407161063146,1.3498996589621495,0.47087109997210896,0.5482687185871021,-0.44,0.2414726685954342,0.26694874778918926,0.19509803921568625,0.14123781968718663
2005-09-10,0.0,Unknown,0.0,log,none,minkowski,0.36025910364145675,38.58909914484858,2.7412194714994995,1.5176722557846956,0.35246246595543784,0.5653724835810936,-0.3852813852813853,0.24158175323425385,0.2662668565307016,0.19509803921568628,0.14015810592511405
2005-09-10,0.0,Unknown,0.0,exponential,min_max,manhattan,0.3658671802054157,38.8230180074091,2.6724334610718596,1.3993399299635367,0.5867603718211176,0.5596175507278339,-0.3333333333333333,0.24141605681506817,0.2706842260889811,0.19117647058823528,0.13720464828270107
2005-09-10,0.0,Unknown,0.0,exponential,min_max,minkowski,0.33935043714455504,37.93931410679053,2.68638627662247,0.9207770379822136,0.6600695818512338,0.5573955571705049,-0.037037037037037035,0.24194613920879207,0.2314645642265599,0.2372549019607843,0.13495865784025562
2005-09-10,0.0,Unknown,0.0,exponential,z_score,manhattan,0.37844304388422045,39.514734358831625,2.6517631254144343,1.3083300113825747,0.48249383081022806,0.5829926920688714,-0.40350877192982454,0.2410280020208101,0.28600867538317765,0.17745098039215687,0.13571143466842975
2005-09-10,0.0,Unknown,0.0,exponential,z_score,minkowski,0.3724760737628386,39.71847771050749,2.6494164964803573,1.236288441561978,0.4565341285495225,0.5618086123803097,-0.5433070866141733,0.24101040131335652,0.27199453093393666,0.19019607843137254,0.13674632458965802
2005-09-10,0.0,Unknown,0.0,exponential,robust,manhattan,0.35894316059757264,38.822787112708646,2.7217303269718998,1.2295304302981265,0.6259859621522498,0.5863236938305206,-0.3333333333333333,0.2414328125510864,0.25356980140180435,0.2088235294117647,0.1383641882060806
2005-09-10,0.0,Unknown,0.0,exponential,robust,minkowski,0.33215850734233116,38.141646540730676,2.7094459875729138,0.9067761255177059,0.5548285880049246,0.5964308330645771,-0.3989071038251366,0.24189916929417657,0.21360495429510404,0.2588235294117647,0.1359919362358052
2005-09-10,0.0,Unknown,0.0,exponential,decimal_scaling,manhattan,0.36243580765639605,38.81272103171401,2.7495172901761027,1.338545754192165,0.5222367173300371,0.549361507450512,-0.44,0.2414726685954342,0.26694874778918926,0.19509803921568625,0.1411750811649761
2005-09-10,0.0,Unknown,0.0,exponential,decimal_scaling,minkowski,0.3698937908496733,39.47421720779733,2.7349557833157503,1.3648338481509201,0.42400312903083015,0.5532378555936772,-0.5838383838383838,0.24117733077210168,0.2740930074651531,0.18823529411764706,0.14194784574886715
