event_date,drop,intensity,dst,transformation,normalization,adjacency_method,global_efficiency,estrada_index,entropy,fractal,hurst_rs,modularity,assortativity,avg_katz,avg_closeness,avg_betweenness,avg_laplacian
2005-01-18,6.19,G3,-121.0,log,decimal_scaling,manhattan,0.33366075120461114,43.44328387728503,2.8702761342830714,0.9688767970557924,0.7071062428259238,0.5560244903819916,-0.20000000000000073,0.2284513644800174,0.23218590557156757,0.2067423460612315,0.1251987733326846
2005-01-18,6.19,G3,-121.0,log,decimal_scaling,minkowski,0.3401536248027478,43.637881375200855,2.8713906576441754,1.2524318495439484,0.6231999517842046,0.5791312254870644,-0.3319238900634241,0.22837413468232337,0.24536641362092665,0.19367045063639493,0.12566894484251895
2005-01-18,6.19,G3,-121.0,log,none,manhattan,0.33366075120461114,43.44328387728503,2.8702761342830714,0.9688767970557924,0.707106242825923,0.5560244903819915,-0.20000000000000073,0.2284513644800174,0.23218590557156757,0.2067423460612315,0.12519877333268462
2005-01-18,6.19,G3,-121.0,log,none,minkowski,0.3401536248027478,43.637881375200855,2.8713906576441754,1.2524318495439484,0.6231999517842047,0.5791312254870644,-0.3319238900634241,0.22837413468232337,0.24536641362092665,0.19367045063639493,0.12566894484251903
2005-01-18,6.19,G3,-121.0,exponential,min_max,manhattan,0.324111625866012,42.72139207790401,2.859677930982269,0.9437399223147337,0.5354977715170677,0.5951724887217121,-0.05882352941176503,0.22878716870961205,0.22258925956669207,0.21843825249398008,0.12326983601970096
2005-01-18,6.19,G3,-121.0,exponential,min_max,minkowski,0.35672050496611907,44.11557086703432,2.8594756478731482,1.4651418674714105,0.38589176034173683,0.5574014453229788,-0.2631578947368427,0.22807686181104392,0.269738965109828,0.16890264877880978,0.12681706732798145
2005-01-18,6.19,G3,-121.0,exponential,z_score,manhattan,0.3393321266128286,43.391299560408044,2.8538590413691427,1.3052300739024287,0.6076532742237075,0.5851489947659306,-0.25000000000000044,0.2284510933550109,0.24256510062002135,0.19367045063639496,0.12443982185864423
2005-01-18,6.19,G3,-121.0,exponential,z_score,minkowski,0.3469391070268264,43.84981150723337,2.8584144842264805,1.4466159240915915,0.48001072582880316,0.5711291391957686,-0.3056994818652857,0.22822399690642356,0.251474715900441,0.18541451668386652,0.12608563487840696
2005-01-18,6.19,G3,-121.0,exponential,robust,manhattan,0.34541214146477306,43.85983360223214,2.842171272964579,1.3425516598430396,0.5218947442133828,0.5756810755715779,-0.3481781376518222,0.22825931353864115,0.25063186171327223,0.18610251117991058,0.12502058582977005
2005-01-18,6.19,G3,-121.0,exponential,robust,minkowski,0.36067947646895027,45.29221695220988,2.8448681813352317,1.2130613883951211,0.45025909191452756,0.5633388391264523,-0.43096234309623455,0.2276268572274028,0.2637518541860459,0.17509459924320606,0.12781432575913962
2005-01-18,6.19,G3,-121.0,exponential,decimal_scaling,manhattan,0.33366075120461114,43.44328387728503,2.8707129336084733,0.9688767970557924,0.7264939988384557,0.5569750499944028,-0.20000000000000073,0.2284513644800174,0.23218590557156757,0.2067423460612315,0.12514201888266352
2005-01-18,6.19,G3,-121.0,exponential,decimal_scaling,minkowski,0.34785110925461826,43.89101215454263,2.871116294725675,1.2323978873042767,0.6988445198294786,0.565906026279093,-0.2810218978102195,0.22822474010488117,0.25607757281004295,0.18266253869969043,0.12672439023921578
2005-01-18,6.19,G3,-121.0,exponential,none,manhattan,0.33366075120461114,43.44328387728503,2.870712933608473,0.9688767970557924,0.7264939988384519,0.5569750499944028,-0.20000000000000073,0.2284513644800174,0.23218590557156757,0.2067423460612315,0.1251420188826634
2005-01-18,6.19,G3,-121.0,exponential,none,minkowski,0.34785110925461826,43.89101215454263,2.871116294725675,1.2323978873042767,0.6988445198294804,0.5659060262790931,-0.2810218978102195,0.22822474010488117,0.25607757281004295,0.18266253869969043,0.1267243902392157
2005-05-15,11.45,G5,-263.0,none,min_max,manhattan,0.37423558897243103,49.977597744231396,2.875765659148277,1.5131063111126062,0.6720721962479319,0.5758917670796093,-0.41885690446391316,0.22106505838360618,0.288806524349604,0.14561403508771925,0.12198083915327043
2005-05-15,11.45,G5,-263.0,none,min_max,minkowski,0.3488972431077693,47.13197994560502,2.880007515074913,1.2420712213878562,0.6750487390577053,0.6054916392027192,-0.33546325878594196,0.2221027553151962,0.26092740607505965,0.16812865497076024,0.1187379832883904
2005-05-15,11.45,G5,-263.0,none,z_score,manhattan,0.38973684210526294,50.820423891779335,2.85736278359735,1.5756425737680686,0.578482351755019,0.5556093128954589,-0.751901140684411,0.22086093935869905,0.3170873713220238,0.12602339181286548,0.12372725455231606
2005-05-15,11.45,G5,-263.0,none,z_score,minkowski,0.3582957393483706,48.838957566433365,2.868129255440815,1.5139128718804788,0.5377038937067612,0.6059764574456805,-0.717767295597484,0.22157042339546087,0.260690392583899,0.16432748538011693,0.12224005981931726
2005-05-15,11.45,G5,-263.0,none,robust,manhattan,0.35724310776942386,47.77292837564725,2.8915358854747937,1.5067080171765008,0.48899126752221167,0.5878841106501803,-0.47716229348882383,0.2218731365863645,0.27303161992680336,0.15760233918128655,0.12153530691747014
2005-05-15,11.45,G5,-263.0,none,robust,minkowski,0.3337683223209542,46.5782927458017,2.889879173226022,1.13110974673131,0.5044091217155013,0.6090762064450146,-0.4356913183279738,0.22237483436279376,0.2356178403342485,0.19327485380116954,0.11937073453125369
2005-05-15,11.45,G5,-263.0,none,decimal_scaling,manhattan,0.27344627969933516,44.109095657973796,1.8724670329681148,0.9901397841510455,0.420833281230339,0.3350649104641211,-0.05555555555556282,0.22350340199630686,0.14957126344281763,0.3333333333333333,0.1083268673952649
2005-05-15,11.45,G5,-263.0,none,decimal_scaling,minkowski,0.2782690305910123,44.32194643740612,1.9207372371988964,0.9934887656969257,0.4314187322239167,0.34920223907787523,-0.33333333333333076,0.22340439307458687,0.15437132683355953,0.3201754385964912,0.10840274330475794
2005-05-15,11.45,G5,-263.0,none,none,manhattan,0.27344627969933516,44.109095657973825,1.206718824634813,0.9431040658174921,0.3052550327739222,0.20740630315937225,-0.05555555555556282,0.22350340199630692,0.1495712634428176,0.33333333333333337,0.10315484841039482
2005-05-15,11.45,G5,-263.0,none,none,minkowski,0.27344627969933516,44.109095657973825,1.2470112985504578,0.9431040658174921,0.3128189616232363,0.21661880351823892,-0.05555555555556282,0.22350340199630692,0.1495712634428176,0.33333333333333337,0.1031711862628096
2005-05-15,11.45,G5,-263.0,log,min_max,manhattan,0.37423558897243103,49.977597744231396,2.8774375055033556,1.5131063111126062,0.6994993146048281,0.5754830711984291,-0.41885690446391316,0.22106505838360618,0.288806524349604,0.14561403508771925,0.12209482123191606
2005-05-15,11.45,G5,-263.0,log,min_max,minkowski,0.3488972431077693,47.13197994560502,2.880841250019787,1.2420712213878562,0.657480734554452,0.604527757643317,-0.33546325878594196,0.2221027553151962,0.26092740607505965,0.16812865497076024,0.11878295492529767
2005-05-15,11.45,G5,-263.0,log,z_score,manhattan,0.38973684210526294,50.820423891779335,2.858604013093534,1.5756425737680686,0.5734789299850414,0.5556247533271279,-0.751901140684411,0.22086093935869905,0.3170873713220238,0.12602339181286548,0.12377536403848532
2005-05-15,11.45,G5,-263.0,log,z_score,minkowski,0.3582957393483706,48.838957566433365,2.8697028920002867,1.5139128718804788,0.5272090925197628,0.6052624312331598,-0.717767295597484,0.22157042339546087,0.260690392583899,0.16432748538011693,0.12229528109196017
2005-05-15,11.45,G5,-263.0,log,robust,manhattan,0.35724310776942386,47.77292837564725,2.8905074092291794,1.5067080171765008,0.4878207802214956,0.5882095525700308,-0.47716229348882383,0.2218731365863645,0.27303161992680336,0.15760233918128655,0.12148105252091919
2005-05-15,11.45,G5,-263.0,log,robust,minkowski,0.3337683223209542,46.5782927458017,2.8879077250993657,1.13110974673131,0.4992124589573823,0.610991998435853,-0.4356913183279738,0.22237483436279376,0.2356178403342485,0.19327485380116954,0.11925905301127722
2005-05-15,11.45,G5,-263.0,log,decimal_scaling,manhattan,0.3686466165413529,48.60096667939991,2.917636192678467,1.5187373341945138,0.6847102045843567,0.5658376105087,-0.42774566473988446,0.22153574800465847,0.2892781225038573,0.14561403508771925,0.12274032955966865
2005-05-15,11.45,G5,-263.0,log,decimal_scaling,minkowski,0.36826232247284824,48.86065164320411,2.9212909668867733,1.458481631763654,0.7378506585651202,0.5806361770993507,-0.4235294117647059,0.22141752625462846,0.283632747650192,0.15058479532163743,0.1232127613265612
2005-05-15,11.45,G5,-263.0,log,none,manhattan,0.3686466165413529,48.60096667939991,2.917636192678467,1.5187373341945138,0.6847102045843576,0.5658376105087,-0.42774566473988446,0.22153574800465847,0.2892781225038573,0.14561403508771925,0.12274032955966878
2005-05-15,11.45,G5,-263.0,log,none,minkowski,0.36826232247284824,48.86065164320411,2.9212909668867733,1.458481631763654,0.7378506585651201,0.5806361770993506,-0.4235294117647059,0.22141752625462846,0.283632747650192,0.15058479532163743,0.12321276132656134
2005-05-15,11.45,G5,-263.0,exponential,min_max,manhattan,0.36599624060150354,48.448381726688154,2.874102980185542,1.5538936764732725,0.6313183290937683,0.5603815072114315,-0.3204633204633203,0.2215389235883301,0.28187306838372056,0.1505847953216374,0.11985583539070717
