DATETIME,TSMB,ATHN,MXCO,NANM,PTFM,CALM,ROME,AATB,HRMS,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,DRBS,MCRL,NEWK,MGDN,YKTK,KERG,OULU,APTY,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,NEU3,SOPB,SOPO,DOMB,DOMC,TERA
2017-09-08 22:05:00,325.402,54.106,223.333,484.551,56.813,69.863,124.643,1402.52,121.025,158.081,375.696,465.159,363.462,414.2,179.4,109.33,49.907,95.936,176.816,216.587,221.202,103.826,167.788,100.24,212.136,189.198,264.414,205.198,207.904,119.85,226.457,0.931,145.556,297.0,5.283,19.473,114.914
2017-09-08 22:10:00,328.112,55.24,225.6,474.727,56.6,71.837,124.217,1393.62,119.547,158.144,372.391,471.275,362.696,412.8,178.8,111.173,50.7,94.264,177.652,216.107,221.835,103.681,169.455,98.16,212.504,188.092,265.502,206.394,208.648,118.176,226.13,0.863,145.308,300.514,5.28,19.4,115.686
2017-09-08 22:15:00,326.461,55.667,225.1,489.719,57.457,70.833,124.48,1404.32,120.313,158.765,373.091,466.708,362.256,411.4,176.6,106.76,52.507,96.024,177.43,217.386,221.006,104.27,169.462,100.293,214.914,190.708,263.008,207.433,208.238,120.076,226.465,0.996,144.95,298.89,5.114,19.44,114.804
2017-09-08 22:20:00,329.416,56.292,226.033,483.155,58.344,72.733,124.24,1395.38,121.205,160.834,373.661,466.662,365.09,413.4,176.2,108.373,51.925,95.41,177.196,215.76,218.729,104.026,168.794,99.253,212.126,189.846,268.534,207.144,209.464,122.294,227.415,0.92,145.388,297.744,5.027,19.927,115.04
2017-09-08 22:25:00,323.542,55.232,226.2,479.875,58.588,71.453,123.777,1392.88,121.601,160.363,375.222,463.79,363.228,413.2,176.8,109.12,51.833,95.866,179.002,213.76,219.934,103.496,169.096,98.293,213.064,190.186,263.838,207.638,207.445,117.978,227.738,0.927,145.072,300.134,5.253,19.324,114.725
2017-09-08 22:30:00,324.513,56.309,223.767,478.163,57.273,71.693,125.78,1394.0,120.694,157.342,376.098,463.343,364.764,412.6,178.4,107.51,50.9,97.43,173.962,215.093,221.068,103.346,170.033,100.187,211.96,189.49,268.774,207.692,209.99,117.642,227.746,0.897,146.152,300.244,5.161,19.584,116.089
2017-09-08 22:35:00,324.492,55.249,224.867,480.141,56.663,70.96,125.853,1397.0,120.102,159.514,371.789,464.12,364.698,413.2,175.8,107.913,51.51,96.83,176.464,215.627,221.276,103.432,170.797,100.133,213.018,191.834,268.232,205.774,207.806,119.61,227.729,0.915,146.504,299.436,5.198,19.564,116.428
2017-09-08 22:40:00,326.025,55.151,223.967,484.364,57.194,71.457,125.06,1396.76,118.976,160.156,375.538,465.931,364.718,413.8,179.6,109.587,50.115,95.576,177.734,218.56,221.849,103.572,168.3,100.533,211.244,190.19,266.428,206.898,210.358,118.938,228.266,0.853,145.168,297.18,5.193,19.436,114.208
2017-09-08 22:45:00,324.259,56.337,223.167,484.555,57.339,70.633,124.117,1390.84,119.015,159.661,371.922,463.08,364.08,413.6,177.2,109.473,52.183,95.012,173.484,215.867,220.985,103.627,169.375,99.36,212.636,188.318,265.534,206.615,208.026,119.056,225.712,0.84,144.788,299.284,5.116,19.029,114.544
2017-09-08 22:50:00,326.364,55.549,223.067,478.169,55.825,71.037,123.383,1391.52,120.255,160.681,374.578,464.522,358.602,408.4,178.4,107.67,50.86,95.764,174.58,217.787,221.023,103.357,167.958,99.627,211.868,188.582,264.284,206.946,211.314,121.298,225.985,0.816,145.124,298.498,4.825,19.048,116.498
2017-09-08 22:55:00,326.248,54.645,225.733,481.047,58.453,71.073,125.097,1399.92,120.105,158.68,377.928,464.108,363.896,412.6,177.6,108.04,51.357,96.43,176.722,216.826,218.441,103.529,170.259,100.56,213.338,189.806,264.796,204.912,212.96,122.936,228.997,0.945,145.386,299.78,5.036,19.499,115.331
2017-09-08 23:00:00,326.73,54.642,223.0,480.373,56.251,71.727,123.44,1390.74,120.369,159.587,374.608,461.606,362.506,412.4,176.8,110.17,52.78,95.66,176.102,216.88,219.421,103.676,168.223,100.747,213.48,188.43,268.414,209.236,210.0,120.362,226.199,0.928,144.854,298.474,5.198,19.605,115.045
2017-09-08 23:05:00,327.872,55.988,222.767,488.451,56.879,71.603,125.075,1399.04,120.002,159.23,375.481,462.31,366.47,412.4,177.4,109.67,52.1,95.388,174.63,216.88,218.888,104.127,167.899,99.84,210.948,188.36,266.274,208.092,206.106,120.898,226.883,0.904,145.894,296.65,5.164,19.082,113.514
2017-09-08 23:10:00,325.423,55.436,224.5,484.784,56.789,72.123,123.707,1393.24,120.762,159.686,376.405,465.703,364.868,415.8,179.0,109.147,52.025,95.582,175.398,216.746,219.794,104.114,167.243,97.92,212.774,187.846,268.174,207.11,209.848,121.06,227.383,0.911,145.346,299.152,5.197,19.241,116.378
2017-09-08 23:15:00,324.404,55.499,221.8,483.257,57.128,71.587,125.073,1397.6,117.953,159.095,372.464,462.792,363.072,412.4,175.0,108.623,53.723,95.788,175.014,216.48,219.49,104.341,167.061,98.96,212.216,188.446,270.878,206.996,211.25,117.802,226.966,0.796,145.452,298.56,5.139,19.55,115.441
2017-09-08 23:20:00,323.728,55.713,223.333,482.11,57.781,71.757,124.057,1392.2,118.416,160.587,374.247,463.939,363.832,416.0,175.6,109.347,52.6,94.492,175.59,216.747,222.621,102.71,169.338,100.0,212.378,187.212,269.414,208.822,206.318,118.69,225.86,1.061,145.528,296.84,5.187,19.897,113.34
2017-09-08 23:25:00,325.774,54.731,225.067,483.348,57.07,70.93,124.357,1399.04,121.109,160.493,376.268,461.039,362.806,413.8,175.8,107.157,50.253,95.548,177.134,216.4,220.513,104.579,166.794,100.373,210.22,189.57,272.09,207.476,210.382,118.71,227.781,0.956,144.946,299.458,5.375,19.315,116.854
2017-09-08 23:30:00,324.926,55.327,223.467,484.808,57.884,70.93,125.237,1389.68,120.736,159.48,376.531,461.191,363.124,409.6,175.2,107.613,50.96,94.712,175.022,218.507,219.033,104.091,169.634,100.694,211.554,188.92,262.944,205.334,208.45,118.17,228.209,0.973,145.2,298.692,5.172,19.45,114.99
2017-09-08 23:35:00,324.599,55.956,225.3,482.194,57.379,72.573,125.637,1392.76,120.053,160.569,376.746,463.739,363.46,411.0,175.4,105.663,51.997,94.946,174.596,216.32,220.857,104.314,168.843,100.667,213.718,189.904,269.992,204.946,206.382,120.098,229.168,0.905,145.066,298.408,5.096,19.654,113.986
2017-09-08 23:40:00,326.999,55.437,224.1,476.21,58.119,69.947,123.203,1397.72,119.791,158.806,377.288,462.258,364.132,413.4,174.0,108.7,51.77,94.96,176.032,216.08,219.425,104.225,170.474,101.013,209.688,189.374,269.064,207.216,208.45,119.934,227.421,0.978,145.792,296.838,5.253,20.182,116.854
2017-09-08 23:45:00,327.819,55.118,222.833,482.893,57.824,71.41,125.657,1399.56,119.386,160.121,379.823,461.439,364.158,414.0,177.2,110.187,53.61,94.042,176.318,216.0,218.712,103.038,169.413,99.307,210.632,186.182,263.898,208.8,206.048,116.838,227.93,0.829,145.1,296.822,4.996,19.699,117.858
2017-09-08 23:50:00,327.435,54.92,223.067,483.28,56.335,70.62,124.243,1391.3,118.508,158.823,374.431,459.75,363.608,412.6,176.8,110.15,51.3,95.256,176.368,215.6,221.099,105.238,168.321,99.573,209.226,189.388,264.814,206.968,206.052,118.42,228.076,0.929,145.434,301.264,5.133,18.938,113.749
2017-09-08 23:55:00,327.932,54.321,222.3,486.453,56.784,70.87,123.293,1389.3,119.628,161.521,376.092,465.758,363.15,410.4,175.4,108.21,50.923,95.244,175.648,217.494,221.315,103.261,168.861,98.987,210.72,187.702,262.688,207.346,206.794,116.948,228.169,0.837,143.754,301.36,5.231,19.704,115.372
2017-09-09 00:00:00,326.043,55.739,225.0,485.012,58.247,70.463,124.117,1392.64,121.292,157.993,372.887,461.366,360.73,408.4,175.8,110.423,51.82,94.838,176.32,217.173,221.105,104.09,170.994,100.987,210.89,189.184,268.642,208.762,211.442,120.432,227.12,0.907,146.21,298.32,5.042,19.729,114.752
2017-09-09 00:05:00,327.928,54.778,225.267,483.96,58.555,70.54,124.19,1392.76,120.99,158.685,375.516,464.26,364.274,413.6,175.8,108.94,52.06,94.232,175.454,213.6,221.578,102.425,167.743,101.013,207.142,189.97,264.83,205.158,206.84,119.522,225.709,0.971,145.556,298.986,5.16,19.507,115.899
2017-09-09 00:10:00,327.84,55.108,226.667,489.39,57.152,71.58,123.543,1390.84,119.995,159.842,372.196,464.47,362.492,413.6,177.6,106.057,51.05,94.192,174.904,215.093,219.821,103.614,169.074,101.413,208.192,189.982,264.596,207.532,204.596,122.238,225.45,0.788,146.608,299.47,5.049,19.856,114.589
2017-09-09 00:15:00,327.231,55.003,224.133,480.921,56.614,71.42,124.157,1395.94,120.05,161.289,376.057,463.802,361.124,411.2,175.6,110.013,51.05,94.206,176.118,215.44,220.105,103.373,170.766,100.8,208.726,186.56,266.784,206.79,211.706,118.192,227.213,0.808,145.756,297.858,5.231,19.435,114.639
2017-09-09 00:20:00,324.554,56.409,225.866,489.87,58.033,70.49,125.05,1397.7,121.394,159.399,376.922,461.253,363.906,410.4,176.2,110.214,52.64,95.266,174.914,214.907,222.524,104.391,170.625,99.307,208.226,188.712,263.862,205.584,207.982,117.612,227.844,0.879,146.73,300.652,5.041,19.675,115.925
2017-09-09 00:25:00,327.946,54.957,221.9,483.78,56.318,70.683,125.23,1392.425,119.58,159.65,376.643,463.728,364.458,409.6,177.4,109.147,51.057,94.626,176.554,215.867,221.842,104.966,169.202,100.453,209.656,190.692,265.674,207.866,209.48,116.958,227.294,0.781,146.134,296.836,5.135,19.97,115.951
2017-09-09 00:30:00,329.272,54.585,224.933,477.559,58.665,73.073,124.15,1397.033,120.544,159.823,371.981,466.801,363.232,413.0,174.6,108.233,51.75,94.84,177.206,216.88,219.259,103.268,170.459,101.067,208.662,188.582,263.36,208.424,207.14,119.434,227.66,0.941,145.954,299.772,5.006,19.333,114.4
2017-09-09 00:35:00,327.319,55.254,223.7,487.793,57.205,71.263,124.253,1383.7,118.927,158.938,373.456,465.008,364.92,414.4,177.0,109.647,51.47,95.35,175.478,216.507,222.225,105.221,168.484,101.413,209.126,188.538,263.794,207.332,212.422,117.82,227.204,1.002,146.348,297.504,4.954,19.438,114.528
2017-09-09 00:40:00,328.052,55.561,223.767,482.052,57.453,70.817,123.85,1395.76,119.512,159.334,374.585,463.211,364.048,412.0,176.6,108.333,50.56,95.302,174.44,216.88,219.928,104.444,172.129,100.16,208.162,188.45,270.698,208.142,209.158,118.126,227.016,0.958,144.206,298.52,5.398,18.879,114.984
2017-09-09 00:45:00,325.649,54.588,225.4,485.917,57.594,71.257,124.277,1392.06,121.016,158.772,374.02,462.514,365.142,411.2,177.2,110.873,51.493,96.31,176.254,215.893,218.711,105.278,169.601,99.467,208.772,190.138,264.982,209.378,209.86,118.786,225.923,0.852,145.838,295.974,5.246,19.821,115.607
2017-09-09 00:50:00,324.02,55.125,225.9,479.667,56.215,72.157,123.077,1396.6,121.445,158.516,373.563,465.562,365.758,416.8,175.4,108.233,50.41,93.93,177.43,215.893,220.195,104.606,169.543,100.773,209.086,191.622,265.628,211.828,206.556,115.97,225.48,0.866,144.788,297.554,5.163,19.589,114.457
2017-09-09 00:55:00,325.703,55.333,223.0,479.983,56.403,70.937,123.2,1395.76,119.973,159.168,374.775,465.396,367.222,411.6,180.0,109.66,51.393,94.632,175.788,216.133,221.804,105.117,170.045,99.12,207.008,187.738,267.512,209.066,209.866,118.07,227.516,0.934,146.398,295.898,5.353,19.184,115.601
2017-09-09 01:00:00,326.006,54.258,222.8,485.174,57.432,71.19,124.18,1401.6,118.917,160.006,375.59,469.741,364.326,413.0,178.4,110.297,51.5,94.05,173.702,215.973,219.724,103.634,170.427,99.173,210.534,188.784,267.294,207.68,210.72,117.258,227.532,0.883,146.66,299.066,4.932,19.506,113.17
2017-09-09 01:05:00,328.739,55.63,225.833,482.878,57.092,72.72,124.023,1395.06,120.925,159.704,376.315,465.776,357.938,411.8,178.6,107.507,50.58,94.922,176.566,218.907,222.56,105.384,170.581,99.387,208.22,188.164,267.318,207.124,206.456,118.006,225.548,0.839,146.116,296.83,5.172,20.141,114.437
2017-09-09 01:10:00,324.293,56.022,223.3,485.418,57.112,69.387,124.777,1400.54,119.494,160.194,372.167,465.696,364.424,411.6,176.4,109.817,52.76,95.308,174.95,218.56,221.634,103.262,171.541,99.253,210.858,186.58,266.05,208.84,211.688,122.208,226.607,0.995,145.8,297.624,5.043,19.628,114.964
2017-09-09 01:15:00,326.549,55.388,224.7,485.523,58.394,71.693,125.987,1392.26,121.396,158.349,377.889,462.057,365.282,412.2,176.4,111.067,53.047,95.03,177.018,218.533,221.378,105.601,169.833,100.373,209.756,189.434,264.824,208.57,211.8,117.648,228.66,0.843,145.122,299.434,5.206,19.898,114.107
2017-09-09 01:20:00,325.806,55.828,224.2,475.663,57.601,72.44,123.743,1394.8,121.624,158.623,376.282,461.565,361.646,414.8,178.4,108.957,51.29,93.284,177.57,216.747,222.987,104.037,169.168,99.6,209.146,185.714,264.946,207.678,210.928,118.996,228.081,0.944,145.766,299.89,5.162,18.974,114.227
2017-09-09 01:25:00,328.922,55.473,225.0,485.402,57.218,69.393,124.87,1391.06,120.69,158.338,376.018,463.293,361.352,410.0,176.2,112.497,51.507,94.082,176.35,216.56,221.162,106.059,170.148,99.253,209.738,187.994,269.062,208.166,211.368,123.814,226.689,0.927,145.858,297.298,5.093,19.464,114.418
2017-09-09 01:30:00,325.891,56.093,225.267,484.368,58.131,71.097,125.52,1394.28,121.097,160.019,375.461,463.117,359.224,413.2,176.0,109.107,52.335,94.142,175.848,218.267,221.656,105.295,168.45,99.2,207.534,188.988,270.782,209.034,209.156,120.036,229.468,1.029,145.818,295.878,4.956,19.358,116.276
2017-09-09 01:35:00,327.806,55.783,224.133,485.814,58.441,71.427,125.177,1395.86,120.624,159.537,372.111,465.217,360.682,410.6,177.8,109.974,51.167,93.258,176.61,217.84,224.042,105.084,170.465,100.64,210.366,185.894,268.32,206.008,212.11,119.158,227.7,0.893,144.002,298.608,5.209,19.733,115.519
2017-09-09 01:40:00,329.256,53.877,224.3,488.361,58.3,72.17,125.333,1396.94,120.749,157.37,378.982,465.345,363.746,409.0,175.2,110.39,50.23,95.678,175.534,214.32,223.779,105.754,169.847,98.64,209.808,185.33,265.898,208.988,210.108,120.748,227.952,0.947,144.984,297.14,5.439,19.614,114.902
2017-09-09 01:45:00,326.817,55.369,221.433,491.757,57.028,71.063,125.92,1389.48,120.005,159.51,373.541,466.073,361.916,407.6,176.0,108.917,51.017,95.14,176.946,215.12,220.144,104.449,173.143,101.067,208.982,187.198,267.462,205.572,209.48,115.572,228.515,0.919,144.826,296.162,5.002,19.827,113.592
2017-09-09 01:50:00,326.826,56.178,222.533,479.647,57.438,72.24,124.73,1395.3,120.987,158.544,374.921,465.964,360.258,412.2,173.8,109.027,51.47,94.404,175.692,218.0,222.68,104.612,170.005,99.413,208.554,188.106,270.512,205.446,209.228,119.204,227.07,0.861,144.254,299.326,5.058,19.73,113.952
2017-09-09 01:55:00,329.011,56.547,223.6,479.471,57.113,72.02,124.283,1386.68,120.71,157.648,374.379,466.539,363.52,409.8,175.8,109.543,51.673,94.214,175.296,220.107,222.381,105.064,170.426,101.387,208.906,188.998,266.02,207.036,211.936,118.794,227.357,0.826,144.904,298.698,5.188,19.449,114.435
2017-09-09 02:00:00,323.076,55.718,224.8,480.551,57.48,70.25,124.436,1387.16,118.63,160.071,372.108,463.377,361.6,409.4,178.6,108.753,53.185,95.156,176.756,219.413,222.463,104.432,169.166,100.587,208.384,185.344,269.412,210.168,208.14,121.708,226.882,0.921,145.244,296.306,5.062,20.095,115.125
2017-09-09 02:05:00,328.745,55.143,225.033,475.168,55.877,70.407,122.956,1378.1,118.678,159.736,377.681,465.367,360.67,410.6,174.6,106.53,52.217,96.634,177.052,218.293,222.126,105.088,169.471,101.467,211.592,186.146,264.23,206.928,212.796,121.384,226.222,0.92,145.368,297.296,5.209,20.492,115.811
2017-09-09 02:10:00,324.818,56.332,226.267,478.437,57.242,71.573,124.647,1389.28,121.5,158.402,373.279,463.59,362.396,413.4,176.0,109.59,51.87,94.962,173.41,217.2,222.127,105.838,171.424,101.2,210.418,185.492,264.302,208.372,205.49,122.904,226.697,0.985,143.854,294.756,5.039,19.765,114.004
2017-09-09 02:15:00,324.937,55.61,223.933,475.927,55.797,70.087,124.66,1392.04,120.458,160.515,370.989,465.728,361.77,406.2,176.0,109.033,52.293,95.538,175.004,215.973,222.553,105.462,170.367,100.56,209.688,185.446,265.41,210.388,206.476,121.874,226.633,0.901,145.37,297.522,5.309,20.128,115.287
2017-09-09 02:20:00,328.239,54.82,222.8,487.795,56.149,70.873,125.493,1394.78,121.126,160.837,376.378,466.585,362.028,408.8,175.8,110.27,50.535,95.872,173.476,215.493,222.052,105.04,170.803,100.293,210.076,184.808,269.112,209.802,210.614,116.454,226.908,0.901,144.524,298.038,5.216,19.692,112.664
2017-09-09 02:25:00,328.873,55.393,223.4,483.606,56.844,71.79,124.943,1387.26,122.012,158.866,371.3,463.539,362.28,410.4,173.6,110.267,51.703,96.196,173.83,216.427,221.467,105.308,171.59,99.92,211.398,187.5,265.582,208.238,212.25,117.81,230.39,0.927,145.142,294.862,5.188,19.586,114.185
2017-09-09 02:30:00,331.135,55.405,223.733,482.683,57.729,69.577,122.823,1386.68,120.397,159.086,375.725,464.635,360.918,410.8,176.0,108.133,51.35,94.56,176.306,217.307,222.47,106.729,170.978,101.653,211.31,186.726,270.2,208.472,208.662,121.202,228.559,0.876,144.254,298.648,5.219,19.446,114.876
2017-09-09 02:35:00,326.718,55.13,224.567,480.88,57.312,71.287,124.11,1385.74,121.307,159.785,378.623,464.816,359.59,409.2,176.4,110.78,52.56,95.256,174.078,215.76,226.076,105.804,173.088,98.933,208.404,186.544,268.502,209.092,210.508,118.908,226.617,1.0,146.388,296.794,5.275,19.508,115.061
2017-09-09 02:40:00,332.345,55.529,222.467,477.509,57.226,72.153,125.61,1381.24,119.492,159.865,373.969,463.56,360.822,407.4,177.6,110.35,51.3,93.71,173.082,214.907,221.289,105.856,172.922,100.8,211.126,184.826,266.754,209.792,210.656,119.772,227.959,0.847,145.442,296.954,5.326,19.367,116.967
2017-09-09 02:45:00,327.778,55.447,226.833,484.041,58.697,70.6,125.337,1386.88,122.208,160.721,376.488,465.838,362.542,412.4,177.6,108.077,52.627,93.684,174.594,214.293,222.861,105.26,170.266,100.8,211.314,187.366,268.734,210.398,210.616,118.994,226.808,0.956,144.796,295.398,5.287,19.549,115.138
2017-09-09 02:50:00,327.932,55.52,226.333,477.0,57.762,71.767,124.92,1385.1,119.806,159.584,374.891,467.451,364.06,411.0,174.8,110.11,51.76,95.17,176.69,216.8,222.768,104.179,170.739,100.107,212.034,187.016,268.214,206.924,215.518,118.058,227.521,0.915,145.17,297.728,5.303,19.644,113.389
2017-09-09 02:55:00,328.492,56.879,226.2,487.66,57.224,70.86,126.647,1391.56,119.647,159.313,378.122,467.435,361.19,409.8,176.8,109.9,51.31,94.882,177.168,216.987,223.63,105.389,172.764,100.747,211.69,184.728,267.102,206.826,215.678,119.018,227.809,0.962,144.364,294.99,4.89,19.392,114.251
2017-09-09 03:00:00,326.819,55.397,228.067,479.48,57.826,72.0,126.877,1390.46,119.636,159.077,375.574,466.067,358.234,410.8,174.0,108.187,52.485,94.778,175.494,218.747,220.965,104.333,174.089,100.88,211.606,185.88,268.148,209.982,208.262,120.448,227.045,0.972,144.138,297.448,4.8,19.852,113.988
2017-09-09 03:05:00,326.213,55.218,225.733,482.148,57.871,71.673,125.977,1380.6,119.825,158.948,374.407,462.739,361.656,411.8,173.6,110.2,51.557,94.976,177.528,215.333,220.545,105.107,171.12,100.48,210.594,185.138,272.044,208.68,210.188,119.0,226.815,0.827,143.66,298.66,4.919,19.391,114.301
2017-09-09 03:10:00,330.697,54.665,221.833,481.991,57.012,71.28,123.73,1396.72,119.835,159.571,375.051,461.157,360.156,409.0,174.8,110.537,51.33,95.48,174.308,218.373,221.264,105.978,169.72,99.893,213.52,186.362,269.76,209.546,212.088,118.416,229.338,0.975,144.03,297.24,4.812,19.783,115.509
2017-09-09 03:15:00,329.718,56.018,224.867,477.222,56.825,70.42,123.936,1394.54,121.013,160.31,374.506,467.752,359.148,407.8,175.6,109.39,52.393,95.076,176.456,215.76,225.04,104.407,170.336,101.013,213.038,186.764,265.258,207.288,209.368,118.542,226.502,0.932,144.844,297.204,5.015,19.584,115.175
2017-09-09 03:20:00,326.5,55.652,223.233,478.302,57.361,71.0,124.687,1388.72,120.594,158.442,376.417,463.4,360.042,408.0,177.0,108.323,52.365,96.122,174.836,213.76,220.341,103.879,171.749,99.493,211.272,185.026,266.012,208.982,213.004,122.106,230.229,0.901,144.154,296.434,5.109,19.618,115.514
2017-09-09 03:25:00,325.354,56.292,224.533,479.223,58.114,71.647,124.113,1379.22,121.193,160.179,375.174,466.821,358.124,409.2,173.4,109.357,52.22,94.962,174.508,216.64,225.022,105.241,169.71,100.16,212.044,188.77,265.228,207.522,211.308,120.922,228.065,0.89,144.022,297.824,5.159,19.581,113.651
2017-09-09 03:30:00,327.309,54.585,223.833,479.097,58.012,71.367,123.887,1370.58,120.967,160.887,375.779,465.468,361.2,410.0,176.0,109.293,51.725,94.53,174.962,215.173,225.404,105.225,172.019,100.347,213.702,184.954,268.98,207.482,213.428,120.038,228.937,0.788,144.782,297.476,5.187,19.436,115.831
2017-09-09 03:35:00,328.315,54.586,225.233,479.764,56.785,70.923,124.06,1381.26,119.115,160.209,376.883,463.577,361.54,408.2,179.2,108.94,50.51,95.61,177.112,217.333,223.32,105.965,172.78,100.933,210.172,187.84,268.288,209.758,208.678,116.89,231.449,1.041,143.832,296.37,5.173,19.493,113.113
2017-09-09 03:40:00,327.649,55.386,223.5,473.812,56.942,72.463,124.517,1378.52,119.221,159.471,372.251,461.597,359.54,409.2,175.2,110.317,50.75,93.978,174.204,217.44,223.866,103.833,171.291,101.467,210.936,188.066,263.308,207.718,210.252,116.348,229.044,0.872,145.462,297.876,5.064,19.442,114.379
2017-09-09 03:45:00,326.604,54.18,224.733,481.964,57.541,71.383,124.197,1390.66,119.771,160.543,376.274,461.461,360.576,409.6,174.0,111.423,50.92,95.542,176.818,215.12,223.094,106.437,170.675,99.84,211.954,185.628,265.08,207.718,212.444,119.286,228.487,0.855,144.284,296.148,4.914,20.01,114.289
2017-09-09 03:50:00,325.709,56.308,223.667,486.754,56.667,70.913,123.827,1382.16,121.103,158.098,371.684,467.263,361.592,407.8,175.0,107.663,52.935,96.61,173.942,219.44,222.437,104.318,171.47,100.907,210.782,188.982,270.286,205.39,209.648,119.346,228.808,0.912,143.344,298.224,5.234,19.601,114.082
2017-09-09 03:55:00,329.131,55.108,224.767,474.166,57.13,69.913,124.88,1377.26,123.178,158.625,371.287,466.799,361.34,409.2,177.0,109.15,50.957,94.684,173.782,215.36,225.059,101.994,173.181,100.667,212.552,187.238,262.912,205.006,212.256,119.092,226.935,0.928,144.552,298.416,5.099,19.354,115.289
2017-09-09 04:00:00,328.168,55.782,226.933,479.122,56.14,70.95,124.38,1372.62,120.831,159.664,374.625,465.431,358.66,402.6,173.8,109.443,53.375,93.895,175.704,216.133,224.722,104.544,173.027,101.653,212.174,190.024,263.992,211.374,208.662,121.442,228.57,0.831,144.418,296.176,4.925,19.69,113.59
2017-09-09 04:05:00,323.151,54.171,224.667,481.555,56.651,72.513,125.433,1380.56,119.853,158.565,376.135,463.077,358.812,407.0,175.8,106.037,52.717,94.154,172.104,216.107,223.279,103.936,170.242,99.307,212.538,188.203,265.644,204.338,206.312,120.598,229.021,0.972,145.15,297.214,5.13,19.138,114.253
2017-09-09 04:10:00,329.424,54.911,223.867,479.359,56.911,73.353,125.48,1373.04,121.867,160.596,374.47,465.945,361.912,409.2,175.6,111.324,51.435,95.92,176.664,214.24,225.314,105.085,170.43,99.28,212.574,191.406,265.944,208.77,210.702,120.914,229.653,0.944,145.462,296.296,4.914,19.9,113.123
2017-09-09 04:15:00,326.291,55.574,224.067,481.759,57.54,71.043,123.32,1377.86,120.232,162.313,375.755,465.053,359.986,411.0,175.0,111.093,52.8,94.79,175.516,215.973,224.123,105.056,169.756,100.827,210.604,189.212,266.872,209.028,205.162,119.114,227.327,0.965,144.978,295.148,5.139,19.63,113.567
2017-09-09 04:20:00,327.099,54.975,223.567,482.279,56.508,70.41,124.133,1377.84,121.919,160.904,378.342,463.428,361.926,407.0,176.8,108.75,50.885,95.012,173.426,215.227,223.587,104.131,170.831,100.746,214.514,189.736,269.114,206.538,210.366,121.88,229.306,0.9,144.99,298.436,5.256,19.562,114.983
2017-09-09 04:25:00,323.926,54.193,224.1,475.55,56.956,71.33,124.313,1377.28,120.599,159.898,375.84,464.493,360.094,408.6,176.4,109.093,50.843,95.86,174.264,215.28,221.055,105.649,170.629,101.2,210.226,190.71,265.518,206.862,213.39,120.094,227.305,1.081,145.33,297.906,4.854,19.762,113.102
2017-09-09 04:30:00,325.867,56.036,219.7,481.003,57.737,72.65,124.65,1377.0,121.926,158.577,375.945,462.859,359.48,408.8,176.6,109.017,51.64,96.434,174.624,215.813,222.336,105.471,171.194,100.373,211.898,191.292,267.99,208.0,210.646,120.606,228.711,0.971,146.016,298.458,5.203,20.122,111.97
2017-09-09 04:35:00,328.088,55.035,224.5,486.428,57.508,71.533,126.403,1379.08,122.194,159.961,373.371,465.513,360.368,409.4,177.4,109.333,51.413,93.786,172.728,215.973,222.636,105.999,172.704,99.333,211.13,189.646,265.536,208.14,210.628,121.694,226.454,0.923,145.466,297.07,5.194,19.292,112.558
2017-09-09 04:40:00,328.849,55.864,223.6,479.755,58.047,70.953,125.34,1384.64,119.929,158.349,375.459,464.653,360.64,406.4,176.8,110.147,51.45,94.768,173.936,216.853,223.665,105.849,173.609,99.627,213.418,188.896,267.734,206.282,212.692,120.416,226.882,0.799,144.81,295.476,5.204,19.474,114.098
2017-09-09 04:45:00,327.135,55.838,225.9,487.069,59.116,69.94,123.953,1387.62,121.509,160.606,376.149,466.191,359.744,404.4,174.2,109.343,52.003,95.284,174.108,214.827,224.467,105.109,171.659,99.947,212.51,188.844,269.548,209.17,212.99,119.95,230.192,0.903,144.676,297.97,4.997,19.452,112.282
2017-09-09 04:50:00,326.971,54.576,226.433,484.148,57.29,72.603,124.543,1386.74,119.815,158.489,373.913,462.337,360.616,410.8,174.8,107.44,50.725,94.782,174.092,215.947,225.195,104.79,170.775,100.0,211.972,189.45,270.234,207.286,208.992,119.686,226.992,0.963,146.366,299.642,5.223,19.849,114.383
2017-09-09 04:55:00,329.498,54.486,224.3,474.847,56.502,69.907,125.19,1371.98,120.58,158.087,375.453,467.182,358.386,406.2,173.75,109.7,52.107,95.298,173.896,214.0,223.874,105.469,172.1,99.333,212.106,189.328,268.006,211.614,213.572,120.904,226.134,0.886,146.744,298.026,5.229,19.67,113.821
