DATETIME,ESOI,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,IRKT,MCRL,MOSC,NEWK,KIEL,KIEL2,MGDN,YKTK,KERG,OULU,APTY,NRLK,TXBY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO,MRNY,TERA
2012-07-15 10:40:00,92.75,55.12,220.367,476.91,70.119,149.023,1381.44,104.202,150.976,351.863,440.239,437.728,393.2,195.2,49.418,235.356,92.298,159.553,168.534,166.296,198.427,212.393,98.849,162.898,117.4,92.453,202.594,178.608,202.336,200.11,115.308,135.05,276.416,103.708,107.9
2012-07-15 10:45:00,94.055,57.137,220.433,473.078,69.701,149.164,1377.64,104.026,153.446,355.242,441.995,434.82,392.6,197.8,48.642,233.424,91.62,159.62,169.316,164.484,197.813,210.726,101.264,163.688,118.8,90.72,204.362,179.006,202.868,202.274,116.834,133.254,278.786,104.238,109.15
2012-07-15 10:50:00,92.573,56.037,221.166,471.714,69.639,148.89,1367.02,104.124,153.478,353.188,439.457,434.734,390.2,198.2,49.04,231.338,92.408,163.333,170.832,167.372,198.666,212.564,100.228,165.778,115.6,91.307,203.272,179.542,202.692,203.462,115.182,133.5,280.928,105.33,107.336
2012-07-15 10:55:00,92.535,58.28,220.767,474.774,72.753,149.32,1363.92,104.312,154.824,354.394,443.57,437.134,387.6,196.2,49.352,231.854,91.388,160.19,169.622,166.668,197.467,210.701,100.064,165.14,115.0,91.093,200.856,177.992,202.614,202.264,113.514,134.332,278.088,104.69,107.816
2012-07-15 11:00:00,96.02,56.35,219.267,476.475,70.038,149.363,1364.16,104.286,152.475,358.592,440.287,430.726,391.2,195.2,48.023,232.174,91.084,157.65,166.324,165.536,197.173,213.492,101.232,166.35,114.2,91.973,202.706,177.288,204.442,201.256,114.756,134.256,279.406,103.672,107.712
2012-07-15 11:05:00,94.237,57.213,220.233,474.208,69.748,150.677,1362.18,102.558,154.113,355.641,438.918,436.284,389.6,194.6,49.254,232.642,91.434,158.9,167.698,164.28,194.933,213.462,98.74,164.794,116.0,91.707,201.958,175.834,202.61,203.394,114.622,134.222,275.47,103.006,107.46
2012-07-15 11:10:00,97.41,56.737,218.8,473.916,68.59,149.263,1369.32,106.448,151.393,356.322,440.019,434.022,384.2,196.0,49.57,232.964,91.256,163.283,171.174,164.802,198.24,211.919,98.185,165.384,116.2,90.32,200.296,176.654,201.8,203.112,113.978,134.397,277.72,102.932,106.084
2012-07-15 11:15:00,93.74,54.923,219.4,473.114,70.432,147.56,1356.3,104.968,152.223,356.321,443.747,431.644,388.0,195.8,49.298,232.194,93.024,159.553,168.666,165.802,196.373,209.02,100.286,162.54,113.4,91.173,201.33,178.548,200.856,200.67,115.512,134.524,275.674,103.386,108.941
2012-07-15 11:20:00,91.385,55.697,218.5,475.322,68.898,147.687,1358.5,103.508,152.949,356.473,435.986,430.866,383.4,193.6,50.312,232.714,89.644,159.15,167.476,164.302,195.867,209.761,100.621,163.766,115.4,90.853,201.958,177.968,200.642,206.032,115.77,135.406,278.376,103.594,107.209
2012-07-15 11:25:00,92.295,56.973,219.633,479.041,70.48,146.733,1358.2,102.748,152.315,355.129,438.055,431.028,388.6,195.2,49.358,229.928,89.764,160.293,169.416,168.144,195.387,210.777,101.858,164.726,115.6,90.187,197.304,177.166,200.934,199.822,113.5,133.396,276.55,105.356,108.522
2012-07-15 11:30:00,93.583,57.15,220.833,472.573,70.661,148.83,1357.46,104.332,152.058,353.972,438.428,432.628,385.0,196.8,49.632,234.992,90.956,161.657,169.676,165.25,197.627,209.737,99.955,166.188,115.0,89.413,202.152,177.584,201.34,205.404,115.032,135.204,277.586,104.132,107.542
2012-07-15 11:35:00,92.595,56.797,220.767,476.62,70.307,147.423,1348.74,104.08,153.783,355.973,439.624,429.674,387.6,191.8,49.706,230.732,90.958,157.13,165.916,163.784,197.44,209.091,100.944,163.692,113.6,90.293,202.148,176.868,201.318,200.812,114.292,133.966,276.088,104.806,107.666
2012-07-15 11:40:00,93.743,56.827,219.567,473.34,70.074,149.313,1340.72,105.052,151.495,353.147,438.756,435.084,384.8,194.4,48.798,230.156,93.042,159.91,168.902,163.032,196.24,206.385,99.82,165.398,115.6,90.773,200.934,177.856,201.234,202.326,114.256,132.736,276.972,104.154,108.025
2012-07-15 11:45:00,91.79,56.477,219.033,468.623,70.194,146.52,1346.86,102.092,154.672,353.14,440.699,434.92,384.4,193.8,49.225,231.854,92.406,157.977,167.478,164.89,195.893,208.922,99.273,165.506,114.8,92.24,198.084,176.808,201.956,204.892,115.796,133.566,277.362,104.65,108.335
2012-07-15 11:50:00,93.16,57.7,217.6,466.481,69.134,147.893,1338.98,103.922,152.38,353.57,437.89,430.646,383.0,194.4,49.26,232.496,91.78,163.563,172.088,164.242,196.827,207.145,100.538,161.588,115.2,90.827,200.394,177.404,200.428,204.734,113.25,134.478,275.902,105.294,105.228
2012-07-15 11:55:00,92.947,55.873,216.433,468.323,71.691,146.377,1349.42,103.998,151.888,357.252,440.197,431.886,387.0,197.4,49.12,232.008,91.486,161.757,169.754,162.828,197.12,207.724,99.968,163.976,115.0,91.893,199.092,176.978,200.44,202.158,113.43,134.152,275.54,104.084,108.025
2012-07-15 12:00:00,93.465,55.017,217.2,469.07,70.413,147.207,1344.58,103.076,152.608,353.95,440.782,432.19,385.8,194.6,49.935,232.064,91.086,159.08,168.148,164.1,194.427,208.778,100.142,161.988,114.6,91.2,200.544,175.376,202.768,203.354,112.054,133.128,275.118,104.546,105.207
2012-07-15 12:05:00,90.987,56.78,217.633,468.046,69.406,146.757,1342.68,103.626,152.324,354.559,439.766,435.458,387.4,194.2,49.714,231.464,91.832,160.363,168.328,163.826,195.493,209.613,100.582,164.728,113.4,90.507,201.104,176.462,202.198,202.706,113.02,132.126,274.41,103.358,107.21
2012-07-15 12:10:00,93.91,57.69,219.533,466.655,69.645,148.27,1342.66,103.266,153.502,354.444,435.988,428.434,384.0,195.8,48.468,231.974,90.796,160.113,170.026,164.03,196.853,207.664,99.862,161.658,113.4,90.747,200.344,174.73,202.44,202.292,113.484,132.876,276.182,104.438,106.459
2012-07-15 12:15:00,93.825,56.027,217.367,462.334,69.478,148.063,1347.64,102.962,151.669,352.214,438.716,431.824,383.2,193.6,48.835,232.382,91.368,160.933,166.768,161.866,197.547,209.738,99.155,164.852,113.8,90.88,200.902,176.642,199.49,204.134,112.562,132.718,273.52,103.218,107.877
2012-07-15 12:20:00,92.933,57.447,219.0,468.517,70.407,145.323,1341.94,101.552,152.046,351.609,434.207,434.008,384.6,193.6,49.73,229.308,91.18,163.253,169.87,161.18,197.547,208.087,100.604,161.118,117.0,89.893,201.124,175.156,199.878,204.776,114.592,132.852,274.322,103.582,105.311
2012-07-15 12:25:00,94.665,57.817,220.567,467.328,70.817,150.357,1345.26,103.15,149.893,355.432,439.0,429.826,381.6,193.8,48.212,228.89,90.728,164.383,170.36,162.008,195.12,208.111,101.107,161.754,115.8,90.613,198.942,174.552,202.148,203.402,113.184,131.938,274.724,103.742,106.774
2012-07-15 12:30:00,92.183,56.853,219.467,466.674,71.438,147.233,1341.5,101.704,151.261,353.931,438.439,432.514,382.4,195.8,49.688,231.558,92.022,160.517,168.204,164.262,196.293,208.26,99.749,161.71,114.6,89.467,199.778,176.62,203.316,207.06,112.868,132.358,274.952,103.896,106.815
2012-07-15 12:35:00,92.84,57.543,217.7,467.349,69.63,148.22,1344.78,104.442,150.731,352.533,435.901,431.886,388.0,196.0,48.67,232.872,91.02,158.22,167.132,162.67,196.48,207.189,100.029,163.224,117.2,89.76,198.618,174.294,201.638,203.1,114.544,132.112,273.418,104.518,105.875
2012-07-15 12:40:00,92.42,57.34,217.2,465.228,70.002,149.41,1348.66,102.136,152.372,355.464,438.867,433.45,386.0,194.8,49.024,230.716,92.118,160.617,170.382,161.518,197.067,210.014,100.451,161.284,115.0,91.093,198.478,176.902,202.466,202.268,113.702,130.324,272.934,103.76,107.359
2012-07-15 12:45:00,91.987,56.973,221.033,468.063,69.039,148.353,1340.96,102.088,150.884,353.454,437.358,430.862,386.4,193.6,49.075,229.886,93.156,162.09,170.308,164.322,196.027,208.53,99.417,162.976,114.4,89.467,202.11,177.71,200.178,199.748,113.642,133.186,273.328,104.584,107.297
2012-07-15 12:50:00,94.22,56.4,218.867,462.93,70.207,144.783,1341.32,102.11,149.906,352.43,437.277,434.566,386.6,195.2,48.6,227.808,90.048,161.32,170.026,162.52,197.413,205.895,99.604,162.538,116.8,91.84,198.142,174.906,201.1,207.522,114.6,132.876,274.066,103.762,106.251
2012-07-15 12:55:00,92.057,57.61,217.333,466.618,69.406,148.22,1336.64,104.314,151.563,353.198,441.147,433.91,384.6,197.0,48.8,227.092,92.282,157.957,167.296,163.384,197.04,203.946,99.203,163.024,116.0,91.813,199.744,176.508,200.448,201.628,113.65,131.46,273.64,103.85,106.211
2012-07-15 13:00:00,91.27,56.343,217.467,470.392,69.158,145.996,1344.6,102.868,152.591,351.08,438.453,432.592,386.4,197.6,47.628,227.19,91.496,163.783,173.052,162.76,196.614,204.462,101.199,162.446,114.4,91.733,199.694,176.2,201.266,203.962,113.556,131.586,272.922,102.866,106.524
2012-07-15 13:05:00,92.115,58.513,218.434,460.396,69.617,147.087,1338.14,102.568,153.055,355.695,438.276,437.074,384.8,193.8,48.352,226.424,91.032,161.9,171.538,162.766,199.973,206.078,100.328,162.812,114.6,89.84,199.232,175.898,200.74,203.134,113.23,132.678,274.36,103.656,106.817
2012-07-15 13:10:00,90.437,56.327,218.333,466.416,70.89,146.933,1351.38,101.602,151.191,356.148,434.857,436.68,388.0,193.0,48.806,227.188,92.97,161.18,169.472,162.092,197.387,203.471,100.877,162.722,114.0,91.04,200.006,173.66,201.48,201.96,113.462,133.416,274.404,102.476,106.503
2012-07-15 13:15:00,91.585,55.48,218.533,463.282,71.146,149.42,1340.86,101.902,149.053,352.655,432.708,431.932,388.4,195.2,49.23,226.782,91.568,160.323,169.356,161.218,196.027,203.478,99.004,160.876,114.2,91.36,200.762,178.054,198.756,203.584,114.678,132.15,274.528,104.496,106.189
2012-07-15 13:20:00,93.92,55.303,217.0,466.963,68.726,145.89,1351.68,100.55,150.916,350.361,434.34,433.424,392.6,195.8,48.766,228.784,91.536,160.383,169.564,164.386,198.24,204.311,99.349,161.55,117.2,91.627,198.854,175.844,202.744,200.954,114.996,133.282,272.09,101.298,106.169
2012-07-15 13:25:00,91.35,56.573,217.8,465.405,69.898,148.307,1345.98,100.714,151.298,353.268,431.832,431.936,386.0,193.4,47.728,228.314,90.288,160.377,170.006,162.104,197.973,205.744,100.185,160.268,115.6,90.613,200.496,177.234,201.13,200.152,112.67,132.028,273.494,102.68,106.628
2012-07-15 13:30:00,92.675,57.98,219.033,463.107,69.502,147.817,1344.52,101.194,150.948,351.891,432.819,435.166,387.8,194.2,49.24,224.924,91.208,158.887,167.578,162.494,198.026,204.307,98.949,160.886,115.4,91.627,200.294,173.944,202.13,201.746,114.36,132.478,275.024,101.874,104.748
2012-07-15 13:35:00,93.62,56.29,217.967,468.429,69.166,149.89,1348.76,102.5,151.931,352.746,432.717,436.05,392.0,197.2,48.574,228.79,91.038,160.75,169.274,163.926,196.48,202.066,98.661,162.966,114.8,90.4,198.182,175.56,200.692,203.428,113.752,131.257,274.04,102.464,105.123
2012-07-15 13:40:00,94.01,56.51,221.133,466.962,69.034,148.193,1347.84,101.33,148.394,347.57,430.905,434.008,389.6,198.4,47.782,226.306,91.89,160.447,168.914,161.962,196.933,205.103,99.051,163.548,116.2,90.747,198.86,176.602,202.762,204.732,113.348,133.548,273.897,102.636,104.351
2012-07-15 13:45:00,90.6,57.01,218.834,462.294,70.668,147.877,1351.48,102.268,150.202,348.952,427.864,435.71,388.0,197.0,48.842,228.458,91.68,158.98,168.108,162.844,196.16,203.973,97.86,159.596,115.6,90.24,202.036,175.144,201.768,204.192,114.136,133.572,272.454,103.206,105.187
2012-07-15 13:50:00,92.545,56.62,220.6,472.459,69.419,147.97,1355.1,101.402,149.539,349.56,431.003,437.372,391.6,195.8,48.214,227.406,89.748,157.93,166.582,163.492,197.52,202.224,98.094,159.896,114.0,89.44,199.384,174.77,204.278,195.738,113.022,133.186,275.41,101.158,105.186
2012-07-15 13:55:00,93.075,54.71,216.967,464.599,70.056,144.607,1352.74,102.288,149.717,348.264,433.354,431.694,390.4,197.4,48.365,227.488,91.25,160.437,169.528,164.95,197.733,202.774,96.943,161.414,115.6,91.68,197.334,176.662,199.588,205.282,112.938,132.4,273.058,102.986,104.518
2012-07-15 14:00:00,91.93,57.183,217.2,467.935,69.372,146.563,1347.98,101.852,149.673,349.771,429.703,435.004,390.6,197.6,48.876,229.132,90.834,159.74,168.75,163.95,196.773,205.301,98.578,159.624,115.8,91.36,199.712,174.644,198.154,202.766,113.656,132.346,274.414,102.382,104.601
2012-07-15 14:05:00,93.4,56.78,219.167,465.574,70.184,147.983,1352.48,102.29,149.791,347.128,433.343,435.874,394.4,196.2,48.222,228.698,91.6,158.643,167.762,162.702,197.92,203.511,100.924,160.216,116.6,89.84,201.63,178.174,200.058,204.0,112.658,132.802,275.298,102.682,105.145
2012-07-15 14:10:00,92.183,55.59,217.133,468.995,70.446,147.193,1360.2,101.204,149.065,348.449,429.488,438.144,387.2,197.0,48.738,226.562,91.494,158.967,168.892,162.798,198.24,205.385,98.277,160.242,114.2,90.88,200.06,174.064,200.658,204.142,113.256,133.758,274.156,104.606,105.27
2012-07-15 14:15:00,94.71,56.497,217.033,470.262,70.661,147.773,1356.6,102.944,151.717,350.58,434.483,435.262,387.8,197.6,47.938,225.154,91.492,158.0,166.996,163.834,198.293,203.057,98.811,161.34,115.8,92.053,198.298,176.498,201.276,201.69,113.166,131.852,275.956,101.048,104.122
2012-07-15 14:20:00,89.99,56.187,218.833,468.744,70.022,148.224,1350.16,103.07,150.092,345.507,432.99,435.422,389.2,196.4,48.762,228.212,93.004,161.073,170.256,163.48,197.387,205.026,99.591,160.534,116.0,91.653,200.046,179.076,200.51,202.888,113.004,132.742,272.912,103.106,103.914
2012-07-15 14:25:00,92.457,56.867,220.6,473.456,68.936,146.65,1361.22,102.214,149.543,351.493,429.08,435.606,387.4,197.2,47.75,228.538,91.986,157.697,165.808,163.49,196.4,202.648,99.633,160.1,117.0,90.72,199.31,177.202,199.68,201.034,112.638,132.9,274.588,100.718,104.414
2012-07-15 14:30:00,91.19,55.577,218.3,469.648,69.326,146.736,1354.88,102.066,150.425,346.33,432.306,433.936,387.6,195.8,48.218,229.074,91.812,156.14,165.052,163.758,197.68,200.826,96.633,157.772,116.4,91.067,200.526,175.824,200.136,202.616,114.05,132.07,274.022,102.402,105.353
2012-07-15 14:35:00,91.943,55.88,222.667,468.648,69.316,145.817,1349.32,102.626,148.126,353.15,433.467,439.158,391.0,197.2,48.654,226.868,91.368,157.173,166.39,162.764,198.427,202.159,98.132,160.394,116.0,90.72,200.552,174.98,199.524,203.518,113.496,132.266,274.372,103.172,106.668
2012-07-15 14:40:00,92.28,56.2,218.667,472.864,70.481,150.127,1353.06,102.308,149.154,349.093,431.659,436.216,389.0,197.8,48.09,227.004,90.196,156.097,165.726,163.382,194.933,203.716,98.427,160.262,116.0,89.52,200.022,177.028,198.76,200.026,113.444,132.932,275.216,101.396,106.876
2012-07-15 14:45:00,91.12,55.69,217.967,468.111,67.966,146.513,1355.66,101.076,148.942,346.95,429.697,436.412,388.0,199.0,47.854,227.298,92.272,157.183,165.514,163.278,197.467,204.394,97.349,160.74,117.0,91.333,199.584,176.702,200.79,201.35,114.478,132.006,274.794,101.366,105.897
2012-07-15 14:50:00,93.333,56.633,218.2,466.93,69.571,146.313,1355.74,102.792,148.377,346.264,432.578,435.458,388.8,198.2,48.582,227.98,90.89,156.33,165.6,161.982,197.333,201.138,99.583,160.676,116.6,91.547,201.09,174.472,198.416,202.366,114.068,131.768,273.284,101.77,106.646
2012-07-15 14:55:00,93.75,56.03,217.0,465.179,68.003,146.653,1356.98,104.834,150.494,350.455,432.514,438.284,390.8,195.4,48.062,227.224,90.766,159.274,165.586,163.936,197.6,203.911,98.02,161.704,116.4,92.027,201.484,177.384,198.84,203.422,112.0,131.412,273.722,103.13,105.04
2012-07-15 15:00:00,93.207,56.283,217.167,470.824,69.56,146.07,1354.42,101.74,150.745,351.299,436.203,437.672,393.2,197.2,48.62,227.874,91.836,157.207,167.55,164.21,198.453,205.664,96.686,160.918,115.4,90.293,199.81,176.014,200.866,204.144,111.744,131.332,274.234,100.346,104.205
2012-07-15 15:05:00,94.435,56.527,217.0,469.988,68.336,147.903,1361.48,102.412,149.758,347.546,436.471,437.566,391.0,199.0,48.3,226.466,90.956,157.41,166.788,164.654,197.173,204.914,96.522,158.924,117.0,91.653,200.122,176.798,200.85,202.508,113.28,131.68,274.274,102.168,105.103
2012-07-15 15:10:00,92.87,57.48,216.0,468.93,69.155,148.587,1358.74,101.352,150.935,352.66,434.345,436.456,394.0,195.0,47.744,225.816,91.768,156.52,164.798,163.258,197.12,203.602,97.705,160.418,115.4,90.72,200.762,175.254,200.342,201.152,112.668,132.268,274.068,102.252,105.541
2012-07-15 15:15:00,92.803,56.897,219.567,470.005,70.233,146.643,1359.94,103.882,149.601,350.285,432.737,434.238,388.2,196.2,47.046,225.316,92.108,160.313,169.234,163.486,199.68,202.717,97.621,158.624,118.6,90.747,197.52,176.576,199.922,203.19,114.26,132.35,271.246,101.18,106.565
2012-07-15 15:20:00,92.915,56.927,217.0,468.36,70.36,147.617,1358.06,103.59,151.862,349.231,432.951,436.16,386.4,197.8,48.668,226.704,90.694,157.31,165.752,163.614,199.387,203.382,97.428,159.222,118.0,91.28,199.148,177.274,198.748,203.176,113.404,131.94,273.64,102.598,105.291
2012-07-15 15:25:00,94.453,56.433,218.6,471.54,71.228,147.917,1356.4,102.534,150.559,347.941,436.862,437.09,392.8,197.4,49.747,225.264,90.196,157.037,166.514,162.864,198.853,204.154,96.99,160.444,115.4,91.44,203.616,176.702,199.256,201.138,113.792,131.44,271.91,100.898,105.583
2012-07-15 15:30:00,92.915,57.45,218.9,469.287,70.782,147.053,1359.24,102.58,151.003,346.438,432.857,438.062,391.8,196.0,47.225,227.376,92.028,155.073,163.314,165.104,198.24,204.736,97.976,159.506,115.8,91.627,196.536,173.934,198.622,201.844,113.326,131.594,273.67,100.048,104.873
2012-07-15 15:35:00,92.99,56.82,217.033,472.711,70.064,147.633,1359.18,102.338,150.568,351.89,434.916,439.5,392.0,196.6,49.112,226.642,89.672,161.477,170.29,165.806,197.467,202.134,99.906,162.32,116.4,91.893,199.274,176.29,198.682,202.462,114.262,131.943,273.42,102.5,106.0
2012-07-15 15:40:00,94.087,57.26,219.767,466.665,70.732,147.63,1355.88,101.946,150.495,353.817,434.083,438.524,391.4,196.8,48.025,228.794,90.348,156.877,166.208,165.114,198.107,200.548,97.858,161.546,116.0,91.333,198.934,177.884,197.968,199.892,112.73,131.718,273.764,101.03,102.931
2012-07-15 15:45:00,93.625,56.52,221.5,470.442,69.742,147.313,1360.12,102.558,151.766,354.747,438.636,439.714,390.8,195.6,48.22,226.932,89.826,154.873,164.87,162.69,198.987,201.643,98.495,160.76,115.8,92.213,199.742,175.104,199.718,203.664,114.648,131.378,271.408,102.162,105.583
2012-07-15 15:50:00,91.683,57.233,217.367,473.824,69.117,147.51,1362.86,102.438,150.213,352.14,434.975,436.604,397.2,195.6,48.807,225.826,89.336,158.916,167.644,166.908,199.12,203.653,98.39,161.046,115.6,91.467,200.202,178.558,199.328,199.866,113.852,130.504,270.77,102.25,103.829
2012-07-15 15:55:00,92.81,57.863,218.667,473.69,68.967,148.703,1360.58,101.988,149.492,350.862,436.725,439.068,395.2,197.8,48.953,227.004,90.294,155.687,164.634,162.29,199.253,204.319,98.536,159.508,117.0,91.84,199.33,176.398,199.536,201.482,113.294,131.16,270.758,100.418,105.437
2012-07-15 16:00:00,95.6,56.173,221.033,472.145,69.836,147.166,1366.14,101.042,150.666,353.832,434.699,441.16,391.0,198.6,47.523,228.108,89.484,157.28,165.738,164.294,198.88,203.978,98.141,161.03,116.6,92.88,201.336,178.898,199.296,200.458,111.972,130.746,273.47,101.74,105.061
2012-07-15 16:05:00,93.183,57.63,218.2,474.324,68.418,147.523,1357.22,102.646,152.544,349.701,436.775,438.876,393.4,195.6,48.188,228.908,89.53,157.617,166.352,163.226,197.813,204.723,99.377,162.766,116.6,91.307,199.91,175.606,198.17,199.126,114.372,130.418,272.308,100.902,104.328
2012-07-15 16:10:00,91.635,56.093,217.467,475.408,67.338,148.697,1363.52,102.298,151.142,353.128,436.586,442.136,393.0,197.4,48.27,229.946,89.996,160.837,169.174,164.44,197.707,204.803,96.673,159.862,114.4,90.987,198.274,175.076,198.58,200.194,111.764,130.24,271.832,101.43,104.894
2012-07-15 16:15:00,92.76,56.52,217.533,471.741,69.794,148.99,1360.7,103.002,151.996,351.244,437.691,438.922,391.6,197.6,48.612,228.032,91.24,158.147,166.088,164.938,198.133,203.457,97.835,159.964,118.0,91.147,202.108,176.792,196.912,198.34,113.416,130.65,269.06,102.824,104.936
2012-07-15 16:20:00,92.825,57.4,218.234,468.519,71.068,148.727,1355.44,102.088,151.889,349.997,438.134,439.634,391.0,198.4,48.154,227.364,90.764,158.25,167.09,164.764,197.653,201.907,97.751,158.898,115.6,91.387,201.646,178.116,197.764,199.116,114.636,130.284,269.412,102.638,104.039
2012-07-15 16:25:00,92.21,56.227,218.466,470.419,69.591,147.297,1362.24,101.874,151.449,354.1,434.988,440.916,392.8,200.4,49.43,227.358,89.578,159.063,166.614,165.396,198.133,203.608,98.675,161.01,117.8,90.827,199.684,177.708,197.808,201.572,113.71,130.592,270.886,100.484,104.539
2012-07-15 16:30:00,91.677,56.243,218.167,472.719,68.567,145.65,1360.18,103.818,151.268,349.776,438.035,439.684,394.8,198.0,48.34,226.752,90.462,157.983,167.654,165.698,198.64,203.211,98.264,160.548,115.0,91.84,199.008,177.55,196.282,201.458,114.684,129.866,269.048,101.034,103.496
2012-07-15 16:35:00,91.985,56.813,217.133,474.028,70.248,147.263,1361.06,102.844,149.87,348.759,439.553,440.038,390.8,198.2,48.518,227.636,90.51,157.173,166.402,165.588,198.4,203.495,98.015,159.708,115.2,92.267,201.822,177.628,198.854,196.498,114.43,129.994,269.13,100.768,105.228
2012-07-15 16:40:00,92.3,55.88,217.1,469.812,70.529,147.453,1365.82,103.114,149.025,350.237,438.311,440.64,392.6,197.8,49.314,226.056,90.96,156.21,166.7,165.31,197.92,204.006,98.373,160.824,116.4,92.507,200.42,178.038,196.85,201.666,113.35,129.55,268.814,100.762,104.811
2012-07-15 16:45:00,93.465,56.45,216.033,469.44,69.044,148.54,1365.56,102.764,150.872,350.164,438.701,438.61,395.2,199.2,49.318,230.194,91.898,156.217,165.494,164.2,198.933,202.985,99.511,159.236,118.0,93.147,200.074,179.054,197.892,198.386,111.818,130.64,268.638,100.908,103.726
2012-07-15 16:50:00,93.705,55.38,217.933,470.686,70.703,147.297,1360.22,104.842,150.699,349.124,435.045,438.678,392.2,196.2,48.548,227.084,90.328,160.263,169.246,165.37,198.96,203.68,96.764,161.85,116.2,93.093,200.756,178.07,197.576,202.69,112.628,130.012,265.574,102.08,107.149
2012-07-15 16:55:00,91.793,56.143,216.667,469.24,70.757,147.787,1353.92,100.058,151.769,349.232,438.11,440.542,391.6,197.0,47.918,227.932,90.628,158.04,167.498,164.362,196.693,206.191,98.308,159.536,116.4,91.333,199.228,177.496,199.162,200.626,115.02,129.958,267.572,100.91,106.042
2012-07-15 17:00:00,91.775,56.357,217.233,463.464,72.32,146.883,1361.6,104.196,150.943,346.388,433.275,436.97,392.8,198.4,48.276,224.094,89.962,158.35,166.138,164.608,199.013,204.181,99.36,160.976,119.2,91.52,200.112,178.358,195.67,196.494,113.356,129.562,267.088,100.916,106.189
2012-07-15 17:05:00,90.867,57.13,217.933,462.763,69.734,148.507,1355.2,102.788,150.985,352.781,435.425,437.266,392.8,198.8,48.442,229.952,89.182,163.2,172.052,165.35,198.4,204.253,97.546,159.518,115.4,91.893,199.876,178.046,196.06,199.08,113.394,130.304,269.648,102.242,105.98
2012-07-15 17:10:00,93.46,55.877,219.467,470.237,71.202,148.43,1364.78,101.11,148.904,347.57,432.226,438.51,391.0,195.4,48.458,227.816,88.19,154.817,163.852,167.438,197.547,203.138,97.534,160.052,115.0,90.587,199.472,177.936,197.944,199.922,113.276,128.958,268.398,102.646,105.937
2012-07-15 17:15:00,93.51,56.357,217.3,466.958,72.036,149.023,1354.58,101.946,148.571,349.762,437.769,442.674,394.6,197.4,48.668,227.668,89.034,158.22,166.812,166.32,199.307,204.498,98.191,160.744,116.8,90.72,200.338,177.346,197.246,200.24,113.388,129.714,268.766,101.76,105.603
2012-07-15 17:20:00,92.21,54.72,216.033,473.573,68.495,148.83,1353.82,102.296,149.06,347.769,434.163,438.27,391.6,196.8,48.714,227.832,89.954,160.247,169.91,165.896,199.2,205.353,99.756,161.374,114.4,93.013,198.216,178.058,196.104,198.156,113.828,128.976,270.152,102.582,104.978
2012-07-15 17:25:00,93.275,56.357,216.3,473.001,68.387,148.15,1351.16,102.384,149.551,348.176,436.147,438.122,391.4,196.8,48.586,228.834,89.78,157.89,166.754,164.686,200.027,205.318,98.408,159.746,116.4,91.04,199.232,176.516,196.908,201.106,113.468,130.138,269.068,102.254,104.561
2012-07-15 17:30:00,93.197,58.13,218.6,469.776,69.175,147.627,1347.5,102.346,149.335,351.197,438.405,437.522,392.4,198.4,47.54,224.424,88.912,158.98,167.104,164.334,198.16,204.341,98.179,158.542,117.4,92.373,198.25,175.71,194.562,198.658,114.346,129.844,269.625,101.516,107.52
2012-07-15 17:35:00,92.45,56.503,215.667,470.2,68.919,147.533,1359.26,102.904,149.822,346.865,434.154,437.84,392.0,197.8,49.308,227.818,87.908,156.897,165.888,165.95,197.867,203.852,99.224,162.414,117.2,90.88,201.02,177.832,196.738,201.73,112.566,128.46,268.25,101.064,105.958
2012-07-15 17:40:00,92.165,56.187,215.067,467.012,69.205,147.88,1367.52,102.3,150.507,346.575,435.225,436.632,393.4,196.0,48.756,229.314,90.4,158.517,167.71,165.198,198.613,201.472,97.94,159.862,116.6,91.12,199.482,177.23,197.896,194.982,113.04,128.934,266.632,101.266,106.583
2012-07-15 17:45:00,92.617,57.38,217.067,473.11,69.623,147.907,1359.34,102.842,149.727,351.106,435.665,437.842,393.0,195.8,48.445,227.282,89.594,157.187,166.182,163.888,200.587,202.218,97.718,160.106,115.8,91.413,199.738,178.622,195.486,199.24,112.77,128.434,267.874,101.762,105.499
2012-07-15 17:50:00,93.075,55.77,218.2,471.124,67.769,146.487,1362.04,103.92,150.139,345.199,433.666,440.578,394.2,199.4,48.324,228.728,88.29,158.02,167.3,164.588,198.427,202.737,98.848,162.298,115.2,92.347,199.108,177.902,194.394,196.922,114.132,129.336,266.084,100.22,105.416
2012-07-15 17:55:00,92.62,57.25,214.467,467.99,69.7,147.323,1371.86,102.858,149.515,349.474,436.598,437.026,389.8,198.4,48.826,228.374,90.166,156.493,165.018,164.87,198.293,202.126,98.576,159.914,119.0,91.68,198.904,178.502,195.992,200.436,114.32,129.72,268.416,100.668,104.394
2012-07-15 18:00:00,91.975,56.143,215.3,473.688,69.671,146.934,1362.48,102.51,149.17,346.713,434.392,435.024,392.6,199.0,48.318,229.436,88.952,160.38,169.272,164.334,198.107,203.96,98.245,162.836,114.6,91.093,197.95,177.698,195.116,198.0,113.306,128.47,267.076,101.032,104.894
