DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2001-10-11 18:40:00,170.92,52.593,214.933,126.13,1334.9,406.333,103.61290708333327,214.432,90.078,158.257,229.5449999999986,301.219,99.92,157.74,199.3,177.02,200.572,203.746,113.59,45.838,264.692
2001-10-11 18:45:00,170.872,52.453,215.267,128.383,1338.34,406.457,104.586,213.734,92.182,156.47,229.5449999999986,301.693,97.159,162.44,201.976,177.528,199.974,200.798,111.372,44.87,264.308
2001-10-11 18:50:00,169.442,51.477,213.667,127.29,1337.04,404.56,103.84652166666659,214.15,91.15,156.973,229.5449999999986,301.92,98.04,162.04,201.118,175.936,200.742,203.006,112.228,46.174,264.882
2001-10-11 18:55:00,170.26,52.01,213.3,127.49,1328.7,405.163,103.86399833333321,212.246,90.494,155.92,229.5449999999986,299.865,99.905,162.36,201.664,175.628,199.124,202.532,113.65,46.212,266.284
2001-10-11 19:00:00,170.26,51.75,213.567,127.013,1333.7,409.02,104.462,212.664,90.842,157.007,229.5449999999986,298.302,98.8,162.38,200.178,176.574,202.34,199.814,113.642,45.782,265.446
2001-10-11 19:05:00,169.502,50.527,214.567,124.447,1338.14,400.877,103.18510895833327,210.976,90.358,157.797,229.5449999999986,299.165,101.001,161.1,198.742,178.602,201.114,201.302,113.784,45.79,266.818
2001-10-11 19:10:00,170.852,50.873,213.433,125.897,1325.06,401.107,103.27465937499994,210.91,91.258,158.2,229.5449999999986,299.037,99.729,162.58,202.186,176.122,202.548,202.79,113.38,45.934,266.386
2001-10-11 19:15:00,173.06,51.783,212.867,123.633,1331.04,401.36,103.631,211.252,91.23,155.787,229.5449999999986,298.802,99.125,161.12,200.562,176.384,199.776,200.172,112.332,45.156,266.174
2001-10-11 19:20:00,170.414,54.253,211.9,126.51,1335.94,402.9,103.26451124999996,212.712,89.884,155.373,229.5449999999986,300.496,99.546,161.2,199.71,175.092,198.708,204.904,113.164,45.408,265.51
2001-10-11 19:25:00,169.96,51.323,212.867,124.657,1333.3,395.533,102.86983645833332,213.124,90.628,156.633,226.489,298.955,98.337,161.44,200.776,174.544,201.532,200.928,112.806,45.246,264.802
2001-10-11 19:30:00,170.864,51.713,215.233,124.38,1334.2,402.01,102.989,214.834,90.416,154.933,229.5449999999986,300.308,98.533,160.14,199.548,176.724,198.286,202.006,113.414,46.024,264.256
2001-10-11 19:35:00,172.628,52.057,215.567,126.58,1329.22,398.87,102.58163583333324,211.976,92.116,153.987,229.5449999999986,301.031,98.522,159.28,199.18,176.87,199.508,202.324,113.148,45.372,265.948
2001-10-11 19:40:00,171.428,51.423,217.6,126.577,1329.48,401.2,103.19697624999989,214.14,89.924,156.21,229.5449999999986,298.756,97.026,160.26,200.628,176.004,200.27,203.036,112.382,45.242,266.288
2001-10-11 19:45:00,168.32,52.263,212.067,125.747,1331.1,402.79,102.969,215.462,90.926,155.127,229.5449999999986,299.05,100.235,163.38,200.446,175.954,200.496,200.294,112.76,46.132,269.374
2001-10-11 19:50:00,170.298,52.197,215.567,125.037,1322.78,398.827,102.71786312499995,210.928,90.99,156.133,229.5449999999986,297.945,98.199,159.4,202.724,175.516,199.922,201.58,112.28,45.516,266.174
2001-10-11 19:55:00,168.284,51.82,211.867,125.587,1330.78,400.343,102.87882270833317,210.292,89.918,158.823,229.5449999999986,298.749,97.088,162.14,197.858,174.586,200.942,201.15800583333328,113.798,45.718,266.862
2001-10-11 20:00:00,168.356,50.893,213.1,125.977,1322.82,399.697,102.176,213.326,90.91,155.806,229.5449999999986,296.748,98.182,160.66,198.314,173.434,200.9,199.37,112.746,45.698,267.01
