DATETIME,ATHN,MXCO,NANM,CALM,ROME,AATB,BKSN,JUNG,JUNG1,LMKS,IRK2,IRK3,DRBS,NEWK,KIEL2,YKTK,KERG,CALG,OULU,APTY,TXBY,FSMT,INVK,JBGO,NAIN,PWNK,THUL,MWSN,SOPB,SOPO,DOMB,TERA,DOMC
2024-03-25 05:10:00,53.791,211.714,248.229,69.17,120.03,1242.46,115.457,144.368,331.818,385.061,320.706,385.6,101.307,86.388,159.218,193.413,199.686,250.921,95.245,154.128,91.413,184.452,164.916,237.667,185.456,189.266,105.564,217.438,119.208,251.264,4.336,15.834,105.629
2024-03-25 05:15:00,54.105,213.56,249.139,68.68,117.78,1234.82,115.676,144.868,329.453,385.397,322.424,385.6,99.872,84.322,156.79,191.573,197.635,253.086,95.73,155.354,90.853,184.944,164.366,236.15,182.586,189.468,106.948,217.232,120.148,252.522,4.224,15.879,104.925
2024-03-25 05:20:00,51.862,209.206,244.49,69.27,117.903,1228.54,117.952,143.126,331.179,379.715,319.74,384.2,100.552,85.842,156.908,191.12,199.318,251.163,95.342,154.946,90.907,186.19,165.958,236.95,183.936,185.714,104.25,218.818,118.334,252.796,4.122,15.361,105.626
2024-03-25 05:25:00,53.44,213.06,249.539,66.57,115.78,1225.6,114.863,144.911,329.101,384.119,322.44,385.6,99.633,84.618,158.67,194.16,200.93,253.307,95.477,153.288,91.84,183.158,163.774,235.075,183.546,189.424,106.088,216.854,120.094,249.532,4.189,16.326,104.389
2024-03-25 05:30:00,51.934,210.533,249.317,68.077,118.74,1235.1,115.075,145.161,329.778,384.805,317.768,385.0,100.415,84.484,158.368,192.747,199.887,254.028,92.106,152.682,89.707,183.278,165.086,237.8846154166666,181.366,188.7,104.852,219.142,120.624,250.99,4.351,15.16,105.328
2024-03-25 05:35:00,53.307,213.91,249.084,67.357,117.467,1226.94,117.985,143.991,328.135,385.367,321.904,383.6,99.176,85.498,158.429,191.813,201.496,252.421,93.803,153.98,90.453,183.98,165.074,236.7994329166667,184.408,189.564,106.372,218.728,120.622,251.18,4.249,16.061,104.344
2024-03-25 05:40:00,51.67,210.87,246.508,67.803,118.483,1231.64,113.662,142.815,334.061,383.427,319.618,382.6,99.516,84.832,158.235,192.533,197.891,252.385,91.978,153.999,90.427,184.754,166.834,240.4,184.554,188.814,105.722,216.328,120.574,252.07,4.265,15.538,105.945
2024-03-25 05:45:00,53.535,211.017,247.873,69.047,118.173,1227.88,117.455,145.864,330.195,386.457,318.19,385.8,100.226,84.958,158.722,192.213,200.252,251.226,95.01,153.254,91.44,185.916,165.006,235.3,183.762,189.994,105.002,217.266,119.896,252.608,4.144,15.943,104.428
2024-03-25 05:50:00,52.959,212.74,246.778,68.337,116.947,1232.82,115.239,145.183,333.866,384.289,324.262,386.0,100.559,86.162,159.266,193.253,197.822,252.305,94.08,154.878,90.587,184.502,165.784,235.0,182.43,188.976,102.622,216.126,119.58,251.432,4.015,15.834,104.47
2024-03-25 05:55:00,50.954,212.503,247.796,69.547,118.064,1223.48,115.179,145.459,335.792,385.676,321.052,384.4,99.755,85.912,160.155,192.747,199.177,250.653,94.205,154.365,91.067,184.732,165.556,239.55,183.714,188.192,103.786,218.262,119.114,253.162,4.285,15.434,103.527
2024-03-25 06:00:00,52.513,209.577,247.59,67.94,118.467,1236.84,114.82,144.593,329.77,382.965,321.56,383.4,98.838,84.404,158.708,191.627,200.996,250.291,94.457,153.225,91.147,184.034,161.882,237.433,182.808,189.206,102.662,217.384,119.742,255.47,4.252,15.887,103.416
2024-03-25 06:05:00,51.645,213.677,247.809,68.123,117.436,1227.32,116.408,145.357,330.986,387.049,320.444,387.0,97.428,84.702,159.061,191.12,201.339,251.69,94.169,152.979,89.333,184.494,165.188,241.1,183.612,187.988,104.51,219.044,119.906,253.198,4.361,15.388,105.425
2024-03-25 06:10:00,53.636,210.75,249.197,69.357,118.477,1233.22,115.629,145.482,333.921,387.708,320.064,389.8,98.546,86.078,158.228,193.707,201.218,252.701,94.816,153.033,90.667,184.03,163.93,239.2,185.568,185.294,104.478,220.792,120.252,255.756,4.16,16.07,104.035
2024-03-25 06:15:00,53.137,212.32,250.456,68.187,117.527,1236.2,116.335,144.786,332.367,388.902,319.604,384.0,100.092,84.59,159.677,192.613,203.02,249.512,93.278,153.67,92.213,179.73,162.108,237.12990083333338,184.51,186.51,104.844,218.234,120.44,251.576,4.263,15.539,103.116
2024-03-25 06:20:00,53.077,212.957,249.966,68.587,116.77,1238.12,117.379,144.963,335.212,389.902,319.154,385.0,99.56,85.874,158.236,192.053,202.026,252.641,93.109,154.0,90.56,183.384,162.598,238.5,186.418,190.508,105.088,220.08,119.65,251.658,4.337,16.055,105.319
2024-03-25 06:25:00,52.702,212.897,250.061,67.993,117.993,1238.66,114.959,145.07,336.404,388.437,323.22,388.0,99.467,84.638,158.129,191.413,203.027,252.441,96.539,157.062,91.493,182.574,163.308,235.25,185.48,187.042,104.062,220.77,120.698,253.128,4.332,15.4,102.81
2024-03-25 06:30:00,52.942,213.46,251.654,70.46,119.593,1240.16,116.398,147.127,337.943,389.281,324.138,387.4,98.738,85.118,157.458,192.853,202.113,250.472,94.046,156.594,89.68,183.71,163.772,234.15,185.664,190.678,103.186,219.026,119.18,253.298,4.149,16.0,103.494
2024-03-25 06:35:00,53.658,211.66,250.306,68.53,118.55,1247.88,116.81,146.85,334.232,386.286,319.266,389.6,99.698,84.402,161.303,190.32,201.123,252.518,94.424,154.177,90.613,183.578,165.114,237.425,185.192,192.034,103.822,219.68,119.974,254.326,4.312,15.464,106.0
2024-03-25 06:40:00,52.545,212.94,251.549,68.083,118.613,1246.92,115.101,146.747,336.398,388.056,325.228,387.8,103.118,84.9,157.392,194.533,201.295,251.131,93.848,154.584,92.133,183.622,164.942,237.27277208333334,184.596,191.88,105.698,221.586,120.904,255.046,4.298,15.342,103.939
2024-03-25 06:45:00,53.151,212.057,249.662,69.587,118.79,1245.52,117.558,147.071,334.344,388.115,321.304,386.0,98.725,84.428,157.684,194.667,201.22,253.079,93.741,156.199,89.867,183.506,164.834,240.133,186.786,188.498,105.624,220.088,120.49,253.334,4.499,15.578,104.665
2024-03-25 06:50:00,52.068,212.946,252.247,66.553,116.84,1250.1,117.511,145.621,335.65,387.882,325.698,388.0,100.214,86.044,160.12,192.08,198.994,254.181,95.052,154.556,90.427,187.458,165.132,238.44942916666668,185.618,186.394,105.426,218.81,121.086,252.964,4.235,15.941,104.299
2024-03-25 06:55:00,53.244,211.7,249.858,71.5,118.087,1242.64,116.035,147.002,335.896,388.825,323.768,386.0,101.418,84.626,159.434,193.333,202.958,254.166,94.314,156.355,92.453,186.048,164.456,239.95,184.972,189.252,106.266,221.848,121.246,257.082,4.243,16.201,103.953
2024-03-25 07:00:00,53.617,213.537,248.792,68.11,118.126,1237.52,115.868,145.155,335.072,390.653,323.306,389.0,99.369,85.026,156.65,195.253,201.309,254.628,95.144,154.526,90.8,186.946,164.022,237.25,185.274,190.042,106.308,218.714,120.926,256.632,4.474,16.027,103.845
2024-03-25 07:05:00,54.105,213.76,253.827,70.493,118.957,1251.76,118.905,146.328,335.499,389.124,323.092,386.6,101.043,85.12,159.965,195.547,202.424,254.644,95.334,154.088,91.547,186.034,165.066,237.75966479166675,182.714,192.486,106.346,221.198,122.33,256.136,4.275,16.381,104.23
2024-03-25 07:10:00,52.77,212.297,252.089,67.41,117.563,1245.58,116.93,145.722,338.677,390.943,321.228,386.2,102.764,84.238,158.837,192.213,202.755,256.185,94.687,155.328,92.267,187.584,167.432,240.85,186.446,188.622,104.632,219.634,121.902,256.106,4.362,15.73,103.901
2024-03-25 07:15:00,54.377,213.423,250.495,69.607,119.253,1233.26,116.566,147.756,340.861,393.988,322.73,389.6,99.931,85.756,157.264,191.52,201.52,257.021,94.542,154.771,92.347,184.132,166.996,239.575,184.688,188.888,106.752,219.63,120.6,255.67,4.242,15.654,103.276
2024-03-25 07:20:00,53.851,212.43,250.186,67.773,118.757,1246.54,118.807,146.497,338.689,393.589,319.92,389.4,99.686,84.546,161.335,192.72,200.245,254.998,94.296,155.16,91.147,185.332,165.212,239.533,183.884,188.28,106.826,219.966,121.11,256.332,4.377,15.987,104.673
2024-03-25 07:25:00,53.065,211.217,250.08,68.823,118.02,1243.04,116.914,146.492,335.916,393.372,324.356,390.0,102.237,84.734,160.307,193.013,202.22,258.407,96.041,156.676,90.933,185.292,164.184,238.433,183.44,190.042,106.182,221.174,121.528,254.938,4.416,15.553,104.434
2024-03-25 07:30:00,52.292,211.413,249.813,67.927,118.45,1242.4,117.827,147.263,338.109,391.17,322.028,387.6,99.859,84.452,159.467,191.947,200.903,253.16,95.035,156.044,91.44,186.36,166.63,241.68,183.04,187.76,104.7,219.36,121.042,253.422,4.201,16.124,103.763
2024-03-25 07:35:00,53.728,213.947,249.592,68.02,119.607,1231.66,116.197,147.989,336.915,388.352,321.968,387.4,100.612,83.714,159.804,194.773,200.619,255.334,92.828,154.159,91.733,184.772,166.888,235.65,182.446,188.334,105.48,219.244,121.188,253.862,4.243,15.879,104.021
2024-03-25 07:40:00,53.418,211.487,249.84,68.773,119.3,1241.2,117.408,146.746,338.291,389.834,322.264,389.8,103.057,85.256,160.191,194.853,201.358,255.14,96.915,154.209,92.827,186.042,166.528,238.4,183.2,185.862,107.248,220.31,120.71,253.58,4.696,15.893,105.223
2024-03-25 07:45:00,53.074,212.75,248.462,67.673,118.1,1241.44,115.695,146.766,339.499,390.928,320.498,388.0,101.486,85.416,159.695,195.307,201.771,255.226,95.1,154.2,92.08,186.138,165.494,239.75,182.534,184.946,105.314,220.374,120.76,255.874,4.269,15.98,104.663
2024-03-25 07:50:00,52.904,212.353,250.551,69.6,118.96,1235.82,115.722,146.844,337.716,390.99,321.722,386.4,99.331,84.29,160.721,195.76,200.009,255.27,94.685,156.957,91.92,187.324,167.198,237.467,181.82,186.526,103.934,218.998,121.812,254.94,4.352,15.773,104.313
2024-03-25 07:55:00,53.066,212.813,248.754,68.343,117.93,1238.9,117.93,147.215,337.499,391.402,319.836,388.0,99.25,85.812,159.149,192.987,202.8,256.764,94.607,156.532,91.92,186.306,167.338,240.767,183.714,186.13,104.592,219.198,121.394,253.238,4.609,16.089,106.949
2024-03-25 08:00:00,53.5,214.4,250.178,69.32,119.703,1231.7,117.77,147.311,335.082,392.697,324.058,389.8,99.855,85.406,159.367,194.16,200.633,256.574,95.159,157.437,92.027,186.464,168.214,239.56,180.412,186.324,104.582,221.632,120.782,254.198,4.485,15.651,103.901
2024-03-25 08:05:00,52.25,213.75,251.689,66.567,118.817,1244.58,116.075,145.713,336.519,389.718,321.866,389.8,101.011,84.168,157.276,192.827,203.496,253.126,96.085,158.772,90.107,185.092,167.664,239.7,181.292,186.858,104.47,220.038,120.228,256.408,4.385,15.874,104.57
2024-03-25 08:10:00,53.408,213.207,252.212,71.41,117.11,1251.08,116.428,145.702,341.283,389.613,325.518,390.2,100.889,85.208,163.806,194.507,201.167,255.133,95.162,155.999,92.373,186.698,165.64,241.433,184.55,188.236,104.484,217.738,120.956,252.288,4.635,15.615,104.025
2024-03-25 08:15:00,53.419,212.513,250.17,69.467,117.957,1241.28,119.634,148.79,338.951,388.35,323.076,389.8,101.222,84.896,159.772,193.547,203.124,254.024,95.619,155.76,92.373,186.404,166.99,239.3,181.1,188.184,104.19,220.514,120.576,253.99,4.228,16.358,105.169
2024-03-25 08:20:00,54.48,213.08,250.457,69.0,118.52,1248.02,119.387,148.116,339.309,393.105,326.284,393.0,101.617,85.008,158.257,192.56,201.695,253.154,94.114,155.109,92.027,186.244,166.422,235.8,182.988,188.59,105.736,219.256,120.69,255.238,4.346,15.387,105.687
2024-03-25 08:25:00,52.753,213.48,250.79,69.057,118.143,1244.74,117.277,147.181,338.602,391.273,323.36,391.2,100.918,85.75,158.696,194.747,201.86,253.543,94.904,155.881,92.453,186.432,165.824,235.9,183.576,186.91,105.032,220.56,122.262,253.512,4.38,15.515,106.703
2024-03-25 08:30:00,52.709,213.223,253.266,67.587,120.243,1250.58,117.053,148.27,337.158,391.887,325.878,388.6,101.565,84.882,159.918,192.4,201.737,251.327,94.536,157.879,92.32,185.016,166.514,231.0,185.492,187.706,105.42,221.668,121.642,256.548,4.197,15.861,104.9
2024-03-25 08:35:00,52.909,216.147,250.363,69.027,119.057,1248.7,119.088,147.399,338.477,390.647,323.296,389.8,99.907,84.948,158.921,194.0,202.383,255.767,95.309,157.238,91.12,186.034,166.066,233.2,182.566,186.634,104.708,217.802,122.254,253.078,4.273,16.238,105.527
2024-03-25 08:40:00,52.89,214.203,250.872,68.217,119.403,1253.18,117.185,147.532,336.755,391.588,324.888,389.4,101.736,84.166,160.307,193.733,201.046,255.388,94.888,154.444,91.6,187.71,165.716,241.15,186.952,184.674,104.462,219.602,121.474,254.608,4.302,15.646,102.982
2024-03-25 08:45:00,53.492,214.253,251.396,69.547,119.11,1244.76,116.387,148.183,334.158,393.437,323.268,393.0,101.179,85.308,160.149,193.787,202.138,255.687,94.571,156.145,91.68,187.528,164.31,238.1,183.192,186.072,106.296,222.35,122.682,253.54,4.145,15.673,103.655
2024-03-25 08:50:00,53.782,213.773,251.187,67.273,118.787,1241.48,117.976,146.883,337.052,388.249,327.304,389.6,101.27,85.196,161.814,194.853,201.043,256.129,96.266,158.201,92.88,186.338,165.402,239.3,182.544,186.54,105.64,220.512,121.906,253.484,4.336,16.021,106.106
2024-03-25 08:55:00,53.329,215.63,250.149,68.527,120.617,1230.96,118.561,146.483,336.928,391.122,322.73,386.2,101.059,83.44,160.997,195.067,201.404,255.643,96.337,158.184,92.587,186.294,166.986,235.767,182.79,190.534,105.082,219.126,121.904,255.686,4.222,15.916,104.17
2024-03-25 09:00:00,53.071,214.813,249.461,69.133,119.504,1252.64,118.484,147.968,339.46,392.2,320.986,388.0,100.52,83.794,161.303,194.667,200.759,257.077,95.681,156.276,92.747,185.284,166.244,237.775,183.058,187.954,105.912,220.296,121.226,254.188,4.293,16.115,104.207
2024-03-25 09:05:00,53.249,215.287,247.37,68.923,118.96,1257.28,117.7,148.932,338.076,391.454,324.268,390.0,99.977,84.564,162.613,193.76,201.439,254.831,95.95,158.709,92.667,184.902,166.974,238.55,183.95,186.686,107.13,221.374,122.216,256.398,4.344,16.068,104.073
2024-03-25 09:10:00,53.808,212.55,251.718,69.667,119.287,1237.48,116.657,146.163,336.567,390.069,323.522,387.0,99.522,82.852,162.397,193.52,200.516,254.157,93.985,156.385,92.667,184.37,166.842,238.0,181.582,189.506,104.182,218.328,120.984,255.504,4.536,15.834,104.814
2024-03-25 09:15:00,53.053,214.167,250.345,68.647,119.787,1247.22,116.449,147.116,339.072,389.594,321.89,390.8,101.513,84.156,159.471,193.093,201.076,256.337,95.149,156.098,91.627,185.494,165.412,237.467,182.19,187.648,105.566,219.344,121.0,255.27,4.5,16.261,105.357
2024-03-25 09:20:00,53.593,214.253,249.232,68.03,119.367,1249.48,117.42,146.141,335.77,390.312,322.526,390.4,101.641,85.374,160.265,194.267,200.272,255.773,96.664,157.936,91.92,185.542,166.622,242.9,183.906,187.3,106.522,220.066,120.706,255.464,4.348,16.24,105.77
2024-03-25 09:25:00,52.399,213.63,252.495,68.32,119.73,1239.78,117.637,147.161,336.763,389.257,323.858,389.4,102.151,84.958,157.976,194.267,202.004,252.559,94.587,157.039,90.48,184.548,166.348,236.4,182.67,186.776,106.064,219.918,120.742,255.55,4.419,16.008,103.849
2024-03-25 09:30:00,53.479,216.157,248.677,68.583,118.5,1234.4,115.189,145.813,336.179,391.358,323.116,389.0,98.583,83.886,160.367,195.413,198.221,255.143,95.068,156.501,92.507,184.108,166.694,237.475,184.668,187.868,105.162,218.046,121.186,257.17,4.178,15.843,104.896
2024-03-25 09:35:00,52.608,212.6,251.621,70.57,119.727,1241.1,117.291,145.073,337.026,390.085,323.026,390.8,101.46,85.994,160.147,193.173,201.923,254.38,96.34,157.343,90.72,185.45,165.422,241.5,184.74,184.28,106.176,221.75,122.15,255.434,4.331,15.822,103.624
2024-03-25 09:40:00,53.3,216.057,251.545,70.527,118.193,1234.94,115.254,145.985,342.239,389.871,322.748,388.6,102.413,85.872,161.028,194.32,199.147,255.27,95.645,157.429,91.76,187.17,166.704,244.05,186.116,187.262,104.296,221.902,121.146,256.89,4.198,15.821,104.672
2024-03-25 09:45:00,53.34,215.79,249.075,67.717,118.32,1246.38,117.695,145.597,340.154,390.414,324.134,387.8,101.044,84.22,163.6,192.933,203.126,255.576,95.248,156.436,90.533,186.064,167.018,240.2,184.708,187.53,104.822,220.396,122.842,256.04,4.279,16.091,103.58
2024-03-25 09:50:00,52.267,213.47,253.027,68.297,118.78,1244.72,116.338,147.785,336.858,390.531,325.012,388.2,98.709,86.056,159.737,193.467,202.63,254.38,95.468,159.191,93.2,185.204,167.804,237.533,183.78,191.752,105.362,219.994,121.578,255.26,4.176,16.014,105.459
2024-03-25 09:55:00,53.01,214.76,248.16,70.13,118.867,1242.44,117.695,146.793,337.825,387.911,325.736,392.0,101.709,86.862,159.278,193.44,202.793,256.945,95.278,156.137,92.347,184.82,167.106,238.033,185.556,187.318,106.062,220.608,121.914,255.418,4.541,16.094,104.887
2024-03-25 10:00:00,52.42,213.84,253.877,68.193,118.427,1241.42,117.28,145.952,337.973,391.695,322.966,389.4,100.12,87.826,161.275,194.08,200.47,257.749,97.887,156.27,92.16,187.312,166.582,233.4,186.424,189.624,105.874,219.612,122.354,255.66,4.321,15.756,105.517
2024-03-25 10:05:00,53.515,215.99,251.881,68.063,117.947,1238.28,117.596,147.355,339.747,387.912,324.392,386.8,101.281,85.032,159.619,194.187,202.788,257.197,96.846,156.091,91.307,186.726,168.946,240.55,186.624,187.388,105.104,217.57,122.048,256.828,4.257,15.811,104.22
2024-03-25 10:10:00,53.28,214.363,249.542,69.203,118.827,1243.8,118.766,146.563,334.852,392.411,322.446,389.0,99.96,85.75,159.942,194.64,201.941,254.553,96.736,155.793,92.107,183.334,165.648,240.067,185.866,188.022,105.424,220.9,122.81,255.808,4.315,16.174,103.67
2024-03-25 10:15:00,52.862,216.16,251.814,76.383,119.233,1241.82,116.464,145.19,338.357,391.083,325.97,390.6,99.425,85.774,161.846,193.733,202.26,256.273,95.322,154.77,91.733,186.8,166.822,237.0,185.252,186.694,107.002,219.834,121.16,257.522,4.324,15.738,104.741
2024-03-25 10:20:00,54.002,214.486,250.361,67.707,118.957,1247.6,118.416,146.224,337.093,387.544,322.456,390.0,101.025,86.628,160.538,193.76,202.382,258.847,95.715,157.874,91.707,186.348,168.898,239.95,186.76,190.566,107.97,219.352,122.366,257.522,4.252,16.067,104.389
2024-03-25 10:25:00,52.682,215.93,248.621,71.293,119.167,1242.56,116.878,146.601,336.063,387.903,326.996,391.0,101.907,87.804,159.522,195.333,200.656,257.413,95.716,156.046,91.173,186.618,168.228,235.9,190.848,191.742,107.712,218.818,123.128,255.798,4.194,16.07,105.327
2024-03-25 10:30:00,52.82,214.96,251.068,69.253,116.227,1234.84,117.782,146.715,339.745,388.027,324.318,390.4,100.56,86.906,161.172,192.907,200.539,258.284,95.65,157.793,92.347,188.18,168.386,239.1,188.336,192.96,107.432,220.348,119.836,255.45,4.11,16.204,104.158
2024-03-25 10:35:00,53.33,215.107,252.361,68.81,117.36,1246.78,115.714,145.373,337.172,390.716,322.196,390.4,101.01,85.524,160.897,194.56,201.052,257.798,96.423,156.126,91.52,187.262,168.76,239.35,189.388,189.952,105.848,222.464,122.23,256.508,4.202,15.699,106.329
2024-03-25 10:40:00,54.277,215.567,250.782,71.253,118.89,1248.12,117.846,145.737,337.68,387.261,326.97,392.8,103.569,87.596,161.108,193.92,201.727,255.344,96.199,156.32,91.147,186.204,167.498,235.6,190.022,188.934,104.838,218.734,121.574,251.7,4.218,16.327,104.925
2024-03-25 10:45:00,53.241,217.233,254.041,69.347,119.677,1244.66,118.406,146.433,332.424,386.412,322.552,388.4,101.237,84.962,161.689,193.013,200.888,255.309,95.403,157.855,92.187,186.252,166.648,235.5,188.146,188.62,106.402,220.92,121.234,253.99,4.319,15.932,104.522
2024-03-25 10:50:00,52.868,213.853,251.482,68.257,118.053,1245.76,117.51,146.172,336.274,384.312,323.436,388.2,101.207,86.572,163.525,192.373,202.279,260.176,97.733,157.13,91.307,187.718,167.272,237.0,188.106,191.382,106.358,218.484,120.704,255.09,4.411,16.151,103.711
2024-03-25 10:55:00,52.976,215.357,251.264,70.013,118.323,1251.0,117.897,144.996,334.25,389.226,322.58,390.8,101.291,85.84,160.987,192.747,201.682,259.776,94.54,157.064,91.547,186.596,168.504,241.1,191.404,189.414,106.79,220.954,121.184,254.48,4.323,15.463,105.071
2024-03-25 11:00:00,52.618,215.743,251.267,70.32,119.197,1239.08,116.514,146.302,335.418,392.665,322.288,387.6,103.521,86.39,159.915,193.04,199.65,259.658,94.581,158.443,92.347,186.25,167.958,243.65,189.768,186.362,106.836,220.854,122.046,255.0,4.357,16.11,105.092
2024-03-25 11:05:00,53.766,215.513,253.41,67.953,118.967,1247.86,117.528,145.035,336.908,389.25,324.616,390.8,103.479,86.566,158.581,191.813,203.425,259.501,95.428,155.009,90.587,186.12,168.114,238.133,192.944,189.562,107.202,218.478,121.456,258.508,4.302,15.62,104.758
2024-03-25 11:10:00,53.986,216.443,250.65,68.093,118.447,1243.92,117.216,146.188,336.245,389.815,325.59,392.4,102.72,86.766,162.245,192.987,200.285,257.326,96.256,157.651,90.107,187.136,168.872,239.467,190.754,191.102,107.576,219.674,121.156,253.582,4.32,15.46,104.407
2024-03-25 11:15:00,52.971,217.157,252.582,68.343,119.126,1244.46,118.02,147.641,335.459,388.886,324.85,389.8,103.199,85.122,162.904,189.84,201.633,258.734,97.261,157.526,90.587,186.118,166.582,241.38,191.51,190.722,105.818,221.496,120.748,259.598,4.288,16.495,106.032
2024-03-25 11:20:00,53.978,216.894,251.529,69.237,120.06,1249.86,117.863,145.756,337.415,389.707,322.29,394.4,104.227,86.176,162.874,194.64,199.806,257.165,96.486,157.569,92.773,185.592,166.496,239.025,189.372,193.346,106.73,220.348,121.864,256.682,4.336,16.239,104.469
2024-03-25 11:25:00,53.362,217.497,251.313,70.093,118.47,1241.88,117.409,148.136,339.219,389.451,323.466,389.6,101.052,85.53,158.239,191.067,200.277,258.604,97.451,155.697,91.92,186.232,164.824,235.42,191.87,195.93,107.138,219.488,122.3,255.464,4.434,16.07,103.734
2024-03-25 11:30:00,53.506,217.777,250.822,68.947,119.357,1247.18,116.618,145.979,337.721,390.956,323.114,392.4,102.387,85.726,160.095,194.907,200.277,259.898,93.892,154.901,92.027,187.632,166.344,237.15,188.43,190.528,107.374,219.602,121.49,255.082,4.197,15.932,106.333
2024-03-25 11:35:00,53.25,215.68,249.598,70.837,120.547,1252.2,118.052,146.197,335.543,391.544,321.43,390.0,102.566,86.18,160.127,192.267,199.008,260.116,95.232,157.076,92.56,187.564,166.064,237.2,188.938,192.548,108.296,219.368,121.834,254.22,4.274,16.143,105.428
2024-03-25 11:40:00,53.103,217.29,253.367,68.767,119.123,1240.72,118.17,146.491,337.233,388.837,325.118,391.0,102.057,86.09,160.212,195.36,201.392,256.952,95.268,156.084,92.933,184.05,168.71,238.7,189.636,192.872,107.202,221.478,121.864,254.404,4.291,15.949,105.557
2024-03-25 11:45:00,53.287,216.103,251.619,68.077,119.97,1250.78,117.9,145.807,340.76,388.76,326.512,392.6,101.583,86.318,161.161,192.48,201.902,260.299,96.405,156.206,90.427,185.134,169.492,240.95,189.004,195.542,106.064,217.664,122.182,255.688,4.316,15.954,105.93
2024-03-25 11:50:00,54.031,214.797,249.654,68.633,119.773,1242.24,116.499,144.961,342.767,393.403,321.648,390.0,100.963,88.184,158.527,191.387,201.11,257.88,95.136,157.979,91.92,184.896,169.394,236.6,188.934,195.0,106.374,220.102,122.352,257.582,4.344,16.286,105.951
2024-03-25 11:55:00,52.335,216.297,250.098,68.553,118.437,1242.5,116.394,146.987,335.062,391.111,324.67,387.0,101.531,86.426,161.001,194.373,199.443,259.901,96.437,159.276,93.093,186.818,170.342,239.133,191.636,193.566,105.576,218.93,121.208,256.306,4.65,15.742,105.616
2024-03-25 12:00:00,54.074,217.913,248.495,68.913,119.153,1241.48,115.85,147.165,337.987,389.805,326.506,390.0,102.989,86.136,159.997,193.093,200.229,257.138,97.483,158.495,90.773,186.174,166.456,239.975,188.924,195.188,106.772,217.782,122.268,255.898,4.422,16.238,104.928
2024-03-25 12:05:00,52.627,214.45,248.38,69.617,118.507,1241.64,117.678,146.59,340.478,390.792,323.828,392.2,99.852,87.664,159.674,193.28,203.114,258.662,94.165,157.669,92.747,187.688,167.742,238.875,191.064,194.438,107.326,219.866,122.432,257.316,4.419,15.896,104.42
2024-03-25 12:10:00,53.228,216.75,251.733,69.553,117.357,1238.06,116.993,146.8,339.405,389.568,322.468,387.2,101.865,87.71,162.095,192.987,202.514,256.98,96.77,156.804,91.173,185.998,167.816,241.033,191.284,192.166,106.552,222.642,122.074,255.902,4.558,15.938,104.9
2024-03-25 12:15:00,53.528,218.62,250.957,69.977,119.15,1245.36,115.876,146.866,341.141,392.695,324.072,389.8,101.392,87.724,160.426,195.467,203.614,256.634,93.944,158.348,91.52,186.536,168.022,238.6,192.18,193.856,106.76,219.466,122.092,252.042,4.173,16.098,104.962
2024-03-25 12:20:00,53.205,217.38,252.0,69.37,117.69,1243.58,116.679,145.328,334.906,388.728,323.214,391.2,100.628,86.614,159.312,192.0,201.318,255.519,94.465,156.016,92.453,185.12,169.4,241.5,188.574,194.09,108.018,220.584,121.806,254.926,4.535,16.432,105.669
2024-03-25 12:25:00,52.78,215.397,252.285,70.08,119.93,1253.12,115.273,147.412,340.374,391.603,324.132,392.8,100.974,87.57,161.455,195.733,200.605,257.546,96.101,155.732,92.773,185.456,168.734,242.767,189.814,193.72,106.456,221.022,122.284,256.754,4.382,16.154,103.968
2024-03-25 12:30:00,52.409,216.093,247.8,70.337,121.027,1258.62,116.686,146.654,340.023,392.874,325.848,387.2,102.703,86.422,160.114,193.28,200.011,258.923,97.103,156.759,92.773,184.388,169.628,239.575,191.25,196.414,108.282,220.236,123.034,256.828,4.268,16.24,105.686
2024-03-25 12:35:00,54.342,218.6,252.446,68.523,118.73,1252.02,116.772,147.539,335.325,390.634,324.958,393.8,100.32,87.53,163.228,196.08,199.5,258.916,95.935,157.05,92.16,186.358,167.37,239.15,189.974,198.732,107.132,221.526,121.908,254.508,4.29,16.024,105.549
2024-03-25 12:40:00,54.196,216.573,250.857,69.227,118.78,1244.7,116.812,146.604,336.863,390.842,326.662,394.6,100.451,88.394,161.042,193.627,201.189,257.719,94.025,157.666,91.253,185.428,168.43,242.65,190.896,194.928,108.682,218.01,122.452,255.626,4.29,16.095,105.237
2024-03-25 12:45:00,52.493,216.417,250.915,68.153,117.287,1250.38,117.037,146.912,336.634,388.36,322.132,390.2,101.543,86.826,161.175,194.16,198.433,259.03,95.63,157.159,91.253,183.826,167.464,238.0,189.74,198.33,107.136,220.186,122.132,255.312,4.491,15.661,104.414
2024-03-25 12:50:00,52.587,215.75,247.775,67.853,118.077,1243.74,118.744,147.719,337.064,391.11,323.232,390.2,100.89,87.486,163.97,192.827,201.343,257.443,96.486,157.343,92.213,185.79,166.378,238.3,190.174,197.36,107.528,219.858,122.934,256.336,4.135,15.61,104.551
2024-03-25 12:55:00,53.442,216.523,248.669,70.267,118.157,1240.68,115.618,147.318,337.995,392.59,326.382,389.6,102.187,86.982,161.955,193.467,200.282,259.989,97.259,155.548,91.227,184.816,166.052,241.0,190.066,194.858,108.358,221.292,121.348,257.456,4.265,15.315,104.884
