DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,CALG,OULU,APTY,FSMT,INVK,NAIN,PWNK,THUL,SOPB,SOPO
2003-05-29 19:00:00,164.568,53.327,207.133,124.257,1319.52,405.623,101.6,203.246,87.16,149.363,283.036,94.318,153.06,188.97,169.568,184.812,185.69,106.12,43.008,251.088
2003-05-29 19:05:00,165.5,52.947,208.333,121.257,1314.46,405.257,100.88889958333344,199.97,86.702,149.197,281.576,94.685,152.8,187.696,168.78,183.802,182.328,106.384,43.18,254.234
2003-05-29 19:10:00,163.236,53.39,207.6,122.237,1307.2,405.537,100.95484875000004,200.098,87.582,149.903,283.136,92.843,153.52,187.098,168.856,183.642,183.336,106.47,43.31,251.03
2003-05-29 19:15:00,164.088,54.077,208.733,123.763,1306.8,409.28,100.753,202.028,86.676,149.736,283.173,93.738,152.6,185.222,164.596,184.096,185.648,106.672,43.08,251.536
2003-05-29 19:20:00,164.78,54.64,207.267,124.387,1304.7,405.29,100.38288958333338,201.104,86.112,149.223,280.827,93.711,151.66,184.18,162.968,180.852,182.316,106.012,43.506,251.93
2003-05-29 19:25:00,166.168,52.89,207.833,122.01,1311.48,403.987,100.45078333333329,201.006,86.362,147.8,280.959,93.305,153.24,186.704,164.128,184.374,183.804,106.41,42.042,250.538
2003-05-29 19:30:00,165.664,53.907,206.8,121.763,1308.7,405.053,99.538,200.974,85.268,147.83,279.333,92.671,151.64,185.648,164.724,182.584,183.262,105.744,43.158,251.17
2003-05-29 19:35:00,164.542,55.41,205.567,123.927,1315.12,407.873,100.53906041666673,201.146,85.01,148.753,280.01,93.306,151.74,186.118,164.36,185.146,187.652,106.058,42.942,248.422
2003-05-29 19:40:00,166.764,52.153,207.833,122.513,1313.34,403.367,100.03288458333346,199.558,85.19,146.123,278.722,93.655,149.78,184.142,164.658,184.816,184.922,105.044,43.338,250.732
2003-05-29 19:45:00,164.742,54.013,208.967,122.827,1315.0,406.607,100.283,201.31,85.264,148.163,275.637,92.328,152.54,186.006,164.576,184.434,183.932,106.462,42.694,251.584
2003-05-29 19:50:00,164.15,52.473,206.4,123.737,1302.76,403.46,100.54433583333339,200.08,83.944,146.89,280.62,92.155,153.36,185.12,165.502,183.618,185.078,105.934,42.352,247.518
2003-05-29 19:55:00,164.07,54.633,206.367,121.16,1304.24,403.297,100.18511666666663,199.536,84.238,148.013,277.537,92.308,151.26,185.434,165.722,183.75,184.102,105.148,42.924,252.002
