DATETIME,ESOI,ATHN,MXCO,ROME,AATB,LMKS,DRBS,MOSC,NEWK,KIEL,KERG,CALG,OULU,APTY,FSMT,NAIN,PWNK,SOPB,SOPO
2001-04-12 16:15:00,157.558,47.557,198.733,114.51,1216.84,354.613,91.796,183.702,80.296,139.647,231.875,263.835,87.262,142.82,176.386,171.526,175.712,38.932,230.778
2001-04-12 16:20:00,156.318,48.197,197.6,113.867,1222.52,357.903,91.82489374999989,181.208,78.972,138.91,231.875,262.874,85.329,143.54,174.482,172.028,177.018,39.474,232.254
2001-04-12 16:25:00,157.06,48.173,198.133,115.687,1211.06,360.76,92.10547833333334,182.512,79.91,140.557,231.875,261.853,87.154,143.56,175.922,173.4,176.136,39.118,232.292
2001-04-12 16:30:00,156.296,48.327,197.033,116.08,1216.56,358.513,91.495,181.964,80.756,137.917,231.875,261.49,86.381,141.84,174.872,171.398,178.5,39.192,232.94
2001-04-12 16:35:00,156.57,47.703,196.733,115.253,1216.24,357.817,91.88254749999992,182.782,80.446,139.417,231.875,263.642,87.071,142.44,174.032,173.248,175.942,39.526,232.698
2001-04-12 16:40:00,155.352,48.5,197.267,118.17,1217.08,359.4,92.02316583333337,185.262,80.096,139.287,231.875,262.855,88.952,144.0,174.228,174.83,177.098,39.246,232.782
2001-04-12 16:45:00,157.878,47.25,198.233,114.147,1213.12,360.357,91.069,182.704,79.462,137.213,231.875,262.027,86.377,141.28,173.938,171.794,175.036,39.424,230.05
2001-04-12 16:50:00,154.74,48.69,196.6,115.98,1212.08,360.517,91.66629791666675,185.546,79.574,138.25,231.875,259.85,87.434,142.82,173.848,176.31,176.02,39.152,230.354
2001-04-12 16:55:00,157.46,48.75,197.9,114.03,1214.26,358.54,91.76046958333337,185.682,80.742,138.233,231.875,262.1,88.106,143.24,173.962,177.678,175.814,38.806,228.47
2001-04-12 17:00:00,155.892,48.883,198.867,116.017,1212.1,357.677,91.77,185.526,79.758,138.793,231.875,262.827,86.707,143.98,174.058,174.862,177.034,39.202,228.64
2001-04-12 17:05:00,157.662,49.04,196.4,114.84,1214.3,362.177,91.52696291666665,185.258,79.624,137.863,231.875,256.786,87.3,143.5,176.116,178.57,178.042,39.102,229.652
2001-04-12 17:10:00,157.08,46.587,200.167,115.697,1212.18,360.62,91.55792625000016,184.426,79.29,137.653,231.875,260.686,88.295,142.54,174.186,175.84,177.514,39.164,228.714
2001-04-12 17:15:00,156.062,48.867,200.0,116.58,1213.14,359.043,93.036,187.056,79.502,139.057,231.875,262.497,87.122,143.52,173.068,174.398,175.978,38.964,230.636
2001-04-12 17:20:00,156.614,48.06,196.667,115.22,1218.94,359.307,91.65837312500013,184.354,80.822,137.2,231.875,260.049,88.532,143.08,173.628,179.136,176.09,38.426,228.31
2001-04-12 17:25:00,155.15,47.843,196.533,113.7,1208.24,357.837,92.04054208333329,184.74,79.532,137.217,231.875,261.222,88.342,142.0,172.78,172.844,174.9,38.674,229.87
2001-04-12 17:30:00,157.982,48.07,196.867,116.583,1211.44,357.663,90.825,184.648,79.228,137.737,231.875,259.472,88.314,143.88,174.218,174.044,176.522,38.762,229.898
2001-04-12 17:35:00,157.442,48.86,199.4,114.59,1213.24,357.083,91.94953250000006,183.568,80.644,138.247,231.875,260.793,88.438,143.64,173.404,174.132,175.96,38.202,227.076
2001-04-12 17:40:00,154.454,47.07,198.267,114.733,1226.74,360.05,91.93295125000003,184.502,79.934,137.727,231.875,261.487,88.558,141.88,173.374,177.502,175.988,39.16,228.954
2001-04-12 17:45:00,156.88,48.393,200.5,114.953,1216.74,360.17,91.188,185.958,79.432,142.123,231.875,261.328,86.119,141.06,173.422,174.366,174.818,38.934,228.194
2001-04-12 17:50:00,155.38,48.077,197.667,114.37,1216.8,360.037,92.10976166666678,184.754,80.266,138.54,231.875,263.077,88.269,143.98,176.044,175.028,174.512,38.554,226.458
2001-04-12 17:55:00,157.518,48.623,198.0,117.783,1220.42,358.05,92.31754416666665,184.272,80.48,140.297,231.875,257.798,88.509,142.86,177.446,177.548,174.548,38.972,227.208
2001-04-12 18:00:00,156.148,49.37,198.367,115.083,1207.74,361.913,91.119,185.042,81.11,138.44,231.875,260.182,88.322,143.88,173.522,176.54,176.352,38.528,229.05
2001-04-12 18:05:00,156.012,48.737,197.867,116.997,1216.22,362.293,92.28535770833328,185.976,80.334,140.574,231.875,261.079,86.558,140.9,173.166,174.566,175.528,39.108,229.93
2001-04-12 18:10:00,155.52,48.553,195.433,116.777,1209.78,360.18,92.07289125000001,185.066,81.224,137.953,231.875,263.55,87.992,143.34,172.316,175.944,176.884,38.936,229.846
2001-04-12 18:15:00,155.318,48.837,198.167,117.56,1211.62,364.343,92.121,184.816,81.678,139.497,231.875,261.844,87.084,144.92,174.476,179.654,176.692,38.962,230.594
2001-04-12 18:20:00,155.926,49.53,197.133,116.767,1206.7,362.057,91.80113583333339,185.236,80.196,138.26,231.875,261.244,87.675,143.1,173.924,174.576,177.528,39.316,231.434
2001-04-12 18:25:00,155.042,49.757,199.167,114.42,1212.54,363.517,92.07163458333332,183.986,81.07,140.933,231.875,261.317,86.671,143.14,175.74,172.918,177.332,39.266,230.442
2001-04-12 18:30:00,156.888,48.053,197.533,117.737,1211.26,361.55,91.056,184.216,80.58,139.637,231.875,260.304,88.139,140.56,174.318,177.08,175.132,39.154,230.728
2001-04-12 18:35:00,156.678,48.113,196.6,115.75,1209.0,362.57,91.93955375000004,184.164,80.326,140.04,231.875,262.014,86.59,141.24,175.73,177.002,177.338,39.422,229.528
2001-04-12 18:40:00,157.684,48.883,197.5,114.67,1211.56,365.13,92.07054208333338,185.84,78.532,139.733,231.875,262.776,88.439,142.16,175.336,177.31,179.018,39.316,230.9
2001-04-12 18:45:00,157.378,47.637,197.733,114.88,1210.18,358.813,92.975,185.568,80.576,139.913,231.875,262.453,89.434,140.98,175.826,173.282,175.814,39.122,230.924
2001-04-12 18:50:00,156.144,47.627,197.833,116.633,1216.4,362.493,92.36000708333339,186.326,81.142,140.884,231.875,262.684,87.644,144.0,175.094,176.28,177.454,38.888,229.802
2001-04-12 18:55:00,155.976,48.733,197.0,114.533,1207.72,364.047,92.14146166666674,183.88,79.124,139.857,231.875,261.77,88.842,143.1,175.828,178.208,174.302,39.718,227.516
2001-04-12 19:00:00,156.382,48.31,198.433,115.86,1215.98,362.217,92.223,184.252,79.544,137.44,231.875,263.411,88.654,140.66,175.026,175.952,175.716,39.408,228.428
2001-04-12 19:05:00,157.968,49.26,196.933,115.213,1213.74,365.293,91.99857708333325,184.306,80.482,138.69,231.875,262.885,89.093,141.42,174.45,174.854,175.69,38.418,228.498
2001-04-12 19:10:00,157.194,47.54,198.7,116.46,1208.2,360.803,92.59771458333341,184.61,80.672,139.48,231.875,262.426,87.118,141.56,172.614,174.278,176.284,38.432,225.702
2001-04-12 19:15:00,158.736,49.013,198.6,115.19,1215.68,364.537,92.381,184.024,80.15,139.777,231.875,261.54,88.61,141.26,171.346,174.802,177.226,39.402,227.312
2001-04-12 19:20:00,157.796,48.167,196.733,117.233,1218.16,364.17,92.11017333333334,186.164,79.466,139.104,231.875,263.154,87.127,142.62,174.07,177.848,176.444,39.018,227.758
2001-04-12 19:25:00,155.768,48.873,199.067,115.553,1216.64,364.177,92.01480958333332,185.746,78.974,138.75,231.875,263.546,87.881,142.26,177.264,176.884,177.134,39.192,228.144
2001-04-12 19:30:00,156.216,47.42,197.033,114.853,1209.52,361.457,91.778,184.942,78.928,139.043,231.875,264.466,86.682,142.04,173.434,175.234,174.662,38.586,227.056
2001-04-12 19:35:00,156.922,48.177,194.767,113.86,1215.84,359.867,91.83927333333322,182.24,79.978,137.72,231.875,264.535,85.896,141.78,174.77,177.886,176.03,39.338,227.682
2001-04-12 19:40:00,156.654,49.243,194.033,113.283,1212.04,363.973,92.38098791666661,186.8,79.716,141.573,231.875,260.993,87.111,141.72,175.37,175.426,176.31,38.704,227.758
2001-04-12 19:45:00,157.828,48.347,197.4,115.263,1212.74,363.15,91.722,183.972,79.158,139.376,231.875,263.453,86.155,142.14,176.162,172.73,175.602,38.774,228.398
2001-04-12 19:50:00,155.514,47.667,197.4,114.387,1216.62,363.527,91.86237083333326,185.034,79.502,138.34,231.875,263.621,86.64,142.5,175.634,175.342,174.692,39.388,231.248
2001-04-12 19:55:00,158.112,47.557,197.767,116.483,1218.7,363.937,92.28134999999993,184.364,79.046,139.31,231.875,263.748,86.185,139.96,173.42,177.612,177.174,38.144,228.502
2001-04-12 20:00:00,156.74,47.8,197.167,114.843,1219.48,361.35,92.52,184.968,79.286,139.703,231.875,261.983,87.076,142.04,173.154,171.752,177.642,39.002,229.882
2001-04-12 20:05:00,156.258,47.87,199.767,116.847,1216.74,361.757,92.13805583333333,183.284,79.488,140.13,231.875,264.276,86.046,141.42,173.516,172.958,175.49,39.078,230.198
2001-04-12 20:10:00,156.638,48.227,195.167,115.577,1224.12,362.91,92.171765,183.284,79.986,139.707,231.875,263.854,89.299,140.64,176.06,174.49,177.224,39.116,230.296
2001-04-12 20:15:00,156.49,47.047,194.467,116.39,1215.74,360.78,91.847,183.836,79.32,139.747,231.875,266.08,84.947,140.58,176.722,174.034,175.172,38.592,230.218
2001-04-12 20:20:00,157.438,48.823,198.867,113.267,1211.06,358.803,91.86772791666662,185.142,79.334,139.023,231.875,266.146,86.69,142.32,175.562,172.966,176.806,38.73,228.92
2001-04-12 20:25:00,157.278,47.923,198.067,114.967,1219.12,360.383,91.85178083333327,183.604,78.7,138.727,231.875,262.746,88.246,141.36,177.554,174.61,174.81,40.128,231.804
2001-04-12 20:30:00,156.168,48.89,194.367,113.95,1218.12,362.464,92.023,182.204,79.578,139.666,231.875,267.458,86.442,142.24,175.842,176.79,174.22,39.16,229.632
2001-04-12 20:35:00,155.546,48.687,198.767,115.243,1219.26,363.923,92.27902541666661,182.23,79.784,139.176,231.875,265.857,87.412,139.54,175.584,172.856,175.816,39.646,230.888
2001-04-12 20:40:00,155.822,48.213,197.533,115.6,1225.86,360.103,92.11103666666668,183.672,79.994,141.077,231.875,265.137,85.798,141.7,175.36,174.734,175.83,38.764,228.646
2001-04-12 20:45:00,157.66,48.253,196.333,115.59,1223.14,361.377,91.23,183.45,78.486,138.74,231.875,264.29,86.804,142.42,175.488,175.368,177.296,39.288,229.964
2001-04-12 20:50:00,157.012,47.423,197.1,116.203,1221.22,358.363,91.97798083333329,184.188,79.506,137.693,231.875,267.295,86.863,141.02,176.698,176.084,174.752,39.008,230.664
2001-04-12 20:55:00,156.168,48.177,196.767,117.213,1220.04,359.63,92.00268708333346,181.994,80.28,138.107,231.875,267.133,84.973,143.64,176.226,170.942,177.326,38.76,229.856
2001-04-12 21:00:00,156.966,46.987,198.2,116.783,1226.1,359.917,92.199,182.59,80.53,137.004,231.875,266.284,87.485,141.88,174.316,174.362,174.852,39.414,229.57
2001-04-12 21:05:00,155.552,48.947,198.2,114.643,1222.86,356.033,91.81821791666653,183.72,79.476,138.817,231.875,263.741,86.631,142.32,177.136,177.778,173.406,39.748,229.706
2001-04-12 21:10:00,155.996,48.447,197.7,115.367,1229.84,359.873,91.95128833333337,183.23,78.812,137.387,231.875,264.556,85.365,140.72,176.28,174.358,173.054,39.518,231.336
2001-04-12 21:15:00,155.668,48.37,197.833,115.737,1224.82,357.45,91.721,184.164,79.446,136.013,231.875,264.785,86.128,140.24,177.43,175.686,173.06,39.944,228.816
