,event_date,drop,intensity,dst,normalization,adjacency_method,data_label,global_efficiency,entropy,fractal,hurst_rs,modularity,assortativity
46,2003-10-29,26.06,G5,-383.0,z_score,minkowski,normal,0.3303854875283446,1.009375105184021,1.7607845490679508,0.4747100127513508,0.597461663660788,-0.3302752293577983
47,2003-10-29,26.06,G5,-383.0,robust,minkowski,normal,0.3169447880162168,0.974481849739116,1.7635147229812673,0.575375380448777,0.5739359879836223,-0.19148936170212788
48,2003-10-29,26.06,G5,-383.0,decimal_scaling,minkowski,normal,0.30380322058893494,-1.4426943194232382e-06,1.757341364731822,0.3234840244546571,0.6089167587508955,-0.3559322033898309
49,2003-10-29,26.06,G5,-383.0,none,minkowski,normal,0.30380322058893494,0.8604051282375318,1.757341364731822,0.3234840244546571,0.6089167587508955,-0.3559322033898309
50,2003-11-20,6.58,G5,-422.0,min_max,manhattan,normal,0.3174402757736093,0.024176214198625222,1.6470478006437794,0.5057830215428322,0.5680923409810588,-0.2941176470588251
51,2003-11-20,6.58,G5,-422.0,z_score,manhattan,normal,0.3412978996312329,1.2835211809426463,1.6340083364107805,0.46679097666391495,0.557609278760168,-0.10526315789473716
52,2003-11-20,6.58,G5,-422.0,robust,manhattan,normal,0.37534113060428825,0.9579794469083898,1.6237925645560491,0.5754139407826288,0.5636057788131925,-0.3028064992614479
53,2003-11-20,6.58,G5,-422.0,decimal_scaling,manhattan,normal,0.3532511835143414,-1.4426943194232382e-06,1.6296837024954731,0.4224830000603811,0.5964006460743314,-0.2631578947368423
54,2003-11-20,6.58,G5,-422.0,none,manhattan,normal,0.3532511835143414,-1.4426943194232382e-06,1.6296837024954731,0.4224830000603811,0.5964006460743314,-0.2631578947368423
55,2003-11-20,6.58,G5,-422.0,min_max,minkowski,normal,0.33967557783347263,0.024176214198625222,1.6470478006437794,0.5124079607603718,0.5853691028006152,-0.12500000000000072
56,2003-11-20,6.58,G5,-422.0,z_score,minkowski,normal,0.35586651814722,1.2835211809426463,1.6340083364107805,0.37776464907762863,0.5594770594164541,-0.3869863013698632
57,2003-11-20,6.58,G5,-422.0,robust,minkowski,normal,0.38186438318017246,0.9579794469083898,1.6237925645560491,0.5693560547101327,0.5525077253015369,-0.46511627906976777
58,2003-11-20,6.58,G5,-422.0,decimal_scaling,minkowski,normal,0.3509932238002415,-1.4426943194232382e-06,1.6296837024954731,0.48780289812152877,0.5776510695664905,-0.4486301369863016
59,2003-11-20,6.58,G5,-422.0,none,minkowski,normal,0.3509932238002415,-1.4426943194232382e-06,1.6296837024954731,0.48780289812152877,0.5776510695664905,-0.4486301369863016
60,2004-11-09,8.12,G5,-383.0,min_max,manhattan,normal,0.36567460317460326,0.02412694078403253,1.584995268501713,0.3586599774457726,0.5786261791586614,-0.3333333333333333
61,2004-11-09,8.12,G5,-383.0,z_score,manhattan,normal,0.3653682306255837,1.4111542171150553,1.577574843985998,0.5270484909035511,0.5763056355398909,-0.3333333333333333
62,2004-11-09,8.12,G5,-383.0,robust,manhattan,normal,0.36045459850606915,1.3944016942897335,1.5943942165660747,0.27408561339840787,0.5713863254949858,-0.24675324675324675
63,2004-11-09,8.12,G5,-383.0,decimal_scaling,manhattan,normal,0.37509045284780573,-1.4426943194232382e-06,1.5939537033289528,0.5334162469071,0.56371785101382,-0.2962962962962963
64,2004-11-09,8.12,G5,-383.0,none,manhattan,normal,0.37509045284780573,-1.4426943194232382e-06,1.5939537033289528,0.5334162469071,0.56371785101382,-0.2962962962962963
65,2004-11-09,8.12,G5,-383.0,min_max,minkowski,normal,0.3573266806722691,0.02412694078403253,1.584995268501713,0.4594315019395012,0.5529276718294109,-0.38666666666666666
66,2004-11-09,8.12,G5,-383.0,z_score,minkowski,normal,0.34325158093540464,1.4111542171150553,1.577574843985998,0.341684468262738,0.5620799428758878,-0.5
67,2004-11-09,8.12,G5,-383.0,robust,minkowski,normal,0.36653828197945837,1.3944016942897335,1.5943942165660747,0.5231643726872536,0.5339430053089512,-0.4
68,2004-11-09,8.12,G5,-383.0,decimal_scaling,minkowski,normal,0.36139414098972933,-1.4426943194232382e-06,1.5939537033289528,0.49977934978609323,0.574133977868134,-0.1774891774891775
69,2004-11-09,8.12,G5,-383.0,none,minkowski,normal,0.36139414098972933,-1.4426943194232382e-06,1.5939537033289528,0.49977934978609323,0.5741339778681342,-0.1774891774891775
70,2005-01-21,11.26,G4,-101.0,min_max,manhattan,normal,0.3518544454818968,0.024176214198625222,1.6951320734421356,0.5299441462697934,0.5659316344853115,-0.1700404858299593
71,2005-01-21,11.26,G4,-101.0,z_score,manhattan,normal,0.3194840562487623,1.1012723112450364,1.6759212044559157,0.2269060294434816,0.592513336741385,-0.4782608695652171
72,2005-01-21,11.26,G4,-101.0,robust,manhattan,normal,0.3312174027860304,0.5697810582325236,1.6237777633562573,0.3539573886550714,0.5896256100362642,-0.41666666666666874
73,2005-01-21,11.26,G4,-101.0,decimal_scaling,manhattan,normal,0.32938629997453556,-1.4426943194232382e-06,1.6089563591328198,0.49246544005444337,0.5261030502911012,-0.4166666666666683
74,2005-01-21,11.26,G4,-101.0,none,manhattan,normal,0.32938629997453556,0.03630892755486386,1.6089563591328198,0.49246544005444337,0.5261030502911014,-0.4166666666666683
75,2005-01-21,11.26,G4,-101.0,min_max,minkowski,normal,0.33945712965320834,0.024176214198625222,1.6951320734421356,0.5197019405174856,0.5500330087274424,-0.30180180180180194
76,2005-01-21,11.26,G4,-101.0,z_score,minkowski,normal,0.3143483422895189,1.1012723112450364,1.6759212044559157,0.3391170789062514,0.5836973459701637,-0.21428571428571727
77,2005-01-21,11.26,G4,-101.0,robust,minkowski,normal,0.32198391659176,0.5697810582325236,1.6237777633562573,0.21415339971473402,0.586723665836603,-0.3304347826086962
78,2005-01-21,11.26,G4,-101.0,decimal_scaling,minkowski,normal,0.3251770741966821,-1.4426943194232382e-06,1.6089563591328198,0.36934973379373803,0.5634805642637464,-0.18260869565217389
79,2005-01-21,11.26,G4,-101.0,none,minkowski,normal,0.3251770741966821,0.03630892755486386,1.6089563591328198,0.36934973379373803,0.5634805642637464,-0.18260869565217389
80,2005-05-14,0.0,Unknown,0.0,min_max,manhattan,normal,0.3609881184442589,0.024176214198625222,1.5468939549529632,0.5547970248727713,0.5889515202201747,-0.21568627450980402
